symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of
NVDA,1H,demand,DBR,2026-04-07T10:30:00-04:00,175.09,173.66,175.09,175.17,173.66,175.01,1.51,1.19,-1.87,0.28,4.88,0.87,one_test,1,False,3.15,2026-04-07T11:30:00-04:00,2026-04-07 11:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,1H,demand,DBR,2026-04-07T12:30:00-04:00,175.4,175.28,175.4,175.95,175.28,175.39,0.67,0.61,0.27,0.22,30.96,0.66,one_test,1,False,2.88,2026-04-07T13:30:00-04:00,2026-04-07 13:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,2H,supply,RBD,2026-02-25T13:30:00-05:00,197.45,196.72,196.72,197.45,196.48,196.9,0.97,0.99,0.27,-0.49,5.94,0.68,fresh,0,False,5.17,2026-02-25T15:30:00-05:00,2026-02-25 15:30:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,supply,DBD,2026-02-25T15:30:00-05:00,197.21,195.88,196.89,197.21,195.52,195.88,1.69,0.68,-0.41,-3.86,6.38,4.69,fresh,0,False,10.86,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,supply,RBD,2026-03-13T08:30:00-04:00,186.09,183.92,184.92,186.09,183.61,183.92,2.48,1.02,0.16,-1.2,2.8,1.43,multiple_tests,5,False,4.13,2026-03-13T10:30:00-04:00,2026-03-13 10:30:00-04:00,,2026-03-17T08:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,2H,supply,RBD,2026-03-16T12:30:00-04:00,185.53,183.91,183.91,185.53,183.78,184.94,1.75,0.94,0.4,-0.84,1.75,2.6,one_test,1,False,5.94,2026-03-16T14:30:00-04:00,2026-03-16 14:30:00-04:00,,2026-03-17T08:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,2H,supply,RBD,2026-03-17T12:30:00-04:00,183.47,182.7,182.7,183.47,181.87,183.04,1.6,0.85,-0.02,-0.46,3.15,0.8,multiple_tests,3,False,2.76,2026-03-17T14:30:00-04:00,2026-03-17 14:30:00-04:00,,2026-03-18T12:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,2H,supply,DBD,2026-03-18T12:30:00-04:00,183.15,182.31,182.74,183.15,181.82,182.31,1.33,0.73,0.02,-0.87,4.61,0.94,fresh,0,False,5.81,2026-03-18T14:30:00-04:00,2026-03-18 14:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,supply,DBD,2026-03-25T12:30:00-04:00,179.57,179.02,179.11,179.57,178.51,179.02,1.06,0.66,-0.5,-0.17,3.89,0.7,fresh,0,False,4.87,2026-03-25T14:30:00-04:00,2026-03-25 14:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,supply,DBD,2026-03-25T14:30:00-04:00,179.2,178.67,179.02,179.2,177.83,178.67,1.37,0.71,-0.22,-1.89,3.8,0.91,fresh,0,False,6.8,2026-03-26T08:30:00-04:00,2026-03-26 08:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,demand,DBR,2026-03-30T14:30:00-04:00,165.7,164.27,165.7,166.07,164.27,165.06,1.8,1.03,-0.72,3.03,6.25,1.12,fresh,0,False,8.15,2026-03-31T08:30:00-04:00,2026-03-31 08:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,demand,RBR,2026-03-31T10:30:00-04:00,171.05,169.56,170.98,171.38,169.56,171.05,1.82,1.2,2.91,1.08,31.64,1.4,fresh,0,False,6.48,2026-03-31T12:30:00-04:00,2026-03-31 12:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,2H,demand,DBR,2026-04-01T14:30:00-04:00,175.8,174.81,175.08,176.32,174.81,175.8,1.51,0.72,-0.61,-0.83,2.59,1.03,multiple_tests,7,False,3.36,2026-04-02T08:30:00-04:00,2026-04-02 08:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,2H,demand,RBR,2026-04-07T12:30:00-04:00,175.7,175.28,175.4,176.18,175.28,175.7,0.9,0.61,0.3,1.18,8.01,0.9,fresh,0,False,6.08,2026-04-07T14:30:00-04:00,2026-04-07 14:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,3H,supply,RBD,2026-02-25T12:30:00-05:00,197.53,196.9,197.35,197.53,196.48,196.9,1.05,1.02,1.59,-0.39,2.2,0.5,fresh,0,False,5.39,2026-02-25T15:30:00-05:00,2026-02-25 15:30:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,3H,supply,DBD,2026-02-25T15:30:00-05:00,197.21,195.88,196.89,197.21,195.52,195.88,1.69,0.53,-0.62,-3.48,6.63,4.4,fresh,0,False,10.98,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,3H,supply,RBD,2026-03-11T13:30:00-04:00,186.04,185.62,185.62,186.04,184.45,186.01,1.59,0.71,-0.35,-1.51,4.99,0.69,multiple_tests,2,False,4.2,2026-03-12T07:30:00-04:00,2026-03-12 07:30:00-04:00,,2026-03-16T13:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,3H,supply,RBD,2026-03-13T07:30:00-04:00,186.09,183.92,184.92,186.09,183.61,183.92,2.48,0.74,0.06,-0.89,2.39,1.35,multiple_tests,4,False,4.24,2026-03-13T10:30:00-04:00,2026-03-13 10:30:00-04:00,,2026-03-17T07:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,3H,supply,RBD,2026-03-16T10:30:00-04:00,185.06,184.07,184.07,185.06,183.31,184.76,1.75,1.1,1.72,-0.62,2.38,2.31,one_test,1,False,5.93,2026-03-16T13:30:00-04:00,2026-03-16 13:30:00-04:00,,2026-03-17T07:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,3H,supply,DBD,2026-03-18T10:30:00-04:00,183.24,182.07,182.28,183.24,181.83,182.07,1.41,1.0,0.04,-0.67,8.19,1.01,fresh,0,False,6.18,2026-03-18T13:30:00-04:00,2026-03-18 13:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,3H,supply,DBD,2026-03-18T13:30:00-04:00,183.15,180.35,182.07,183.15,180.33,180.35,2.82,0.99,-0.74,-1.06,1.6,0.92,one_test,1,False,4.98,2026-03-19T07:30:00-04:00,2026-03-19 07:30:00-04:00,,2026-03-25T10:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,3H,supply,DBD,2026-03-25T13:30:00-04:00,179.57,178.67,178.94,179.57,177.83,178.67,1.74,0.79,-0.61,-1.7,4.93,0.69,fresh,0,False,6.89,2026-03-26T07:30:00-04:00,2026-03-26 07:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,3H,demand,DBR,2026-03-30T13:30:00-04:00,165.87,164.27,165.87,166.45,164.27,165.06,2.18,1.03,-0.78,2.51,4.94,0.81,fresh,0,False,7.82,2026-03-31T07:30:00-04:00,2026-03-31 07:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-01T13:30:00-04:00,176.66,174.81,176.66,176.72,174.81,175.8,1.91,0.87,-0.16,-0.71,2.16,0.79,multiple_tests,8,False,3.5,2026-04-02T07:30:00-04:00,2026-04-02 07:30:00-04:00,,2026-04-07T13:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,3H,demand,DBR,2026-04-07T10:30:00-04:00,175.39,173.66,175.09,175.95,173.66,175.39,2.29,0.92,-0.92,1.1,9.02,0.86,fresh,0,False,6.46,2026-04-07T13:30:00-04:00,2026-04-07 13:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,4H,supply,RBD,2026-02-25T13:30:00-05:00,197.45,195.88,196.72,197.45,195.52,195.88,1.93,0.85,0.88,-3.0,10.55,3.29,fresh,0,False,11.0,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,4H,supply,RBD,2026-03-13T06:30:00-04:00,186.09,183.92,184.92,186.09,183.61,183.92,2.48,0.63,0.13,-1.16,3.39,1.39,multiple_tests,4,False,5.05,2026-03-13T10:30:00-04:00,2026-03-13 10:30:00-04:00,,2026-03-17T06:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,4H,supply,RBD,2026-03-16T10:30:00-04:00,185.53,184.07,184.07,185.53,183.31,184.94,2.22,1.37,1.72,-0.66,2.09,1.78,one_test,1,False,5.94,2026-03-16T14:30:00-04:00,2026-03-16 14:30:00-04:00,,2026-03-17T06:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,4H,supply,DBD,2026-03-17T10:30:00-04:00,183.47,183.04,183.08,183.47,181.68,183.04,1.79,1.5,-0.03,-0.4,26.75,0.59,multiple_tests,2,False,3.49,2026-03-17T14:30:00-04:00,2026-03-17 14:30:00-04:00,,2026-03-18T10:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,4H,supply,RBD,2026-03-18T10:30:00-04:00,183.24,182.28,182.28,183.24,181.82,182.31,1.42,1.28,0.14,-0.78,56.0,0.7,fresh,0,False,6.48,2026-03-18T14:30:00-04:00,2026-03-18 14:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,4H,supply,DBD,2026-03-25T14:30:00-04:00,179.2,178.67,179.02,179.2,177.83,178.67,1.37,0.53,-0.63,-1.76,3.8,0.69,fresh,0,False,7.45,2026-03-26T06:30:00-04:00,2026-03-26 06:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,4H,demand,DBR,2026-03-30T14:30:00-04:00,165.7,164.27,165.7,166.07,164.27,165.06,1.8,0.75,-0.8,2.56,6.25,0.81,fresh,0,False,8.37,2026-03-31T06:30:00-04:00,2026-03-31 06:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,4H,demand,RBR,2026-04-01T14:30:00-04:00,175.8,174.81,175.08,176.32,174.81,175.8,1.51,0.56,-0.17,-0.73,2.59,0.79,multiple_tests,5,False,4.02,2026-04-02T06:30:00-04:00,2026-04-02 06:30:00-04:00,,2026-04-07T14:30:00-04:00,2026-04-07T16:00:00-04:00
NVDA,4H,demand,DBR,2026-04-07T10:30:00-04:00,175.7,173.66,175.09,176.18,173.66,175.7,2.52,1.14,-0.81,1.0,3.94,0.63,fresh,0,False,6.63,2026-04-07T14:30:00-04:00,2026-04-07 14:30:00-04:00,,,2026-04-07T16:00:00-04:00
NVDA,1D,supply,RBD,2025-11-03T00:00:00-05:00,211.34,206.88,208.08,211.34,205.56,206.88,5.78,1.0,0.73,-1.49,3.59,1.05,fresh,0,False,8.54,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,1D,supply,RBD,2025-11-10T00:00:00-05:00,199.94,195.11,195.11,199.94,193.79,199.05,6.15,1.05,1.82,-0.98,1.49,0.93,multiple_tests,3,False,5.41,2025-11-11T00:00:00-05:00,2025-11-11 00:00:00-05:00,,2026-02-25T00:00:00-05:00,2026-04-07T16:00:00-04:00
NVDA,1D,supply,DBD,2025-11-12T00:00:00-05:00,195.89,193.8,195.72,195.89,191.13,193.8,4.76,0.84,-0.9,-1.19,2.18,1.12,multiple_tests,5,False,5.81,2025-11-13T00:00:00-05:00,2025-11-13 00:00:00-05:00,,2026-02-26T00:00:00-05:00,2026-04-07T16:00:00-04:00
NVDA,1D,supply,RBD,2026-02-25T00:00:00-05:00,197.63,194.45,194.45,197.63,193.79,195.56,3.84,1.41,0.66,-1.76,8.45,2.02,fresh,0,False,9.78,2026-02-26T00:00:00-05:00,2026-02-26 00:00:00-05:00,,,2026-04-07T16:00:00-04:00
NVDA,1D,supply,RBD,2026-03-11T00:00:00-04:00,187.62,185.91,185.91,187.62,184.45,186.03,3.17,0.76,0.61,-0.52,7.58,0.81,multiple_tests,2,False,4.83,2026-03-12T00:00:00-04:00,2026-03-12 00:00:00-04:00,,2026-03-16T00:00:00-04:00,2026-04-07T16:00:00-04:00
NVDA,1D,supply,DBD,2026-03-12T00:00:00-04:00,184.94,183.14,184.05,184.94,181.75,183.14,3.19,0.81,-0.3,-0.52,5.13,0.83,multiple_tests,3,False,4.85,2026-03-13T00:00:00-04:00,2026-03-13 00:00:00-04:00,,2026-03-18T00:00:00-04:00,2026-04-07T16:00:00-04:00
NVDA,1D,supply,DBD,2026-03-19T00:00:00-04:00,179.98,178.01,178.01,179.98,175.78,178.56,4.19,0.87,-0.63,-1.09,9.64,1.22,multiple_tests,3,False,5.81,2026-03-20T00:00:00-04:00,2026-03-20 00:00:00-04:00,,2026-04-07T00:00:00-04:00,2026-04-07T16:00:00-04:00
NVDA,1D,supply,RBD,2026-03-25T00:00:00-04:00,181.22,177.1,177.1,181.22,176.85,178.68,4.37,0.83,0.58,-1.41,3.06,0.95,multiple_tests,4,False,5.86,2026-03-26T00:00:00-04:00,2026-03-26 00:00:00-04:00,,2026-04-07T00:00:00-04:00,2026-04-07T16:00:00-04:00
NVDA,1D,demand,RBR,2026-04-01T00:00:00-04:00,176.0,174.75,176.0,177.37,174.75,175.75,2.62,0.93,2.2,0.34,20.84,0.79,multiple_tests,2,False,4.63,2026-04-02T00:00:00-04:00,2026-04-02 00:00:00-04:00,,2026-04-07T00:00:00-04:00,2026-04-07T16:00:00-04:00
NVDA,1D,demand,RBR,2026-04-06T00:00:00-04:00,177.64,175.76,177.16,177.79,175.76,177.64,2.03,0.62,0.41,0.1,4.9,0.76,fresh,0,False,6.86,2026-04-07T00:00:00-04:00,2026-04-07 00:00:00-04:00,,,2026-04-07T16:00:00-04:00
AMD,90m,supply,RBD,2026-01-23T15:30:00-05:00,259.77,258.57,258.57,259.77,257.92,259.65,1.85,0.37,0.62,-1.15,2.56,1.35,one_test,1,False,4.75,2026-01-26T09:30:00-05:00,2026-01-26 09:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-04-07T16:00:00-04:00
AMD,90m,supply,DBD,2026-01-26T12:30:00-05:00,254.21,253.12,253.43,254.21,252.36,253.12,1.85,0.47,-0.15,-0.34,5.03,0.51,multiple_tests,7,False,2.1,2026-01-26T14:00:00-05:00,2026-01-26 14:00:00-05:00,,2026-01-29T09:30:00-05:00,2026-04-07T16:00:00-04:00
AMD,90m,supply,DBD,2026-01-27T11:00:00-05:00,253.82,252.54,253.5,253.82,251.6,252.54,2.22,0.53,0.32,-0.65,2.6,0.53,multiple_tests,6,False,2.43,2026-01-27T12:30:00-05:00,2026-01-27 12:30:00-05:00,,2026-02-03T09:30:00-05:00,2026-04-07T16:00:00-04:00
AMD,90m,supply,DBD,2026-01-28T15:30:00-05:00,253.19,252.74,252.75,253.19,252.5,252.74,0.69,0.37,0.32,-3.02,1177.0,2.11,fresh,0,False,8.88,2026-01-29T09:30:00-05:00,2026-01-29 09:30:00-05:00,,,2026-04-07T16:00:00-04:00
AMD,90m,supply,RBD,2026-02-02T12:30:00-05:00,249.66,248.76,248.76,249.66,247.16,249.62,2.5,0.64,0.57,-0.57,3.14,0.79,one_test,1,False,3.61,2026-02-02T14:00:00-05:00,2026-02-02 14:00:00-05:00,,2026-02-03T09:30:00-05:00,2026-04-07T16:00:00-04:00
AMD,90m,supply,DBD,2026-02-02T15:30:00-05:00,246.89,246.28,246.85,246.89,245.18,246.28,1.71,0.51,-0.68,-0.1,10.11,2.22,fresh,0,False,6.07,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-04-07T16:00:00-04:00
AMD,90m,supply,RBD,2026-02-03T15:30:00-05:00,245.23,242.11,242.92,245.23,241.9,242.11,3.33,1.01,0.8,-6.26,11.09,6.04,fresh,0,False,10.75,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-04-07T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-03T15:30:00-05:00,191.23,190.5,191.23,191.7,190.5,190.97,1.2,0.65,-0.35,2.54,23.27,1.99,one_test,1,False,6.78,2026-03-04T09:30:00-05:00,2026-03-04 09:30:00-05:00,,2026-03-09T09:00:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-06T15:30:00-05:00,192.45,191.25,192.08,193.79,191.25,192.45,2.54,0.85,-1.23,-0.13,7.19,1.2,multiple_tests,2,False,2.58,2026-03-09T09:00:00-04:00,2026-03-09 09:00:00-04:00,,2026-03-13T15:00:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-13T15:00:00-04:00,193.52,192.27,193.52,193.54,192.27,193.45,1.27,0.91,-0.23,1.65,40.66,1.5,multiple_tests,2,False,4.4,2026-03-16T09:00:00-04:00,2026-03-16 09:00:00-04:00,,2026-03-30T15:00:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,demand,RBR,2026-03-30T15:00:00-04:00,196.05,192.87,195.22,196.48,192.87,196.05,3.61,1.02,-0.04,1.21,3.26,0.95,fresh,0,False,5.91,2026-03-31T09:00:00-04:00,2026-03-31 09:00:00-04:00,,,2026-04-07T16:00:00-04:00
AMD,90m,demand,DBR,2026-03-31T15:00:00-04:00,203.42,202.95,203.42,204.0,202.95,203.34,1.05,0.82,0.34,1.85,40.94,1.44,one_test,1,False,5.54,2026-04-01T09:00:00-04:00,2026-04-01 09:00:00-04:00,,2026-04-02T09:00:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,demand,DBR,2026-04-01T15:00:00-04:00,210.19,209.83,209.86,212.1,209.83,210.19,2.27,0.85,-0.62,-0.29,15.98,1.34,one_test,1,False,3.88,2026-04-02T09:00:00-04:00,2026-04-02 09:00:00-04:00,,2026-04-02T10:30:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,demand,RBR,2026-04-02T13:30:00-04:00,215.94,214.62,215.18,216.17,214.62,215.94,1.55,0.67,0.45,0.4,2.13,0.97,multiple_tests,2,False,2.62,2026-04-02T15:00:00-04:00,2026-04-02 15:00:00-04:00,,2026-04-07T10:30:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,supply,RBD,2026-04-06T10:30:00-04:00,221.57,220.46,220.46,221.57,219.3,220.84,2.27,0.75,0.84,-0.28,2.87,0.59,multiple_tests,4,False,2.12,2026-04-06T12:00:00-04:00,2026-04-06 12:00:00-04:00,,2026-04-07T15:00:00-04:00,2026-04-07T16:00:00-04:00
AMD,90m,demand,DBR,2026-04-07T13:30:00-04:00,218.41,216.77,218.41,219.76,216.77,217.38,2.99,0.56,0.1,1.14,3.96,0.75,fresh,0,False,5.64,2026-04-07T15:00:00-04:00,2026-04-07 15:00:00-04:00,,,2026-04-07T16:00:00-04:00
AMD,1H,supply,RBD,2026-01-23T15:30:00-05:00,259.77,258.57,258.57,259.77,257.92,259.65,1.85,0.56,0.58,-2.38,5.16,1.53,one_test,1,False,5.91,2026-01-26T09:30:00-05:00,2026-01-26 09:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-04-07T16:00:00-04:00
AMD,1H,supply,RBD,2026-01-26T13:30:00-05:00,254.21,252.92,252.94,254.21,252.45,252.92,1.76,0.56,-0.17,-0.43,58.89,0.59,multiple_tests,9,False,2.02,2026-01-26T14:30:00-05:00,2026-01-26 14:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-04-07T16:00:00-04:00
