status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,COIN,174.57,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,174.89,172.78,174.89,172.78,174.89,0.0,multiple_tests,Multiple retests (2 tests),2,-1.9,Strong,0.93,13.49,Average,7.95,"2H/90m demand @ 169.26 (RR 2.52, fresh, tests 0, quality 11.7)",2.52,2.52,11.74,169.26,,1:2.52–1:6.55,"T1: 2H/90m demand @ 169.26 (RR 2.52, fresh, tests 0, quality 11.7) | T2: 1D demand @ 164.53 (RR 4.76, fresh, tests 0, quality 14.2) | T3: 1D demand @ 162.03 (RR 5.94, multiple_tests, tests 2, quality 8.9) | T4: 4H/3H/2H/90m/1H demand @ 160.87 (RR 6.49, fresh, tests 0, quality 15.5) | T5: 4H/2H/90m demand @ 160.76 (RR 6.55, fresh, tests 0, quality 13.7)","2H/90m demand @ 169.26 (RR 2.52, fresh, tests 0, quality 11.7)",2.52,fresh,0.0,hard_target,"1D demand @ 164.53 (RR 4.76, fresh, tests 0, quality 14.2)",4.76,fresh,0.0,hard_target,"1D demand @ 162.03 (RR 5.94, multiple_tests, tests 2, quality 8.9)",5.94,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"4H,3H,2H,90m,1H",4H supply 172.78-174.89 DBD; 3H supply 173.31-174.89 DBD; 2H supply 172.78-174.89 RBD; 90m supply 173.31-174.89 DBD; 1H supply 173.31-174.89 DBD,4H,164.58,169.26,2H/90m,below_price,3.04,172.78,174.89,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.9,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.52 (Strong 1:2.5–1:3.99); range 1:2.52–1:5.94,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,AAPL,253.79,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1H,RBR,demand,253.18,252.39,252.39,253.18,252.39,0.24,fresh,Fresh / untested (0 tests),0,0.27,Weak,0.81,11.0,Weak,4.58,"1D/4H/3H/2H/90m/1H supply @ 260.10 (RR 4.51, fresh, tests 0, quality 19.1)",4.51,4.51,19.14,260.1,,1:4.51–1:14.93,"T1: 1D/4H/3H/2H/90m/1H supply @ 260.10 (RR 4.51, fresh, tests 0, quality 19.1) | T2: 3H/1H supply @ 266.64 (RR 9.18, fresh, tests 0, quality 12.2) | T3: 1D/4H/3H/2H/90m/1H supply @ 271.40 (RR 12.58, fresh, tests 0, quality 18.2) | T4: 1D/4H/2H/90m/1H supply @ 274.69 (RR 14.93, fresh, tests 0, quality 17.6)","1D/4H/3H/2H/90m/1H supply @ 260.10 (RR 4.51, fresh, tests 0, quality 19.1)",4.51,fresh,0.0,hard_target,"3H/1H supply @ 266.64 (RR 9.18, fresh, tests 0, quality 12.2)",9.18,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 271.40 (RR 12.58, fresh, tests 0, quality 18.2)",12.58,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 252.39-253.18 RBR,1H,252.39,253.18,1H,below_price,0.24,252.12,258.95,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.871,A,Excellent 1:4.0+,rr-excellent,T1 1:4.51 (Excellent 1:4.0+); range 1:4.51–1:12.58,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,MSFT,370.16,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,RBR,demand,365.46,363.07,363.07,363.07,365.46,1.92,fresh,Fresh / untested (0 tests),0,1.02,Moderate,1.67,4.16,Excellent,9.19,"1D/4H/3H/2H/90m/1H demand @ 361.89 (RR 3.46, fresh, tests 0, quality 18.3)",3.46,3.46,18.33,361.89,,1:3.46,"T1: 1D/4H/3H/2H/90m/1H demand @ 361.89 (RR 3.46, fresh, tests 0, quality 18.3)","1D/4H/3H/2H/90m/1H demand @ 361.89 (RR 3.46, fresh, tests 0, quality 18.3)",3.46,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H demand 364.37-365.46 RBR; 3H demand 364.37-365.46 RBR; 2H demand 363.07-365.46 RBR; 90m demand 363.07-365.46 RBR; 1H demand 363.65-365.05 RBR,4H,363.07,365.46,4H/3H/2H/90m/1H,below_price,1.27,365.97,376.17,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.605,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.46 (Strong 1:2.5–1:3.99); range 1:3.46–1:3.46,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,AMZN,208.29,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H/2H/90m/1H,RBR,demand,206.35,204.14,204.14,204.14,206.35,1.99,fresh,Fresh / untested (0 tests),0,1.1,Moderate,1.27,2.24,Strong,8.37,"1D/4H/3H/2H/90m/1H demand @ 201.69 (RR 2.99, fresh, tests 0, quality 18.3)",2.99,2.99,18.34,201.69,,1:2.99,"T1: 1D/4H/3H/2H/90m/1H demand @ 201.69 (RR 2.99, fresh, tests 0, quality 18.3)","1D/4H/3H/2H/90m/1H demand @ 201.69 (RR 2.99, fresh, tests 0, quality 18.3)",2.99,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,4,"3H,2H,90m,1H",3H demand 204.14-206.21 RBR; 2H demand 204.43-206.35 RBR; 90m demand 204.43-206.20 RBR; 1H demand 205.27-206.35 RBR,3H,204.14,206.35,3H/2H/90m/1H,below_price,0.93,207.54,213.07,1D/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.188,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.99 (Strong 1:2.5–1:3.99); range 1:2.99–1:2.99,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,META,572.02,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m,RBR,demand,570.43,568.15,568.15,570.43,568.15,0.28,fresh,Fresh / untested (0 tests),0,0.2,Weak,0.95,7.64,Average,4.9,"1D/4H/3H/2H/90m/1H supply @ 594.89 (RR 5.91, fresh, tests 0, quality 21.5)",5.91,5.91,21.54,594.89,,1:5.91–1:20.97,"T1: 1D/4H/3H/2H/90m/1H supply @ 594.89 (RR 5.91, fresh, tests 0, quality 21.5) | T2: 1D/4H/3H/2H/90m/1H supply @ 615.31 (RR 11.19, fresh, tests 0, quality 17.2) | T3: 4H/3H/2H/1H supply @ 628.56 (RR 14.61, fresh, tests 0, quality 16.1) | T4: 1D/2H/1H supply @ 638.18 (RR 17.10, fresh, tests 0, quality 16.9) | T5: 1D/4H/3H/2H/90m/1H supply @ 653.18 (RR 20.97, fresh, tests 0, quality 17.4)","1D/4H/3H/2H/90m/1H supply @ 594.89 (RR 5.91, fresh, tests 0, quality 21.5)",5.91,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 615.31 (RR 11.19, fresh, tests 0, quality 17.2)",11.19,fresh,0.0,hard_target,"4H/3H/2H/1H supply @ 628.56 (RR 14.61, fresh, tests 0, quality 16.1)",14.61,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 568.15-570.43 RBR,90m,568.15,570.43,90m,below_price,0.28,594.89,613.0,1D/4H/3H/2H/90m/1H,above_price,4.0,between_nearest_demand_and_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.947,A,Excellent 1:4.0+,rr-excellent,T1 1:5.91 (Excellent 1:4.0+); range 1:5.91–1:14.61,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,ANET,122.78,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,RBR,demand,122.31,121.71,121.71,122.31,121.71,0.38,fresh,Fresh / untested (0 tests),0,0.19,Weak,1.56,2.46,Excellent,6.0,"90m/1H supply @ 125.54 (RR 2.58, fresh, tests 0, quality 10.2)",2.58,2.58,10.18,125.54,,1:2.58–1:13.50,"T1: 90m/1H supply @ 125.54 (RR 2.58, fresh, tests 0, quality 10.2) | T2: 1D supply @ 133.21 (RR 9.75, fresh, tests 0, quality 15.5) | T3: 1D supply @ 133.48 (RR 10.00, one_test, tests 1, quality 10.9) | T4: 1D/4H/3H/2H/90m/1H supply @ 133.74 (RR 10.24, fresh, tests 0, quality 18.1) | T5: 1D/4H/3H/2H/90m/1H supply @ 137.23 (RR 13.50, fresh, tests 0, quality 16.9)","90m/1H supply @ 125.54 (RR 2.58, fresh, tests 0, quality 10.2)",2.58,fresh,0.0,hard_target,"1D supply @ 133.21 (RR 9.75, fresh, tests 0, quality 15.5)",9.75,fresh,0.0,hard_target,"1D supply @ 133.48 (RR 10.00, one_test, tests 1, quality 10.9)",10.0,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 121.71-122.31 RBR; 1H demand 121.71-122.19 RBR,90m,121.71,122.31,90m/1H,below_price,0.38,120.77,124.13,1D/4H/3H/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.06,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.58 (Strong 1:2.5–1:3.99); range 1:2.58–1:10.00,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,GOOGL,287.56,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,DBR/RBR,demand,287.02,286.32,286.32,286.32,287.02,0.43,fresh,Fresh / untested (0 tests),0,0.24,Weak,1.15,6.08,Average,5.65,"2H/90m/1H demand @ 282.30 (RR 7.51, fresh, tests 0, quality 13.0)",6.0,7.51,13.04,282.3,,1:7.51–1:49.26,"T1: 2H/90m/1H demand @ 282.30 (RR 7.51, fresh, tests 0, quality 13.0) | T2: 1D/4H/3H/2H/90m/1H demand @ 276.42 (RR 15.91, fresh, tests 0, quality 19.1) | T3: 1D demand @ 269.69 (RR 25.53, fresh, tests 0, quality 14.8) | T4: 1D demand @ 259.92 (RR 39.49, fresh, tests 0, quality 14.8) | T5: 1D demand @ 253.08 (RR 49.26, fresh, tests 0, quality 15.2)","2H/90m/1H demand @ 282.30 (RR 7.51, fresh, tests 0, quality 13.0)",7.51,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 276.42 (RR 15.91, fresh, tests 0, quality 19.1)",15.91,fresh,0.0,hard_target,"1D demand @ 269.69 (RR 25.53, fresh, tests 0, quality 14.8)",25.53,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 286.34-286.88 RBR; 1H demand 286.32-287.02 DBR,90m,286.32,287.02,90m/1H,below_price,0.19,284.29,288.08,4H/3H/2H/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.42,A,Excellent 1:4.0+,rr-excellent,T1 1:7.51 (Excellent 1:4.0+); range 1:7.51–1:25.53,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,AAPL,253.79,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,RBR,demand,253.18,252.39,252.39,252.39,253.18,0.55,fresh,Fresh / untested (0 tests),0,0.27,Weak,0.81,11.0,Weak,4.58,"1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 4.71, fresh, tests 0, quality 18.2)",4.71,4.71,18.18,250.07,,1:4.71–1:63.78,"T1: 1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 4.71, fresh, tests 0, quality 18.2) | T2: 1D demand @ 239.97 (RR 17.49, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 32.75, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 42.73, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 63.78, fresh, tests 0, quality 17.0)","1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 4.71, fresh, tests 0, quality 18.2)",4.71,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 17.49, fresh, tests 0, quality 17.9)",17.49,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 32.75, multiple_tests, tests 3, quality 6.9)",32.75,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 252.39-253.18 RBR,1H,252.39,253.18,1H,below_price,0.24,252.12,258.95,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.84,A,Excellent 1:4.0+,rr-excellent,T1 1:4.71 (Excellent 1:4.0+); range 1:4.71–1:32.75,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,SPY,650.24,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,RBR,demand,647.7,646.14,646.14,646.14,647.7,0.63,fresh,Fresh / untested (0 tests),0,0.49,Weak,1.03,2.53,Average,5.02,"2H/1H demand @ 642.48 (RR 4.97, fresh, tests 0, quality 12.1)",4.97,4.97,12.12,642.48,,1:4.97–1:10.79,"T1: 2H/1H demand @ 642.48 (RR 4.97, fresh, tests 0, quality 12.1) | T2: 4H/3H/2H/90m demand @ 633.40 (RR 10.79, fresh, tests 0, quality 15.7)","2H/1H demand @ 642.48 (RR 4.97, fresh, tests 0, quality 12.1)",4.97,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 633.40 (RR 10.79, fresh, tests 0, quality 15.7)",10.79,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 646.14-647.70 RBR,1H,646.14,647.7,1H,below_price,0.39,652.05,654.84,4H/3H/2H,above_price,0.28,between_nearest_demand_and_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.942,A,Excellent 1:4.0+,rr-excellent,T1 1:4.97 (Excellent 1:4.0+); range 1:4.97–1:10.79,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,NFLX,96.15,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m,RBR,demand,95.83,95.52,95.52,95.52,95.83,0.66,fresh,Fresh / untested (0 tests),0,0.47,Weak,1.49,2.1,Strong,5.71,"2H/90m/1H demand @ 95.05 (RR 3.55, fresh, tests 0, quality 11.9)",3.55,3.55,11.87,95.05,,1:3.55–1:43.35,"T1: 2H/90m/1H demand @ 95.05 (RR 3.55, fresh, tests 0, quality 11.9) | T2: 4H/2H demand @ 93.52 (RR 8.48, multiple_tests, tests 3, quality 4.2, soft obstacle: low_quality) | T3: 1D/4H/3H/2H/90m/1H demand @ 93.43 (RR 8.77, fresh, tests 0, quality 18.1) | T4: 4H/3H/1H demand @ 85.17 (RR 35.42, fresh, tests 0, quality 18.9) | T5: 4H/3H/2H/90m/1H demand @ 82.71 (RR 43.35, fresh, tests 0, quality 17.5)","2H/90m/1H demand @ 95.05 (RR 3.55, fresh, tests 0, quality 11.9)",3.55,fresh,0.0,hard_target,"4H/2H demand @ 93.52 (RR 8.48, multiple_tests, tests 3, quality 4.2, soft obstacle: low_quality)",8.48,multiple_tests,3.0,soft_obstacle,"1D/4H/3H/2H/90m/1H demand @ 93.43 (RR 8.77, fresh, tests 0, quality 18.1)",8.77,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 95.52-95.83 RBR,90m,95.52,95.83,90m,below_price,0.33,95.3,96.34,4H,containing_price,0.0,inside_supply,2026-03-31T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.111,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.55 (Strong 1:2.5–1:3.99); range 1:3.55–1:8.77,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
