status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,ASTS,78.78,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,3H/2H/90m/1H,DBR/RBR,demand,79.15,77.62,77.62,79.15,77.62,0.0,one_test,One successful retest (1 tests),1,1.34,Moderate,2.08,7.76,Excellent,8.47,"4H/2H/90m/1H supply @ 88.07 (RR 6.07, fresh, tests 0, quality 14.7)",6.0,6.07,14.72,88.07,,1:6.07–1:10.92,"T1: 4H/2H/90m/1H supply @ 88.07 (RR 6.07, fresh, tests 0, quality 14.7) | T2: 90m/1H supply @ 91.50 (RR 8.31, fresh, tests 0, quality 9.9) | T3: 2H supply @ 91.93 (RR 8.59, fresh, tests 0, quality 9.6) | T4: 4H/3H/2H/90m supply @ 93.55 (RR 9.65, fresh, tests 0, quality 15.9) | T5: 90m/1H supply @ 95.49 (RR 10.92, fresh, tests 0, quality 10.6)","4H/2H/90m/1H supply @ 88.07 (RR 6.07, fresh, tests 0, quality 14.7)",6.07,fresh,0.0,hard_target,"90m/1H supply @ 91.50 (RR 8.31, fresh, tests 0, quality 9.9)",8.31,fresh,0.0,hard_target,"2H supply @ 91.93 (RR 8.59, fresh, tests 0, quality 9.6)",8.59,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,5,"3H,2H,90m,1H",3H demand 77.92-79.15 RBR; 2H demand 77.92-79.15 RBR; 90m demand 77.92-79.15 RBR; 1H demand 77.92-79.15 RBR; 1H demand 77.62-78.67 DBR,3H,77.62,79.15,3H/2H/90m/1H,containing_price,0.0,88.07,89.5,4H/2H/90m/1H,above_price,11.79,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.817,A+,Excellent 1:4.0+,rr-excellent,T1 1:6.07 (Excellent 1:4.0+); range 1:6.07–1:8.59,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,NOW,99.39,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1H,RBD,supply,100.35,99.31,100.35,100.35,99.31,0.0,fresh,Fresh / untested (0 tests),0,-0.27,Weak,1.05,11.99,Average,5.32,"1D supply @ 102.42 (RR 2.91, fresh, tests 0, quality 13.9)",2.91,2.91,13.94,102.42,,1:2.91–1:12.41,"T1: 1D supply @ 102.42 (RR 2.91, fresh, tests 0, quality 13.9) | T2: 4H/2H/90m/1H supply @ 103.63 (RR 4.08, fresh, tests 0, quality 18.1) | T3: 3H/2H/1H supply @ 105.92 (RR 6.28, one_test, tests 1, quality 9.8) | T4: 1D/4H/3H/2H/90m/1H supply @ 110.35 (RR 10.54, fresh, tests 0, quality 20.0) | T5: 4H/3H/2H/90m/1H supply @ 112.30 (RR 12.41, fresh, tests 0, quality 16.5)","1D supply @ 102.42 (RR 2.91, fresh, tests 0, quality 13.9)",2.91,fresh,0.0,hard_target,"4H/2H/90m/1H supply @ 103.63 (RR 4.08, fresh, tests 0, quality 18.1)",4.08,fresh,0.0,hard_target,"3H/2H/1H supply @ 105.92 (RR 6.28, one_test, tests 1, quality 9.8)",6.28,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,1H,1H supply 99.82-100.35 RBD; 1H supply 99.31-100.18 RBD,1H,98.94,101.68,1D/1H,containing_price,0.0,99.31,100.35,1H,containing_price,0.0,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.626,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.91 (Strong 1:2.5–1:3.99); range 1:2.91–1:6.28,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,PLTR,143.08,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H,DBD,supply,145.71,143.3,145.71,143.3,145.71,0.15,fresh,Fresh / untested (0 tests),0,-0.11,Weak,0.53,2.21,Weak,5.64,"4H/3H/2H/90m/1H demand @ 135.77 (RR 2.78, fresh, tests 0, quality 14.8)",2.78,2.78,14.78,135.77,,1:2.78–1:5.30,"T1: 4H/3H/2H/90m/1H demand @ 135.77 (RR 2.78, fresh, tests 0, quality 14.8) | T2: 1D/4H/2H/90m/1H demand @ 129.14 (RR 5.30, fresh, tests 0, quality 18.8)","4H/3H/2H/90m/1H demand @ 135.77 (RR 2.78, fresh, tests 0, quality 14.8)",2.78,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 129.14 (RR 5.30, fresh, tests 0, quality 18.8)",5.3,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,4H,4H supply 143.30-145.71 DBD,4H,132.63,135.77,4H/3H/2H/90m/1H,below_price,5.11,143.3,145.71,4H,above_price,0.15,between_nearest_demand_and_supply,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.813,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.78 (Strong 1:2.5–1:3.99); range 1:2.78–1:5.30,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,GOOGL,274.23,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m,DBD,supply,275.74,274.68,275.74,274.68,275.74,0.16,fresh,Fresh / untested (0 tests),0,-0.22,Weak,0.98,3.3,Average,4.95,"1D demand @ 269.69 (RR 3.01, fresh, tests 0, quality 14.8)",3.01,3.01,14.75,269.69,,1:3.01–1:25.67,"T1: 1D demand @ 269.69 (RR 3.01, fresh, tests 0, quality 14.8) | T2: 1D demand @ 259.92 (RR 9.48, fresh, tests 0, quality 14.8) | T3: 1D demand @ 253.08 (RR 14.01, fresh, tests 0, quality 15.2) | T4: 1D demand @ 245.45 (RR 19.06, one_test, tests 1, quality 10.7) | T5: 1D demand @ 235.47 (RR 25.67, fresh, tests 0, quality 14.3)","1D demand @ 269.69 (RR 3.01, fresh, tests 0, quality 14.8)",3.01,fresh,0.0,hard_target,"1D demand @ 259.92 (RR 9.48, fresh, tests 0, quality 14.8)",9.48,fresh,0.0,hard_target,"1D demand @ 253.08 (RR 14.01, fresh, tests 0, quality 15.2)",14.01,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m supply 274.68-275.74 DBD,90m,270.7,276.41,1D,containing_price,0.0,274.68,275.74,90m,above_price,0.16,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.777,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.01 (Strong 1:2.5–1:3.99); range 1:3.01–1:14.01,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,UBER,69.17,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m,DBR,demand,69.04,68.79,68.79,69.04,68.79,0.19,fresh,Fresh / untested (0 tests),0,0.16,Weak,1.3,13.5,Strong,5.21,"4H/3H/2H/90m/1H supply @ 70.47 (RR 3.42, fresh, tests 0, quality 15.9)",3.42,3.42,15.89,70.47,,1:3.42–1:19.71,"T1: 4H/3H/2H/90m/1H supply @ 70.47 (RR 3.42, fresh, tests 0, quality 15.9) | T2: 1H supply @ 72.02 (RR 7.50, fresh, tests 0, quality 9.1) | T3: 1D/3H/2H/90m/1H supply @ 72.91 (RR 9.84, fresh, tests 0, quality 17.4) | T4: 1D/4H/3H/2H/90m/1H supply @ 74.86 (RR 14.97, fresh, tests 0, quality 17.5) | T5: 2H/90m/1H supply @ 76.66 (RR 19.71, fresh, tests 0, quality 12.7)","4H/3H/2H/90m/1H supply @ 70.47 (RR 3.42, fresh, tests 0, quality 15.9)",3.42,fresh,0.0,hard_target,"1H supply @ 72.02 (RR 7.50, fresh, tests 0, quality 9.1)",7.5,fresh,0.0,hard_target,"1D/3H/2H/90m/1H supply @ 72.91 (RR 9.84, fresh, tests 0, quality 17.4)",9.84,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 68.79-69.04 DBR,90m,68.79,69.04,90m,below_price,0.19,70.47,70.81,4H/3H/2H/90m/1H,above_price,1.88,between_nearest_demand_and_supply,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.034,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.42 (Strong 1:2.5–1:3.99); range 1:3.42–1:9.84,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,COIN,161.15,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBR/RBR,demand,160.76,156.7,156.7,160.76,156.7,0.24,fresh,Fresh / untested (0 tests),0,-0.1,Weak,0.96,7.21,Average,6.58,"4H/3H/2H/90m/1H supply @ 172.78 (RR 2.61, fresh, tests 0, quality 17.2)",2.61,2.61,17.25,172.78,,1:2.61–1:5.29,"T1: 4H/3H/2H/90m/1H supply @ 172.78 (RR 2.61, fresh, tests 0, quality 17.2) | T2: 1D supply @ 173.38 (RR 2.75, fresh, tests 0, quality 14.1) | T3: 4H/3H/2H/90m supply @ 177.00 (RR 3.56, fresh, tests 0, quality 14.8) | T4: 90m supply @ 184.67 (RR 5.29, one_test, tests 1, quality 6.1) | T5: 3H supply @ 184.67 (RR 5.29, fresh, tests 0, quality 11.1)","4H/3H/2H/90m/1H supply @ 172.78 (RR 2.61, fresh, tests 0, quality 17.2)",2.61,fresh,0.0,hard_target,"1D supply @ 173.38 (RR 2.75, fresh, tests 0, quality 14.1)",2.75,fresh,0.0,hard_target,"4H/3H/2H/90m supply @ 177.00 (RR 3.56, fresh, tests 0, quality 14.8)",3.56,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"4H,2H,90m,1H",4H demand 158.66-160.76 DBR; 2H demand 159.44-160.17 RBR; 90m demand 156.70-158.38 DBR; 1H demand 157.43-158.63 DBR; 1H demand 159.50-160.39 DBR,4H,160.95,161.56,1H,containing_price,0.0,172.78,174.89,4H/3H/2H/90m/1H,above_price,7.22,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.687,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.61 (Strong 1:2.5–1:3.99); range 1:2.61–1:3.56,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,CRM,179.25,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H/2H/90m/1H,RBR,demand,178.2,177.17,177.17,177.17,178.2,1.16,fresh,Fresh / untested (0 tests),0,2.04,Excellent,2.54,27.71,Excellent,12.0,"2H demand @ 175.59 (RR 3.55, fresh, tests 0, quality 10.0)",3.55,3.55,10.01,175.59,,1:3.55–1:3.58,"T1: 2H demand @ 175.59 (RR 3.55, fresh, tests 0, quality 10.0) | T2: 90m/1H demand @ 175.56 (RR 3.58, fresh, tests 0, quality 10.5)","2H demand @ 175.59 (RR 3.55, fresh, tests 0, quality 10.0)",3.55,fresh,0.0,hard_target,"90m/1H demand @ 175.56 (RR 3.58, fresh, tests 0, quality 10.5)",3.58,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,4,"3H,2H,90m,1H",3H demand 177.17-178.20 RBR; 2H demand 177.17-178.20 RBR; 90m demand 177.17-178.20 RBR; 1H demand 177.17-178.20 RBR,3H,174.57,181.27,1D,containing_price,0.0,179.47,181.68,90m/1H,above_price,0.12,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.884,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.55 (Strong 1:2.5–1:3.99); range 1:3.55–1:3.58,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,MSFT,356.65,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/1H,DBD/RBD,supply,360.96,358.35,360.96,360.96,358.35,1.21,fresh,Fresh / untested (0 tests),0,-0.52,Weak,0.86,4.66,Weak,7.88,"1D/4H/3H/2H/90m/1H supply @ 365.56 (RR 3.41, fresh, tests 0, quality 18.3)",3.41,3.41,18.32,365.56,,1:3.41–1:19.41,"T1: 1D/4H/3H/2H/90m/1H supply @ 365.56 (RR 3.41, fresh, tests 0, quality 18.3) | T2: 1D/4H/3H/2H/90m/1H supply @ 382.34 (RR 9.84, fresh, tests 0, quality 19.8) | T3: 4H/2H/90m supply @ 393.73 (RR 14.21, fresh, tests 0, quality 13.4) | T4: 1D/4H/3H/2H/90m/1H supply @ 398.77 (RR 16.14, fresh, tests 0, quality 17.2) | T5: 4H/3H/2H/90m/1H supply @ 407.31 (RR 19.41, one_test, tests 1, quality 11.3)","1D/4H/3H/2H/90m/1H supply @ 365.56 (RR 3.41, fresh, tests 0, quality 18.3)",3.41,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 382.34 (RR 9.84, fresh, tests 0, quality 19.8)",9.84,fresh,0.0,hard_target,"4H/2H/90m supply @ 393.73 (RR 14.21, fresh, tests 0, quality 13.4)",14.21,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,3H,1H",4H supply 358.35-360.96 DBD; 3H supply 358.35-360.96 DBD; 1H supply 358.81-359.44 DBD; 1H supply 359.97-360.96 RBD,4H,,,,,,358.35,360.96,4H/3H/1H,above_price,0.48,zone_context_mixed,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.349,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.41 (Strong 1:2.5–1:3.99); range 1:3.41–1:14.21,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,AMZN,199.32,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/2H/90m/1H,DBD/RBD,supply,201.86,200.11,201.86,201.86,200.11,1.27,fresh,Fresh / untested (0 tests),0,-0.57,Weak,1.55,3.78,Excellent,8.12,"1D/4H/2H/90m/1H supply @ 207.53 (RR 4.69, fresh, tests 0, quality 19.3)",4.69,4.69,19.34,207.53,,1:4.69–1:19.24,"T1: 1D/4H/2H/90m/1H supply @ 207.53 (RR 4.69, fresh, tests 0, quality 19.3) | T2: 1D/4H/3H/2H/90m/1H supply @ 213.10 (RR 7.87, fresh, tests 0, quality 16.7) | T3: 1D/4H/2H/1H supply @ 215.98 (RR 9.52, fresh, tests 0, quality 16.0) | T4: 2H/90m/1H supply @ 223.15 (RR 13.62, fresh, tests 0, quality 11.0) | T5: 4H/3H/2H/90m/1H supply @ 232.99 (RR 19.24, fresh, tests 0, quality 19.0)","1D/4H/2H/90m/1H supply @ 207.53 (RR 4.69, fresh, tests 0, quality 19.3)",4.69,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 213.10 (RR 7.87, fresh, tests 0, quality 16.7)",7.87,fresh,0.0,hard_target,"1D/4H/2H/1H supply @ 215.98 (RR 9.52, fresh, tests 0, quality 16.0)",9.52,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"3H,2H,90m,1H",3H supply 200.83-201.86 DBD; 2H supply 200.45-201.84 DBD; 90m supply 200.83-201.84 DBD; 1H supply 200.11-200.60 DBD; 1H supply 200.72-201.84 RBD; 1H supply 201.09-201.86 DBD,3H,197.28,200.6,1D/4H/3H/2H/90m/1H,containing_price,0.0,200.11,201.86,3H/2H/90m/1H,above_price,0.4,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.403,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.69 (Excellent 1:4.0+); range 1:4.69–1:9.52,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,QQQ,562.5,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD,supply,569.71,566.52,569.71,569.71,566.52,1.28,fresh,Fresh / untested (0 tests),0,-0.65,Weak,1.02,19.47,Average,6.77,"4H/2H/1H supply @ 573.69 (RR 3.51, fresh, tests 0, quality 14.1)",3.51,3.51,14.11,573.69,,1:3.51–1:12.74,"T1: 4H/2H/1H supply @ 573.69 (RR 3.51, fresh, tests 0, quality 14.1) | T2: 1H supply @ 577.80 (RR 4.80, fresh, tests 0, quality 8.6) | T3: 4H/3H/2H/90m/1H supply @ 582.59 (RR 6.30, fresh, tests 0, quality 16.7) | T4: 1D/4H/3H/2H/90m/1H supply @ 587.14 (RR 7.72, fresh, tests 0, quality 18.2) | T5: 1D/4H/3H/2H/90m/1H supply @ 603.14 (RR 12.74, fresh, tests 0, quality 20.0)","4H/2H/1H supply @ 573.69 (RR 3.51, fresh, tests 0, quality 14.1)",3.51,fresh,0.0,hard_target,"1H supply @ 577.80 (RR 4.80, fresh, tests 0, quality 8.6)",4.8,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 582.59 (RR 6.30, fresh, tests 0, quality 16.7)",6.3,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 566.52-569.71 DBD; 90m supply 566.52-569.71 DBD; 1H supply 566.67-569.71 DBD,2H,560.98,564.35,1D,containing_price,0.0,566.52,569.71,2H/90m/1H,above_price,0.71,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.915,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.51 (Strong 1:2.5–1:3.99); range 1:3.51–1:6.30,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,AVGO,300.73,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD/RBD,supply,305.7,302.39,305.7,305.7,302.39,1.65,fresh,Fresh / untested (0 tests),0,-0.41,Weak,0.95,23.7,Average,7.86,"4H/3H/2H/90m/1H supply @ 309.42 (RR 2.63, fresh, tests 0, quality 15.5)",2.63,2.63,15.49,309.42,,1:2.63–1:12.65,"T1: 4H/3H/2H/90m/1H supply @ 309.42 (RR 2.63, fresh, tests 0, quality 15.5) | T2: 1D/4H/3H/2H/90m/1H supply @ 317.65 (RR 5.11, fresh, tests 0, quality 16.4) | T3: 1D/2H/90m/1H supply @ 323.43 (RR 6.86, fresh, tests 0, quality 14.5) | T4: 1D/4H/3H/2H/90m/1H supply @ 333.56 (RR 9.92, fresh, tests 0, quality 17.9) | T5: 1D/3H/2H/90m/1H supply @ 342.59 (RR 12.65, fresh, tests 0, quality 14.9)","4H/3H/2H/90m/1H supply @ 309.42 (RR 2.63, fresh, tests 0, quality 15.5)",2.63,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 317.65 (RR 5.11, fresh, tests 0, quality 16.4)",5.11,fresh,0.0,hard_target,"1D/2H/90m/1H supply @ 323.43 (RR 6.86, fresh, tests 0, quality 14.5)",6.86,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H supply 303.06-305.70 DBD; 2H supply 302.39-303.33 RBD; 90m supply 303.16-305.70 DBD; 1H supply 302.39-305.70 DBD,4H,295.3,302.39,1D/90m,containing_price,0.0,302.39,305.7,4H/2H/90m/1H,above_price,0.55,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.878,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.63 (Strong 1:2.5–1:3.99); range 1:2.63–1:6.86,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,COST,983.38,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD,supply,999.69,995.71,999.69,999.69,995.71,1.66,fresh,Fresh / untested (0 tests),0,-0.92,Weak,0.43,2.66,Weak,8.1,"1D/4H/3H/2H/90m/1H supply @ 1003.64 (RR 5.09, fresh, tests 0, quality 15.9)",5.09,5.09,15.94,1003.64,,1:5.09,"T1: 1D/4H/3H/2H/90m/1H supply @ 1003.64 (RR 5.09, fresh, tests 0, quality 15.9)","1D/4H/3H/2H/90m/1H supply @ 1003.64 (RR 5.09, fresh, tests 0, quality 15.9)",5.09,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H supply 996.52-999.69 DBD; 2H supply 996.52-999.69 DBD; 90m supply 996.52-997.18 DBD; 1H supply 995.71-996.85 DBD,4H,973.13,983.39,4H/3H/2H/90m/1H,containing_price,0.0,982.18,990.45,4H/3H/2H/90m/1H,containing_price,0.0,inside_demand,2026-03-27T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.359,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.09 (Excellent 1:4.0+); range 1:5.09–1:5.09,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
