symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of,confluence_count,confluence_timeframes,merged_from,primary_timeframe,primary_base_time
AMD,1D,demand,DBR,2025-09-08T00:00:00-04:00,151.8,149.22,151.8,152.64,149.22,151.41,3.42,0.83,-1.87,0.8,9.82,0.85,one_test,1,False,6.15,2025-09-09T00:00:00-04:00,2025-09-09 00:00:00-04:00,,2025-09-18T00:00:00-04:00,2026-02-05T16:00:00-05:00,1,1D,1D demand 149.22-151.80 DBR,1D,2025-09-08T00:00:00-04:00
AMD,1D,demand,DBR,2025-09-17T00:00:00-04:00,159.28,155.76,159.28,161.63,155.76,159.16,5.87,0.98,-0.39,-0.24,58.0,1.98,multiple_tests,2,False,6.22,2025-09-18T00:00:00-04:00,2025-09-18 00:00:00-04:00,,2025-09-26T00:00:00-04:00,2026-02-05T16:00:00-05:00,2,1D,1D demand 155.76-159.28 DBR; 1D demand 155.90-157.39 DBR,1D,2025-09-17T00:00:00-04:00
AMD,1D,demand,RBR,2025-09-30T00:00:00-04:00,161.79,159.33,160.79,162.28,159.33,161.79,2.95,0.68,0.46,0.43,3.1,0.91,fresh,0,False,7.34,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,,2026-02-05T16:00:00-05:00,1,1D,1D demand 159.33-161.79 RBR,1D,2025-09-30T00:00:00-04:00
AMD,90m,demand,DBR,2026-02-05T14:00:00-05:00,191.28,190.72,191.28,193.61,190.72,191.02,2.89,0.72,-0.67,0.25,5.69,0.44,fresh,0,False,4.44,2026-02-05T15:30:00-05:00,2026-02-05 15:30:00-05:00,,,2026-02-05T16:00:00-05:00,1,90m,90m demand 190.72-191.28 DBR,90m,2026-02-05T14:00:00-05:00
AMD,1H,supply,DBD,2026-02-05T13:30:00-05:00,193.6,191.95,192.36,193.6,191.01,191.95,2.59,0.68,-0.6,-0.19,2.27,0.6,one_test,1,False,2.79,2026-02-05T14:30:00-05:00,2026-02-05 14:30:00-05:00,,2026-02-05T15:30:00-05:00,2026-02-05T16:00:00-05:00,1,1H,1H supply 191.95-193.60 DBD,1H,2026-02-05T13:30:00-05:00
AMD,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-04T13:30:00-05:00,204.26,200.18,202.26,204.26,199.73,200.18,4.53,1.42,-5.16,-0.96,4.6,2.11,fresh,0,False,9.57,2026-02-05T09:30:00-05:00,2026-02-05 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,7,"4H,3H,2H,90m,1H",4H supply 200.18-204.26 DBD; 3H supply 200.18-203.65 DBD; 2H supply 200.18-203.65 DBD; 2H supply 201.65-204.26 DBD; 90m supply 200.18-203.65 DBD; 1H supply 200.18-203.65 DBD; 1H supply 200.97-204.26 RBD,4H,2026-02-04T13:30:00-05:00
AMD,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-03T13:30:00-05:00,246.89,239.83,239.83,245.23,237.04,242.11,8.19,0.98,-0.51,-4.89,5.53,4.12,fresh,0,False,13.5,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,9,"4H,3H,2H,90m,1H",4H supply 239.83-245.23 DBD; 3H supply 242.11-245.23 DBD; 2H supply 242.11-245.23 RBD; 2H supply 246.28-246.89 DBD; 90m supply 242.11-245.23 RBD; 90m supply 246.28-246.89 DBD; 1H supply 242.11-245.23 RBD; 1H supply 246.28-246.89 DBD; 1H supply 243.49-246.00 DBD,4H,2026-02-03T13:30:00-05:00
AMD,4H/2H/90m,supply,RBD,2026-02-02T13:30:00-05:00,249.97,246.28,247.63,249.97,245.18,246.28,4.79,0.54,1.2,-0.81,8.68,1.23,fresh,0,False,8.04,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,3,"4H,2H,90m",4H supply 246.28-249.97 RBD; 2H supply 247.43-249.09 RBD; 90m supply 248.76-249.66 RBD,4H,2026-02-02T13:30:00-05:00
AMD,1D/4H/2H/90m/1H,supply,DBD/RBD,2026-01-27T00:00:00-05:00,255.55,251.89,252.16,255.55,247.96,252.03,7.59,0.72,-0.88,0.08,10.65,0.76,fresh,0,False,10.38,2026-01-28T00:00:00-05:00,2026-01-28 00:00:00-05:00,,2026-02-03T00:00:00-05:00,2026-02-05T16:00:00-05:00,9,"1D,4H,2H,90m,1H",1D supply 252.03-255.55 DBD; 4H supply 251.89-253.35 RBD; 2H supply 252.49-253.94 DBD; 90m supply 252.74-253.19 DBD; 90m supply 252.54-253.82 DBD; 90m supply 253.12-254.21 DBD; 1H supply 252.74-253.19 RBD; 1H supply 252.85-253.58 RBD; 1H supply 252.92-254.21 RBD,1D,2026-01-27T00:00:00-05:00
AMD,1D/4H/90m/1H,supply,RBD,2025-11-03T00:00:00-05:00,260.91,258.31,259.33,260.91,253.89,259.65,7.02,0.52,0.43,-0.85,30.0,0.8,one_test,1,False,7.41,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,2026-01-29T00:00:00-05:00,2026-02-05T16:00:00-05:00,4,"1D,4H,90m,1H",1D supply 259.33-260.91 RBD; 4H supply 258.31-259.85 RBD; 90m supply 258.57-259.77 RBD; 1H supply 258.57-259.77 RBD,1D,2025-11-03T00:00:00-05:00
AMD,1D,supply,RBD,2025-10-29T00:00:00-04:00,267.08,264.19,264.19,267.08,257.4,264.33,9.68,0.6,0.4,-0.81,36.29,0.55,one_test,1,False,5.86,2025-10-30T00:00:00-04:00,2025-10-30 00:00:00-04:00,,2026-01-23T00:00:00-05:00,2026-02-05T16:00:00-05:00,1,1D,1D supply 264.19-267.08 RBD,1D,2025-10-29T00:00:00-04:00
AMZN,1D,demand,RBR,2025-08-05T00:00:00-04:00,213.75,212.87,213.05,216.3,212.87,213.75,3.43,1.11,-0.27,2.31,10.88,1.18,multiple_tests,5,False,6.99,2025-08-06T00:00:00-04:00,2025-08-06 00:00:00-04:00,,2025-10-20T00:00:00-04:00,2026-02-05T16:00:00-05:00,1,1D,1D demand 212.87-213.75 RBR,1D,2025-08-05T00:00:00-04:00
AMZN,1D,demand,RBR,2025-11-21T00:00:00-05:00,220.69,215.18,216.34,222.21,215.18,220.69,7.03,1.19,-0.32,0.91,1.29,0.94,one_test,1,False,6.35,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,2026-02-05T00:00:00-05:00,2026-02-05T16:00:00-05:00,1,1D,1D demand 215.18-220.69 RBR,1D,2025-11-21T00:00:00-05:00
AMZN,2H/90m/1H,supply,DBD,2026-02-05T13:30:00-05:00,224.51,223.15,223.4,224.51,221.99,223.17,2.52,1.33,-0.15,-0.22,2.96,0.86,fresh,0,False,6.08,2026-02-05T15:30:00-05:00,2026-02-05 15:30:00-05:00,,,2026-02-05T16:00:00-05:00,3,"2H,90m,1H",2H supply 223.17-224.51 DBD; 90m supply 223.15-224.51 DBD; 1H supply 223.16-223.58 DBD,2H,2026-02-05T13:30:00-05:00
AMZN,4H/3H/2H/90m/1H,supply,DBD,2026-02-04T13:30:00-05:00,234.9,232.99,233.73,234.9,231.82,232.99,3.08,0.9,-1.33,-2.26,2.05,2.69,fresh,0,False,12.0,2026-02-05T09:30:00-05:00,2026-02-05 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,8,"4H,3H,2H,90m,1H",4H supply 232.99-234.90 DBD; 3H supply 232.99-234.75 DBD; 3H supply 233.40-234.90 DBD; 2H supply 232.99-234.75 DBD; 2H supply 233.73-234.90 DBD; 90m supply 232.99-234.75 DBD; 1H supply 232.99-234.75 DBD; 1H supply 233.40-233.84 DBD,4H,2026-02-04T13:30:00-05:00
AMZN,4H/1H,supply,DBD,2026-02-03T13:30:00-05:00,238.84,236.91,236.91,238.84,235.45,238.64,3.39,0.78,-1.01,-1.15,2.96,1.6,fresh,0,False,8.25,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,2,"4H,1H",4H supply 236.91-238.84 DBD; 1H supply 236.95-238.27 DBD,4H,2026-02-03T13:30:00-05:00
AMZN,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-02T13:30:00-05:00,245.53,242.94,243.57,244.39,242.56,242.95,1.83,0.69,0.95,-1.54,13.18,1.92,fresh,0,False,10.39,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,11,"4H,3H,2H,90m,1H",4H supply 242.95-244.39 RBD; 4H supply 242.94-243.77 DBD; 3H supply 242.95-244.39 DBD; 2H supply 242.95-244.39 DBD; 2H supply 244.03-244.85 RBD; 90m supply 242.95-244.39 DBD; 90m supply 244.23-245.53 DBD; 1H supply 242.95-244.39 DBD; 1H supply 244.53-245.39 RBD; 1H supply 244.15-245.53 RBD; 1H supply 243.54-244.22 DBD,4H,2026-02-02T13:30:00-05:00
AMZN,1D/2H/90m/1H,supply,DBD/RBD,2026-01-12T00:00:00-05:00,251.0,246.42,246.73,248.94,245.96,246.47,2.98,0.94,0.04,-0.85,15.12,1.0,fresh,0,False,7.85,2026-01-13T00:00:00-05:00,2026-01-13 00:00:00-05:00,,2026-01-28T00:00:00-05:00,2026-02-05T16:00:00-05:00,10,"1D,2H,90m,1H",1D supply 246.47-248.94 DBD; 1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD; 2H supply 246.42-247.30 DBD; 2H supply 247.64-248.44 RBD; 90m supply 246.42-247.30 DBD; 90m supply 248.04-248.28 DBD; 1H supply 246.42-247.30 DBD; 1H supply 248.00-248.19 DBD; 1H supply 248.09-248.28 DBD,1D,2026-01-12T00:00:00-05:00
AMZN,1D,supply,RBD,2025-11-03T00:00:00-05:00,258.6,254.0,255.36,258.6,252.9,254.0,5.7,1.71,6.13,-0.92,3.44,0.92,fresh,0,False,7.84,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,1,1D,1D supply 254.00-258.60 RBD,1D,2025-11-03T00:00:00-05:00
ANET,1D,demand,DBR,2025-11-21T00:00:00-05:00,118.42,114.52,118.42,120.0,114.52,117.43,5.48,1.75,-1.19,0.77,3.29,1.34,fresh,0,False,8.11,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,1,1D,1D demand 114.52-118.42 DBR,1D,2025-11-21T00:00:00-05:00
ANET,1D,demand,DBR,2025-08-01T00:00:00-04:00,117.83,115.41,117.83,118.78,115.41,117.57,3.37,1.31,-1.45,0.89,10.69,1.08,multiple_tests,2,False,5.47,2025-08-04T00:00:00-04:00,2025-08-04 00:00:00-04:00,,2025-11-21T00:00:00-05:00,2026-02-05T16:00:00-05:00,1,1D,1D demand 115.41-117.83 DBR,1D,2025-08-01T00:00:00-04:00
ANET,1D/2H/90m/1H,demand,DBR/RBR,2026-01-12T00:00:00-05:00,123.44,120.0,121.6,124.45,120.0,123.42,4.45,1.34,-0.07,1.55,3.42,1.31,fresh,0,False,8.86,2026-01-13T00:00:00-05:00,2026-01-13 00:00:00-05:00,,2026-01-14T00:00:00-05:00,2026-02-05T16:00:00-05:00,7,"1D,2H,90m,1H",1D demand 120.00-123.42 RBR; 2H demand 123.08-123.44 RBR; 90m demand 123.08-123.44 RBR; 90m demand 122.21-122.75 RBR; 1H demand 123.08-123.44 DBR; 1H demand 122.26-122.75 RBR; 1H demand 121.70-122.53 RBR,1D,2026-01-12T00:00:00-05:00
ANET,3H/2H/90m/1H,demand,DBR,2026-01-14T12:30:00-05:00,126.12,123.34,124.75,124.95,123.34,124.66,1.61,0.91,-2.11,0.18,5.06,0.45,fresh,0,False,6.63,2026-01-14T15:30:00-05:00,2026-01-14 15:30:00-05:00,,,2026-02-05T16:00:00-05:00,4,"3H,2H,90m,1H",3H demand 123.34-124.75 DBR; 2H demand 123.34-124.77 DBR; 90m demand 125.04-126.12 DBR; 1H demand 125.04-126.02 DBR,3H,2026-01-14T12:30:00-05:00
ANET,4H/2H/90m,demand,RBR,2026-01-21T13:30:00-05:00,127.24,125.06,126.03,128.5,125.06,127.24,3.44,0.6,-0.09,3.5,9.52,3.15,one_test,1,False,11.0,2026-01-22T09:30:00-05:00,2026-01-22 09:30:00-05:00,,2026-02-05T09:30:00-05:00,2026-02-05T16:00:00-05:00,3,"4H,2H,90m",4H demand 125.06-127.24 RBR; 2H demand 126.62-127.24 RBR; 90m demand 126.62-127.24 RBR,4H,2026-01-21T13:30:00-05:00
ANET,1H,supply,RBD,2026-02-05T11:30:00-05:00,130.12,129.49,129.6,130.12,128.49,129.49,1.63,0.69,1.02,-0.22,4.91,0.44,multiple_tests,2,False,1.66,2026-02-05T12:30:00-05:00,2026-02-05 12:30:00-05:00,,2026-02-05T14:30:00-05:00,2026-02-05T16:00:00-05:00,1,1H,1H supply 129.49-130.12 RBD,1H,2026-02-05T11:30:00-05:00
ANET,3H,supply,DBD,2026-02-04T12:30:00-05:00,132.74,131.45,131.54,132.74,129.24,131.45,3.5,1.94,-2.39,-0.33,13.0,0.62,fresh,0,False,5.45,2026-02-04T15:30:00-05:00,2026-02-04 15:30:00-05:00,,,2026-02-05T16:00:00-05:00,1,3H,3H supply 131.45-132.74 DBD,3H,2026-02-04T12:30:00-05:00
ANET,4H,supply,RBD,2026-02-03T13:30:00-05:00,139.62,136.95,136.95,139.62,135.33,139.42,4.29,0.68,0.26,-2.14,2.99,1.9,fresh,0,False,9.04,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,1,4H,4H supply 136.95-139.62 RBD,4H,2026-02-03T13:30:00-05:00
ANET,4H/3H/2H/90m/1H,supply,DBD,2026-02-02T09:30:00-05:00,144.51,140.56,141.32,143.11,140.16,140.88,2.95,1.01,-0.61,-0.68,5.76,0.79,one_test,1,False,6.47,2026-02-02T13:30:00-05:00,2026-02-02 13:30:00-05:00,,2026-02-03T09:30:00-05:00,2026-02-05T16:00:00-05:00,10,"4H,3H,2H,90m,1H",4H supply 140.88-143.11 DBD; 3H supply 140.63-143.11 DBD; 3H supply 141.61-142.76 DBD; 2H supply 140.88-141.66 DBD; 2H supply 141.32-143.11 DBD; 90m supply 140.60-141.15 DBD; 90m supply 141.61-142.76 DBD; 1H supply 140.56-141.17 DBD; 1H supply 143.17-144.51 DBD; 1H supply 141.61-142.76 DBD,4H,2026-02-02T09:30:00-05:00
ANET,90m/1H,supply,DBD/RBD,2026-01-30T12:30:00-05:00,145.06,143.95,144.68,144.96,142.42,144.26,2.54,0.63,-0.17,-1.15,6.23,0.73,fresh,0,False,6.63,2026-01-30T14:00:00-05:00,2026-01-30 14:00:00-05:00,,,2026-02-05T16:00:00-05:00,3,"90m,1H",90m supply 144.26-144.96 DBD; 90m supply 144.50-145.06 DBD; 1H supply 143.95-145.06 RBD,90m,2026-01-30T12:30:00-05:00
ANET,1D/4H/3H/2H/90m/1H,supply,DBD/RBD,2026-01-29T00:00:00-05:00,151.8,147.78,150.15,151.55,145.33,148.15,6.22,1.09,0.27,-1.21,2.05,0.78,fresh,0,False,9.49,2026-01-30T00:00:00-05:00,2026-01-30 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,13,"1D,4H,3H,2H,90m,1H",1D supply 148.15-151.55 DBD; 1D supply 150.15-151.80 RBD; 4H supply 148.12-149.11 DBD; 3H supply 150.13-150.53 RBD; 3H supply 147.78-148.41 RBD; 2H supply 150.13-150.53 RBD; 2H supply 147.78-148.41 RBD; 90m supply 150.13-150.53 RBD; 90m supply 147.78-148.41 RBD; 90m supply 148.62-149.29 RBD; 1H supply 150.13-150.53 RBD; 1H supply 147.78-148.41 DBD; 1H supply 148.85-149.11 DBD,1D,2026-01-29T00:00:00-05:00
ANET,1D,supply,DBD,2025-11-04T00:00:00-05:00,157.03,152.86,152.86,157.03,150.99,153.55,6.03,1.16,-0.66,-2.09,3.26,2.04,fresh,0,False,10.13,2025-11-05T00:00:00-05:00,2025-11-05 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,1,1D,1D supply 152.86-157.03 DBD,1D,2025-11-04T00:00:00-05:00
APP,1H,supply,DBD,2026-02-05T12:30:00-05:00,386.53,374.99,382.45,386.53,373.31,374.99,13.22,0.62,-0.76,-0.86,1.46,0.72,multiple_tests,2,False,2.58,2026-02-05T13:30:00-05:00,2026-02-05 13:30:00-05:00,,2026-02-05T15:30:00-05:00,2026-02-05T16:00:00-05:00,1,1H,1H supply 374.99-386.53 DBD,1H,2026-02-05T12:30:00-05:00
APP,3H/2H/90m/1H,supply,DBD/RBD,2026-02-05T09:30:00-05:00,390.17,379.22,387.06,388.6,371.49,382.2,17.11,1.43,-0.26,-0.56,2.2,1.34,fresh,0,False,7.9,2026-02-05T12:30:00-05:00,2026-02-05 12:30:00-05:00,,,2026-02-05T16:00:00-05:00,8,"3H,2H,90m,1H",3H supply 382.20-388.60 DBD; 3H supply 386.59-390.17 RBD; 2H supply 384.61-388.60 DBD; 2H supply 386.59-390.17 RBD; 90m supply 379.22-387.91 RBD; 90m supply 386.59-390.17 RBD; 1H supply 386.59-390.17 RBD; 1H supply 382.20-387.91 RBD,3H,2026-02-05T09:30:00-05:00
APP,1H,supply,DBD,2026-02-04T12:30:00-05:00,395.61,393.38,393.38,395.61,387.39,393.43,8.22,0.92,-0.75,-0.34,98.53,0.82,one_test,1,False,3.16,2026-02-04T13:30:00-05:00,2026-02-04 13:30:00-05:00,,2026-02-04T14:30:00-05:00,2026-02-05T16:00:00-05:00,1,1H,1H supply 393.38-395.61 DBD,1H,2026-02-04T12:30:00-05:00
APP,1D,supply,DBD,2026-02-03T00:00:00-05:00,484.99,461.79,483.0,484.99,448.57,461.79,36.42,1.23,-0.3,-1.95,3.51,2.66,fresh,0,False,10.61,2026-02-04T00:00:00-05:00,2026-02-04 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,1,1D,1D supply 461.79-484.99 DBD,1D,2026-02-03T00:00:00-05:00
APP,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-02T13:30:00-05:00,491.85,479.46,479.46,487.01,476.0,482.82,11.01,0.71,0.43,-1.37,9.37,1.47,fresh,0,False,9.46,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,7,"4H,3H,2H,90m,1H",4H supply 479.46-487.01 RBD; 3H supply 482.82-485.75 DBD; 2H supply 482.82-485.75 DBD; 90m supply 482.82-485.75 RBD; 90m supply 486.98-491.85 RBD; 1H supply 482.82-485.75 DBD; 1H supply 488.11-491.84 DBD,4H,2026-02-02T13:30:00-05:00
APP,90m/1H,supply,DBD,2026-01-30T12:30:00-05:00,503.99,490.56,497.35,503.99,489.55,497.93,14.44,1.45,-0.95,-2.17,48.89,2.5,one_test,1,False,7.92,2026-01-30T14:00:00-05:00,2026-01-30 14:00:00-05:00,,2026-02-02T09:30:00-05:00,2026-02-05T16:00:00-05:00,3,"90m,1H",90m supply 497.35-503.99 DBD; 1H supply 490.56-499.57 DBD; 1H supply 495.29-503.99 DBD,90m,2026-01-30T12:30:00-05:00
APP,90m,supply,RBD,2026-01-20T12:30:00-05:00,571.99,566.01,566.01,571.99,563.0,566.71,8.99,0.53,0.25,-0.25,5.91,0.47,multiple_tests,3,False,1.97,2026-01-20T14:00:00-05:00,2026-01-20 14:00:00-05:00,,2026-01-29T15:30:00-05:00,2026-02-05T16:00:00-05:00,1,90m,90m supply 566.01-571.99 RBD,90m,2026-01-20T12:30:00-05:00
APP,3H/2H/90m/1H,supply,DBD/RBD,2026-01-15T15:30:00-05:00,611.49,604.24,604.24,611.49,603.88,607.18,7.61,0.41,-0.56,-1.36,11.42,2.43,fresh,0,False,9.79,2026-01-16T09:30:00-05:00,2026-01-16 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,4,"3H,2H,90m,1H",3H supply 604.24-611.49 DBD; 2H supply 604.24-611.49 RBD; 90m supply 604.24-611.49 RBD; 1H supply 604.24-611.49 RBD,3H,2026-01-15T15:30:00-05:00
APP,3H/2H/90m/1H,supply,RBD,2026-01-14T15:30:00-05:00,621.39,615.23,618.99,621.39,615.35,617.43,6.04,0.6,0.61,0.02,5.58,1.41,one_test,1,False,5.93,2026-01-15T09:30:00-05:00,2026-01-15 09:30:00-05:00,,2026-01-15T12:30:00-05:00,2026-02-05T16:00:00-05:00,5,"3H,2H,90m,1H",3H supply 617.43-621.39 RBD; 2H supply 617.43-621.39 RBD; 90m supply 615.23-620.00 RBD; 90m supply 617.43-621.39 RBD; 1H supply 617.43-621.39 RBD,3H,2026-01-14T15:30:00-05:00
APP,1D,supply,RBD,2026-01-13T00:00:00-05:00,679.69,655.11,655.11,679.69,642.8,668.63,36.89,1.1,0.68,-1.65,4.09,2.46,fresh,0,False,10.11,2026-01-14T00:00:00-05:00,2026-01-14 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,1,1D,1D supply 655.11-679.69 RBD,1D,2026-01-13T00:00:00-05:00
APP,2H/90m/1H,supply,DBD,2026-01-13T15:30:00-05:00,671.7,669.2,671.21,671.7,666.6,669.2,5.1,0.42,0.16,-4.67,36.47,5.29,fresh,0,False,12.0,2026-01-14T09:30:00-05:00,2026-01-14 09:30:00-05:00,,,2026-02-05T16:00:00-05:00,3,"2H,90m,1H",2H supply 669.20-671.70 DBD; 90m supply 669.20-671.70 DBD; 1H supply 669.20-671.70 DBD,2H,2026-01-13T15:30:00-05:00
APP,1D,supply,DBD,2025-12-30T00:00:00-05:00,699.73,693.71,697.89,699.73,683.62,693.71,16.11,0.64,-0.73,-0.71,4.76,0.55,fresh,0,False,7.26,2025-12-31T00:00:00-05:00,2025-12-31 00:00:00-05:00,,,2026-02-05T16:00:00-05:00,1,1D,1D supply 693.71-699.73 DBD,1D,2025-12-30T00:00:00-05:00
