status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,SHOP,131.16,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m/1H,DBD/RBD,supply,132.39,131.34,132.39,131.34,132.39,0.14,fresh,Fresh / untested (0 tests),0,-0.23,Weak,1.07,6.1,Average,6.3,"4H/2H/90m/1H demand @ 127.18 (RR 3.24, fresh, tests 0, quality 16.3)",3.24,3.24,16.32,127.18,,1:3.24–1:15.29,"T1: 4H/2H/90m/1H demand @ 127.18 (RR 3.24, fresh, tests 0, quality 16.3) | T2: 1D/3H/1H demand @ 118.78 (RR 10.07, fresh, tests 0, quality 16.8) | T3: 4H/3H/2H/90m/1H demand @ 115.19 (RR 12.98, fresh, tests 0, quality 15.4) | T4: 1D demand @ 113.01 (RR 14.76, fresh, tests 0, quality 14.1) | T5: 1D/3H/1H demand @ 112.35 (RR 15.29, fresh, tests 0, quality 17.5)","4H/2H/90m/1H demand @ 127.18 (RR 3.24, fresh, tests 0, quality 16.3)",3.24,fresh,0.0,hard_target,"1D/3H/1H demand @ 118.78 (RR 10.07, fresh, tests 0, quality 16.8)",10.07,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 115.19 (RR 12.98, fresh, tests 0, quality 15.4)",12.98,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 131.74-132.39 DBD; 90m supply 131.34-132.32 RBD; 1H supply 131.34-132.32 RBD,2H,126.8,127.18,4H/2H/90m/1H,below_price,3.03,127.36,132.94,1D,containing_price,0.0,inside_supply,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.855,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.24 (Strong 1:2.5–1:3.99); range 1:3.24–1:12.98,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,PLTR,146.37,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBD/RBD,supply,150.27,146.36,150.27,146.36,150.27,0.0,fresh,Fresh / untested (0 tests),0,-1.54,Strong,1.62,4.39,Excellent,9.42,"4H/3H/1H demand @ 142.76 (RR 0.92, fresh, tests 0, quality 13.2)",0.92,0.92,13.15,142.76,,1:0.92–1:4.44,"T1: 4H/3H/1H demand @ 142.76 (RR 0.92, fresh, tests 0, quality 13.2) | T2: 90m/1H demand @ 140.38 (RR 1.53, one_test, tests 1, quality 6.7) | T3: 1D/4H/3H/2H/90m/1H demand @ 137.79 (RR 2.19, fresh, tests 0, quality 17.4) | T4: 4H/2H/90m/1H demand @ 132.55 (RR 3.53, fresh, tests 0, quality 15.2) | T5: 1D/3H/90m/1H demand @ 129.00 (RR 4.44, fresh, tests 0, quality 15.9)","4H/3H/1H demand @ 142.76 (RR 0.92, fresh, tests 0, quality 13.2)",0.92,fresh,0.0,hard_target,"90m/1H demand @ 140.38 (RR 1.53, one_test, tests 1, quality 6.7)",1.53,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 137.79 (RR 2.19, fresh, tests 0, quality 17.4)",2.19,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"1D,2H,90m,1H",1D supply 146.88-150.27 RBD; 2H supply 147.04-148.28 RBD; 90m supply 146.36-148.90 DBD; 90m supply 147.20-148.28 RBD; 1H supply 149.49-150.27 RBD; 1H supply 147.04-148.90 DBD,1D,146.13,146.38,1H,containing_price,0.0,146.36,150.27,1D/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.907,A,Poor <1:1.5,rr-poor,T1 1:0.92 (Poor <1:1.5); range 1:0.92–1:2.19,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,COST,999.63,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,1009.22,997.06,1009.22,1009.22,997.06,0.0,fresh,Fresh / untested (0 tests),0,-0.67,Weak,0.53,9.0,Weak,7.42,"1D/90m/1H supply @ 1029.49 (RR 2.46, fresh, tests 0, quality 17.4)",2.46,2.46,17.44,1029.49,,1:2.46,"T1: 1D/90m/1H supply @ 1029.49 (RR 2.46, fresh, tests 0, quality 17.4)","1D/90m/1H supply @ 1029.49 (RR 2.46, fresh, tests 0, quality 17.4)",2.46,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,7,"4H,3H,2H,90m,1H",4H supply 998.01-999.99 DBD; 3H supply 997.36-999.99 DBD; 2H supply 998.01-999.99 DBD; 90m supply 1005.04-1009.22 DBD; 90m supply 998.45-999.99 RBD; 1H supply 1001.73-1006.61 DBD; 1H supply 997.06-999.99 RBD,4H,981.61,987.21,1D/4H/3H/2H/90m,below_price,1.24,997.06,1009.22,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,8.331,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.46 (Acceptable 1:2.0–1:2.49); range 1:2.46–1:2.46,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,AMD,278.28,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,3H/2H/90m/1H,DBD/RBD,supply,280.05,276.38,280.05,276.38,280.05,0.0,fresh,Fresh / untested (0 tests),0,-0.04,Weak,0.83,5.11,Weak,6.87,"1D/4H/3H/2H/1H demand @ 258.12 (RR 5.49, fresh, tests 0, quality 19.6)",5.49,5.49,19.61,258.12,,1:5.49–1:15.46,"T1: 1D/4H/3H/2H/1H demand @ 258.12 (RR 5.49, fresh, tests 0, quality 19.6) | T2: 1D/2H/1H demand @ 246.83 (RR 8.57, fresh, tests 0, quality 15.6) | T3: 1D/4H/2H/90m/1H demand @ 236.64 (RR 11.35, fresh, tests 0, quality 19.4) | T4: 1D/4H/3H/2H/1H demand @ 232.92 (RR 12.36, fresh, tests 0, quality 16.7) | T5: 1D/4H/3H/2H/90m/1H demand @ 221.53 (RR 15.46, fresh, tests 0, quality 17.8)","1D/4H/3H/2H/1H demand @ 258.12 (RR 5.49, fresh, tests 0, quality 19.6)",5.49,fresh,0.0,hard_target,"1D/2H/1H demand @ 246.83 (RR 8.57, fresh, tests 0, quality 15.6)",8.57,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 236.64 (RR 11.35, fresh, tests 0, quality 19.4)",11.35,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"3H,2H,90m,1H",3H supply 278.51-280.05 DBD; 2H supply 278.56-279.50 RBD; 90m supply 276.38-279.34 RBD; 1H supply 276.38-278.69 RBD; 1H supply 278.41-279.73 DBD,3H,251.85,258.12,1D/4H/3H/2H/1H,below_price,7.24,276.38,280.05,3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.718,A,Excellent 1:4.0+,rr-excellent,T1 1:5.49 (Excellent 1:4.0+); range 1:5.49–1:11.35,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,APP,477.31,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,486.46,474.96,486.46,486.46,474.96,0.0,fresh,Fresh / untested (0 tests),0,-0.36,Weak,0.35,4.92,Weak,6.85,"4H/2H/1H supply @ 509.55 (RR 2.80, fresh, tests 0, quality 14.2)",2.8,2.8,14.19,509.55,,1:2.80–1:15.46,"T1: 4H/2H/1H supply @ 509.55 (RR 2.80, fresh, tests 0, quality 14.2) | T2: 90m supply @ 566.01 (RR 7.71, multiple_tests, tests 3, quality 0.7, soft obstacle: low_quality) | T3: 3H/2H/90m/1H supply @ 604.24 (RR 11.04, fresh, tests 0, quality 15.6) | T4: 3H/2H/90m/1H supply @ 615.23 (RR 11.99, one_test, tests 1, quality 10.5) | T5: 1D supply @ 655.11 (RR 15.46, fresh, tests 0, quality 16.1)","4H/2H/1H supply @ 509.55 (RR 2.80, fresh, tests 0, quality 14.2)",2.8,fresh,0.0,hard_target,"90m supply @ 566.01 (RR 7.71, multiple_tests, tests 3, quality 0.7, soft obstacle: low_quality)",7.71,multiple_tests,3.0,soft_obstacle,"3H/2H/90m/1H supply @ 604.24 (RR 11.04, fresh, tests 0, quality 15.6)",11.04,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,7,"4H,3H,2H,90m,1H",4H supply 474.96-483.50 DBD; 3H supply 477.46-483.50 DBD; 2H supply 480.98-486.46 RBD; 2H supply 474.96-483.50 RBD; 90m supply 480.98-486.46 RBD; 90m supply 475.96-483.50 RBD; 1H supply 481.90-486.46 DBD,4H,476.43,477.39,1H,containing_price,0.0,474.96,486.46,4H/3H/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.393,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.80 (Strong 1:2.5–1:3.99); range 1:2.80–1:11.04,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,UBER,77.11,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBR/RBR,demand,76.95,76.37,76.37,76.95,76.37,0.21,fresh,Fresh / untested (0 tests),0,1.43,Moderate,1.05,9.17,Average,9.81,"3H/2H/1H supply @ 77.80 (RR 0.93, fresh, tests 0, quality 13.4)",0.93,0.93,13.45,77.8,,1:0.93–1:14.62,"T1: 3H/2H/1H supply @ 77.80 (RR 0.93, fresh, tests 0, quality 13.4) | T2: 1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 3.64, fresh, tests 0, quality 19.2) | T3: 4H/3H/2H/90m/1H supply @ 81.98 (RR 6.58, fresh, tests 0, quality 15.2) | T4: 4H/90m/1H supply @ 84.11 (RR 9.46, fresh, tests 0, quality 15.9) | T5: 1H supply @ 87.93 (RR 14.62, fresh, tests 0, quality 7.9)","3H/2H/1H supply @ 77.80 (RR 0.93, fresh, tests 0, quality 13.4)",0.93,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 3.64, fresh, tests 0, quality 19.2)",3.64,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 81.98 (RR 6.58, fresh, tests 0, quality 15.2)",6.58,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"4H,2H,90m,1H",4H demand 76.37-76.54 DBR; 2H demand 76.37-76.54 DBR; 2H demand 76.37-76.95 RBR; 90m demand 76.37-76.81 RBR; 1H demand 76.39-76.45 RBR; 1H demand 76.37-76.70 RBR,4H,76.37,76.95,4H/2H/90m/1H,below_price,0.21,77.8,79.23,3H/2H/1H,above_price,0.89,between_nearest_demand_and_supply,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,8.489,A,Poor <1:1.5,rr-poor,T1 1:0.93 (Poor <1:1.5); range 1:0.93–1:6.58,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,NOW,96.68,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/90m/1H,DBR/RBR,demand,96.44,95.48,95.48,96.44,95.48,0.25,fresh,Fresh / untested (0 tests),0,0.22,Weak,0.38,3.82,Weak,7.1,"4H/3H/2H/90m supply @ 97.49 (RR 0.67, fresh, tests 0, quality 15.8)",0.67,0.67,15.81,97.49,,1:0.67–1:4.78,"T1: 4H/3H/2H/90m supply @ 97.49 (RR 0.67, fresh, tests 0, quality 15.8) | T2: 4H/3H supply @ 100.20 (RR 2.93, one_test, tests 1, quality 9.3) | T3: 1D supply @ 100.55 (RR 3.22, fresh, tests 0, quality 14.0) | T4: 1D/90m/1H supply @ 100.91 (RR 3.52, fresh, tests 0, quality 15.2) | T5: 1D supply @ 102.42 (RR 4.78, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests)","4H/3H/2H/90m supply @ 97.49 (RR 0.67, fresh, tests 0, quality 15.8)",0.67,fresh,0.0,hard_target,"4H/3H supply @ 100.20 (RR 2.93, one_test, tests 1, quality 9.3)",2.93,one_test,1.0,hard_target,"1D supply @ 100.55 (RR 3.22, fresh, tests 0, quality 14.0)",3.22,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"4H,3H,90m,1H",4H demand 95.67-95.97 RBR; 3H demand 95.67-95.97 RBR; 90m demand 96.17-96.44 DBR; 90m demand 95.48-96.44 RBR; 1H demand 95.56-95.81 DBR; 1H demand 96.17-96.44 DBR,4H,95.48,96.44,4H/3H/90m/1H,below_price,0.25,97.49,98.82,4H/3H/2H/90m,above_price,0.84,between_nearest_demand_and_supply,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.652,A,Poor <1:1.5,rr-poor,T1 1:0.67 (Poor <1:1.5); range 1:0.67–1:3.22,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AVGO,406.45,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,409.3,404.82,409.3,404.82,409.3,0.0,one_test,One successful retest (1 tests),1,-3.02,Excellent,3.67,12.96,Excellent,10.52,"4H/3H/2H/90m/1H demand @ 403.81 (RR 0.59, fresh, tests 0, quality 14.8)",0.59,0.59,14.77,403.81,,1:0.59–1:7.17,"T1: 4H/3H/2H/90m/1H demand @ 403.81 (RR 0.59, fresh, tests 0, quality 14.8) | T2: 3H/90m/1H demand @ 398.36 (RR 1.81, fresh, tests 0, quality 13.5) | T3: 2H/1H demand @ 393.06 (RR 2.99, fresh, tests 0, quality 9.4) | T4: 1D/4H/3H/2H/1H demand @ 380.80 (RR 5.73, fresh, tests 0, quality 20.0) | T5: 3H/90m/1H demand @ 374.35 (RR 7.17, fresh, tests 0, quality 13.2)","4H/3H/2H/90m/1H demand @ 403.81 (RR 0.59, fresh, tests 0, quality 14.8)",0.59,fresh,0.0,hard_target,"3H/90m/1H demand @ 398.36 (RR 1.81, fresh, tests 0, quality 13.5)",1.81,fresh,0.0,hard_target,"2H/1H demand @ 393.06 (RR 2.99, fresh, tests 0, quality 9.4)",2.99,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 404.82-409.30 DBD,1D,399.81,403.81,4H/3H/2H/90m/1H,below_price,0.65,404.82,409.3,1D,containing_price,0.0,inside_supply,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,6.804,B+,Poor <1:1.5,rr-poor,T1 1:0.59 (Poor <1:1.5); range 1:0.59–1:2.99,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,PLTR,146.37,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/2H/90m/1H,DBD/RBD,supply,150.27,146.36,150.27,150.27,146.36,0.0,fresh,Fresh / untested (0 tests),0,-1.54,Strong,1.62,4.39,Excellent,9.42,"90m supply @ 150.88 (RR 1.15, one_test, tests 1, quality 5.7, soft obstacle: low_quality)",1.15,1.15,5.65,150.88,,1:1.15–1:4.21,"T1: 90m supply @ 150.88 (RR 1.15, one_test, tests 1, quality 5.7, soft obstacle: low_quality) | T2: 1D supply @ 154.96 (RR 2.20, one_test, tests 1, quality 10.8) | T3: 4H/2H/1H supply @ 154.99 (RR 2.20, one_test, tests 1, quality 11.6) | T4: 4H/2H/90m/1H supply @ 157.42 (RR 2.83, fresh, tests 0, quality 17.9) | T5: 1H supply @ 162.85 (RR 4.21, one_test, tests 1, quality 7.5)","90m supply @ 150.88 (RR 1.15, one_test, tests 1, quality 5.7, soft obstacle: low_quality)",1.15,one_test,1.0,soft_obstacle,"1D supply @ 154.96 (RR 2.20, one_test, tests 1, quality 10.8)",2.2,one_test,1.0,hard_target,"4H/2H/1H supply @ 154.99 (RR 2.20, one_test, tests 1, quality 11.6)",2.2,one_test,1.0,hard_target,4,"90m supply @ 150.88 (RR 1.15, one_test, tests 1, quality 5.7, soft obstacle: low_quality)",t1_nearest_unbroken_opposing_zone,B+,6,"1D,2H,90m,1H",1D supply 146.88-150.27 RBD; 2H supply 147.04-148.28 RBD; 90m supply 146.36-148.90 DBD; 90m supply 147.20-148.28 RBD; 1H supply 149.49-150.27 RBD; 1H supply 147.04-148.90 DBD,1D,146.13,146.38,1H,containing_price,0.0,146.36,150.27,1D/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,7.175,B+,Poor <1:1.5,rr-poor,T1 1:1.15 (Poor <1:1.5); range 1:1.15–1:2.20,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,MU,455.02,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,462.34,452.96,462.34,452.96,462.34,0.0,fresh,Fresh / untested (0 tests),0,-0.09,Weak,0.64,2.76,Weak,8.23,"4H/3H/90m/1H demand @ 450.03 (RR 0.53, one_test, tests 1, quality 10.7)",0.53,0.53,10.72,450.03,,1:0.53–1:4.52,"T1: 4H/3H/90m/1H demand @ 450.03 (RR 0.53, one_test, tests 1, quality 10.7) | T2: 1H demand @ 439.05 (RR 1.70, fresh, tests 0, quality 8.6) | T3: 1D demand @ 426.56 (RR 3.03, fresh, tests 0, quality 14.7) | T4: 1D/4H/3H/2H/90m/1H demand @ 420.59 (RR 3.67, fresh, tests 0, quality 16.5) | T5: 2H demand @ 412.64 (RR 4.52, multiple_tests, tests 3, quality 2.5, soft obstacle: low_quality)","4H/3H/90m/1H demand @ 450.03 (RR 0.53, one_test, tests 1, quality 10.7)",0.53,one_test,1.0,hard_target,"1H demand @ 439.05 (RR 1.70, fresh, tests 0, quality 8.6)",1.7,fresh,0.0,hard_target,"1D demand @ 426.56 (RR 3.03, fresh, tests 0, quality 14.7)",3.03,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,10,"1D,4H,3H,2H,90m,1H",1D supply 452.96-462.34 RBD; 4H supply 457.68-462.18 RBD; 3H supply 457.07-462.18 DBD; 3H supply 457.41-460.32 DBD; 2H supply 457.21-459.99 RBD; 2H supply 458.39-461.60 DBD; 90m supply 457.11-459.99 RBD; 90m supply 459.14-461.60 DBD; 90m supply 460.22-461.21 RBD; 1H supply 458.53-459.30 RBD,1D,439.32,457.62,1D,containing_price,0.0,452.96,462.34,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-17T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.376,B+,Poor <1:1.5,rr-poor,T1 1:0.53 (Poor <1:1.5); range 1:0.53–1:3.03,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
