symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of,confluence_count,confluence_timeframes,merged_from,primary_timeframe,primary_base_time
AAPL,1D/4H/2H/90m/1H,supply,DBD/RBD,2026-02-11T00:00:00-05:00,280.9,274.69,274.69,280.18,274.45,275.5,5.73,0.91,0.15,-2.39,17.22,1.43,fresh,0,False,9.63,2026-02-12T00:00:00-05:00,2026-02-12 00:00:00-05:00,,2026-02-26T00:00:00-05:00,2026-04-02T16:00:00-04:00,15,"1D,4H,2H,90m,1H",1D supply 274.69-280.18 RBD; 1D supply 277.12-280.90 RBD; 1D supply 277.90-279.22 RBD; 1D supply 277.89-279.67 DBD; 4H supply 277.80-279.01 RBD; 4H supply 275.63-278.95 RBD; 2H supply 275.49-276.55 DBD; 2H supply 278.19-280.18 RBD; 2H supply 277.65-279.01 RBD; 90m supply 275.49-276.55 DBD; 90m supply 278.89-280.15 DBD; 90m supply 279.75-280.18 RBD; 1H supply 278.94-279.67 RBD; 1H supply 275.49-276.55 DBD; 1H supply 279.12-279.95 RBD,1D,2026-02-11T00:00:00-05:00
AMD,1D,demand,DBR,2025-09-08T00:00:00-04:00,151.8,149.22,151.8,152.64,149.22,151.41,3.42,0.83,-1.87,0.8,9.82,0.85,one_test,1,False,6.15,2025-09-09T00:00:00-04:00,2025-09-09 00:00:00-04:00,,2025-09-18T00:00:00-04:00,2026-04-02T16:00:00-04:00,1,1D,1D demand 149.22-151.80 DBR,1D,2025-09-08T00:00:00-04:00
AMD,1D,demand,DBR,2025-09-17T00:00:00-04:00,159.28,155.76,159.28,161.63,155.76,159.16,5.87,0.98,-0.39,-0.24,58.0,1.98,multiple_tests,2,False,6.22,2025-09-18T00:00:00-04:00,2025-09-18 00:00:00-04:00,,2025-09-26T00:00:00-04:00,2026-04-02T16:00:00-04:00,2,1D,1D demand 155.76-159.28 DBR; 1D demand 155.90-157.39 DBR,1D,2025-09-17T00:00:00-04:00
AMD,1D,demand,RBR,2025-09-30T00:00:00-04:00,161.79,159.33,160.79,162.28,159.33,161.79,2.95,0.68,0.46,0.43,3.1,0.91,fresh,0,False,7.34,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,,2026-04-02T16:00:00-04:00,1,1D,1D demand 159.33-161.79 RBR,1D,2025-09-30T00:00:00-04:00
AMD,1D/4H/3H/2H/90m/1H,demand,DBR,2026-03-03T00:00:00-05:00,192.49,188.22,191.46,193.64,188.22,190.95,5.42,0.88,-0.97,1.17,19.51,0.96,fresh,0,False,8.44,2026-03-04T00:00:00-05:00,2026-03-04 00:00:00-05:00,,2026-03-09T00:00:00-04:00,2026-04-02T16:00:00-04:00,13,"1D,4H,3H,2H,90m,1H",1D demand 188.22-191.46 DBR; 4H demand 189.02-192.02 DBR; 4H demand 190.72-192.49 DBR; 4H demand 190.50-191.47 DBR; 3H demand 189.02-192.02 DBR; 3H demand 191.25-192.45 DBR; 2H demand 189.02-192.02 DBR; 2H demand 190.50-191.23 DBR; 2H demand 191.25-192.45 DBR; 90m demand 190.50-191.23 DBR; 90m demand 191.25-192.45 DBR; 1H demand 190.50-191.23 DBR; 1H demand 191.25-192.45 DBR,1D,2026-03-03T00:00:00-05:00
AMD,1D/4H/3H/2H/90m,demand,DBR/RBR,2026-03-06T00:00:00-05:00,196.68,191.25,195.27,200.24,191.25,192.43,8.99,0.91,-1.12,1.19,4.69,1.04,fresh,0,False,8.13,2026-03-09T00:00:00-04:00,2026-03-09 00:00:00-04:00,,2026-03-30T00:00:00-04:00,2026-04-02T16:00:00-04:00,10,"1D,4H,3H,2H,90m",1D demand 191.25-195.27 DBR; 1D demand 195.26-196.68 RBR; 4H demand 192.87-196.05 DBR; 4H demand 192.27-193.45 DBR; 3H demand 192.87-196.19 DBR; 3H demand 192.27-194.07 DBR; 2H demand 192.87-196.05 DBR; 2H demand 192.27-193.45 RBR; 90m demand 192.87-196.05 RBR; 90m demand 192.27-193.52 DBR,1D,2026-03-06T00:00:00-05:00
AMD,1D/3H/2H/1H,demand,DBR/RBR,2026-03-18T00:00:00-04:00,200.82,195.75,196.0,202.86,195.75,199.46,7.11,0.82,0.4,0.8,2.96,0.93,fresh,0,False,7.38,2026-03-19T00:00:00-04:00,2026-03-19 00:00:00-04:00,,2026-03-31T00:00:00-04:00,2026-04-02T16:00:00-04:00,4,"1D,3H,2H,1H",1D demand 195.75-199.46 RBR; 3H demand 195.79-196.31 DBR; 2H demand 196.41-200.82 RBR; 1H demand 196.41-198.69 DBR,1D,2026-03-18T00:00:00-04:00
AMD,4H/3H/2H/90m/1H,demand,DBR/RBR,2026-03-31T14:30:00-04:00,203.71,201.18,202.37,204.0,201.95,203.34,2.05,0.66,0.5,1.49,3.36,0.89,one_test,1,False,8.26,2026-04-01T06:30:00-04:00,2026-04-01 06:30:00-04:00,,2026-04-02T06:30:00-04:00,2026-04-02T16:00:00-04:00,6,"4H,3H,2H,90m,1H",4H demand 201.95-203.34 RBR; 3H demand 201.18-203.34 RBR; 2H demand 201.95-203.34 RBR; 90m demand 202.95-203.42 DBR; 1H demand 202.95-203.71 DBR; 1H demand 201.18-202.41 RBR,4H,2026-03-31T14:30:00-04:00
AMD,1D/4H/2H,demand,DBR/RBR,2026-04-01T00:00:00-04:00,210.21,205.84,207.59,213.83,205.84,210.21,7.99,1.2,1.65,0.85,5.12,1.13,fresh,0,False,8.98,2026-04-02T00:00:00-04:00,2026-04-02 00:00:00-04:00,,,2026-04-02T16:00:00-04:00,3,"1D,4H,2H",1D demand 205.84-210.21 RBR; 4H demand 208.77-210.19 RBR; 2H demand 208.77-210.19 DBR,1D,2026-04-01T00:00:00-04:00
AMD,3H/90m,demand,DBR,2026-04-01T13:30:00-04:00,212.51,208.77,212.51,212.79,208.77,210.19,4.02,0.97,-0.12,-0.21,2.28,0.74,one_test,1,False,4.45,2026-04-02T07:30:00-04:00,2026-04-02 07:30:00-04:00,,2026-04-02T10:30:00-04:00,2026-04-02T16:00:00-04:00,2,"3H,90m",3H demand 208.77-212.51 DBR; 90m demand 209.83-210.19 DBR,3H,2026-04-01T13:30:00-04:00
AMD,90m/1H,demand,RBR,2026-04-02T13:30:00-04:00,215.94,214.62,215.18,216.17,214.62,215.94,1.55,0.67,0.45,0.4,2.13,0.97,fresh,0,False,5.62,2026-04-02T15:00:00-04:00,2026-04-02 15:00:00-04:00,,,2026-04-02T16:00:00-04:00,2,"90m,1H",90m demand 214.62-215.94 RBR; 1H demand 214.62-215.29 RBR,90m,2026-04-02T13:30:00-04:00
AMD,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-03-25T14:30:00-04:00,221.33,218.4,221.03,221.33,219.55,220.32,1.78,0.9,0.21,-1.84,7.89,1.15,fresh,0,False,10.2,2026-03-26T06:30:00-04:00,2026-03-26 06:30:00-04:00,,,2026-04-02T16:00:00-04:00,5,"4H,3H,2H,90m,1H",4H supply 220.32-221.33 DBD; 3H supply 218.40-221.33 RBD; 2H supply 220.32-221.33 RBD; 90m supply 220.28-221.20 RBD; 1H supply 220.32-220.60 DBD,4H,2026-03-25T14:30:00-04:00
AMD,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-03T13:30:00-05:00,246.89,239.83,239.83,245.23,237.04,242.11,8.19,0.98,-0.51,-4.89,5.53,4.12,fresh,0,False,13.5,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-04-02T16:00:00-04:00,9,"4H,3H,2H,90m,1H",4H supply 239.83-245.23 DBD; 3H supply 242.11-245.23 DBD; 2H supply 242.11-245.23 RBD; 2H supply 246.28-246.89 DBD; 90m supply 242.11-245.23 RBD; 90m supply 246.28-246.89 DBD; 1H supply 242.11-245.23 RBD; 1H supply 246.28-246.89 DBD; 1H supply 243.49-246.00 DBD,4H,2026-02-03T13:30:00-05:00
AMD,4H/2H/90m,supply,RBD,2026-02-02T13:30:00-05:00,249.97,246.28,247.63,249.97,245.18,246.28,4.79,0.54,1.2,-0.81,8.68,1.23,fresh,0,False,8.04,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-04-02T16:00:00-04:00,3,"4H,2H,90m",4H supply 246.28-249.97 RBD; 2H supply 247.43-249.09 RBD; 90m supply 248.76-249.66 RBD,4H,2026-02-02T13:30:00-05:00
AMD,1D/4H/2H/90m/1H,supply,DBD/RBD,2026-01-27T00:00:00-05:00,255.55,251.89,252.16,255.55,247.96,252.03,7.59,0.72,-0.88,0.08,10.65,0.76,fresh,0,False,10.38,2026-01-28T00:00:00-05:00,2026-01-28 00:00:00-05:00,,2026-02-03T00:00:00-05:00,2026-04-02T16:00:00-04:00,9,"1D,4H,2H,90m,1H",1D supply 252.03-255.55 DBD; 4H supply 251.89-253.35 RBD; 2H supply 252.49-253.94 DBD; 90m supply 252.74-253.19 DBD; 90m supply 252.54-253.82 DBD; 90m supply 253.12-254.21 DBD; 1H supply 252.74-253.19 RBD; 1H supply 252.85-253.58 RBD; 1H supply 252.92-254.21 RBD,1D,2026-01-27T00:00:00-05:00
AMD,1D/4H/90m/1H,supply,RBD,2025-11-03T00:00:00-05:00,260.91,258.31,259.33,260.91,253.89,259.65,7.02,0.52,0.43,-0.85,30.0,0.8,one_test,1,False,7.41,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,2026-01-29T00:00:00-05:00,2026-04-02T16:00:00-04:00,4,"1D,4H,90m,1H",1D supply 259.33-260.91 RBD; 4H supply 258.31-259.85 RBD; 90m supply 258.57-259.77 RBD; 1H supply 258.57-259.77 RBD,1D,2025-11-03T00:00:00-05:00
AMD,1D,supply,RBD,2025-10-29T00:00:00-04:00,267.08,264.19,264.19,267.08,257.4,264.33,9.68,0.6,0.4,-0.81,36.29,0.55,one_test,1,False,5.86,2025-10-30T00:00:00-04:00,2025-10-30 00:00:00-04:00,,2026-01-23T00:00:00-05:00,2026-04-02T16:00:00-04:00,1,1D,1D supply 264.19-267.08 RBD,1D,2025-10-29T00:00:00-04:00
AMZN,1D/4H/3H/2H/90m/1H,demand,DBR/RBR,2026-03-30T00:00:00-04:00,201.69,197.28,201.48,203.8,199.98,200.95,3.82,1.03,-1.39,1.55,6.46,1.29,fresh,0,False,10.34,2026-03-31T00:00:00-04:00,2026-03-31 00:00:00-04:00,,,2026-04-02T16:00:00-04:00,18,"1D,4H,3H,2H,90m,1H",1D demand 199.98-201.48 DBR; 1D demand 197.28-198.88 DBR; 4H demand 199.98-200.96 DBR; 4H demand 198.21-199.54 DBR; 3H demand 199.98-201.69 DBR; 3H demand 200.19-201.47 RBR; 3H demand 198.94-200.60 RBR; 2H demand 199.98-200.96 DBR; 2H demand 197.88-198.77 DBR; 2H demand 200.19-201.47 RBR; 90m demand 199.98-200.90 DBR; 90m demand 197.88-198.77 DBR; 90m demand 199.14-199.59 DBR; 90m demand 200.19-201.47 RBR; 90m demand 197.28-198.88 DBR; 1H demand 199.98-200.90 RBR; 1H demand 197.28-198.88 DBR; 1H demand 198.94-200.49 DBR,1D,2026-03-30T00:00:00-04:00
AMZN,3H/2H/90m/1H,demand,RBR,2026-03-31T07:30:00-04:00,206.35,204.14,204.89,207.34,204.14,206.21,3.2,0.74,1.69,1.1,2.24,1.27,one_test,1,False,6.87,2026-03-31T10:30:00-04:00,2026-03-31 10:30:00-04:00,,2026-04-02T07:30:00-04:00,2026-04-02T16:00:00-04:00,4,"3H,2H,90m,1H",3H demand 204.14-206.21 RBR; 2H demand 204.43-206.35 RBR; 90m demand 204.43-206.20 RBR; 1H demand 205.27-206.35 RBR,3H,2026-03-31T07:30:00-04:00
AMZN,1D/4H/3H/2H/90m/1H,demand,DBR/RBR,2026-04-01T00:00:00-04:00,210.75,207.91,210.44,213.58,208.19,210.57,5.39,1.01,2.09,-0.17,23.93,0.69,fresh,0,False,8.36,2026-04-02T00:00:00-04:00,2026-04-02 00:00:00-04:00,,,2026-04-02T16:00:00-04:00,10,"1D,4H,3H,2H,90m,1H",1D demand 208.19-210.57 RBR; 4H demand 208.49-209.02 DBR; 4H demand 207.91-208.63 RBR; 3H demand 208.19-210.75 RBR; 3H demand 207.91-209.14 RBR; 2H demand 208.49-209.26 DBR; 2H demand 207.91-208.63 RBR; 90m demand 207.91-208.93 DBR; 1H demand 208.79-209.11 RBR; 1H demand 207.91-209.04 DBR,1D,2026-04-01T00:00:00-04:00
AMZN,1D/90m/1H,supply,DBD/RBD,2026-03-26T00:00:00-04:00,213.58,207.54,210.61,212.88,207.12,207.54,5.76,1.03,0.06,-1.73,2.32,1.24,fresh,0,False,7.97,2026-03-27T00:00:00-04:00,2026-03-27 00:00:00-04:00,,2026-04-02T00:00:00-04:00,2026-04-02T16:00:00-04:00,7,"1D,90m,1H",1D supply 207.54-212.88 DBD; 1D supply 211.56-213.07 RBD; 1D supply 209.79-212.80 RBD; 90m supply 212.50-213.58 RBD; 90m supply 209.61-210.09 DBD; 90m supply 211.66-213.07 RBD; 1H supply 212.50-213.32 DBD,1D,2026-03-26T00:00:00-04:00
AMZN,1D/4H/3H/2H/90m/1H,supply,DBD/RBD,2026-03-10T00:00:00-04:00,217.32,213.1,214.19,215.65,212.43,214.33,3.22,0.65,0.2,-0.31,21.82,0.63,fresh,0,False,8.7,2026-03-11T00:00:00-04:00,2026-03-11 00:00:00-04:00,,2026-03-18T00:00:00-04:00,2026-04-02T16:00:00-04:00,13,"1D,4H,3H,2H,90m,1H",1D supply 214.19-215.65 RBD; 4H supply 213.10-215.43 DBD; 4H supply 214.78-217.32 DBD; 3H supply 213.66-215.70 RBD; 3H supply 215.10-217.32 DBD; 3H supply 214.34-215.50 DBD; 2H supply 214.78-216.50 DBD; 2H supply 215.06-217.32 DBD; 90m supply 214.54-215.70 RBD; 90m supply 214.97-215.62 DBD; 1H supply 215.20-215.65 RBD; 1H supply 214.62-215.43 DBD; 1H supply 214.97-215.65 RBD,1D,2026-03-10T00:00:00-04:00
AMZN,1D/4H/2H/1H,supply,RBD,2026-03-05T00:00:00-05:00,220.47,215.98,215.98,220.47,215.59,218.94,4.88,0.92,1.68,-0.94,1.94,0.77,fresh,0,False,8.68,2026-03-06T00:00:00-05:00,2026-03-06 00:00:00-05:00,,2026-03-11T00:00:00-04:00,2026-04-02T16:00:00-04:00,4,"1D,4H,2H,1H",1D supply 215.98-220.47 RBD; 4H supply 217.08-219.77 RBD; 2H supply 218.78-219.77 RBD; 1H supply 218.78-219.77 RBD,1D,2026-03-05T00:00:00-05:00
AMZN,2H/90m/1H,supply,DBD,2026-02-05T13:30:00-05:00,224.51,223.15,223.4,224.51,221.99,223.17,2.52,1.33,-0.15,-0.22,2.96,0.86,fresh,0,False,6.08,2026-02-05T15:30:00-05:00,2026-02-05 15:30:00-05:00,,,2026-04-02T16:00:00-04:00,3,"2H,90m,1H",2H supply 223.17-224.51 DBD; 90m supply 223.15-224.51 DBD; 1H supply 223.16-223.58 DBD,2H,2026-02-05T13:30:00-05:00
AMZN,4H/3H/2H/90m/1H,supply,DBD,2026-02-04T13:30:00-05:00,234.9,232.99,233.73,234.9,231.82,232.99,3.08,0.9,-1.33,-2.26,2.05,2.69,fresh,0,False,12.0,2026-02-05T09:30:00-05:00,2026-02-05 09:30:00-05:00,,,2026-04-02T16:00:00-04:00,8,"4H,3H,2H,90m,1H",4H supply 232.99-234.90 DBD; 3H supply 232.99-234.75 DBD; 3H supply 233.40-234.90 DBD; 2H supply 232.99-234.75 DBD; 2H supply 233.73-234.90 DBD; 90m supply 232.99-234.75 DBD; 1H supply 232.99-234.75 DBD; 1H supply 233.40-233.84 DBD,4H,2026-02-04T13:30:00-05:00
AMZN,4H/1H,supply,DBD,2026-02-03T13:30:00-05:00,238.84,236.91,236.91,238.84,235.45,238.64,3.39,0.78,-1.01,-1.15,2.96,1.6,fresh,0,False,8.25,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-04-02T16:00:00-04:00,2,"4H,1H",4H supply 236.91-238.84 DBD; 1H supply 236.95-238.27 DBD,4H,2026-02-03T13:30:00-05:00
AMZN,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-02T13:30:00-05:00,245.53,242.94,243.57,244.39,242.56,242.95,1.83,0.69,0.95,-1.54,13.18,1.92,fresh,0,False,10.39,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-04-02T16:00:00-04:00,11,"4H,3H,2H,90m,1H",4H supply 242.95-244.39 RBD; 4H supply 242.94-243.77 DBD; 3H supply 242.95-244.39 DBD; 2H supply 242.95-244.39 DBD; 2H supply 244.03-244.85 RBD; 90m supply 242.95-244.39 DBD; 90m supply 244.23-245.53 DBD; 1H supply 242.95-244.39 DBD; 1H supply 244.53-245.39 RBD; 1H supply 244.15-245.53 RBD; 1H supply 243.54-244.22 DBD,4H,2026-02-02T13:30:00-05:00
AMZN,1D/2H/90m/1H,supply,DBD/RBD,2026-01-12T00:00:00-05:00,251.0,246.42,246.73,248.94,245.96,246.47,2.98,0.94,0.04,-0.85,15.12,1.0,fresh,0,False,7.85,2026-01-13T00:00:00-05:00,2026-01-13 00:00:00-05:00,,2026-01-28T00:00:00-05:00,2026-04-02T16:00:00-04:00,10,"1D,2H,90m,1H",1D supply 246.47-248.94 DBD; 1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD; 2H supply 246.42-247.30 DBD; 2H supply 247.64-248.44 RBD; 90m supply 246.42-247.30 DBD; 90m supply 248.04-248.28 DBD; 1H supply 246.42-247.30 DBD; 1H supply 248.00-248.19 DBD; 1H supply 248.09-248.28 DBD,1D,2026-01-12T00:00:00-05:00
AMZN,1D,supply,RBD,2025-11-03T00:00:00-05:00,258.6,254.0,255.36,258.6,252.9,254.0,5.7,1.71,6.13,-0.92,3.44,0.92,fresh,0,False,7.84,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-04-02T16:00:00-04:00,1,1D,1D supply 254.00-258.60 RBD,1D,2025-11-03T00:00:00-05:00
ANET,1D,demand,DBR,2025-11-21T00:00:00-05:00,118.42,114.52,118.42,120.0,114.52,117.43,5.48,1.75,-1.19,0.77,3.29,1.34,multiple_tests,2,False,5.61,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,2026-03-31T00:00:00-04:00,2026-04-02T16:00:00-04:00,1,1D,1D demand 114.52-118.42 DBR,1D,2025-11-21T00:00:00-05:00
ANET,1D/4H/3H/2H/90m/1H,demand,DBR/RBR,2025-08-01T00:00:00-04:00,117.83,115.41,117.83,118.78,115.41,117.57,3.37,1.31,-1.45,0.89,10.69,1.08,fresh,0,False,8.29,2025-08-04T00:00:00-04:00,2025-08-04 00:00:00-04:00,,2026-03-31T00:00:00-04:00,2026-04-02T16:00:00-04:00,7,"1D,4H,3H,2H,90m,1H",1D demand 115.41-117.83 DBR; 4H demand 115.42-116.13 DBR; 3H demand 115.42-116.65 DBR; 2H demand 115.42-116.13 DBR; 90m demand 115.42-116.13 RBR; 1H demand 115.76-116.13 RBR; 1H demand 115.42-115.81 DBR,1D,2025-08-01T00:00:00-04:00
ANET,2H/1H,demand,DBR/RBR,2026-03-31T10:30:00-04:00,119.96,117.79,119.96,120.22,117.79,119.03,2.43,0.71,1.17,1.28,3.45,1.5,fresh,0,False,7.34,2026-03-31T12:30:00-04:00,2026-03-31 12:30:00-04:00,,2026-04-02T08:30:00-04:00,2026-04-02T16:00:00-04:00,2,"2H,1H",2H demand 117.79-119.96 RBR; 1H demand 117.79-119.03 DBR,2H,2026-03-31T10:30:00-04:00
ANET,4H/3H/2H/90m/1H,demand,RBR,2026-03-31T14:30:00-04:00,122.78,121.71,122.17,123.46,121.86,122.78,1.6,1.13,0.94,1.38,6.98,0.47,one_test,1,False,6.93,2026-04-01T06:30:00-04:00,2026-04-01 06:30:00-04:00,,2026-04-02T06:30:00-04:00,2026-04-02T16:00:00-04:00,7,"4H,3H,2H,90m,1H",4H demand 121.86-122.78 RBR; 3H demand 121.71-122.78 RBR; 2H demand 121.86-122.78 RBR; 90m demand 121.90-122.78 RBR; 90m demand 121.71-122.31 RBR; 1H demand 122.32-122.78 RBR; 1H demand 121.71-122.19 RBR,4H,2026-03-31T14:30:00-04:00
