symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of,confluence_count,confluence_timeframes,merged_from,primary_timeframe,primary_base_time
AAPL,1D,demand,DBR,2025-08-05T00:00:00-04:00,203.4,202.16,203.4,205.34,202.16,202.92,3.18,0.86,0.15,2.85,15.87,2.11,fresh,0,False,10.96,2025-08-06T00:00:00-04:00,2025-08-06 00:00:00-04:00,,,2026-02-13T16:00:00-05:00,1,1D,1D demand 202.16-203.40 DBR,1D,2025-08-05T00:00:00-04:00
AAPL,1D,demand,RBR,2025-08-07T00:00:00-04:00,220.03,216.58,218.88,220.85,216.58,220.03,4.27,1.59,4.34,2.36,7.38,2.01,fresh,0,False,10.37,2025-08-08T00:00:00-04:00,2025-08-08 00:00:00-04:00,,,2026-02-13T16:00:00-05:00,1,1D,1D demand 216.58-220.03 RBR,1D,2025-08-07T00:00:00-04:00
AAPL,1D,demand,RBR,2025-08-11T00:00:00-04:00,227.92,224.76,227.92,229.56,224.76,227.18,4.8,1.0,1.59,0.55,2.22,0.9,multiple_tests,3,False,5.45,2025-08-12T00:00:00-04:00,2025-08-12 00:00:00-04:00,,2025-09-11T00:00:00-04:00,2026-02-13T16:00:00-05:00,2,1D,1D demand 224.76-227.92 RBR; 1D demand 226.23-227.16 RBR,1D,2025-08-11T00:00:00-04:00
AAPL,1D,demand,DBR/RBR,2025-09-18T00:00:00-04:00,239.97,235.03,239.97,241.2,236.65,237.88,4.55,0.9,-0.07,1.97,2.05,3.34,fresh,0,False,11.47,2025-09-19T00:00:00-04:00,2025-09-19 00:00:00-04:00,,,2026-02-13T16:00:00-05:00,2,1D,1D demand 236.65-239.97 DBR; 1D demand 235.03-237.00 RBR,1D,2025-09-18T00:00:00-04:00
AAPL,1D/4H/2H/90m/1H,demand,DBR/RBR,2026-01-23T00:00:00-05:00,248.39,244.68,247.32,249.41,244.68,248.04,4.73,0.99,0.09,1.66,5.46,1.32,fresh,0,False,11.24,2026-01-26T00:00:00-05:00,2026-01-26 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,9,"1D,4H,2H,90m,1H",1D demand 244.68-248.04 DBR; 1D demand 245.13-248.25 DBR; 4H demand 246.96-247.97 RBR; 2H demand 247.75-248.19 DBR; 90m demand 247.75-248.19 DBR; 90m demand 245.50-246.12 DBR; 1H demand 247.75-248.19 DBR; 1H demand 246.84-248.39 DBR; 1H demand 245.58-245.88 DBR,1D,2026-01-23T00:00:00-05:00
AAPL,1D/4H/3H/2H/90m,demand,DBR/RBR,2026-01-29T00:00:00-05:00,258.28,254.08,258.0,259.65,254.41,258.28,5.24,1.38,0.0,0.24,15.41,1.9,one_test,1,False,8.14,2026-01-30T00:00:00-05:00,2026-01-30 00:00:00-05:00,,2026-02-13T00:00:00-05:00,2026-02-13T16:00:00-05:00,9,"1D,4H,3H,2H,90m",1D demand 254.41-258.28 RBR; 4H demand 254.32-255.42 RBR; 3H demand 254.75-255.73 DBR; 2H demand 254.75-255.73 DBR; 2H demand 254.28-256.69 DBR; 2H demand 254.51-255.47 DBR; 2H demand 254.08-255.09 RBR; 90m demand 254.75-255.73 DBR; 90m demand 254.23-254.81 RBR,1D,2026-01-29T00:00:00-05:00
AAPL,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-12T13:30:00-05:00,262.67,258.46,262.31,262.67,260.27,261.54,2.4,0.92,-2.77,-0.52,3.95,0.9,fresh,0,False,7.96,2026-02-13T09:30:00-05:00,2026-02-13 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,11,"4H,3H,2H,90m,1H",4H supply 261.54-262.67 DBD; 3H supply 259.59-262.23 DBD; 3H supply 261.48-262.55 DBD; 2H supply 261.48-262.55 RBD; 2H supply 258.91-260.27 DBD; 90m supply 261.48-262.55 RBD; 90m supply 258.70-260.27 DBD; 90m supply 259.43-260.21 DBD; 1H supply 258.46-259.31 DBD; 1H supply 261.48-262.55 RBD; 1H supply 259.30-260.21 DBD,4H,2026-02-12T13:30:00-05:00
AAPL,1H,supply,DBD,2026-02-12T11:30:00-05:00,267.04,264.59,266.19,267.04,264.42,264.59,2.62,1.37,-3.04,-1.04,1.41,2.0,fresh,0,False,6.54,2026-02-12T12:30:00-05:00,2026-02-12 12:30:00-05:00,,,2026-02-13T16:00:00-05:00,1,1H,1H supply 264.59-267.04 DBD,1H,2026-02-12T11:30:00-05:00
AAPL,1D/4H/2H/90m/1H,supply,DBD/RBD,2026-02-11T00:00:00-05:00,280.9,274.69,274.69,280.18,274.45,275.5,5.73,0.91,0.15,-2.39,17.22,1.43,fresh,0,False,11.32,2026-02-12T00:00:00-05:00,2026-02-12 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,15,"1D,4H,2H,90m,1H",1D supply 274.69-280.18 RBD; 1D supply 277.12-280.90 RBD; 1D supply 277.90-279.22 RBD; 1D supply 277.89-279.67 DBD; 4H supply 277.80-279.01 RBD; 4H supply 275.63-278.95 RBD; 2H supply 275.49-276.55 DBD; 2H supply 278.19-280.18 RBD; 2H supply 277.65-279.01 RBD; 90m supply 275.49-276.55 DBD; 90m supply 278.89-280.15 DBD; 90m supply 279.75-280.18 RBD; 1H supply 275.49-276.55 DBD; 1H supply 278.94-279.67 RBD; 1H supply 279.12-279.95 RBD,1D,2026-02-11T00:00:00-05:00
AMD,1D,demand,DBR,2025-09-08T00:00:00-04:00,151.8,149.22,151.8,152.64,149.22,151.41,3.42,0.83,-1.87,0.8,9.82,0.85,one_test,1,False,6.15,2025-09-09T00:00:00-04:00,2025-09-09 00:00:00-04:00,,2025-09-18T00:00:00-04:00,2026-02-13T16:00:00-05:00,1,1D,1D demand 149.22-151.80 DBR,1D,2025-09-08T00:00:00-04:00
AMD,1D,demand,DBR,2025-09-17T00:00:00-04:00,159.28,155.76,159.28,161.63,155.76,159.16,5.87,0.98,-0.39,-0.24,58.0,1.98,multiple_tests,2,False,6.22,2025-09-18T00:00:00-04:00,2025-09-18 00:00:00-04:00,,2025-09-26T00:00:00-04:00,2026-02-13T16:00:00-05:00,2,1D,1D demand 155.76-159.28 DBR; 1D demand 155.90-157.39 DBR,1D,2025-09-17T00:00:00-04:00
AMD,1D,demand,RBR,2025-09-30T00:00:00-04:00,161.79,159.33,160.79,162.28,159.33,161.79,2.95,0.68,0.46,0.43,3.1,0.91,fresh,0,False,7.34,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,,2026-02-13T16:00:00-05:00,1,1D,1D demand 159.33-161.79 RBR,1D,2025-09-30T00:00:00-04:00
AMD,4H/90m,demand,DBR,2026-02-05T13:30:00-05:00,192.49,190.72,192.36,193.61,190.72,192.49,2.89,0.82,-0.92,1.81,80.42,1.76,fresh,0,False,9.07,2026-02-06T09:30:00-05:00,2026-02-06 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,2,"4H,90m",4H demand 190.72-192.49 DBR; 90m demand 190.72-191.28 DBR,4H,2026-02-05T13:30:00-05:00
AMD,4H/2H/90m/1H,demand,DBR/RBR,2026-02-12T13:30:00-05:00,207.68,205.14,207.68,208.55,205.14,205.9,3.41,0.38,-0.92,0.31,2.49,0.79,fresh,0,False,7.31,2026-02-13T09:30:00-05:00,2026-02-13 09:30:00-05:00,,2026-02-13T13:30:00-05:00,2026-02-13T16:00:00-05:00,4,"4H,2H,90m,1H",4H demand 205.14-207.68 DBR; 2H demand 205.14-205.90 DBR; 90m demand 205.14-205.90 DBR; 1H demand 205.14-205.90 RBR,4H,2026-02-12T13:30:00-05:00
AMD,90m/1H,supply,DBD/RBD,2026-02-13T12:30:00-05:00,209.49,207.24,208.26,209.49,207.97,208.51,1.52,0.55,0.78,-0.42,5.48,0.46,fresh,0,False,6.13,2026-02-13T14:00:00-05:00,2026-02-13 14:00:00-05:00,,,2026-02-13T16:00:00-05:00,4,"90m,1H",90m supply 208.26-209.49 RBD; 90m supply 207.24-209.28 DBD; 1H supply 208.26-209.40 RBD; 1H supply 207.55-209.28 RBD,90m,2026-02-13T12:30:00-05:00
AMD,90m,supply,RBD,2026-02-11T15:30:00-05:00,214.2,212.55,212.55,214.2,212.48,213.5,1.72,0.44,0.64,-0.91,5.97,1.44,fresh,0,False,6.1,2026-02-12T09:30:00-05:00,2026-02-12 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,1,90m,90m supply 212.55-214.20 RBD,90m,2026-02-11T15:30:00-05:00
AMD,1D/4H/3H/1H,supply,DBD/RBD,2026-02-11T00:00:00-05:00,219.65,213.57,217.88,219.65,209.21,213.58,10.44,0.74,-0.2,-0.65,2.3,0.72,fresh,0,False,8.87,2026-02-12T00:00:00-05:00,2026-02-12 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,6,"1D,4H,3H,1H",1D supply 213.58-219.65 RBD; 1D supply 213.57-219.39 RBD; 4H supply 214.86-219.39 DBD; 3H supply 215.14-219.39 DBD; 3H supply 216.05-217.60 RBD; 1H supply 213.60-214.10 DBD,1D,2026-02-11T00:00:00-05:00
AMD,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-03T13:30:00-05:00,246.89,239.83,239.83,245.23,237.04,242.11,8.19,0.98,-0.51,-4.89,5.53,4.12,fresh,0,False,13.5,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,9,"4H,3H,2H,90m,1H",4H supply 239.83-245.23 DBD; 3H supply 242.11-245.23 DBD; 2H supply 242.11-245.23 RBD; 2H supply 246.28-246.89 DBD; 90m supply 242.11-245.23 RBD; 90m supply 246.28-246.89 DBD; 1H supply 242.11-245.23 RBD; 1H supply 246.28-246.89 DBD; 1H supply 243.49-246.00 DBD,4H,2026-02-03T13:30:00-05:00
AMD,4H/2H/90m,supply,RBD,2026-02-02T13:30:00-05:00,249.97,246.28,247.63,249.97,245.18,246.28,4.79,0.54,1.2,-0.81,8.68,1.23,fresh,0,False,8.04,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,3,"4H,2H,90m",4H supply 246.28-249.97 RBD; 2H supply 247.43-249.09 RBD; 90m supply 248.76-249.66 RBD,4H,2026-02-02T13:30:00-05:00
AMD,1D/4H/2H/90m/1H,supply,DBD/RBD,2026-01-27T00:00:00-05:00,255.55,251.89,252.16,255.55,247.96,252.03,7.59,0.72,-0.88,0.08,10.65,0.76,fresh,0,False,10.38,2026-01-28T00:00:00-05:00,2026-01-28 00:00:00-05:00,,2026-02-03T00:00:00-05:00,2026-02-13T16:00:00-05:00,9,"1D,4H,2H,90m,1H",1D supply 252.03-255.55 DBD; 4H supply 251.89-253.35 RBD; 2H supply 252.49-253.94 DBD; 90m supply 252.74-253.19 DBD; 90m supply 252.54-253.82 DBD; 90m supply 253.12-254.21 DBD; 1H supply 252.74-253.19 RBD; 1H supply 252.85-253.58 RBD; 1H supply 252.92-254.21 RBD,1D,2026-01-27T00:00:00-05:00
AMD,1D/4H/90m/1H,supply,RBD,2025-11-03T00:00:00-05:00,260.91,258.31,259.33,260.91,253.89,259.65,7.02,0.52,0.43,-0.85,30.0,0.8,one_test,1,False,7.41,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,2026-01-29T00:00:00-05:00,2026-02-13T16:00:00-05:00,4,"1D,4H,90m,1H",1D supply 259.33-260.91 RBD; 4H supply 258.31-259.85 RBD; 90m supply 258.57-259.77 RBD; 1H supply 258.57-259.77 RBD,1D,2025-11-03T00:00:00-05:00
AMD,1D,supply,RBD,2025-10-29T00:00:00-04:00,267.08,264.19,264.19,267.08,257.4,264.33,9.68,0.6,0.4,-0.81,36.29,0.55,one_test,1,False,5.86,2025-10-30T00:00:00-04:00,2025-10-30 00:00:00-04:00,,2026-01-23T00:00:00-05:00,2026-02-13T16:00:00-05:00,1,1D,1D supply 264.19-267.08 RBD,1D,2025-10-29T00:00:00-04:00
AMZN,4H/90m/1H,demand,DBR,2026-02-12T13:30:00-05:00,199.54,197.28,199.37,200.05,198.21,199.54,1.84,0.59,-0.86,0.11,7.12,1.18,one_test,1,False,5.79,2026-02-13T09:30:00-05:00,2026-02-13 09:30:00-05:00,,2026-02-13T13:30:00-05:00,2026-02-13T16:00:00-05:00,3,"4H,90m,1H",4H demand 198.21-199.54 DBR; 90m demand 197.28-198.88 DBR; 1H demand 197.28-198.88 DBR,4H,2026-02-12T13:30:00-05:00
AMZN,2H/1H,supply,DBD/RBD,2026-02-13T11:30:00-05:00,201.16,199.59,199.84,201.16,199.58,200.09,1.58,0.67,0.19,-0.62,7.12,0.61,fresh,0,False,5.73,2026-02-13T13:30:00-05:00,2026-02-13 13:30:00-05:00,,,2026-02-13T16:00:00-05:00,2,"2H,1H",2H supply 199.84-201.16 RBD; 1H supply 199.59-200.29 DBD,2H,2026-02-13T11:30:00-05:00
AMZN,4H/2H/1H,supply,DBD,2026-02-11T13:30:00-05:00,205.29,203.89,204.28,205.29,203.72,204.01,1.57,0.54,-0.57,-0.89,17.07,1.67,fresh,0,False,8.56,2026-02-12T09:30:00-05:00,2026-02-12 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,3,"4H,2H,1H",4H supply 204.01-205.29 DBD; 2H supply 204.28-204.56 DBD; 1H supply 203.89-204.63 DBD,4H,2026-02-11T13:30:00-05:00
AMZN,1D/4H/2H,supply,DBD,2026-02-10T00:00:00-05:00,212.65,206.96,208.79,212.65,206.41,206.96,6.24,1.2,-0.52,-0.45,2.17,1.17,fresh,0,False,8.62,2026-02-11T00:00:00-05:00,2026-02-11 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,3,"1D,4H,2H",1D supply 206.96-212.65 DBD; 4H supply 206.99-208.79 DBD; 2H supply 207.72-208.79 DBD,1D,2026-02-10T00:00:00-05:00
AMZN,2H/90m/1H,supply,DBD,2026-02-05T13:30:00-05:00,224.51,223.15,223.4,224.51,221.99,223.17,2.52,1.33,-0.15,-0.22,2.96,0.86,fresh,0,False,6.08,2026-02-05T15:30:00-05:00,2026-02-05 15:30:00-05:00,,,2026-02-13T16:00:00-05:00,3,"2H,90m,1H",2H supply 223.17-224.51 DBD; 90m supply 223.15-224.51 DBD; 1H supply 223.16-223.58 DBD,2H,2026-02-05T13:30:00-05:00
AMZN,4H/3H/2H/90m/1H,supply,DBD,2026-02-04T13:30:00-05:00,234.9,232.99,233.73,234.9,231.82,232.99,3.08,0.9,-1.33,-2.26,2.05,2.69,fresh,0,False,12.0,2026-02-05T09:30:00-05:00,2026-02-05 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,8,"4H,3H,2H,90m,1H",4H supply 232.99-234.90 DBD; 3H supply 232.99-234.75 DBD; 3H supply 233.40-234.90 DBD; 2H supply 232.99-234.75 DBD; 2H supply 233.73-234.90 DBD; 90m supply 232.99-234.75 DBD; 1H supply 232.99-234.75 DBD; 1H supply 233.40-233.84 DBD,4H,2026-02-04T13:30:00-05:00
AMZN,4H/1H,supply,DBD,2026-02-03T13:30:00-05:00,238.84,236.91,236.91,238.84,235.45,238.64,3.39,0.78,-1.01,-1.15,2.96,1.6,fresh,0,False,8.25,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,2,"4H,1H",4H supply 236.91-238.84 DBD; 1H supply 236.95-238.27 DBD,4H,2026-02-03T13:30:00-05:00
AMZN,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-02T13:30:00-05:00,245.53,242.94,243.57,244.39,242.56,242.95,1.83,0.69,0.95,-1.54,13.18,1.92,fresh,0,False,10.39,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,11,"4H,3H,2H,90m,1H",4H supply 242.95-244.39 RBD; 4H supply 242.94-243.77 DBD; 3H supply 242.95-244.39 DBD; 2H supply 242.95-244.39 DBD; 2H supply 244.03-244.85 RBD; 90m supply 242.95-244.39 DBD; 90m supply 244.23-245.53 DBD; 1H supply 242.95-244.39 DBD; 1H supply 244.53-245.39 RBD; 1H supply 244.15-245.53 RBD; 1H supply 243.54-244.22 DBD,4H,2026-02-02T13:30:00-05:00
AMZN,1D/2H/90m/1H,supply,DBD/RBD,2026-01-12T00:00:00-05:00,251.0,246.42,246.73,248.94,245.96,246.47,2.98,0.94,0.04,-0.85,15.12,1.0,fresh,0,False,7.85,2026-01-13T00:00:00-05:00,2026-01-13 00:00:00-05:00,,2026-01-28T00:00:00-05:00,2026-02-13T16:00:00-05:00,10,"1D,2H,90m,1H",1D supply 246.47-248.94 DBD; 1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD; 2H supply 246.42-247.30 DBD; 2H supply 247.64-248.44 RBD; 90m supply 246.42-247.30 DBD; 90m supply 248.04-248.28 DBD; 1H supply 246.42-247.30 DBD; 1H supply 248.00-248.19 DBD; 1H supply 248.09-248.28 DBD,1D,2026-01-12T00:00:00-05:00
AMZN,1D,supply,RBD,2025-11-03T00:00:00-05:00,258.6,254.0,255.36,258.6,252.9,254.0,5.7,1.71,6.13,-0.92,3.44,0.92,fresh,0,False,7.84,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,1,1D,1D supply 254.00-258.60 RBD,1D,2025-11-03T00:00:00-05:00
ANET,1D,demand,DBR,2025-11-21T00:00:00-05:00,118.42,114.52,118.42,120.0,114.52,117.43,5.48,1.75,-1.19,0.77,3.29,1.34,fresh,0,False,8.11,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,1,1D,1D demand 114.52-118.42 DBR,1D,2025-11-21T00:00:00-05:00
ANET,1D,demand,DBR,2025-08-01T00:00:00-04:00,117.83,115.41,117.83,118.78,115.41,117.57,3.37,1.31,-1.45,0.89,10.69,1.08,multiple_tests,2,False,5.47,2025-08-04T00:00:00-04:00,2025-08-04 00:00:00-04:00,,2025-11-21T00:00:00-05:00,2026-02-13T16:00:00-05:00,1,1D,1D demand 115.41-117.83 DBR,1D,2025-08-01T00:00:00-04:00
ANET,1D/2H/90m/1H,demand,DBR/RBR,2026-01-12T00:00:00-05:00,123.44,120.0,121.6,124.45,120.0,123.42,4.45,1.34,-0.07,1.55,3.42,1.31,fresh,0,False,8.86,2026-01-13T00:00:00-05:00,2026-01-13 00:00:00-05:00,,2026-01-14T00:00:00-05:00,2026-02-13T16:00:00-05:00,7,"1D,2H,90m,1H",1D demand 120.00-123.42 RBR; 2H demand 123.08-123.44 RBR; 90m demand 123.08-123.44 RBR; 90m demand 122.21-122.75 RBR; 1H demand 123.08-123.44 DBR; 1H demand 122.26-122.75 RBR; 1H demand 121.70-122.53 RBR,1D,2026-01-12T00:00:00-05:00
ANET,3H/2H/90m/1H,demand,DBR,2026-01-14T12:30:00-05:00,126.12,123.34,124.75,124.95,123.34,124.66,1.61,0.91,-2.11,0.18,5.06,0.45,fresh,0,False,6.63,2026-01-14T15:30:00-05:00,2026-01-14 15:30:00-05:00,,,2026-02-13T16:00:00-05:00,4,"3H,2H,90m,1H",3H demand 123.34-124.75 DBR; 2H demand 123.34-124.77 DBR; 90m demand 125.04-126.12 DBR; 1H demand 125.04-126.02 DBR,3H,2026-01-14T12:30:00-05:00
ANET,1D/4H/2H/90m/1H,demand,DBR/RBR,2026-02-05T00:00:00-05:00,128.69,125.06,127.73,130.31,125.34,128.67,4.97,1.1,-1.79,1.48,6.48,1.03,fresh,0,False,11.5,2026-02-06T00:00:00-05:00,2026-02-06 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,5,"1D,4H,2H,90m,1H",1D demand 125.34-128.67 DBR; 4H demand 125.06-127.24 RBR; 2H demand 126.62-127.24 RBR; 90m demand 126.62-127.24 RBR; 1H demand 127.77-128.69 DBR,1D,2026-02-05T00:00:00-05:00
ANET,4H,demand,DBR,2026-02-05T13:30:00-05:00,128.91,127.77,128.91,130.31,127.77,128.69,2.54,0.82,-0.39,1.81,22.36,1.09,fresh,0,False,7.9,2026-02-06T09:30:00-05:00,2026-02-06 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,1,4H,4H demand 127.77-128.91 DBR,4H,2026-02-05T13:30:00-05:00
ANET,90m,demand,DBR,2026-02-12T11:00:00-05:00,134.2,132.01,134.2,134.53,132.01,133.71,2.52,1.38,-3.36,0.83,3.6,1.17,fresh,0,False,5.75,2026-02-12T12:30:00-05:00,2026-02-12 12:30:00-05:00,,,2026-02-13T16:00:00-05:00,1,90m,90m demand 132.01-134.20 DBR,90m,2026-02-12T11:00:00-05:00
ANET,1D,demand,DBR,2026-02-12T00:00:00-05:00,138.0,132.01,138.0,138.5,132.01,135.12,6.49,1.84,-1.37,1.06,2.25,2.46,fresh,0,False,9.52,2026-02-13T00:00:00-05:00,2026-02-13 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,1,1D,1D demand 132.01-138.00 DBR,1D,2026-02-12T00:00:00-05:00
ANET,3H/1H,demand,RBR,2026-02-12T15:30:00-05:00,135.31,133.45,135.22,136.16,134.63,135.31,1.53,1.17,0.57,3.9,5.56,4.45,fresh,0,False,11.9,2026-02-13T09:30:00-05:00,2026-02-13 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,2,"3H,1H",3H demand 134.63-135.31 RBR; 1H demand 133.45-134.31 RBR,3H,2026-02-12T15:30:00-05:00
ANET,1D,supply,DBD,2026-02-11T00:00:00-05:00,145.24,140.66,145.11,145.24,138.22,140.66,7.02,0.83,-0.18,-0.91,1.24,1.94,one_test,1,False,7.35,2026-02-12T00:00:00-05:00,2026-02-12 00:00:00-05:00,,2026-02-13T00:00:00-05:00,2026-02-13T16:00:00-05:00,1,1D,1D supply 140.66-145.24 DBD,1D,2026-02-11T00:00:00-05:00
ANET,1D/4H/1H,supply,DBD/RBD,2026-02-10T00:00:00-05:00,145.03,142.17,144.32,145.03,141.8,143.45,3.23,0.72,0.98,-0.46,5.09,0.82,fresh,0,False,6.91,2026-02-11T00:00:00-05:00,2026-02-11 00:00:00-05:00,,2026-02-13T00:00:00-05:00,2026-02-13T16:00:00-05:00,3,"1D,4H,1H",1D supply 143.45-145.03 RBD; 4H supply 143.47-144.27 RBD; 1H supply 142.17-143.92 DBD,1D,2026-02-10T00:00:00-05:00
ANET,1D/4H/3H/2H/90m/1H,supply,DBD/RBD,2026-01-28T00:00:00-05:00,151.8,147.78,150.35,151.8,145.57,150.15,6.23,1.08,1.26,-0.39,10.0,1.13,fresh,0,False,9.02,2026-01-29T00:00:00-05:00,2026-01-29 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,13,"1D,4H,3H,2H,90m,1H",1D supply 150.15-151.80 RBD; 1D supply 148.15-151.55 DBD; 4H supply 148.12-149.11 DBD; 3H supply 150.13-150.53 RBD; 3H supply 147.78-148.41 RBD; 2H supply 150.13-150.53 RBD; 2H supply 147.78-148.41 RBD; 90m supply 150.13-150.53 RBD; 90m supply 147.78-148.41 RBD; 90m supply 148.62-149.29 RBD; 1H supply 150.13-150.53 RBD; 1H supply 148.85-149.11 DBD; 1H supply 147.78-148.41 DBD,1D,2026-01-28T00:00:00-05:00
ANET,1D,supply,DBD,2025-11-04T00:00:00-05:00,157.03,152.86,152.86,157.03,150.99,153.55,6.03,1.16,-0.66,-2.09,3.26,2.04,fresh,0,False,10.13,2025-11-05T00:00:00-05:00,2025-11-05 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,1,1D,1D supply 152.86-157.03 DBD,1D,2025-11-04T00:00:00-05:00
APP,4H,demand,DBR,2026-02-05T13:30:00-05:00,375.33,360.12,375.15,378.54,360.12,375.33,18.42,1.1,-0.54,1.46,47.01,1.19,multiple_tests,3,False,5.15,2026-02-06T09:30:00-05:00,2026-02-06 09:30:00-05:00,,2026-02-13T09:30:00-05:00,2026-02-13T16:00:00-05:00,1,4H,4H demand 360.12-375.33 DBR,4H,2026-02-05T13:30:00-05:00
APP,1D,demand,DBR,2026-02-05T00:00:00-05:00,387.06,360.12,387.06,388.6,360.12,375.23,28.48,1.31,-2.3,0.84,2.66,0.97,multiple_tests,2,False,5.31,2026-02-06T00:00:00-05:00,2026-02-06 00:00:00-05:00,,2026-02-13T00:00:00-05:00,2026-02-13T16:00:00-05:00,1,1D,1D demand 360.12-387.06 DBR,1D,2026-02-05T00:00:00-05:00
APP,3H/1H,demand,DBR/RBR,2026-02-12T15:30:00-05:00,375.75,365.01,371.56,372.36,365.01,367.0,7.35,0.64,-0.37,0.85,3.23,1.45,fresh,0,False,7.8,2026-02-13T09:30:00-05:00,2026-02-13 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,3,"3H,1H",3H demand 365.01-371.56 DBR; 1H demand 365.01-371.56 DBR; 1H demand 367.00-375.75 RBR,3H,2026-02-12T15:30:00-05:00
APP,2H/90m,demand,RBR,2026-02-13T11:30:00-05:00,380.54,371.61,372.99,381.8,371.61,376.17,10.19,0.57,0.64,0.57,2.36,1.04,fresh,0,False,6.11,2026-02-13T13:30:00-05:00,2026-02-13 13:30:00-05:00,,,2026-02-13T16:00:00-05:00,2,"2H,90m",2H demand 371.61-376.17 RBR; 90m demand 375.43-380.54 RBR,2H,2026-02-13T11:30:00-05:00
APP,4H/3H/2H/90m/1H,supply,DBD/RBD,2026-02-11T13:30:00-05:00,461.73,449.94,449.94,461.73,449.43,457.23,12.3,0.72,-0.65,-3.35,3.98,3.29,fresh,0,False,13.0,2026-02-12T09:30:00-05:00,2026-02-12 09:30:00-05:00,,,2026-02-13T16:00:00-05:00,5,"4H,3H,2H,90m,1H",4H supply 449.94-461.73 DBD; 3H supply 456.69-461.49 RBD; 2H supply 456.69-461.49 RBD; 90m supply 456.69-461.49 RBD; 1H supply 456.69-461.49 RBD,4H,2026-02-11T13:30:00-05:00
APP,1D,supply,DBD,2026-02-11T00:00:00-05:00,471.97,456.81,459.0,471.97,438.18,456.81,33.79,1.41,-0.09,-2.39,16.94,2.48,fresh,0,False,10.87,2026-02-12T00:00:00-05:00,2026-02-12 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,1,1D,1D supply 456.81-471.97 DBD,1D,2026-02-11T00:00:00-05:00
APP,1D,supply,DBD,2026-02-03T00:00:00-05:00,484.99,461.79,483.0,484.99,448.57,461.79,36.42,1.23,-0.3,-1.95,3.51,2.66,multiple_tests,3,False,8.11,2026-02-04T00:00:00-05:00,2026-02-04 00:00:00-05:00,,2026-02-11T00:00:00-05:00,2026-02-13T16:00:00-05:00,1,1D,1D supply 461.79-484.99 DBD,1D,2026-02-03T00:00:00-05:00
APP,1D/4H/90m/1H,supply,RBD,2026-02-10T00:00:00-05:00,482.0,468.15,473.15,482.0,461.7,472.92,20.3,0.85,1.75,-0.43,9.32,1.47,fresh,0,False,10.3,2026-02-11T00:00:00-05:00,2026-02-11 00:00:00-05:00,,,2026-02-13T16:00:00-05:00,6,"1D,4H,90m,1H",1D supply 472.92-482.00 RBD; 4H supply 468.15-475.16 RBD; 90m supply 470.70-474.80 RBD; 90m supply 471.10-474.40 RBD; 1H supply 470.70-474.80 RBD; 1H supply 470.02-474.05 RBD,1D,2026-02-10T00:00:00-05:00
