status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,ASTS,107.72,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/1H,DBR/RBR,demand,107.56,104.9,104.9,107.56,104.9,0.15,fresh,Fresh / untested (0 tests),0,1.37,Moderate,0.7,2.82,Weak,8.06,"3H/2H/90m/1H supply @ 116.75 (RR 3.20, fresh, tests 0, quality 14.2)",3.2,3.2,14.24,116.75,,1:3.20–1:8.16,"T1: 3H/2H/90m/1H supply @ 116.75 (RR 3.20, fresh, tests 0, quality 14.2) | T2: 4H/2H/90m/1H supply @ 130.73 (RR 8.16, fresh, tests 0, quality 18.9)","3H/2H/90m/1H supply @ 116.75 (RR 3.20, fresh, tests 0, quality 14.2)",3.2,fresh,0.0,hard_target,"4H/2H/90m/1H supply @ 130.73 (RR 8.16, fresh, tests 0, quality 18.9)",8.16,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,3H,2H,1H",4H demand 104.90-107.56 RBR; 3H demand 104.90-105.70 RBR; 2H demand 104.90-107.56 RBR; 1H demand 105.16-106.33 DBR,4H,101.21,108.67,1D,containing_price,0.0,116.75,118.74,3H/2H/90m/1H,above_price,8.38,inside_demand,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.42,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.20 (Strong 1:2.5–1:3.99); range 1:3.20–1:8.16,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,PANW,280.42,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1H,RBD,supply,281.18,280.64,281.18,280.64,281.18,0.08,fresh,Fresh / untested (0 tests),0,-0.05,Weak,0.76,4.29,Weak,4.31,"2H/90m/1H demand @ 274.19 (RR 8.20, fresh, tests 0, quality 11.9)",6.0,8.2,11.88,274.19,,1:8.20–1:57.05,"T1: 2H/90m/1H demand @ 274.19 (RR 8.20, fresh, tests 0, quality 11.9) | T2: 1D/3H/90m/1H demand @ 258.31 (RR 29.09, fresh, tests 0, quality 19.4) | T3: 1D/4H/3H/2H/90m/1H demand @ 249.96 (RR 40.08, fresh, tests 0, quality 17.2) | T4: 4H/3H/2H/1H demand @ 242.51 (RR 49.88, one_test, tests 1, quality 10.7) | T5: 3H/2H/90m demand @ 237.06 (RR 57.05, one_test, tests 1, quality 9.7)","2H/90m/1H demand @ 274.19 (RR 8.20, fresh, tests 0, quality 11.9)",8.2,fresh,0.0,hard_target,"1D/3H/90m/1H demand @ 258.31 (RR 29.09, fresh, tests 0, quality 19.4)",29.09,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 249.96 (RR 40.08, fresh, tests 0, quality 17.2)",40.08,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H supply 280.64-281.18 RBD,1H,276.31,281.76,4H/3H/2H/90m/1H,containing_price,0.0,280.64,281.18,1H,above_price,0.08,inside_demand,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.819,A,Excellent 1:4.0+,rr-excellent,T1 1:8.20 (Excellent 1:4.0+); range 1:8.20–1:40.08,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,SPY,754.19,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,RBD/DBD,supply,759.69,758.96,759.69,759.69,758.96,0.73,fresh,Fresh / untested (0 tests),0,-1.02,Moderate,0.7,2.69,Weak,8.47,"1H supply @ 756.12 (RR 2.64, fresh, tests 0, quality 8.7)",2.64,2.64,8.68,756.12,,1:2.64,"T1: 1H supply @ 756.12 (RR 2.64, fresh, tests 0, quality 8.7)","1H supply @ 756.12 (RR 2.64, fresh, tests 0, quality 8.7)",2.64,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H/3H/2H/90m/1H supply 758.96-759.69 RR 2.64; 1H supply 756.12-757.01 RR 5.36,4H,753.57,754.76,4H/2H/90m/1H,containing_price,0.0,756.12,757.01,1H,above_price,0.26,inside_demand,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.864,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.64 (Strong 1:2.5–1:3.99); range 1:2.64–1:2.64,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2
Near-Term,SPY,754.19,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/4H/2H/90m/1H,DBR/RBR,demand,750.88,748.22,748.22,748.22,750.88,0.79,fresh,Fresh / untested (0 tests),0,0.7,Weak,0.87,10.36,Weak,9.07,"1D/4H/3H/2H/90m/1H demand @ 746.24 (RR 2.99, fresh, tests 0, quality 17.2)",2.99,2.99,17.21,746.24,,1:2.99–1:19.75,"T1: 1D/4H/3H/2H/90m/1H demand @ 746.24 (RR 2.99, fresh, tests 0, quality 17.2) | T2: 1D/4H/3H/2H/90m/1H demand @ 739.30 (RR 5.60, fresh, tests 0, quality 17.8) | T3: 1D/4H/3H/2H/90m/1H demand @ 724.72 (RR 11.08, fresh, tests 0, quality 18.2) | T4: 1D/4H/3H/2H/90m/1H demand @ 711.82 (RR 15.93, fresh, tests 0, quality 17.8) | T5: 1D/4H/3H/2H/90m/1H demand @ 701.66 (RR 19.75, fresh, tests 0, quality 18.8)","1D/4H/3H/2H/90m/1H demand @ 746.24 (RR 2.99, fresh, tests 0, quality 17.2)",2.99,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 739.30 (RR 5.60, fresh, tests 0, quality 17.8)",5.6,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 724.72 (RR 11.08, fresh, tests 0, quality 18.2)",11.08,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,11,"1D,4H,2H,90m,1H",1D demand 748.22-750.88 RBR; 4H demand 750.10-750.71 DBR; 2H demand 750.10-750.71 DBR; 2H demand 748.37-750.04 DBR; 2H demand 748.50-749.74 DBR; 90m demand 750.10-750.82 RBR; 90m demand 748.22-749.16 RBR; 90m demand 748.50-749.10 RBR; 1H demand 750.10-750.56 DBR; 1H demand 748.22-749.65 DBR; 1H demand 748.85-749.64 RBR,1D,753.57,754.76,4H/2H/90m/1H,containing_price,0.0,756.12,757.01,1H,above_price,0.26,inside_demand,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.482,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.99 (Strong 1:2.5–1:3.99); range 1:2.99–1:11.08,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,COST,962.17,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,954.84,951.66,951.66,951.66,954.84,1.09,fresh,Fresh / untested (0 tests),0,0.88,Weak,0.59,66.65,Weak,7.98,"1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 4.20, fresh, tests 0, quality 16.5)",4.2,4.2,16.48,948.83,,1:4.20–1:31.77,"T1: 1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 4.20, fresh, tests 0, quality 16.5) | T2: 1D/90m/1H demand @ 924.89 (RR 11.72, fresh, tests 0, quality 17.5) | T3: 1H demand @ 884.11 (RR 24.55, fresh, tests 0, quality 13.8) | T4: 1D demand @ 861.14 (RR 31.77, fresh, tests 0, quality 14.5)","1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 4.20, fresh, tests 0, quality 16.5)",4.2,fresh,0.0,hard_target,"1D/90m/1H demand @ 924.89 (RR 11.72, fresh, tests 0, quality 17.5)",11.72,fresh,0.0,hard_target,"1H demand @ 884.11 (RR 24.55, fresh, tests 0, quality 13.8)",24.55,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H demand 951.66-954.26 RBR; 3H demand 951.66-954.08 RBR; 2H demand 951.66-954.26 DBR; 90m demand 951.66-954.84 DBR; 1H demand 951.66-954.08 RBR,4H,951.66,954.84,4H/3H/2H/90m/1H,below_price,0.76,962.41,969.18,3H/1H,above_price,0.02,between_nearest_demand_and_supply,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.386,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.20 (Excellent 1:4.0+); range 1:4.20–1:24.55,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,COIN,163.26,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,165.99,164.71,165.99,165.99,164.71,1.67,fresh,Fresh / untested (0 tests),0,-0.48,Weak,1.04,2.69,Average,6.52,"2H supply @ 168.75 (RR 4.29, fresh, tests 0, quality 10.1)",4.29,4.29,10.06,168.75,,1:4.29–1:19.62,"T1: 2H supply @ 168.75 (RR 4.29, fresh, tests 0, quality 10.1) | T2: 4H/3H/2H/90m supply @ 172.80 (RR 7.45, fresh, tests 0, quality 14.8) | T3: 1D/1H supply @ 173.99 (RR 8.38, fresh, tests 0, quality 14.8) | T4: 4H/3H/2H/90m/1H supply @ 182.25 (RR 14.84, fresh, tests 0, quality 16.9) | T5: 4H/3H/2H/90m/1H supply @ 188.38 (RR 19.62, fresh, tests 0, quality 17.6)","2H supply @ 168.75 (RR 4.29, fresh, tests 0, quality 10.1)",4.29,fresh,0.0,hard_target,"4H/3H/2H/90m supply @ 172.80 (RR 7.45, fresh, tests 0, quality 14.8)",7.45,fresh,0.0,hard_target,"1D/1H supply @ 173.99 (RR 8.38, fresh, tests 0, quality 14.8)",8.38,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 164.71-165.99 DBD; 90m supply 165.00-165.99 DBD; 1H supply 165.09-165.99 RBD,2H,158.46,164.53,1D,containing_price,0.0,164.71,165.99,2H/90m/1H,above_price,0.89,inside_demand,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.813,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.29 (Excellent 1:4.0+); range 1:4.29–1:8.38,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,NET,265.43,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H/2H/90m/1H,DBR/RBR,demand,265.29,260.26,260.26,260.26,265.29,1.95,fresh,Fresh / untested (0 tests),0,0.24,Weak,0.87,29.33,Weak,7.11,"1H demand @ 238.78 (RR 5.30, fresh, tests 0, quality 9.8)",5.3,5.3,9.85,238.78,,1:5.30–1:10.58,"T1: 1H demand @ 238.78 (RR 5.30, fresh, tests 0, quality 9.8) | T2: 3H/90m demand @ 237.00 (RR 5.65, fresh, tests 0, quality 13.1) | T3: 4H/3H demand @ 234.09 (RR 6.23, fresh, tests 0, quality 13.6) | T4: 4H/3H/2H/1H demand @ 228.20 (RR 7.40, fresh, tests 0, quality 15.7) | T5: 1D/4H/3H/2H/90m demand @ 212.23 (RR 10.58, fresh, tests 0, quality 18.5)","1H demand @ 238.78 (RR 5.30, fresh, tests 0, quality 9.8)",5.3,fresh,0.0,hard_target,"3H/90m demand @ 237.00 (RR 5.65, fresh, tests 0, quality 13.1)",5.65,fresh,0.0,hard_target,"4H/3H demand @ 234.09 (RR 6.23, fresh, tests 0, quality 13.6)",6.23,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"3H,2H,90m,1H",3H demand 260.74-263.76 DBR; 2H demand 261.34-265.29 RBR; 2H demand 260.74-263.70 DBR; 90m demand 260.26-262.53 RBR; 1H demand 263.38-263.76 RBR; 1H demand 261.34-262.79 RBR,3H,260.26,265.29,3H/2H/90m/1H,below_price,0.05,272.55,274.63,4H/3H/2H/90m/1H,above_price,2.68,between_nearest_demand_and_supply,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.052,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.30 (Excellent 1:4.0+); range 1:5.30–1:6.23,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,META,622.96,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,RBR,demand,621.9,620.39,620.39,620.39,621.9,0.41,fresh,Fresh / untested (0 tests),0,0.28,Weak,1.03,2.21,Average,4.81,"3H/2H demand @ 617.86 (RR 3.38, fresh, tests 0, quality 11.7)",3.38,3.38,11.67,617.86,,1:3.38–1:56.66,"T1: 3H/2H demand @ 617.86 (RR 3.38, fresh, tests 0, quality 11.7) | T2: 1D/4H/3H/2H/90m demand @ 603.24 (RR 13.06, fresh, tests 0, quality 18.7) | T3: 1D/4H/3H/2H/90m/1H demand @ 575.05 (RR 31.73, fresh, tests 0, quality 19.8) | T4: 2H/90m/1H demand @ 560.06 (RR 41.66, fresh, tests 0, quality 12.6) | T5: 1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 56.66, fresh, tests 0, quality 19.9)","3H/2H demand @ 617.86 (RR 3.38, fresh, tests 0, quality 11.7)",3.38,fresh,0.0,hard_target,"1D/4H/3H/2H/90m demand @ 603.24 (RR 13.06, fresh, tests 0, quality 18.7)",13.06,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 575.05 (RR 31.73, fresh, tests 0, quality 19.8)",31.73,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 620.39-621.90 RBR,1H,620.39,621.9,1H,below_price,0.17,627.48,635.7,1D/4H/2H/1H,above_price,0.73,between_nearest_demand_and_supply,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.911,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.38 (Strong 1:2.5–1:3.99); range 1:3.38–1:31.73,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,COST,962.17,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/1H,RBD,supply,969.18,962.41,969.18,969.18,962.41,0.73,fresh,Fresh / untested (0 tests),0,-0.17,Weak,0.83,4.09,Weak,6.0,"1D/4H/3H/2H/90m/1H supply @ 995.60 (RR 4.94, fresh, tests 0, quality 20.3)",4.94,4.94,20.34,995.6,,1:4.94–1:16.52,"T1: 1D/4H/3H/2H/90m/1H supply @ 995.60 (RR 4.94, fresh, tests 0, quality 20.3) | T2: 1D/4H/3H/2H/90m/1H supply @ 1026.41 (RR 9.49, fresh, tests 0, quality 20.0) | T3: 4H/3H/90m/1H supply @ 1074.01 (RR 16.52, fresh, tests 0, quality 18.3)","1D/4H/3H/2H/90m/1H supply @ 995.60 (RR 4.94, fresh, tests 0, quality 20.3)",4.94,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 1026.41 (RR 9.49, fresh, tests 0, quality 20.0)",9.49,fresh,0.0,hard_target,"4H/3H/90m/1H supply @ 1074.01 (RR 16.52, fresh, tests 0, quality 18.3)",16.52,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,2,"3H,1H",3H supply 964.50-969.18 RBD; 1H supply 962.41-967.28 RBD,3H,951.66,954.84,4H/3H/2H/90m/1H,below_price,0.76,962.41,969.18,3H/1H,above_price,0.02,between_nearest_demand_and_supply,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.477,A,Excellent 1:4.0+,rr-excellent,T1 1:4.94 (Excellent 1:4.0+); range 1:4.94–1:16.52,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,PLTR,142.24,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/1H,DBD/RBD,supply,143.48,142.65,143.48,143.48,142.65,0.88,fresh,Fresh / untested (0 tests),0,-0.16,Weak,0.79,3.13,Weak,5.45,"1H supply @ 145.26 (RR 3.64, fresh, tests 0, quality 8.3)",3.64,3.64,8.26,145.26,,1:3.64–1:28.27,"T1: 1H supply @ 145.26 (RR 3.64, fresh, tests 0, quality 8.3) | T2: 4H/2H/90m/1H supply @ 152.01 (RR 11.78, fresh, tests 0, quality 15.7) | T3: 90m supply @ 153.50 (RR 13.57, fresh, tests 0, quality 8.2) | T4: 3H/90m/1H supply @ 160.63 (RR 22.16, fresh, tests 0, quality 16.6) | T5: 1D/4H/3H/90m/1H supply @ 165.70 (RR 28.27, fresh, tests 0, quality 18.1)","1H supply @ 145.26 (RR 3.64, fresh, tests 0, quality 8.3)",3.64,fresh,0.0,hard_target,"4H/2H/90m/1H supply @ 152.01 (RR 11.78, fresh, tests 0, quality 15.7)",11.78,fresh,0.0,hard_target,"90m supply @ 153.50 (RR 13.57, fresh, tests 0, quality 8.2)",13.57,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"2H,1H",2H supply 142.84-143.48 DBD; 1H supply 142.65-143.48 RBD,2H,140.76,141.4,1H,below_price,0.59,142.65,143.48,2H/1H,above_price,0.29,between_nearest_demand_and_supply,2026-06-03T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.976,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.64 (Strong 1:2.5–1:3.99); range 1:3.64–1:13.57,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
