symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of
AVGO,90m,supply,RBD,2026-01-16T15:30:00-05:00,352.83,351.73,352.1,352.83,350.68,351.73,2.15,0.83,1.08,-2.44,8.41,1.82,fresh,0,False,8.01,2026-01-20T09:30:00-05:00,2026-01-20 09:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,90m,demand,DBR,2026-01-23T14:00:00-05:00,319.1,318.08,319.1,320.7,318.08,318.37,2.62,0.68,-0.5,0.41,2.28,0.46,one_test,1,False,3.12,2026-01-23T15:30:00-05:00,2026-01-23 15:30:00-05:00,,2026-01-26T09:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,90m,supply,RBD,2026-01-27T12:30:00-05:00,334.76,333.21,333.21,334.76,331.36,333.42,3.4,0.77,0.66,-0.36,6.91,0.55,multiple_tests,11,False,2.16,2026-01-27T14:00:00-05:00,2026-01-27 14:00:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,90m,demand,RBR,2026-01-30T15:30:00-05:00,331.42,328.33,328.87,332.51,328.33,331.42,4.18,0.9,-0.23,0.03,2.14,1.18,multiple_tests,3,False,2.46,2026-02-02T09:30:00-05:00,2026-02-02 09:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,90m,supply,RBD,2026-02-02T12:30:00-05:00,335.61,333.49,333.92,335.61,332.66,333.49,2.95,0.61,0.35,-0.56,7.12,0.56,one_test,1,False,3.37,2026-02-02T14:00:00-05:00,2026-02-02 14:00:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,1H,supply,DBD,2026-01-13T13:30:00-05:00,358.06,356.89,357.26,358.06,355.7,356.89,2.36,0.51,-0.49,-0.63,5.53,0.61,fresh,0,False,4.74,2026-01-13T14:30:00-05:00,2026-01-13 14:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,1H,supply,DBD,2026-01-13T15:30:00-05:00,355.05,354.55,354.8,355.05,353.93,354.55,1.12,0.73,-0.79,-5.25,39.53,2.86,fresh,0,False,10.36,2026-01-14T09:30:00-05:00,2026-01-14 09:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,1H,supply,RBD,2026-01-16T15:30:00-05:00,352.83,351.73,352.1,352.83,350.68,351.73,2.15,1.1,1.31,-3.12,8.16,1.97,fresh,0,False,8.59,2026-01-20T09:30:00-05:00,2026-01-20 09:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,1H,demand,DBR,2026-01-26T15:30:00-05:00,326.13,324.5,326.13,327.0,324.5,324.86,2.5,0.67,-0.83,1.42,3.52,1.94,multiple_tests,4,False,4.36,2026-01-27T09:30:00-05:00,2026-01-27 09:30:00-05:00,,2026-02-02T09:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,1H,demand,RBR,2026-01-30T15:30:00-05:00,331.42,328.33,328.87,332.51,328.33,331.42,4.18,1.33,-0.02,0.34,2.67,1.41,multiple_tests,4,False,2.75,2026-02-02T09:30:00-05:00,2026-02-02 09:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,1H,supply,DBD,2026-02-02T13:30:00-05:00,334.73,333.48,333.77,334.73,333.18,333.48,1.54,0.42,-0.08,-0.64,10.45,0.58,one_test,1,False,3.22,2026-02-02T14:30:00-05:00,2026-02-02 14:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,2H,supply,RBD,2026-01-13T11:30:00-05:00,359.49,356.73,356.73,359.49,355.62,357.31,3.87,0.84,1.06,-0.52,4.16,0.61,fresh,0,False,5.13,2026-01-13T13:30:00-05:00,2026-01-13 13:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,2H,supply,DBD,2026-01-13T15:30:00-05:00,355.05,354.55,354.8,355.05,353.93,354.55,1.12,0.36,-0.59,-3.85,48.88,2.56,fresh,0,False,10.41,2026-01-14T09:30:00-05:00,2026-01-14 09:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,2H,supply,RBD,2026-01-16T15:30:00-05:00,352.83,351.73,352.1,352.83,350.68,351.73,2.15,0.71,1.23,-2.65,14.22,2.07,fresh,0,False,8.72,2026-01-20T09:30:00-05:00,2026-01-20 09:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,2H,supply,DBD,2026-01-20T13:30:00-05:00,336.03,333.17,333.32,336.03,332.7,333.17,3.33,1.04,-1.15,-0.11,3.81,0.69,multiple_tests,15,False,2.3,2026-01-20T15:30:00-05:00,2026-01-20 15:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,2H,supply,RBD,2026-01-27T11:30:00-05:00,334.76,332.29,332.29,334.76,331.22,332.57,3.54,0.84,1.72,-0.13,2.12,0.58,multiple_tests,13,False,2.21,2026-01-27T13:30:00-05:00,2026-01-27 13:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,2H,demand,RBR,2026-01-30T15:30:00-05:00,331.42,328.33,328.87,332.51,328.33,331.42,4.18,0.72,0.21,0.05,2.18,1.08,multiple_tests,3,False,2.63,2026-02-02T09:30:00-05:00,2026-02-02 09:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,3H,supply,RBD,2026-01-16T15:30:00-05:00,352.83,351.73,352.1,352.83,350.68,351.73,2.15,0.55,0.99,-2.93,23.92,2.22,fresh,0,False,9.65,2026-01-20T09:30:00-05:00,2026-01-20 09:30:00-05:00,,,2026-02-02T16:00:00-05:00
AVGO,3H,demand,DBR,2026-01-29T12:30:00-05:00,328.99,327.34,328.99,330.89,327.34,327.36,3.55,0.57,-0.99,0.57,2.09,0.32,multiple_tests,3,False,2.89,2026-01-29T15:30:00-05:00,2026-01-29 15:30:00-05:00,,2026-02-02T09:30:00-05:00,2026-02-02T16:00:00-05:00
AVGO,3H,demand,RBR,2026-01-30T15:30:00-05:00,331.42,328.33,328.87,332.51,328.33,331.42,4.18,0.53,-0.1,0.45,3.04,1.01,multiple_tests,2,False,3.46,2026-02-02T09:30:00-05:00,2026-02-02 09:30:00-05:00,,2026-02-02T15:30:00-05:00,2026-02-02T16:00:00-05:00
