status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,AMZN,208.2,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/2H/90m/1H,DBD/RBD,supply,212.65,206.96,212.65,212.65,206.96,0.0,fresh,Fresh / untested (0 tests),0,-0.42,Weak,0.74,15.61,Weak,8.66,"2H/90m/1H supply @ 223.15 (RR 2.63, fresh, tests 0, quality 11.0)",2.63,2.63,10.98,223.15,,1:2.63–1:6.72,"T1: 2H/90m/1H supply @ 223.15 (RR 2.63, fresh, tests 0, quality 11.0) | T2: 4H/3H/2H/90m/1H supply @ 232.99 (RR 4.36, fresh, tests 0, quality 19.0) | T3: 4H/1H supply @ 236.91 (RR 5.05, fresh, tests 0, quality 13.7) | T4: 4H/3H/2H/90m/1H supply @ 242.94 (RR 6.11, fresh, tests 0, quality 17.4) | T5: 1D/2H/90m/1H supply @ 246.42 (RR 6.72, fresh, tests 0, quality 15.8)","2H/90m/1H supply @ 223.15 (RR 2.63, fresh, tests 0, quality 11.0)",2.63,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 232.99 (RR 4.36, fresh, tests 0, quality 19.0)",4.36,fresh,0.0,hard_target,"4H/1H supply @ 236.91 (RR 5.05, fresh, tests 0, quality 13.7)",5.05,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,10,"1D,4H,2H,90m,1H",1D supply 210.46-211.59 RBD; 1D supply 206.96-212.65 DBD; 4H supply 209.21-211.17 RBD; 2H supply 210.24-210.80 RBD; 90m supply 210.24-210.80 RBD; 90m supply 208.30-208.94 DBD; 90m supply 210.39-211.59 RBD; 1H supply 210.24-210.80 RBD; 1H supply 208.64-209.73 RBD; 1H supply 210.45-211.59 RBD,1D,207.54,207.91,90m,below_price,0.14,206.96,212.65,1D/4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.743,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.63 (Strong 1:2.5–1:3.99); range 1:2.63–1:5.05,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,NFLX,97.06,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/3H/1H,DBD/RBD,supply,97.87,96.71,97.87,97.87,96.71,0.0,fresh,Fresh / untested (0 tests),0,-0.45,Weak,1.91,12.58,Excellent,6.86,"1D supply @ 109.20 (RR 10.47, fresh, tests 0, quality 15.1)",6.0,10.47,15.05,109.2,,1:10.47–1:911.35,"T1: 1D supply @ 109.20 (RR 10.47, fresh, tests 0, quality 15.1) | T2: 1D supply @ 1154.23 (RR 911.35, fresh, tests 0, quality 14.5)","1D supply @ 109.20 (RR 10.47, fresh, tests 0, quality 15.1)",10.47,fresh,0.0,hard_target,"1D supply @ 1154.23 (RR 911.35, fresh, tests 0, quality 14.5)",911.35,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,3,"1D,3H,1H",1D supply 96.71-97.24 DBD; 3H supply 97.33-97.87 RBD; 1H supply 97.33-97.87 DBD,1D,95.38,96.8,3H/2H/90m/1H,below_price,0.27,96.71,97.87,1D/3H/1H,containing_price,0.0,inside_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.565,A,Excellent 1:4.0+,rr-excellent,T1 1:10.47 (Excellent 1:4.0+); range 1:10.47–1:911.35,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,HOOD,78.77,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,90m/1H,RBD,supply,79.47,78.72,79.47,79.47,78.72,0.0,fresh,Fresh / untested (0 tests),0,-0.25,Weak,0.73,2.38,Weak,4.95,"1D supply @ 85.31 (RR 8.72, fresh, tests 0, quality 15.6)",6.0,8.72,15.62,85.31,,1:8.72–1:14.01,"T1: 1D supply @ 85.31 (RR 8.72, fresh, tests 0, quality 15.6) | T2: 4H/3H/2H/90m/1H supply @ 85.46 (RR 8.92, fresh, tests 0, quality 19.2) | T3: 1D supply @ 87.07 (RR 11.07, multiple_tests, tests 2, quality 9.2) | T4: 3H/2H/90m supply @ 87.62 (RR 11.80, one_test, tests 1, quality 8.3) | T5: 4H supply @ 89.28 (RR 14.01, fresh, tests 0, quality 13.3)","1D supply @ 85.31 (RR 8.72, fresh, tests 0, quality 15.6)",8.72,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 85.46 (RR 8.92, fresh, tests 0, quality 19.2)",8.92,fresh,0.0,hard_target,"1D supply @ 87.07 (RR 11.07, multiple_tests, tests 2, quality 9.2)",11.07,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 78.72-79.47 RBD; 1H supply 78.87-79.23 RBD,90m,78.27,78.75,90m,below_price,0.03,78.72,79.47,90m/1H,containing_price,0.0,inside_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.787,A,Excellent 1:4.0+,rr-excellent,T1 1:8.72 (Excellent 1:4.0+); range 1:8.72–1:11.07,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,NVDA,182.35,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m,RBR,demand,182.15,181.65,181.65,182.15,181.65,0.11,fresh,Fresh / untested (0 tests),0,0.08,Weak,0.35,2.37,Weak,4.18,"4H/3H/2H/90m/1H supply @ 184.68 (RR 3.33, fresh, tests 0, quality 17.0)",3.33,3.33,17.02,184.68,,1:3.33–1:35.04,"T1: 4H/3H/2H/90m/1H supply @ 184.68 (RR 3.33, fresh, tests 0, quality 17.0) | T2: 1D supply @ 193.80 (RR 16.36, fresh, tests 0, quality 16.7) | T3: 1D/4H/3H/2H/90m/1H supply @ 195.11 (RR 18.23, fresh, tests 0, quality 20.5) | T4: 1D supply @ 206.88 (RR 35.04, fresh, tests 0, quality 14.5)","4H/3H/2H/90m/1H supply @ 184.68 (RR 3.33, fresh, tests 0, quality 17.0)",3.33,fresh,0.0,hard_target,"1D supply @ 193.80 (RR 16.36, fresh, tests 0, quality 16.7)",16.36,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 195.11 (RR 18.23, fresh, tests 0, quality 20.5)",18.23,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 181.65-182.15 RBR,90m,181.65,182.15,90m,below_price,0.11,181.02,182.91,2H/1H,containing_price,0.0,inside_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.782,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.33 (Strong 1:2.5–1:3.99); range 1:3.33–1:18.23,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,SNOW,170.31,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,3H,RBR,demand,170.11,169.55,169.55,170.11,169.55,0.12,fresh,Fresh / untested (0 tests),0,0.04,Weak,0.26,2.64,Weak,4.8,"1D supply @ 172.50 (RR 2.88, one_test, tests 1, quality 11.8)",2.88,2.88,11.83,172.5,,1:2.88–1:26.83,"T1: 1D supply @ 172.50 (RR 2.88, one_test, tests 1, quality 11.8) | T2: 4H/3H supply @ 172.57 (RR 2.97, multiple_tests, tests 2, quality 10.2) | T3: 1H supply @ 178.07 (RR 10.21, one_test, tests 1, quality 6.6) | T4: 1D/4H/3H/2H/90m/1H supply @ 182.25 (RR 15.71, multiple_tests, tests 2, quality 11.0) | T5: 4H/3H/2H/90m/1H supply @ 190.70 (RR 26.83, fresh, tests 0, quality 20.5)","1D supply @ 172.50 (RR 2.88, one_test, tests 1, quality 11.8)",2.88,one_test,1.0,hard_target,"4H/3H supply @ 172.57 (RR 2.97, multiple_tests, tests 2, quality 10.2)",2.97,multiple_tests,2.0,hard_target,"1H supply @ 178.07 (RR 10.21, one_test, tests 1, quality 6.6)",10.21,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,3H,3H demand 169.55-170.11 RBR,3H,169.55,170.11,3H,below_price,0.12,172.5,184.6,1D,above_price,1.29,between_nearest_demand_and_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.666,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.88 (Strong 1:2.5–1:3.99); range 1:2.88–1:10.21,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,NFLX,97.06,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,3H/2H/90m/1H,DBR/RBR,demand,96.8,95.38,95.38,96.8,95.38,0.27,fresh,Fresh / untested (0 tests),0,0.64,Weak,2.14,7.11,Excellent,8.78,"1D supply @ 109.20 (RR 7.23, fresh, tests 0, quality 15.1)",6.0,7.23,15.05,109.2,,1:7.23–1:629.27,"T1: 1D supply @ 109.20 (RR 7.23, fresh, tests 0, quality 15.1) | T2: 1D supply @ 1154.23 (RR 629.27, fresh, tests 0, quality 14.5)","1D supply @ 109.20 (RR 7.23, fresh, tests 0, quality 15.1)",7.23,fresh,0.0,hard_target,"1D supply @ 1154.23 (RR 629.27, fresh, tests 0, quality 14.5)",629.27,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,5,"3H,2H,90m,1H",3H demand 95.38-96.59 RBR; 2H demand 95.38-96.59 RBR; 90m demand 95.38-96.59 RBR; 1H demand 95.96-96.80 DBR; 1H demand 95.38-96.59 RBR,3H,95.38,96.8,3H/2H/90m/1H,below_price,0.27,96.71,97.87,1D/3H/1H,containing_price,0.0,inside_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.668,A+,Excellent 1:4.0+,rr-excellent,T1 1:7.23 (Excellent 1:4.0+); range 1:7.23–1:629.27,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,PLTR,145.11,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,DBD/RBD,supply,146.96,145.71,146.96,145.71,146.96,0.41,fresh,Fresh / untested (0 tests),0,-0.38,Weak,0.98,22.25,Average,6.11,"4H/3H/2H/90m/1H demand @ 135.77 (RR 5.05, fresh, tests 0, quality 14.8)",5.05,5.05,14.78,135.77,,1:5.05–1:8.63,"T1: 4H/3H/2H/90m/1H demand @ 135.77 (RR 5.05, fresh, tests 0, quality 14.8) | T2: 1D/4H/2H/90m/1H demand @ 129.14 (RR 8.63, fresh, tests 0, quality 18.8)","4H/3H/2H/90m/1H demand @ 135.77 (RR 5.05, fresh, tests 0, quality 14.8)",5.05,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 129.14 (RR 8.63, fresh, tests 0, quality 18.8)",8.63,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,3,"90m,1H",90m supply 146.29-146.96 RBD; 1H supply 145.71-146.49 DBD; 1H supply 146.06-146.91 RBD,90m,132.63,135.77,4H/3H/2H/90m/1H,below_price,6.44,145.71,146.96,90m/1H,above_price,0.41,between_nearest_demand_and_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.836,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.05 (Excellent 1:4.0+); range 1:5.05–1:8.63,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,CRWD,384.7,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/2H/90m,DBD,supply,390.72,388.26,390.72,390.72,388.26,1.56,fresh,Fresh / untested (0 tests),0,-3.55,Excellent,7.5,109.21,Excellent,12.05,"1D supply @ 416.91 (RR 13.09, multiple_tests, tests 3, quality 6.7)",6.0,13.09,6.73,416.91,,1:13.09–1:34.35,"T1: 1D supply @ 416.91 (RR 13.09, multiple_tests, tests 3, quality 6.7) | T2: 1D supply @ 417.62 (RR 13.38, fresh, tests 0, quality 16.4) | T3: 4H/3H/2H/90m/1H supply @ 425.43 (RR 16.56, fresh, tests 0, quality 16.8) | T4: 1D/4H/2H/90m/1H supply @ 437.84 (RR 21.60, fresh, tests 0, quality 19.2) | T5: 1D supply @ 469.19 (RR 34.35, fresh, tests 0, quality 15.7)","1D supply @ 416.91 (RR 13.09, multiple_tests, tests 3, quality 6.7)",13.09,multiple_tests,3.0,hard_target,"1D supply @ 417.62 (RR 13.38, fresh, tests 0, quality 16.4)",13.38,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 425.43 (RR 16.56, fresh, tests 0, quality 16.8)",16.56,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"3H,2H,90m",3H supply 388.26-390.72 DBD; 2H supply 388.26-390.72 DBD; 90m supply 388.26-390.72 DBD,3H,382.03,383.53,2H/90m,below_price,0.3,388.26,390.72,3H/2H/90m,above_price,0.93,between_nearest_demand_and_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.04,A+,Excellent 1:4.0+,rr-excellent,T1 1:13.09 (Excellent 1:4.0+); range 1:13.09–1:16.56,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,NOW,109.44,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,111.15,109.57,111.15,111.15,109.57,1.56,fresh,Fresh / untested (0 tests),0,-0.31,Weak,0.47,2.52,Weak,6.28,"3H/2H/90m/1H supply @ 117.98 (RR 5.41, fresh, tests 0, quality 17.9)",5.41,5.41,17.87,117.98,,1:5.41–1:12.77,"T1: 3H/2H/90m/1H supply @ 117.98 (RR 5.41, fresh, tests 0, quality 17.9) | T2: 1D supply @ 118.00 (RR 5.42, fresh, tests 0, quality 15.9) | T3: 1H supply @ 120.93 (RR 7.27, fresh, tests 0, quality 7.8) | T4: 4H/3H/2H/90m/1H supply @ 129.26 (RR 12.54, fresh, tests 0, quality 20.3) | T5: 1D supply @ 129.62 (RR 12.77, fresh, tests 0, quality 17.9)","3H/2H/90m/1H supply @ 117.98 (RR 5.41, fresh, tests 0, quality 17.9)",5.41,fresh,0.0,hard_target,"1D supply @ 118.00 (RR 5.42, fresh, tests 0, quality 15.9)",5.42,fresh,0.0,hard_target,"1H supply @ 120.93 (RR 7.27, fresh, tests 0, quality 7.8)",7.27,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"2H,90m,1H",2H supply 110.06-111.08 RBD; 90m supply 110.06-111.08 RBD; 1H supply 110.31-110.93 RBD; 1H supply 109.57-111.15 DBD,2H,106.99,108.97,4H/1H,below_price,0.43,109.57,111.15,2H/90m/1H,above_price,0.12,between_nearest_demand_and_supply,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.914,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.41 (Excellent 1:4.0+); range 1:5.41–1:7.27,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,AMD,198.61,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,201.89,199.45,201.89,201.89,199.45,1.65,fresh,Fresh / untested (0 tests),0,-1.5,Strong,1.69,6.89,Excellent,10.55,"4H/3H/2H/90m/1H supply @ 210.86 (RR 5.02, fresh, tests 0, quality 16.8)",5.02,5.02,16.76,210.86,,1:5.02–1:21.84,"T1: 4H/3H/2H/90m/1H supply @ 210.86 (RR 5.02, fresh, tests 0, quality 16.8) | T2: 1D/4H/3H/90m supply @ 213.57 (RR 6.13, one_test, tests 1, quality 12.6) | T3: 4H/3H/2H/90m/1H supply @ 239.83 (RR 16.89, fresh, tests 0, quality 20.5) | T4: 4H/2H/90m supply @ 246.28 (RR 19.54, fresh, tests 0, quality 13.9) | T5: 1D/4H/2H/90m/1H supply @ 251.89 (RR 21.84, fresh, tests 0, quality 18.4)","4H/3H/2H/90m/1H supply @ 210.86 (RR 5.02, fresh, tests 0, quality 16.8)",5.02,fresh,0.0,hard_target,"1D/4H/3H/90m supply @ 213.57 (RR 6.13, one_test, tests 1, quality 12.6)",6.13,one_test,1.0,hard_target,"4H/3H/2H/90m/1H supply @ 239.83 (RR 16.89, fresh, tests 0, quality 20.5)",16.89,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"2H,90m,1H",2H supply 199.45-200.62 RBD; 2H supply 200.10-201.89 DBD; 90m supply 199.45-200.62 RBD; 1H supply 199.45-200.62 RBD,2H,197.74,200.21,1D,containing_price,0.0,199.45,201.89,2H/90m/1H,above_price,0.42,inside_demand,2026-03-02T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.835,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.02 (Excellent 1:4.0+); range 1:5.02–1:16.89,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
