status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,HOOD,82.03,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,82.1,80.96,80.96,80.96,82.1,0.0,fresh,Fresh / untested (0 tests),0,0.61,Weak,0.62,3.06,Weak,6.73,"3H demand @ 79.09 (RR 2.58, fresh, tests 0, quality 15.9)",2.58,2.58,15.94,79.09,,1:2.58–1:13.39,"T1: 3H demand @ 79.09 (RR 2.58, fresh, tests 0, quality 15.9) | T2: 4H/3H/2H/90m demand @ 71.67 (RR 9.09, fresh, tests 0, quality 18.2) | T3: 1D/4H/3H/2H/90m/1H demand @ 70.11 (RR 10.46, fresh, tests 0, quality 17.0) | T4: 3H/2H/90m/1H demand @ 68.92 (RR 11.50, fresh, tests 0, quality 12.9) | T5: 4H/2H/90m/1H demand @ 66.76 (RR 13.39, one_test, tests 1, quality 12.0)","3H demand @ 79.09 (RR 2.58, fresh, tests 0, quality 15.9)",2.58,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 71.67 (RR 9.09, fresh, tests 0, quality 18.2)",9.09,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 70.11 (RR 10.46, fresh, tests 0, quality 17.0)",10.46,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"2H,90m,1H",2H demand 80.96-81.89 DBR; 90m demand 80.96-81.89 DBR; 90m demand 81.49-82.10 RBR; 1H demand 81.49-81.80 DBR,2H,80.96,82.1,2H/90m/1H,containing_price,0.0,82.57,82.9,1H,above_price,0.66,inside_demand,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.23,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.58 (Strong 1:2.5–1:3.99); range 1:2.58–1:10.46,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,AMZN,259.77,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m/1H,DBD/RBD,supply,260.74,259.55,260.74,259.55,260.74,0.0,fresh,Fresh / untested (0 tests),0,-0.18,Weak,0.84,2.58,Weak,6.02,"1D/4H/3H/2H/90m/1H demand @ 255.69 (RR 3.43, fresh, tests 0, quality 19.1)",3.43,3.43,19.07,255.69,,1:3.43–1:29.03,"T1: 1D/4H/3H/2H/90m/1H demand @ 255.69 (RR 3.43, fresh, tests 0, quality 19.1) | T2: 2H/90m/1H demand @ 247.16 (RR 10.60, fresh, tests 0, quality 10.8) | T3: 1D/4H/3H/2H/90m/1H demand @ 239.89 (RR 16.71, fresh, tests 0, quality 18.9) | T4: 2H/90m/1H demand @ 231.99 (RR 23.34, fresh, tests 0, quality 12.3) | T5: 4H/3H/2H demand @ 225.23 (RR 29.03, fresh, tests 0, quality 17.2)","1D/4H/3H/2H/90m/1H demand @ 255.69 (RR 3.43, fresh, tests 0, quality 19.1)",3.43,fresh,0.0,hard_target,"2H/90m/1H demand @ 247.16 (RR 10.60, fresh, tests 0, quality 10.8)",10.6,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 239.89 (RR 16.71, fresh, tests 0, quality 18.9)",16.71,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H supply 259.98-260.74 DBD; 90m supply 259.83-260.74 DBD; 1H supply 259.55-260.53 RBD,2H,257.69,260.75,3H,containing_price,0.0,259.55,260.74,2H/90m/1H,containing_price,0.0,inside_demand,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.355,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.43 (Strong 1:2.5–1:3.99); range 1:3.43–1:16.71,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,QQQ,657.57,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,3H/2H/1H,DBD/RBD,supply,659.64,657.46,659.64,657.46,659.64,0.0,fresh,Fresh / untested (0 tests),0,-0.53,Weak,1.06,11.56,Average,5.59,"1D/4H/3H/2H/90m/1H demand @ 640.47 (RR 7.84, fresh, tests 0, quality 17.5)",6.0,7.84,17.46,640.47,,1:7.84–1:31.60,"T1: 1D/4H/3H/2H/90m/1H demand @ 640.47 (RR 7.84, fresh, tests 0, quality 17.5) | T2: 2H/90m/1H demand @ 628.57 (RR 13.30, fresh, tests 0, quality 13.9) | T3: 1D/4H/2H/90m/1H demand @ 614.98 (RR 19.54, fresh, tests 0, quality 16.7) | T4: 4H/1H demand @ 605.37 (RR 23.94, fresh, tests 0, quality 11.7) | T5: 1D/4H/3H/2H/90m/1H demand @ 588.69 (RR 31.60, fresh, tests 0, quality 18.4)","1D/4H/3H/2H/90m/1H demand @ 640.47 (RR 7.84, fresh, tests 0, quality 17.5)",7.84,fresh,0.0,hard_target,"2H/90m/1H demand @ 628.57 (RR 13.30, fresh, tests 0, quality 13.9)",13.3,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 614.98 (RR 19.54, fresh, tests 0, quality 16.7)",19.54,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"3H,2H,1H",3H supply 657.46-659.64 DBD; 2H supply 657.46-659.64 DBD; 1H supply 657.81-658.96 RBD,3H,642.21,658.51,1D/4H/2H/90m/1H,containing_price,0.0,657.46,659.64,3H/2H/1H,containing_price,0.0,inside_demand,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.247,A,Excellent 1:4.0+,rr-excellent,T1 1:7.84 (Excellent 1:4.0+); range 1:7.84–1:19.54,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,QQQ,657.57,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/2H/1H,DBD/RBD,supply,659.64,657.46,659.64,659.64,657.46,0.0,fresh,Fresh / untested (0 tests),0,-0.53,Weak,1.06,11.56,Average,5.59,"4H/3H/2H/1H supply @ 663.44 (RR 2.69, fresh, tests 0, quality 15.6)",2.69,2.69,15.58,663.44,,1:2.69,"T1: 4H/3H/2H/1H supply @ 663.44 (RR 2.69, fresh, tests 0, quality 15.6)","4H/3H/2H/1H supply @ 663.44 (RR 2.69, fresh, tests 0, quality 15.6)",2.69,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,3,"3H,2H,1H",3H supply 657.46-659.64 DBD; 2H supply 657.46-659.64 DBD; 1H supply 657.81-658.96 RBD,3H,642.21,658.51,1D/4H/2H/90m/1H,containing_price,0.0,657.46,659.64,3H/2H/1H,containing_price,0.0,inside_demand,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.861,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.69 (Strong 1:2.5–1:3.99); range 1:2.69–1:2.69,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,AVGO,399.83,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1H,RBD,supply,401.95,400.59,401.95,400.59,401.95,0.19,fresh,Fresh / untested (0 tests),0,-0.24,Weak,1.05,3.55,Average,4.79,"2H/1H demand @ 393.06 (RR 3.19, fresh, tests 0, quality 9.4)",3.19,3.19,9.37,393.06,,1:3.19–1:22.68,"T1: 2H/1H demand @ 393.06 (RR 3.19, fresh, tests 0, quality 9.4) | T2: 1D/4H/3H/2H/1H demand @ 380.80 (RR 8.98, fresh, tests 0, quality 20.0) | T3: 3H/90m/1H demand @ 374.35 (RR 12.02, fresh, tests 0, quality 13.2) | T4: 1D/4H/3H/2H/90m/1H demand @ 356.66 (RR 20.36, fresh, tests 0, quality 19.7) | T5: 1D/90m/1H demand @ 351.75 (RR 22.68, fresh, tests 0, quality 15.1)","2H/1H demand @ 393.06 (RR 3.19, fresh, tests 0, quality 9.4)",3.19,fresh,0.0,hard_target,"1D/4H/3H/2H/1H demand @ 380.80 (RR 8.98, fresh, tests 0, quality 20.0)",8.98,fresh,0.0,hard_target,"3H/90m/1H demand @ 374.35 (RR 12.02, fresh, tests 0, quality 13.2)",12.02,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H supply 400.59-401.95 RBD,1H,394.57,402.25,1D/4H/3H/2H/1H,containing_price,0.0,400.59,401.95,1H,above_price,0.19,inside_demand,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.716,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.19 (Strong 1:2.5–1:3.99); range 1:3.19–1:12.02,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,SPY,711.68,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,711.35,709.01,709.01,709.01,711.35,0.38,fresh,Fresh / untested (0 tests),0,0.11,Weak,0.91,3.56,Average,7.52,"1D/4H/3H/2H/90m/1H demand @ 701.66 (RR 4.28, fresh, tests 0, quality 18.8)",4.28,4.28,18.83,701.66,,1:4.28–1:29.57,"T1: 1D/4H/3H/2H/90m/1H demand @ 701.66 (RR 4.28, fresh, tests 0, quality 18.8) | T2: 1D/4H/3H/2H/90m/1H demand @ 683.29 (RR 12.13, fresh, tests 0, quality 16.9) | T3: 1D/4H/3H/2H/90m/1H demand @ 676.39 (RR 15.08, fresh, tests 0, quality 16.7) | T4: 1D/4H/3H/2H/90m/1H demand @ 659.27 (RR 22.40, fresh, tests 0, quality 18.5) | T5: 2H/1H demand @ 642.48 (RR 29.57, fresh, tests 0, quality 12.1)","1D/4H/3H/2H/90m/1H demand @ 701.66 (RR 4.28, fresh, tests 0, quality 18.8)",4.28,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 683.29 (RR 12.13, fresh, tests 0, quality 16.9)",12.13,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 676.39 (RR 15.08, fresh, tests 0, quality 16.7)",15.08,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,8,"4H,3H,2H,90m,1H",4H demand 709.25-711.35 DBR; 4H demand 709.01-710.75 RBR; 3H demand 709.01-710.75 RBR; 2H demand 709.01-710.75 RBR; 90m demand 709.36-710.12 DBR; 90m demand 709.01-710.75 RBR; 1H demand 709.36-710.32 DBR; 1H demand 709.01-710.75 RBR,4H,709.01,711.35,4H/3H/2H/90m/1H,below_price,0.05,711.25,715.63,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.342,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.28 (Excellent 1:4.0+); range 1:4.28–1:15.08,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,MSFT,429.36,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,RBD,supply,433.7,430.78,433.7,433.7,430.78,1.01,fresh,Fresh / untested (0 tests),0,-2.62,Excellent,1.01,7.3,Average,12.0,"1D/4H/3H/2H/90m supply @ 478.86 (RR 16.95, fresh, tests 0, quality 22.5)",6.0,16.95,22.5,478.86,,1:16.95–1:38.42,"T1: 1D/4H/3H/2H/90m supply @ 478.86 (RR 16.95, fresh, tests 0, quality 22.5) | T2: 1D supply @ 485.93 (RR 19.37, one_test, tests 1, quality 11.3) | T3: 1D supply @ 507.49 (RR 26.76, fresh, tests 0, quality 15.8) | T4: 1D supply @ 541.55 (RR 38.42, fresh, tests 0, quality 16.2)","1D/4H/3H/2H/90m supply @ 478.86 (RR 16.95, fresh, tests 0, quality 22.5)",16.95,fresh,0.0,hard_target,"1D supply @ 485.93 (RR 19.37, one_test, tests 1, quality 11.3)",19.37,one_test,1.0,hard_target,"1D supply @ 507.49 (RR 26.76, fresh, tests 0, quality 15.8)",26.76,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H supply 430.78-433.70 RBD; 3H supply 431.32-433.70 RBD; 2H supply 430.78-433.70 RBD; 90m supply 431.28-433.70 RBD; 1H supply 431.90-433.70 RBD,4H,421.37,426.61,4H/3H/2H/90m/1H,below_price,0.64,430.78,433.7,4H/3H/2H/90m/1H,above_price,0.33,between_nearest_demand_and_supply,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.899,A+,Excellent 1:4.0+,rr-excellent,T1 1:16.95 (Excellent 1:4.0+); range 1:16.95–1:26.76,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,UBER,74.11,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD,supply,74.95,74.6,74.95,74.95,74.6,1.13,fresh,Fresh / untested (0 tests),0,-0.6,Weak,1.22,7.81,Strong,6.82,"4H/3H/2H/90m/1H supply @ 75.46 (RR 3.86, fresh, tests 0, quality 15.3)",3.86,3.86,15.26,75.46,,1:3.86–1:28.57,"T1: 4H/3H/2H/90m/1H supply @ 75.46 (RR 3.86, fresh, tests 0, quality 15.3) | T2: 1D/4H/3H/2H/90m/1H supply @ 77.18 (RR 8.77, fresh, tests 0, quality 17.3) | T3: 1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 16.26, fresh, tests 0, quality 19.2) | T4: 4H/3H/2H/90m/1H supply @ 81.98 (RR 22.49, fresh, tests 0, quality 15.2) | T5: 4H/90m/1H supply @ 84.11 (RR 28.57, fresh, tests 0, quality 15.9)","4H/3H/2H/90m/1H supply @ 75.46 (RR 3.86, fresh, tests 0, quality 15.3)",3.86,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 77.18 (RR 8.77, fresh, tests 0, quality 17.3)",8.77,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 16.26, fresh, tests 0, quality 19.2)",16.26,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 74.73-74.95 DBD; 90m supply 74.60-74.95 DBD; 1H supply 74.73-74.95 DBD,2H,73.53,74.77,1D/3H/2H/1H,containing_price,0.0,74.6,74.95,2H/90m/1H,above_price,0.66,inside_demand,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.942,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.86 (Strong 1:2.5–1:3.99); range 1:3.86–1:16.26,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,PANW,180.98,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/2H/90m/1H,RBR,demand,178.57,178.08,178.08,178.08,178.57,1.6,fresh,Fresh / untested (0 tests),0,1.59,Strong,1.01,41.23,Average,10.17,"2H/90m demand @ 176.22 (RR 9.71, fresh, tests 0, quality 11.0)",6.0,9.71,10.96,176.22,,1:9.71–1:30.94,"T1: 2H/90m demand @ 176.22 (RR 9.71, fresh, tests 0, quality 11.0) | T2: 1D demand @ 174.96 (RR 12.29, multiple_tests, tests 2, quality 6.8) | T3: 1D/4H/3H/2H demand @ 174.22 (RR 13.80, fresh, tests 0, quality 17.0) | T4: 4H/3H/2H/90m/1H demand @ 170.36 (RR 21.67, fresh, tests 0, quality 17.0) | T5: 4H/1H demand @ 165.82 (RR 30.94, one_test, tests 1, quality 8.7)","2H/90m demand @ 176.22 (RR 9.71, fresh, tests 0, quality 11.0)",9.71,fresh,0.0,hard_target,"1D demand @ 174.96 (RR 12.29, multiple_tests, tests 2, quality 6.8)",12.29,multiple_tests,2.0,hard_target,"1D/4H/3H/2H demand @ 174.22 (RR 13.80, fresh, tests 0, quality 17.0)",13.8,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H demand 178.08-178.55 RBR; 2H demand 178.08-178.55 RBR; 90m demand 178.08-178.57 RBR; 1H demand 178.08-178.56 RBR,4H,178.08,178.57,4H/2H/90m/1H,below_price,1.33,182.19,186.68,1D/4H/3H/2H/90m/1H,above_price,0.67,between_nearest_demand_and_supply,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.84,A+,Excellent 1:4.0+,rr-excellent,T1 1:9.71 (Excellent 1:4.0+); range 1:9.71–1:13.80,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,AAPL,270.76,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m,RBR,demand,270.06,269.79,269.79,270.06,269.79,0.26,fresh,Fresh / untested (0 tests),0,0.37,Weak,0.81,3.66,Weak,4.93,"1D/4H/2H/90m/1H supply @ 274.69 (RR 4.05, fresh, tests 0, quality 17.2)",4.05,4.05,17.21,274.69,,1:4.05,"T1: 1D/4H/2H/90m/1H supply @ 274.69 (RR 4.05, fresh, tests 0, quality 17.2)","1D/4H/2H/90m/1H supply @ 274.69 (RR 4.05, fresh, tests 0, quality 17.2)",4.05,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 269.79-270.06 RBR,90m,269.79,270.06,90m,below_price,0.26,270.06,276.11,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-28T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.957,A,Excellent 1:4.0+,rr-excellent,T1 1:4.05 (Excellent 1:4.0+); range 1:4.05–1:4.05,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
