status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,COIN,164.03,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m,DBR/RBR,demand,166.1,163.45,163.45,163.45,166.1,0.0,one_test,One successful retest (1 tests),1,0.6,Weak,1.37,84.87,Strong,6.97,"4H/3H/2H/90m/1H demand @ 141.29 (RR 8.58, fresh, tests 0, quality 20.0)",6.0,8.58,20.0,141.29,,1:8.58,"T1: 4H/3H/2H/90m/1H demand @ 141.29 (RR 8.58, fresh, tests 0, quality 20.0)","4H/3H/2H/90m/1H demand @ 141.29 (RR 8.58, fresh, tests 0, quality 20.0)",8.58,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,4,"4H,3H,2H,90m",4H demand 163.45-164.47 RBR; 3H demand 163.45-166.10 DBR; 2H demand 163.45-166.10 DBR; 90m demand 163.45-166.10 DBR,4H,163.45,166.1,4H/3H/2H/90m,containing_price,0.0,162.51,167.92,1D,containing_price,0.0,inside_demand,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.442,A,Excellent 1:4.0+,rr-excellent,T1 1:8.58 (Excellent 1:4.0+); range 1:8.58–1:8.58,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,SPY,686.26,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,689.15,686.98,689.15,689.15,686.98,0.42,fresh,Fresh / untested (0 tests),0,-0.9,Weak,0.95,8.67,Average,7.35,"1D/4H/3H/2H/90m/1H supply @ 691.91 (RR 2.60, fresh, tests 0, quality 18.1)",2.6,2.6,18.08,691.91,,1:2.60,"T1: 1D/4H/3H/2H/90m/1H supply @ 691.91 (RR 2.60, fresh, tests 0, quality 18.1)","1D/4H/3H/2H/90m/1H supply @ 691.91 (RR 2.60, fresh, tests 0, quality 18.1)",2.6,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,5,"2H,90m,1H",2H supply 687.80-689.15 RBD; 90m supply 688.20-688.96 RBD; 90m supply 686.98-689.15 DBD; 1H supply 687.80-689.15 DBD; 1H supply 688.20-688.89 DBD,2H,674.9,683.2,1D/4H/3H/2H/90m/1H,below_price,0.45,686.98,689.15,2H/90m/1H,above_price,0.1,between_nearest_demand_and_supply,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.856,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.60 (Strong 1:2.5–1:3.99); range 1:2.60–1:2.60,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,AVGO,333.43,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m/1H,DBD/RBD,supply,337.12,335.21,337.12,335.21,337.12,0.53,fresh,Fresh / untested (0 tests),0,-0.58,Weak,0.56,2.28,Weak,6.14,"4H demand @ 317.32 (RR 4.37, one_test, tests 1, quality 10.6)",4.37,4.37,10.57,317.32,,1:4.37–1:8.99,"T1: 4H demand @ 317.32 (RR 4.37, one_test, tests 1, quality 10.6) | T2: 3H/2H/90m/1H demand @ 310.41 (RR 6.24, fresh, tests 0, quality 16.5) | T3: 3H/2H/90m/1H demand @ 308.75 (RR 6.69, multiple_tests, tests 2, quality 9.5) | T4: 1D/90m demand @ 302.39 (RR 8.41, fresh, tests 0, quality 13.6) | T5: 1D/1H demand @ 300.25 (RR 8.99, fresh, tests 0, quality 13.3)","4H demand @ 317.32 (RR 4.37, one_test, tests 1, quality 10.6)",4.37,one_test,1.0,hard_target,"3H/2H/90m/1H demand @ 310.41 (RR 6.24, fresh, tests 0, quality 16.5)",6.24,fresh,0.0,hard_target,"3H/2H/90m/1H demand @ 308.75 (RR 6.69, multiple_tests, tests 2, quality 9.5)",6.69,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 335.21-337.12 RBD; 90m supply 335.33-336.01 DBD; 1H supply 335.21-336.01 DBD,2H,324.69,333.57,1D/4H/3H/2H/90m/1H,containing_price,0.0,335.21,337.12,2H/90m/1H,above_price,0.53,inside_demand,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.832,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.37 (Excellent 1:4.0+); range 1:4.37–1:6.69,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,QQQ,605.7,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,609.77,607.32,609.77,609.77,607.32,0.67,fresh,Fresh / untested (0 tests),0,-0.95,Weak,1.1,6.25,Average,7.55,"1D/4H/3H/2H/90m/1H supply @ 612.98 (RR 2.97, fresh, tests 0, quality 18.1)",2.97,2.97,18.11,612.98,,1:2.97–1:10.77,"T1: 1D/4H/3H/2H/90m/1H supply @ 612.98 (RR 2.97, fresh, tests 0, quality 18.1) | T2: 4H/3H/2H/90m/1H supply @ 626.24 (RR 8.38, fresh, tests 0, quality 18.2) | T3: 1D/4H/3H/2H/90m/1H supply @ 632.08 (RR 10.77, fresh, tests 0, quality 20.5)","1D/4H/3H/2H/90m/1H supply @ 612.98 (RR 2.97, fresh, tests 0, quality 18.1)",2.97,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 626.24 (RR 8.38, fresh, tests 0, quality 18.2)",8.38,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 632.08 (RR 10.77, fresh, tests 0, quality 20.5)",10.77,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A+,5,"2H,90m,1H",2H supply 608.22-609.77 RBD; 90m supply 607.32-609.76 DBD; 90m supply 608.78-609.77 RBD; 1H supply 608.22-609.76 DBD; 1H supply 608.86-609.77 DBD,2H,594.76,602.54,1D/4H/3H/2H/90m/1H,below_price,0.52,607.32,609.77,2H/90m/1H,above_price,0.27,between_nearest_demand_and_supply,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.103,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.97 (Strong 1:2.5–1:3.99); range 1:2.97–1:10.77,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,META,643.26,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD/RBD,supply,651.43,645.1,651.43,651.43,645.1,1.27,fresh,Fresh / untested (0 tests),0,-0.64,Weak,0.54,2.19,Weak,7.68,"1D/4H/3H/2H/90m/1H supply @ 667.25 (RR 3.79, fresh, tests 0, quality 17.6)",3.79,3.79,17.61,667.25,,1:3.79–1:14.52,"T1: 1D/4H/3H/2H/90m/1H supply @ 667.25 (RR 3.79, fresh, tests 0, quality 17.6) | T2: 4H supply @ 691.75 (RR 7.66, fresh, tests 0, quality 12.6) | T3: 90m/1H supply @ 697.07 (RR 8.50, fresh, tests 0, quality 9.8) | T4: 1D/4H/3H/2H/90m/1H supply @ 706.40 (RR 9.97, fresh, tests 0, quality 17.2) | T5: 4H/3H/2H/90m/1H supply @ 735.19 (RR 14.52, fresh, tests 0, quality 16.6)","1D/4H/3H/2H/90m/1H supply @ 667.25 (RR 3.79, fresh, tests 0, quality 17.6)",3.79,fresh,0.0,hard_target,"4H supply @ 691.75 (RR 7.66, fresh, tests 0, quality 12.6)",7.66,fresh,0.0,hard_target,"90m/1H supply @ 697.07 (RR 8.50, fresh, tests 0, quality 9.8)",8.5,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H supply 645.10-651.43 DBD; 2H supply 648.66-651.43 RBD; 90m supply 649.50-651.43 DBD; 1H supply 649.41-651.43 DBD,4H,628.8,641.12,1D/4H/3H/2H/90m/1H,below_price,0.33,645.1,651.43,4H/2H/90m/1H,above_price,0.29,between_nearest_demand_and_supply,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.293,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.79 (Strong 1:2.5–1:3.99); range 1:3.79–1:8.50,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,COIN,164.03,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,170.46,166.16,170.46,166.16,170.46,1.3,fresh,Fresh / untested (0 tests),0,-2.69,Excellent,3.12,7.52,Excellent,9.69,"4H/3H/2H/90m/1H demand @ 141.29 (RR 3.54, fresh, tests 0, quality 20.0)",3.54,3.54,20.0,141.29,,1:3.54,"T1: 4H/3H/2H/90m/1H demand @ 141.29 (RR 3.54, fresh, tests 0, quality 20.0)","4H/3H/2H/90m/1H demand @ 141.29 (RR 3.54, fresh, tests 0, quality 20.0)",3.54,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H supply 167.37-170.46 DBD; 3H supply 168.36-169.48 RBD; 2H supply 168.57-170.08 RBD; 90m supply 166.66-168.35 DBD; 1H supply 166.16-167.12 DBD,4H,163.45,166.1,4H/3H/2H/90m,containing_price,0.0,162.51,167.92,1D,containing_price,0.0,inside_demand,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.792,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.54 (Strong 1:2.5–1:3.99); range 1:3.54–1:3.54,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,PANW,152.35,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,155.28,153.64,155.28,155.28,153.64,1.92,fresh,Fresh / untested (0 tests),0,-1.02,Moderate,1.16,3.81,Average,7.18,"1D/90m/1H supply @ 163.50 (RR 6.80, fresh, tests 0, quality 17.6)",6.0,6.8,17.64,163.5,,1:6.80–1:21.51,"T1: 1D/90m/1H supply @ 163.50 (RR 6.80, fresh, tests 0, quality 17.6) | T2: 4H/1H supply @ 166.76 (RR 8.79, fresh, tests 0, quality 13.4) | T3: 1D/4H/2H/90m/1H supply @ 175.00 (RR 13.81, fresh, tests 0, quality 19.4) | T4: 1D/4H/3H/2H/90m/1H supply @ 182.19 (RR 18.20, fresh, tests 0, quality 21.0) | T5: 1D/2H/90m supply @ 187.63 (RR 21.51, one_test, tests 1, quality 12.8)","1D/90m/1H supply @ 163.50 (RR 6.80, fresh, tests 0, quality 17.6)",6.8,fresh,0.0,hard_target,"4H/1H supply @ 166.76 (RR 8.79, fresh, tests 0, quality 13.4)",8.79,fresh,0.0,hard_target,"1D/4H/2H/90m/1H supply @ 175.00 (RR 13.81, fresh, tests 0, quality 19.4)",13.81,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 153.64-155.28 DBD; 90m supply 154.10-154.97 DBD; 1H supply 154.52-155.28 RBD,2H,,,,,,153.64,155.28,2H/90m/1H,above_price,0.85,zone_context_mixed,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.953,A+,Excellent 1:4.0+,rr-excellent,T1 1:6.80 (Excellent 1:4.0+); range 1:6.80–1:13.81,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,ARM,127.25,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,RBR,demand,126.92,125.68,125.68,126.92,125.68,0.26,multiple_tests,Multiple retests (2 tests),2,0.85,Weak,2.32,3.4,Excellent,6.93,"1D supply @ 136.14 (RR 5.64, fresh, tests 0, quality 14.2)",5.64,5.64,14.23,136.14,,1:5.64–1:26.30,"T1: 1D supply @ 136.14 (RR 5.64, fresh, tests 0, quality 14.2) | T2: 1D supply @ 139.57 (RR 7.82, fresh, tests 0, quality 15.3) | T3: 1D supply @ 148.75 (RR 13.65, fresh, tests 0, quality 14.8) | T4: 1D supply @ 158.74 (RR 19.99, one_test, tests 1, quality 10.3) | T5: 1D supply @ 168.68 (RR 26.30, fresh, tests 0, quality 13.7)","1D supply @ 136.14 (RR 5.64, fresh, tests 0, quality 14.2)",5.64,fresh,0.0,hard_target,"1D supply @ 139.57 (RR 7.82, fresh, tests 0, quality 15.3)",7.82,fresh,0.0,hard_target,"1D supply @ 148.75 (RR 13.65, fresh, tests 0, quality 14.8)",13.65,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"90m,1H",90m demand 125.68-126.92 RBR; 90m demand 126.08-126.34 RBR; 1H demand 125.68-126.92 RBR; 1H demand 126.08-126.61 RBR,90m,125.68,126.92,90m/1H,below_price,0.26,127.18,130.9,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.607,A,Excellent 1:4.0+,rr-excellent,T1 1:5.64 (Excellent 1:4.0+); range 1:5.64–1:13.65,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,CRM,187.76,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,187.47,186.83,186.83,186.83,187.47,0.5,fresh,Fresh / untested (0 tests),0,0.16,Weak,0.5,59.0,Weak,5.71,"1D demand @ 185.96 (RR 2.81, multiple_tests, tests 2, quality 6.9)",2.81,2.81,6.89,185.96,,1:2.81–1:9.17,"T1: 1D demand @ 185.96 (RR 2.81, multiple_tests, tests 2, quality 6.9) | T2: 4H/3H/2H/90m/1H demand @ 184.78 (RR 4.66, fresh, tests 0, quality 14.6) | T3: 2H/1H demand @ 181.90 (RR 9.16, one_test, tests 1, quality 7.3) | T4: 90m/1H demand @ 181.89 (RR 9.17, fresh, tests 0, quality 10.3)","1D demand @ 185.96 (RR 2.81, multiple_tests, tests 2, quality 6.9)",2.81,multiple_tests,2.0,hard_target,"4H/3H/2H/90m/1H demand @ 184.78 (RR 4.66, fresh, tests 0, quality 14.6)",4.66,fresh,0.0,hard_target,"2H/1H demand @ 181.90 (RR 9.16, one_test, tests 1, quality 7.3)",9.16,one_test,1.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H demand 186.83-187.19 RBR; 90m demand 186.91-187.28 DBR; 1H demand 186.91-187.47 DBR,2H,186.83,187.47,2H/90m/1H,below_price,0.15,186.44,193.45,1D,containing_price,0.0,inside_supply,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.792,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.81 (Strong 1:2.5–1:3.99); range 1:2.81–1:9.16,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Future,NFLX,77.99,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/2H/90m/1H,DBD,supply,80.4,79.61,80.4,80.4,79.61,3.09,fresh,Fresh / untested (0 tests),0,-2.78,Excellent,3.32,11.5,Excellent,12.25,"1D/4H/2H/90m/1H supply @ 82.20 (RR 5.33, fresh, tests 0, quality 17.6)",5.33,5.33,17.64,82.2,,1:5.33–1:14.49,"T1: 1D/4H/2H/90m/1H supply @ 82.20 (RR 5.33, fresh, tests 0, quality 17.6) | T2: 1D/2H/90m supply @ 82.76 (RR 6.04, multiple_tests, tests 2, quality 9.4) | T3: 1D/4H/3H/2H/90m/1H supply @ 84.63 (RR 8.41, fresh, tests 0, quality 16.7) | T4: 1D/3H/2H/90m/1H supply @ 88.00 (RR 12.67, fresh, tests 0, quality 18.8) | T5: 1D/1H supply @ 89.44 (RR 14.49, multiple_tests, tests 2, quality 9.9)","1D/4H/2H/90m/1H supply @ 82.20 (RR 5.33, fresh, tests 0, quality 17.6)",5.33,fresh,0.0,hard_target,"1D/2H/90m supply @ 82.76 (RR 6.04, multiple_tests, tests 2, quality 9.4)",6.04,multiple_tests,2.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 84.63 (RR 8.41, fresh, tests 0, quality 16.7)",8.41,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"3H,2H,90m,1H",3H supply 79.61-80.00 DBD; 2H supply 79.61-80.00 DBD; 90m supply 79.61-80.00 DBD; 1H supply 79.61-80.00 DBD; 1H supply 79.86-80.15 DBD; 1H supply 80.04-80.40 DBD,3H,77.34,77.86,1H,below_price,0.17,77.93,78.3,90m/1H,containing_price,0.0,inside_supply,2026-02-18T16:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.691,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.33 (Excellent 1:4.0+); range 1:5.33–1:8.41,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
