status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,AAPL,296.79,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/1H,DBR/RBR,demand,296.8,294.36,294.36,296.8,294.36,0.0,fresh,Fresh / untested (0 tests),0,1.0,Moderate,2.16,33.0,Excellent,9.89,"1D/4H/3H/2H/90m/1H supply @ 298.01 (RR 0.50, fresh, tests 0, quality 16.5)",0.5,0.5,16.49,298.01,,1:0.50–1:5.92,"T1: 1D/4H/3H/2H/90m/1H supply @ 298.01 (RR 0.50, fresh, tests 0, quality 16.5) | T2: 1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 5.92, fresh, tests 0, quality 20.2)","1D/4H/3H/2H/90m/1H supply @ 298.01 (RR 0.50, fresh, tests 0, quality 16.5)",0.5,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 5.92, fresh, tests 0, quality 20.2)",5.92,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,6,"4H,3H,2H,1H",4H demand 294.36-295.88 DBR; 4H demand 294.96-295.71 RBR; 3H demand 294.36-296.80 DBR; 3H demand 294.96-296.66 DBR; 2H demand 294.36-295.88 DBR; 1H demand 294.58-295.88 RBR,4H,294.36,296.8,4H/3H/2H/1H,containing_price,0.0,298.01,304.88,1D/4H/3H/2H/90m/1H,above_price,0.41,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.772,A,Poor <1:1.5,rr-poor,T1 1:0.50 (Poor <1:1.5); range 1:0.50–1:5.92,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AMZN,232.79,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,233.7,230.48,230.48,230.48,233.7,0.0,fresh,Fresh / untested (0 tests),0,0.71,Weak,1.74,16.75,Excellent,7.95,"4H/3H/2H demand @ 225.23 (RR 2.35, fresh, tests 0, quality 17.2)",2.35,2.35,17.25,225.23,,1:2.35–1:9.66,"T1: 4H/3H/2H demand @ 225.23 (RR 2.35, fresh, tests 0, quality 17.2) | T2: 4H/3H/2H/90m/1H demand @ 221.79 (RR 3.42, fresh, tests 0, quality 15.9) | T3: 1D/4H/3H/2H/90m/1H demand @ 213.78 (RR 5.90, fresh, tests 0, quality 18.4) | T4: 3H/2H/90m/1H demand @ 206.35 (RR 8.21, one_test, tests 1, quality 11.0) | T5: 1D/4H/3H/2H/90m/1H demand @ 201.69 (RR 9.66, fresh, tests 0, quality 18.3)","4H/3H/2H demand @ 225.23 (RR 2.35, fresh, tests 0, quality 17.2)",2.35,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 221.79 (RR 3.42, fresh, tests 0, quality 15.9)",3.42,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 213.78 (RR 5.90, fresh, tests 0, quality 18.4)",5.9,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"2H,90m,1H",2H demand 230.48-231.77 RBR; 90m demand 230.63-231.99 RBR; 90m demand 232.24-233.70 DBR; 1H demand 230.63-231.65 RBR,2H,230.48,233.7,2H/90m/1H,containing_price,0.0,233.59,235.06,90m/1H,above_price,0.34,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,8.398,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.35 (Acceptable 1:2.0–1:2.49); range 1:2.35–1:5.90,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,TSLA,405.04,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,416.0,404.11,416.0,416.0,404.11,0.0,fresh,Fresh / untested (0 tests),0,-0.54,Weak,0.94,9.36,Average,7.48,"1D/4H/3H/2H/90m/1H supply @ 418.45 (RR 1.13, one_test, tests 1, quality 15.4)",1.13,1.13,15.42,418.45,,1:1.13–1:6.76,"T1: 1D/4H/3H/2H/90m/1H supply @ 418.45 (RR 1.13, one_test, tests 1, quality 15.4) | T2: 1D/4H/3H/2H/90m/1H supply @ 428.64 (RR 1.98, fresh, tests 0, quality 18.3) | T3: 1D/4H/3H/2H/90m/1H supply @ 440.02 (RR 2.94, fresh, tests 0, quality 18.0) | T4: 1D/2H/90m/1H supply @ 447.99 (RR 3.61, multiple_tests, tests 2, quality 11.2) | T5: 1D supply @ 485.40 (RR 6.76, fresh, tests 0, quality 14.4)","1D/4H/3H/2H/90m/1H supply @ 418.45 (RR 1.13, one_test, tests 1, quality 15.4)",1.13,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 428.64 (RR 1.98, fresh, tests 0, quality 18.3)",1.98,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 440.02 (RR 2.94, fresh, tests 0, quality 18.0)",2.94,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,15,"1D,4H,3H,2H,90m,1H",1D supply 404.11-412.42 DBD; 4H supply 410.08-411.25 RBD; 4H supply 411.39-416.00 RBD; 3H supply 409.47-411.93 RBD; 3H supply 411.39-416.00 RBD; 3H supply 409.05-412.94 RBD; 2H supply 407.10-409.59 DBD; 2H supply 410.08-411.25 RBD; 2H supply 411.38-412.09 RBD; 90m supply 409.62-411.25 RBD; 90m supply 411.39-416.00 RBD; 90m supply 410.77-412.94 RBD; 1H supply 409.67-411.25 RBD; 1H supply 407.05-409.44 RBD; 1H supply 410.77-412.16 RBD,1D,391.69,400.5,3H/2H/90m,below_price,1.12,404.11,416.0,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.548,A,Poor <1:1.5,rr-poor,T1 1:1.13 (Poor <1:1.5); range 1:1.13–1:2.94,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,GOOGL,349.71,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,3H/2H/90m/1H,DBR/RBR,demand,350.88,345.57,345.57,350.88,345.57,0.0,fresh,Fresh / untested (0 tests),0,1.11,Moderate,1.15,2.28,Average,7.28,"1D/4H/3H/2H/90m/1H supply @ 365.75 (RR 3.02, fresh, tests 0, quality 20.0)",3.02,3.02,20.0,365.75,,1:3.02–1:8.88,"T1: 1D/4H/3H/2H/90m/1H supply @ 365.75 (RR 3.02, fresh, tests 0, quality 20.0) | T2: 1D/90m supply @ 376.37 (RR 5.02, fresh, tests 0, quality 16.5) | T3: 4H/3H/2H/90m/1H supply @ 380.38 (RR 5.78, fresh, tests 0, quality 15.6) | T4: 1D/4H/3H/2H/90m/1H supply @ 385.70 (RR 6.78, fresh, tests 0, quality 18.7) | T5: 4H/3H/2H/90m/1H supply @ 396.87 (RR 8.88, fresh, tests 0, quality 17.0)","1D/4H/3H/2H/90m/1H supply @ 365.75 (RR 3.02, fresh, tests 0, quality 20.0)",3.02,fresh,0.0,hard_target,"1D/90m supply @ 376.37 (RR 5.02, fresh, tests 0, quality 16.5)",5.02,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 380.38 (RR 5.78, fresh, tests 0, quality 15.6)",5.78,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"3H,2H,90m,1H",3H demand 346.38-350.88 DBR; 2H demand 346.38-348.28 DBR; 90m demand 346.33-347.42 RBR; 1H demand 345.57-347.11 RBR,3H,345.57,350.88,3H/2H/90m/1H,containing_price,0.0,365.75,376.0,1D/4H/3H/2H/90m/1H,above_price,4.59,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.632,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.02 (Strong 1:2.5–1:3.99); range 1:3.02–1:5.78,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,UBER,71.45,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H,DBR,demand,71.46,70.85,70.85,70.85,71.46,0.0,one_test,One successful retest (1 tests),1,0.98,Weak,1.3,2.84,Strong,6.28,"4H/3H/2H/90m/1H demand @ 68.86 (RR 4.25, fresh, tests 0, quality 18.6)",4.25,4.25,18.64,68.86,,1:4.25,"T1: 4H/3H/2H/90m/1H demand @ 68.86 (RR 4.25, fresh, tests 0, quality 18.6)","4H/3H/2H/90m/1H demand @ 68.86 (RR 4.25, fresh, tests 0, quality 18.6)",4.25,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,2,"4H,3H",4H demand 70.85-71.46 DBR; 3H demand 70.85-71.46 DBR,4H,70.85,71.46,4H/3H,containing_price,0.0,71.73,73.61,1D/4H/3H/2H/90m/1H,above_price,0.39,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.82,A,Excellent 1:4.0+,rr-excellent,T1 1:4.25 (Excellent 1:4.0+); range 1:4.25–1:4.25,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,CRWD,675.57,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H/2H/1H,DBR/RBR,demand,678.02,670.6,670.6,670.6,678.02,0.0,one_test,One successful retest (1 tests),1,0.36,Weak,1.66,2.16,Excellent,5.02,"4H/3H/2H demand @ 654.28 (RR 2.87, fresh, tests 0, quality 13.7)",2.87,2.87,13.66,654.28,,1:2.87–1:10.91,"T1: 4H/3H/2H demand @ 654.28 (RR 2.87, fresh, tests 0, quality 13.7) | T2: 1D/4H/2H/90m/1H demand @ 650.52 (RR 3.38, fresh, tests 0, quality 17.7) | T3: 1D/4H/3H/2H/90m/1H demand @ 621.00 (RR 7.35, one_test, tests 1, quality 15.3) | T4: 3H/2H/90m/1H demand @ 611.98 (RR 8.57, fresh, tests 0, quality 14.5) | T5: 4H/3H/2H/90m/1H demand @ 594.62 (RR 10.91, fresh, tests 0, quality 16.5)","4H/3H/2H demand @ 654.28 (RR 2.87, fresh, tests 0, quality 13.7)",2.87,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 650.52 (RR 3.38, fresh, tests 0, quality 17.7)",3.38,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 621.00 (RR 7.35, one_test, tests 1, quality 15.3)",7.35,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"3H,2H,1H",3H demand 670.60-678.02 RBR; 2H demand 670.60-676.34 DBR; 1H demand 670.60-676.34 RBR,3H,670.6,678.02,3H/2H/1H,containing_price,0.0,679.98,696.0,1D/2H/90m/1H,above_price,0.65,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.527,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.87 (Strong 1:2.5–1:3.99); range 1:2.87–1:7.35,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,SPY,744.37,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,759.69,744.62,759.69,744.62,759.69,0.03,fresh,Fresh / untested (0 tests),0,-0.29,Weak,0.79,3.25,Weak,10.68,"1D/4H/3H/2H/90m/1H demand @ 742.12 (RR 0.15, one_test, tests 1, quality 14.9)",0.15,0.15,14.95,742.12,,1:0.15–1:3.99,"T1: 1D/4H/3H/2H/90m/1H demand @ 742.12 (RR 0.15, one_test, tests 1, quality 14.9) | T2: 1D/4H/3H/2H/90m/1H demand @ 728.85 (RR 1.01, fresh, tests 0, quality 17.6) | T3: 1D/4H/3H/2H/90m/1H demand @ 711.82 (RR 2.12, fresh, tests 0, quality 17.8) | T4: 1D/4H/3H/2H/90m/1H demand @ 701.66 (RR 2.79, fresh, tests 0, quality 18.8) | T5: 1D/4H/3H/2H/90m/1H demand @ 683.29 (RR 3.99, fresh, tests 0, quality 16.9)","1D/4H/3H/2H/90m/1H demand @ 742.12 (RR 0.15, one_test, tests 1, quality 14.9)",0.15,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 728.85 (RR 1.01, fresh, tests 0, quality 17.6)",1.01,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 711.82 (RR 2.12, fresh, tests 0, quality 17.8)",2.12,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,36,"1D,4H,3H,2H,90m,1H",1D supply 746.74-748.23 DBD; 4H supply 757.06-758.31 RBD; 4H supply 751.29-752.15 RBD; 4H supply 758.96-759.69 RBD; 4H supply 754.66-755.47 DBD; 4H supply 746.51-748.23 RBD; 3H supply 757.06-758.31 RBD; 3H supply 749.66-751.73 DBD; 3H supply 759.01-759.69 RBD; 3H supply 752.19-753.97 DBD; 3H supply 751.29-752.15 RBD; 2H supply 757.06-758.31 DBD; 2H supply 750.76-751.73 DBD; 2H supply 758.96-759.69 RBD; 2H supply 744.79-745.74 DBD; 2H supply 751.29-752.15 RBD; 2H supply 753.07-753.97 RBD; 2H supply 754.66-755.47 DBD; 2H supply 746.51-748.23 RBD; 90m supply 757.06-758.31 DBD; 90m supply 759.06-759.69 RBD; 90m supply 749.66-751.03 DBD; 90m supply 751.29-752.15 RBD; 90m supply 754.66-755.25 DBD; 90m supply 756.13-756.68 RBD; 90m supply 751.78-752.68 DBD; 90m supply 744.62-745.36 DBD; 90m supply 746.39-748.23 RBD; 1H supply 759.33-759.69 RBD; 1H supply 757.80-758.30 RBD; 1H supply 751.29-752.15 RBD; 1H supply 754.37-754.94 RBD; 1H supply 756.13-756.62 DBD; 1H supply 752.13-752.68 DBD; 1H supply 744.73-745.74 RBD; 1H supply 746.01-748.23 RBD,1D,735.03,742.12,1D/4H/3H/2H/90m/1H,below_price,0.3,744.62,759.69,1D/4H/3H/2H/90m/1H,above_price,0.03,between_nearest_demand_and_supply,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,8.087,A,Poor <1:1.5,rr-poor,T1 1:0.15 (Poor <1:1.5); range 1:0.15–1:2.12,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,NVDA,208.56,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,213.99,208.75,213.99,208.75,213.99,0.09,fresh,Fresh / untested (0 tests),0,-0.81,Weak,1.35,7.18,Strong,8.66,"4H/3H/90m/1H demand @ 204.71 (RR 0.71, fresh, tests 0, quality 17.5)",0.71,0.71,17.54,204.71,,1:0.71–1:4.54,"T1: 4H/3H/90m/1H demand @ 204.71 (RR 0.71, fresh, tests 0, quality 17.5) | T2: 4H/3H/2H/90m/1H demand @ 197.50 (RR 2.04, fresh, tests 0, quality 19.0) | T3: 1H demand @ 193.44 (RR 2.78, fresh, tests 0, quality 8.8) | T4: 4H/3H/2H/90m/1H demand @ 189.21 (RR 3.56, fresh, tests 0, quality 17.2) | T5: 1D/4H/3H/2H/90m/1H demand @ 183.91 (RR 4.54, fresh, tests 0, quality 18.7)","4H/3H/90m/1H demand @ 204.71 (RR 0.71, fresh, tests 0, quality 17.5)",0.71,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 197.50 (RR 2.04, fresh, tests 0, quality 19.0)",2.04,fresh,0.0,hard_target,"1H demand @ 193.44 (RR 2.78, fresh, tests 0, quality 8.8)",2.78,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,13,"4H,3H,2H,90m,1H",4H supply 211.11-213.99 RBD; 4H supply 211.94-212.60 RBD; 4H supply 210.19-211.39 RBD; 3H supply 211.11-213.99 RBD; 3H supply 212.45-212.65 RBD; 3H supply 210.06-211.39 RBD; 2H supply 211.94-212.60 RBD; 2H supply 210.19-211.39 RBD; 90m supply 212.29-212.60 RBD; 1H supply 211.65-212.60 RBD; 1H supply 209.76-210.89 DBD; 1H supply 208.75-209.28 DBD; 1H supply 212.35-212.67 RBD,4H,203.08,209.13,1D/4H/3H/2H/90m/1H,containing_price,0.0,208.75,213.99,4H/3H/2H/90m/1H,above_price,0.09,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,8.082,A,Poor <1:1.5,rr-poor,T1 1:0.71 (Poor <1:1.5); range 1:0.71–1:2.78,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,MSTR,109.53,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/1H,DBD/RBD,supply,110.76,109.72,110.76,109.72,110.76,0.17,fresh,Fresh / untested (0 tests),0,-0.1,Weak,1.13,2.38,Average,5.73,"3H/2H/90m/1H demand @ 107.20 (RR 1.89, fresh, tests 0, quality 18.9)",1.89,1.89,18.85,107.2,,1:1.89,"T1: 3H/2H/90m/1H demand @ 107.20 (RR 1.89, fresh, tests 0, quality 18.9)","3H/2H/90m/1H demand @ 107.20 (RR 1.89, fresh, tests 0, quality 18.9)",1.89,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,2,"2H,1H",2H supply 109.76-110.76 DBD; 1H supply 109.72-110.67 RBD,2H,108.28,109.84,90m,containing_price,0.0,109.72,110.76,2H/1H,above_price,0.17,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.599,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.89 (Watch only 1:1.5–1:1.99); range 1:1.89–1:1.89,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,META,563.85,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,2H/90m/1H,DBR/RBR,demand,562.76,551.55,551.55,562.76,551.55,0.19,fresh,Fresh / untested (0 tests),0,1.31,Moderate,1.28,2.6,Strong,8.24,"4H/3H/2H/90m/1H supply @ 567.64 (RR 0.31, fresh, tests 0, quality 15.2)",0.31,0.31,15.18,567.64,,1:0.31–1:4.45,"T1: 4H/3H/2H/90m/1H supply @ 567.64 (RR 0.31, fresh, tests 0, quality 15.2) | T2: 3H/1H supply @ 579.45 (RR 1.27, one_test, tests 1, quality 9.8) | T3: 1D/4H/3H/2H/90m/1H supply @ 593.65 (RR 2.42, fresh, tests 0, quality 18.4) | T4: 1H supply @ 608.71 (RR 3.65, fresh, tests 0, quality 12.6) | T5: 4H/3H/2H/90m/1H supply @ 618.57 (RR 4.45, fresh, tests 0, quality 14.8)","4H/3H/2H/90m/1H supply @ 567.64 (RR 0.31, fresh, tests 0, quality 15.2)",0.31,fresh,0.0,hard_target,"3H/1H supply @ 579.45 (RR 1.27, one_test, tests 1, quality 9.8)",1.27,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 593.65 (RR 2.42, fresh, tests 0, quality 18.4)",2.42,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,7,"2H,90m,1H",2H demand 551.55-560.06 RBR; 90m demand 551.55-556.53 RBR; 90m demand 560.38-562.76 DBR; 90m demand 557.01-560.91 DBR; 1H demand 559.81-560.86 DBR; 1H demand 555.85-560.06 RBR; 1H demand 557.01-560.85 DBR,2H,560.9,572.95,1D/4H,containing_price,0.0,567.64,581.45,4H/3H/2H/90m/1H,above_price,0.67,inside_demand,2026-06-22T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.727,A,Poor <1:1.5,rr-poor,T1 1:0.31 (Poor <1:1.5); range 1:0.31–1:2.42,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
