symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of
NVDA,1H,supply,DBD,2026-02-26T13:30:00-05:00,186.7,185.3,185.35,186.7,184.82,185.3,1.88,1.03,-1.1,-0.3,12.08,1.04,one_test,1,False,3.34,2026-02-26T14:30:00-05:00,2026-02-26 14:30:00-05:00,,2026-02-26T15:30:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1H,demand,RBR,2026-03-02T10:30:00-05:00,180.92,180.01,180.49,181.81,180.01,180.92,1.8,0.79,1.56,0.89,4.98,0.66,fresh,0,False,5.05,2026-03-02T11:30:00-05:00,2026-03-02 11:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,1H,supply,RBD,2026-03-02T13:30:00-05:00,182.91,182.45,182.45,182.91,181.95,182.65,0.96,0.42,-0.17,-0.2,2.54,0.45,one_test,1,False,2.65,2026-03-02T14:30:00-05:00,2026-03-02 14:30:00-05:00,,2026-03-02T15:30:00-05:00,2026-03-02T16:00:00-05:00
NVDA,2H,demand,DBR,2026-02-05T15:30:00-05:00,172.26,171.03,172.26,172.53,171.03,171.89,1.5,0.44,-0.81,4.04,19.68,2.4,fresh,0,False,10.4,2026-02-06T09:30:00-05:00,2026-02-06 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,2H,supply,RBD,2026-02-25T13:30:00-05:00,197.45,196.72,196.72,197.45,196.48,196.9,0.97,0.99,0.27,-0.49,5.94,0.68,fresh,0,False,5.17,2026-02-25T15:30:00-05:00,2026-02-25 15:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,2H,supply,DBD,2026-02-25T15:30:00-05:00,197.21,195.88,196.89,197.21,195.52,195.88,1.69,0.68,-0.41,-3.86,6.38,4.69,fresh,0,False,10.86,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,2H,supply,RBD,2026-02-26T15:30:00-05:00,185.55,184.68,184.68,185.55,184.34,184.87,1.21,0.59,-0.19,-1.5,20.26,2.01,fresh,0,False,7.51,2026-02-27T09:30:00-05:00,2026-02-27 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,2H,supply,DBD,2026-02-27T09:30:00-05:00,182.59,181.02,181.25,182.59,179.57,181.02,3.02,1.96,-1.47,-0.82,8.93,1.07,multiple_tests,4,False,3.39,2026-02-27T11:30:00-05:00,2026-02-27 11:30:00-05:00,,2026-03-02T15:30:00-05:00,2026-03-02T16:00:00-05:00
NVDA,3H,demand,DBR,2026-02-05T15:30:00-05:00,172.26,171.03,172.26,172.53,171.03,171.89,1.5,0.35,-1.0,3.71,21.17,2.38,fresh,0,False,10.59,2026-02-06T09:30:00-05:00,2026-02-06 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,3H,supply,RBD,2026-02-25T12:30:00-05:00,197.53,196.9,197.35,197.53,196.48,196.9,1.05,1.02,1.59,-0.39,2.2,0.5,fresh,0,False,5.39,2026-02-25T15:30:00-05:00,2026-02-25 15:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,3H,supply,DBD,2026-02-25T15:30:00-05:00,197.21,195.88,196.89,197.21,195.52,195.88,1.69,0.53,-0.62,-3.48,6.63,4.4,fresh,0,False,10.98,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,3H,supply,DBD,2026-02-26T15:30:00-05:00,185.55,184.68,184.68,185.55,184.34,184.87,1.21,0.5,-0.99,-1.81,7.03,2.21,fresh,0,False,8.52,2026-02-27T09:30:00-05:00,2026-02-27 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,4H,supply,RBD,2026-02-25T13:30:00-05:00,197.45,195.88,196.72,197.45,195.52,195.88,1.93,0.85,0.88,-3.0,10.55,3.29,fresh,0,False,11.0,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,4H,supply,DBD,2026-02-26T13:30:00-05:00,186.7,184.87,185.35,186.7,184.31,184.87,2.38,1.1,-2.92,-1.56,4.75,1.81,fresh,0,False,8.37,2026-02-27T09:30:00-05:00,2026-02-27 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,4H,demand,DBR,2026-02-27T13:30:00-05:00,178.97,176.38,178.97,179.7,176.38,177.15,3.32,1.07,-2.12,1.45,4.09,1.44,fresh,0,False,7.89,2026-03-02T09:30:00-05:00,2026-03-02 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,1D,demand,DBR,2025-09-08T00:00:00-04:00,168.31,167.35,167.55,170.96,167.35,168.31,3.61,0.91,-0.72,0.53,2.2,0.87,fresh,0,False,7.4,2025-09-09T00:00:00-04:00,2025-09-09 00:00:00-04:00,,,2026-03-02T16:00:00-05:00
NVDA,1D,demand,RBR,2025-09-09T00:00:00-04:00,170.76,166.74,169.09,170.98,166.74,170.76,4.24,0.87,0.8,1.41,3.93,1.25,multiple_tests,3,False,6.16,2025-09-10T00:00:00-04:00,2025-09-10 00:00:00-04:00,,2025-12-17T00:00:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1D,demand,DBR,2025-09-17T00:00:00-04:00,172.64,168.41,172.64,173.2,168.41,170.29,4.79,1.14,-1.68,1.34,2.53,1.03,multiple_tests,5,False,5.87,2025-09-18T00:00:00-04:00,2025-09-18 00:00:00-04:00,,2026-02-05T00:00:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1D,supply,RBD,2025-11-03T00:00:00-05:00,211.34,206.88,208.08,211.34,205.56,206.88,5.78,1.0,0.73,-1.49,3.59,1.05,fresh,0,False,8.54,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-03-02T16:00:00-05:00
NVDA,1D,supply,RBD,2025-11-10T00:00:00-05:00,199.94,195.11,195.11,199.94,193.79,199.05,6.15,1.05,1.82,-0.98,1.49,0.93,multiple_tests,3,False,5.41,2025-11-11T00:00:00-05:00,2025-11-11 00:00:00-05:00,,2026-02-25T00:00:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1D,supply,DBD,2025-11-12T00:00:00-05:00,195.89,193.8,195.72,195.89,191.13,193.8,4.76,0.84,-0.9,-1.19,2.18,1.12,multiple_tests,5,False,5.81,2025-11-13T00:00:00-05:00,2025-11-13 00:00:00-05:00,,2026-02-26T00:00:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1D,demand,DBR,2025-12-18T00:00:00-05:00,174.53,171.82,174.53,176.15,171.82,174.14,4.33,0.87,-0.62,1.18,11.09,1.61,multiple_tests,2,False,6.29,2025-12-19T00:00:00-05:00,2025-12-19 00:00:00-05:00,,2026-02-05T00:00:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1D,demand,DBR,2026-02-05T00:00:00-05:00,174.93,171.03,174.93,176.81,171.03,171.88,5.78,1.21,-1.75,2.8,2.86,1.36,one_test,1,False,8.66,2026-02-06T00:00:00-05:00,2026-02-06 00:00:00-05:00,,2026-03-02T00:00:00-05:00,2026-03-02T16:00:00-05:00
NVDA,1D,supply,RBD,2026-02-25T00:00:00-05:00,197.63,194.45,194.45,197.63,193.79,195.56,3.84,1.41,0.66,-1.76,8.45,2.02,fresh,0,False,9.78,2026-02-26T00:00:00-05:00,2026-02-26 00:00:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,supply,RBD,2026-01-23T15:30:00-05:00,259.77,258.57,258.57,259.77,257.92,259.65,1.85,0.37,0.62,-1.15,2.56,1.35,one_test,1,False,4.75,2026-01-26T09:30:00-05:00,2026-01-26 09:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,DBD,2026-01-26T12:30:00-05:00,254.21,253.12,253.43,254.21,252.36,253.12,1.85,0.47,-0.15,-0.34,5.03,0.51,multiple_tests,7,False,2.1,2026-01-26T14:00:00-05:00,2026-01-26 14:00:00-05:00,,2026-01-29T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,DBD,2026-01-27T11:00:00-05:00,253.82,252.54,253.5,253.82,251.6,252.54,2.22,0.53,0.32,-0.65,2.6,0.53,multiple_tests,6,False,2.43,2026-01-27T12:30:00-05:00,2026-01-27 12:30:00-05:00,,2026-02-03T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,DBD,2026-01-28T15:30:00-05:00,253.19,252.74,252.75,253.19,252.5,252.74,0.69,0.37,0.32,-3.02,1177.0,2.11,fresh,0,False,8.88,2026-01-29T09:30:00-05:00,2026-01-29 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,supply,RBD,2026-02-02T12:30:00-05:00,249.66,248.76,248.76,249.66,247.16,249.62,2.5,0.64,0.57,-0.57,3.14,0.79,one_test,1,False,3.61,2026-02-02T14:00:00-05:00,2026-02-02 14:00:00-05:00,,2026-02-03T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,DBD,2026-02-02T15:30:00-05:00,246.89,246.28,246.85,246.89,245.18,246.28,1.71,0.51,-0.68,-0.1,10.11,2.22,fresh,0,False,6.07,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,supply,RBD,2026-02-03T15:30:00-05:00,245.23,242.11,242.92,245.23,241.9,242.11,3.33,1.01,0.8,-6.26,11.09,6.04,fresh,0,False,10.75,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,demand,DBR,2026-02-05T14:00:00-05:00,191.28,190.72,191.28,193.61,190.72,191.02,2.89,0.72,-0.67,0.25,5.69,0.44,one_test,1,False,2.94,2026-02-05T15:30:00-05:00,2026-02-05 15:30:00-05:00,,2026-03-02T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,demand,DBR,2026-02-23T14:00:00-05:00,195.02,194.51,195.02,195.84,194.51,194.92,1.33,0.66,-0.53,0.54,17.0,0.57,multiple_tests,2,False,2.36,2026-02-23T15:30:00-05:00,2026-02-23 15:30:00-05:00,,2026-03-02T11:00:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,RBD,2026-02-24T12:30:00-05:00,216.71,214.46,214.46,216.71,214.17,215.31,2.54,1.56,1.64,-0.69,2.72,1.09,one_test,1,False,4.03,2026-02-24T14:00:00-05:00,2026-02-24 14:00:00-05:00,,2026-02-25T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,DBD,2026-02-24T15:30:00-05:00,214.43,213.04,213.04,214.43,212.99,213.82,1.44,0.7,-0.47,-0.76,4.36,2.0,multiple_tests,3,False,4.01,2026-02-25T09:30:00-05:00,2026-02-25 09:30:00-05:00,,2026-02-25T14:00:00-05:00,2026-03-02T16:00:00-05:00
AMD,90m,supply,RBD,2026-02-25T12:30:00-05:00,213.74,212.61,212.8,213.74,211.96,212.61,1.78,0.66,0.37,-0.43,7.26,0.91,fresh,0,False,5.09,2026-02-25T14:00:00-05:00,2026-02-25 14:00:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,supply,DBD,2026-02-25T15:30:00-05:00,211.56,210.86,211.2,211.56,210.5,210.86,1.06,0.48,-0.54,-2.58,18.47,1.66,fresh,0,False,7.99,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,supply,RBD,2026-02-27T15:30:00-05:00,200.62,199.45,199.45,200.62,199.19,200.19,1.43,0.42,0.74,-1.82,7.5,1.69,fresh,0,False,7.26,2026-03-02T09:30:00-05:00,2026-03-02 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,90m,demand,RBR,2026-03-02T14:00:00-05:00,196.81,196.06,196.53,198.37,196.06,196.81,2.31,0.64,-0.32,0.63,6.36,0.52,fresh,0,False,4.9,2026-03-02T15:30:00-05:00,2026-03-02 15:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,supply,RBD,2026-01-23T15:30:00-05:00,259.77,258.57,258.57,259.77,257.92,259.65,1.85,0.56,0.58,-2.38,5.16,1.53,one_test,1,False,5.91,2026-01-26T09:30:00-05:00,2026-01-26 09:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,1H,supply,RBD,2026-01-26T13:30:00-05:00,254.21,252.92,252.94,254.21,252.45,252.92,1.76,0.56,-0.17,-0.43,58.89,0.59,multiple_tests,9,False,2.02,2026-01-26T14:30:00-05:00,2026-01-26 14:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,1H,supply,RBD,2026-01-28T10:30:00-05:00,253.58,252.85,252.85,253.58,252.03,253.2,1.55,0.99,0.43,-0.5,3.6,0.59,multiple_tests,3,False,2.09,2026-01-28T11:30:00-05:00,2026-01-28 11:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,1H,supply,RBD,2026-01-28T15:30:00-05:00,253.19,252.74,252.75,253.19,252.5,252.74,0.69,0.67,0.67,-2.33,711.5,2.73,fresh,0,False,8.56,2026-01-29T09:30:00-05:00,2026-01-29 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,supply,DBD,2026-02-02T15:30:00-05:00,246.89,246.28,246.85,246.89,245.18,246.28,1.71,0.71,-0.8,-0.66,14.12,2.48,fresh,0,False,6.64,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,supply,DBD,2026-02-03T10:30:00-05:00,246.0,243.49,243.49,246.0,242.11,244.23,3.89,0.93,-0.47,-0.39,2.18,0.67,one_test,1,False,3.06,2026-02-03T11:30:00-05:00,2026-02-03 11:30:00-05:00,,2026-02-03T15:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,1H,supply,RBD,2026-02-03T15:30:00-05:00,245.23,242.11,242.92,245.23,241.9,242.11,3.33,1.44,0.41,-7.82,7.89,6.87,fresh,0,False,10.5,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,supply,DBD,2026-02-25T13:30:00-05:00,213.74,212.12,212.45,213.74,212.06,212.12,1.68,0.62,-0.23,-0.31,2.65,0.86,fresh,0,False,4.67,2026-02-25T14:30:00-05:00,2026-02-25 14:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,supply,DBD,2026-02-25T15:30:00-05:00,211.56,210.86,211.2,211.56,210.5,210.86,1.06,0.64,-0.46,-3.02,18.38,1.74,fresh,0,False,8.26,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,supply,RBD,2026-02-27T15:30:00-05:00,200.62,199.45,199.45,200.62,199.19,200.19,1.43,0.8,0.92,-2.94,8.72,2.61,fresh,0,False,9.05,2026-03-02T09:30:00-05:00,2026-03-02 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,demand,DBR,2026-03-02T10:30:00-05:00,195.06,193.15,193.67,195.53,193.15,195.06,2.38,1.11,-2.2,1.14,1.91,0.84,fresh,0,False,5.48,2026-03-02T11:30:00-05:00,2026-03-02 11:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1H,demand,DBR,2026-03-02T14:30:00-05:00,197.24,196.51,197.24,198.37,196.51,196.81,1.86,0.69,0.02,0.73,4.19,0.8,fresh,0,False,5.03,2026-03-02T15:30:00-05:00,2026-03-02 15:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,2H,supply,DBD,2026-01-26T11:30:00-05:00,253.94,252.49,252.49,253.94,251.97,252.91,1.97,0.48,-1.27,-0.25,3.28,0.58,multiple_tests,8,False,2.33,2026-01-26T13:30:00-05:00,2026-01-26 13:30:00-05:00,,2026-02-03T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,2H,supply,RBD,2026-02-02T11:30:00-05:00,249.09,247.43,247.43,249.09,246.96,247.61,2.13,0.73,2.14,-0.14,3.98,0.87,one_test,1,False,3.51,2026-02-02T13:30:00-05:00,2026-02-02 13:30:00-05:00,,2026-02-03T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,2H,supply,DBD,2026-02-02T15:30:00-05:00,246.89,246.28,246.85,246.89,245.18,246.28,1.71,0.43,-0.26,-0.4,12.84,2.09,fresh,0,False,6.49,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,2H,supply,RBD,2026-02-03T15:30:00-05:00,245.23,242.11,242.92,245.23,241.9,242.11,3.33,0.85,0.39,-6.57,13.17,6.03,fresh,0,False,11.0,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,2H,supply,DBD,2026-02-24T15:30:00-05:00,214.43,213.04,213.04,214.43,212.99,213.82,1.44,0.58,-0.65,-0.48,3.54,2.02,multiple_tests,2,False,4.0,2026-02-25T09:30:00-05:00,2026-02-25 09:30:00-05:00,,2026-02-25T13:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,2H,supply,DBD,2026-02-25T11:30:00-05:00,214.0,212.05,212.05,214.0,211.27,212.46,2.73,0.93,-0.37,-0.33,3.0,1.0,fresh,0,False,5.33,2026-02-25T13:30:00-05:00,2026-02-25 13:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,2H,supply,DBD,2026-02-25T15:30:00-05:00,211.56,210.86,211.2,211.56,210.5,210.86,1.06,0.42,-0.45,-2.09,15.71,1.71,fresh,0,False,7.8,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,2H,supply,DBD,2026-02-27T09:30:00-05:00,201.89,200.1,200.1,201.89,198.01,200.37,3.88,1.1,-0.61,-0.58,7.68,0.59,one_test,1,False,3.67,2026-02-27T11:30:00-05:00,2026-02-27 11:30:00-05:00,,2026-02-27T15:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,2H,supply,RBD,2026-02-27T15:30:00-05:00,200.62,199.45,199.45,200.62,199.19,200.19,1.43,0.36,0.54,-1.5,6.89,1.69,fresh,0,False,7.19,2026-03-02T09:30:00-05:00,2026-03-02 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,2H,demand,RBR,2026-03-02T13:30:00-05:00,196.81,196.06,196.79,198.37,196.06,196.81,2.31,0.53,0.5,0.51,89.0,0.35,fresh,0,False,4.86,2026-03-02T15:30:00-05:00,2026-03-02 15:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,3H,supply,DBD,2026-02-03T15:30:00-05:00,245.23,242.11,242.92,245.23,241.9,242.11,3.33,0.7,-0.08,-7.42,17.57,6.24,fresh,0,False,11.5,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,3H,supply,RBD,2026-02-09T12:30:00-05:00,217.6,216.05,216.05,217.6,214.33,216.26,3.27,0.61,1.15,-0.07,2.05,0.21,multiple_tests,6,False,2.28,2026-02-09T15:30:00-05:00,2026-02-09 15:30:00-05:00,,2026-02-25T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,3H,supply,DBD,2026-02-10T09:30:00-05:00,219.39,215.14,215.14,219.39,214.26,215.41,5.13,0.86,-0.13,-0.27,6.48,0.36,multiple_tests,4,False,2.63,2026-02-10T12:30:00-05:00,2026-02-10 12:30:00-05:00,,2026-02-25T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,3H,supply,RBD,2026-02-24T15:30:00-05:00,214.43,213.04,213.04,214.43,212.99,213.82,1.44,0.48,-0.16,-0.25,2.57,2.18,one_test,1,False,5.43,2026-02-25T09:30:00-05:00,2026-02-25 09:30:00-05:00,,2026-02-25T12:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,4H,supply,RBD,2026-01-23T13:30:00-05:00,259.85,258.31,258.31,259.85,256.25,259.65,3.6,0.51,0.85,-0.97,2.72,0.95,one_test,1,False,5.42,2026-01-26T09:30:00-05:00,2026-01-26 09:30:00-05:00,,2026-01-29T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,4H,supply,RBD,2026-01-28T13:30:00-05:00,253.35,251.89,251.89,253.35,250.21,252.74,3.14,0.43,0.1,-0.7,8.03,1.14,multiple_tests,2,False,4.34,2026-01-29T09:30:00-05:00,2026-01-29 09:30:00-05:00,,2026-02-03T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,4H,supply,RBD,2026-02-02T13:30:00-05:00,249.97,246.28,247.63,249.97,245.18,246.28,4.79,0.54,1.2,-0.81,8.68,1.23,fresh,0,False,7.04,2026-02-03T09:30:00-05:00,2026-02-03 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,4H,supply,DBD,2026-02-03T13:30:00-05:00,245.23,239.83,239.83,245.23,237.04,242.11,8.19,0.98,-0.51,-4.89,5.53,4.12,fresh,0,False,12.0,2026-02-04T09:30:00-05:00,2026-02-04 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,4H,demand,DBR,2026-02-05T13:30:00-05:00,192.49,190.72,192.36,193.61,190.72,192.49,2.89,0.82,-0.92,1.81,80.42,1.76,one_test,1,False,7.07,2026-02-06T09:30:00-05:00,2026-02-06 09:30:00-05:00,,2026-03-02T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,4H,supply,DBD,2026-02-10T09:30:00-05:00,219.39,214.86,215.14,219.39,214.26,214.86,5.13,0.76,-0.04,-0.15,4.39,0.3,multiple_tests,5,False,2.95,2026-02-10T13:30:00-05:00,2026-02-10 13:30:00-05:00,,2026-02-25T09:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,4H,demand,DBR,2026-02-23T13:30:00-05:00,196.65,194.51,196.65,196.77,194.51,196.6,2.26,0.61,-0.61,3.43,91.6,3.61,multiple_tests,2,False,8.93,2026-02-24T09:30:00-05:00,2026-02-24 09:30:00-05:00,,2026-03-02T13:30:00-05:00,2026-03-02T16:00:00-05:00
AMD,4H,supply,DBD,2026-02-25T13:30:00-05:00,213.74,210.86,212.45,213.74,210.5,210.86,3.24,0.81,-0.51,-1.48,4.07,1.38,fresh,0,False,7.86,2026-02-26T09:30:00-05:00,2026-02-26 09:30:00-05:00,,,2026-03-02T16:00:00-05:00
AMD,1D,demand,DBR,2025-09-08T00:00:00-04:00,151.8,149.22,151.8,152.64,149.22,151.41,3.42,0.83,-1.87,0.8,9.82,0.85,one_test,1,False,6.15,2025-09-09T00:00:00-04:00,2025-09-09 00:00:00-04:00,,2025-09-18T00:00:00-04:00,2026-03-02T16:00:00-05:00
AMD,1D,demand,DBR,2025-09-17T00:00:00-04:00,159.28,155.76,159.28,161.63,155.76,159.16,5.87,0.98,-0.39,-0.24,58.0,1.98,multiple_tests,6,False,5.72,2025-09-18T00:00:00-04:00,2025-09-18 00:00:00-04:00,,2025-09-26T00:00:00-04:00,2026-03-02T16:00:00-05:00
AMD,1D,demand,DBR,2025-09-19T00:00:00-04:00,157.39,155.9,157.38,159.84,155.9,157.39,3.94,1.24,-0.35,0.47,237.0,1.04,multiple_tests,2,False,5.01,2025-09-22T00:00:00-04:00,2025-09-22 00:00:00-04:00,,2025-09-26T00:00:00-04:00,2026-03-02T16:00:00-05:00
AMD,1D,demand,RBR,2025-09-30T00:00:00-04:00,161.79,159.33,160.79,162.28,159.33,161.79,2.95,0.68,0.46,0.43,3.1,0.91,fresh,0,False,7.34,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,,2026-03-02T16:00:00-05:00
AMD,1D,supply,RBD,2025-10-29T00:00:00-04:00,267.08,264.19,264.19,267.08,257.4,264.33,9.68,0.6,0.4,-0.81,36.29,0.55,one_test,1,False,5.86,2025-10-30T00:00:00-04:00,2025-10-30 00:00:00-04:00,,2026-01-23T00:00:00-05:00,2026-03-02T16:00:00-05:00
AMD,1D,supply,RBD,2025-11-03T00:00:00-05:00,260.91,259.33,259.33,260.91,253.89,259.65,7.02,0.52,0.43,-0.85,30.0,0.8,multiple_tests,5,False,5.15,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,2026-01-29T00:00:00-05:00,2026-03-02T16:00:00-05:00
