status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,SMCI,30.64,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,30.66,29.94,29.94,29.94,30.66,0.0,one_test,One successful retest (1 tests),1,2.57,Excellent,1.2,9.62,Strong,9.75,"1D/4H/3H/2H/90m/1H demand @ 28.25 (RR 3.32, one_test, tests 1, quality 19.2)",3.32,3.32,19.25,28.25,,1:3.32–1:6.17,"T1: 1D/4H/3H/2H/90m/1H demand @ 28.25 (RR 3.32, one_test, tests 1, quality 19.2) | T2: 4H/2H/90m demand @ 27.34 (RR 4.58, fresh, tests 0, quality 15.1) | T3: 4H/3H/2H/90m demand @ 26.91 (RR 5.18, one_test, tests 1, quality 11.5) | T4: 1D demand @ 26.75 (RR 5.40, multiple_tests, tests 3, quality 7.5) | T5: 3H/2H/90m/1H demand @ 26.20 (RR 6.17, fresh, tests 0, quality 13.6)","1D/4H/3H/2H/90m/1H demand @ 28.25 (RR 3.32, one_test, tests 1, quality 19.2)",3.32,one_test,1.0,hard_target,"4H/2H/90m demand @ 27.34 (RR 4.58, fresh, tests 0, quality 15.1)",4.58,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 26.91 (RR 5.18, one_test, tests 1, quality 11.5)",5.18,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,8,"4H,3H,2H,90m,1H",4H demand 30.15-30.66 RBR; 3H demand 30.15-30.66 RBR; 2H demand 30.15-30.66 RBR; 2H demand 30.20-30.43 RBR; 90m demand 30.15-30.66 RBR; 1H demand 30.27-30.66 RBR; 1H demand 30.15-30.45 DBR; 1H demand 29.94-30.38 RBR,4H,29.94,30.66,4H/3H/2H/90m/1H,containing_price,0.0,30.77,31.0,1H,above_price,0.42,inside_demand,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.13,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.32 (Strong 1:2.5–1:3.99); range 1:3.32–1:5.18,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,PLTR,112.79,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,114.35,112.86,114.35,112.86,114.35,0.06,one_test,One successful retest (1 tests),1,-1.52,Strong,1.5,4.8,Excellent,8.38,"4H/3H/2H/90m/1H demand @ 108.44 (RR 2.79, fresh, tests 0, quality 17.0)",2.79,2.79,17.03,108.44,,1:2.79,"T1: 4H/3H/2H/90m/1H demand @ 108.44 (RR 2.79, fresh, tests 0, quality 17.0)","4H/3H/2H/90m/1H demand @ 108.44 (RR 2.79, fresh, tests 0, quality 17.0)",2.79,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H supply 113.44-114.24 DBD; 3H supply 112.86-114.35 DBD; 2H supply 113.44-114.24 DBD; 90m supply 113.33-114.24 RBD; 1H supply 113.44-114.24 DBD,4H,106.61,108.44,4H/3H/2H/90m/1H,below_price,3.86,112.86,114.35,4H/3H/2H/90m/1H,above_price,0.06,between_nearest_demand_and_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.963,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.79 (Strong 1:2.5–1:3.99); range 1:2.79–1:2.79,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,SHOP,116.74,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,118.26,115.88,118.26,118.26,115.88,0.0,multiple_tests,Multiple retests (2 tests),2,-1.33,Moderate,0.65,30.06,Weak,6.98,"4H/3H/2H/90m/1H supply @ 123.10 (RR 2.67, fresh, tests 0, quality 16.8)",2.67,2.67,16.77,123.1,,1:2.67–1:6.45,"T1: 4H/3H/2H/90m/1H supply @ 123.10 (RR 2.67, fresh, tests 0, quality 16.8) | T2: 1D/4H/90m supply @ 126.65 (RR 4.16, fresh, tests 0, quality 20.7) | T3: 1D/4H/3H/2H/90m/1H supply @ 131.88 (RR 6.36, fresh, tests 0, quality 20.0) | T4: 1D supply @ 132.00 (RR 6.41, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests) | T5: 2H supply @ 132.08 (RR 6.45, fresh, tests 0, quality 9.3)","4H/3H/2H/90m/1H supply @ 123.10 (RR 2.67, fresh, tests 0, quality 16.8)",2.67,fresh,0.0,hard_target,"1D/4H/90m supply @ 126.65 (RR 4.16, fresh, tests 0, quality 20.7)",4.16,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 131.88 (RR 6.36, fresh, tests 0, quality 20.0)",6.36,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,10,"1D,4H,3H,2H,90m,1H",1D supply 115.88-117.77 RBD; 4H supply 116.06-117.12 DBD; 4H supply 116.68-117.77 RBD; 3H supply 115.92-117.12 RBD; 3H supply 116.00-117.28 DBD; 2H supply 116.06-117.12 DBD; 2H supply 117.67-118.26 DBD; 90m supply 116.57-117.77 RBD; 1H supply 117.38-118.01 RBD; 1H supply 116.88-117.33 RBD,1D,111.33,113.4,1D,below_price,2.86,115.88,118.26,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.747,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.67 (Strong 1:2.5–1:3.99); range 1:2.67–1:6.36,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,AMZN,230.48,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/1H,DBD,supply,231.15,229.04,231.15,231.15,229.04,0.0,one_test,One successful retest (1 tests),1,-0.78,Weak,1.29,2.41,Strong,5.07,"1D/4H/3H/2H/90m/1H supply @ 242.96 (RR 5.91, fresh, tests 0, quality 19.0)",5.91,5.91,18.96,242.96,,1:5.91–1:15.70,"T1: 1D/4H/3H/2H/90m/1H supply @ 242.96 (RR 5.91, fresh, tests 0, quality 19.0) | T2: 4H/3H supply @ 247.32 (RR 7.98, multiple_tests, tests 3, quality 5.6, soft obstacle: low_quality) | T3: 1D/3H/2H/90m/1H supply @ 252.90 (RR 10.63, fresh, tests 0, quality 18.2) | T4: 1D/4H/3H/2H/90m/1H supply @ 256.49 (RR 12.33, fresh, tests 0, quality 17.9) | T5: 90m/1H supply @ 263.61 (RR 15.70, one_test, tests 1, quality 7.2)","1D/4H/3H/2H/90m/1H supply @ 242.96 (RR 5.91, fresh, tests 0, quality 19.0)",5.91,fresh,0.0,hard_target,"4H/3H supply @ 247.32 (RR 7.98, multiple_tests, tests 3, quality 5.6, soft obstacle: low_quality)",7.98,multiple_tests,3.0,soft_obstacle,"1D/3H/2H/90m/1H supply @ 252.90 (RR 10.63, fresh, tests 0, quality 18.2)",10.63,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"4H,1H",4H supply 229.04-230.85 DBD; 1H supply 230.50-231.15 DBD,4H,223.27,228.95,4H/3H/2H/90m/1H,below_price,0.66,229.04,231.15,4H/1H,containing_price,0.0,inside_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.518,A,Excellent 1:4.0+,rr-excellent,T1 1:5.91 (Excellent 1:4.0+); range 1:5.91–1:10.63,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,GOOGL,336.1,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/1H,DBR/RBR,demand,332.93,331.35,331.35,331.35,332.93,1.41,one_test,One successful retest (1 tests),1,1.8,Strong,0.72,2.39,Weak,7.52,"2H/1H demand @ 321.26 (RR 9.39, fresh, tests 0, quality 16.0)",6.0,9.39,15.99,321.26,,1:9.39–1:30.72,"T1: 2H/1H demand @ 321.26 (RR 9.39, fresh, tests 0, quality 16.0) | T2: 4H/3H/2H/90m/1H demand @ 317.81 (RR 11.58, fresh, tests 0, quality 14.4) | T3: 1D/4H/3H/2H/90m/1H demand @ 305.46 (RR 19.39, fresh, tests 0, quality 18.6) | T4: 3H/2H/90m/1H demand @ 296.03 (RR 25.36, fresh, tests 0, quality 12.8) | T5: 4H/3H/2H/90m/1H demand @ 287.56 (RR 30.72, fresh, tests 0, quality 18.4)","2H/1H demand @ 321.26 (RR 9.39, fresh, tests 0, quality 16.0)",9.39,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 317.81 (RR 11.58, fresh, tests 0, quality 14.4)",11.58,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 305.46 (RR 19.39, fresh, tests 0, quality 18.6)",19.39,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,1H",4H demand 331.35-332.80 DBR; 3H demand 331.35-332.84 DBR; 3H demand 331.41-332.93 RBR; 2H demand 331.35-332.80 DBR; 1H demand 331.62-332.93 RBR,4H,335.39,341.18,1D/3H,containing_price,0.0,340.95,346.36,4H/3H/2H/90m/1H,above_price,1.44,inside_demand,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.939,A+,Excellent 1:4.0+,rr-excellent,T1 1:9.39 (Excellent 1:4.0+); range 1:9.39–1:19.39,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,MSFT,371.19,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,370.44,365.3,365.3,365.3,370.44,1.59,fresh,Fresh / untested (0 tests),0,0.43,Weak,1.23,2.69,Strong,7.48,"1H demand @ 352.69 (RR 3.60, fresh, tests 0, quality 14.4)",3.6,3.6,14.39,352.69,,1:3.60,"T1: 1H demand @ 352.69 (RR 3.60, fresh, tests 0, quality 14.4)","1H demand @ 352.69 (RR 3.60, fresh, tests 0, quality 14.4)",3.6,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H demand 365.30-367.98 RBR; 90m demand 368.57-369.90 DBR; 1H demand 369.41-370.44 DBR,2H,365.3,370.44,2H/90m/1H,below_price,0.2,369.02,377.22,1D/90m/1H,containing_price,0.0,inside_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.061,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.60 (Strong 1:2.5–1:3.99); range 1:3.60–1:3.60,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,NOW,98.36,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,97.21,96.45,96.45,96.45,97.21,1.94,fresh,Fresh / untested (0 tests),0,0.67,Weak,1.14,3.42,Average,7.38,"3H/1H demand @ 90.23 (RR 10.70, fresh, tests 0, quality 15.3)",6.0,10.7,15.31,90.23,,1:10.70–1:20.22,"T1: 3H/1H demand @ 90.23 (RR 10.70, fresh, tests 0, quality 15.3) | T2: 1D/4H/3H/2H/90m/1H demand @ 88.58 (RR 12.87, fresh, tests 0, quality 17.3) | T3: 4H/3H/2H demand @ 87.09 (RR 14.83, fresh, tests 0, quality 14.3) | T4: 90m/1H demand @ 82.99 (RR 20.22, fresh, tests 0, quality 13.5)","3H/1H demand @ 90.23 (RR 10.70, fresh, tests 0, quality 15.3)",10.7,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 88.58 (RR 12.87, fresh, tests 0, quality 17.3)",12.87,fresh,0.0,hard_target,"4H/3H/2H demand @ 87.09 (RR 14.83, fresh, tests 0, quality 14.3)",14.83,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,5,"2H,90m,1H",2H demand 96.48-96.93 RBR; 90m demand 96.58-96.79 DBR; 1H demand 96.58-97.21 RBR; 1H demand 96.60-96.93 RBR; 1H demand 96.45-96.52 DBR,2H,96.45,97.21,2H/90m/1H,below_price,1.17,100.6,102.24,3H/2H/90m/1H,above_price,2.28,between_nearest_demand_and_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.151,A+,Excellent 1:4.0+,rr-excellent,T1 1:10.70 (Excellent 1:4.0+); range 1:10.70–1:14.83,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,HIMS,33.87,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,DBR/RBR,demand,33.83,33.57,33.57,33.57,33.83,0.89,fresh,Fresh / untested (0 tests),0,0.07,Weak,1.02,3.46,Average,5.34,"1D demand @ 31.89 (RR 7.62, multiple_tests, tests 2, quality 8.7)",6.0,7.62,8.72,31.89,,1:7.62–1:14.19,"T1: 1D demand @ 31.89 (RR 7.62, multiple_tests, tests 2, quality 8.7) | T2: 4H demand @ 31.53 (RR 9.00, fresh, tests 0, quality 12.0) | T3: 3H demand @ 31.53 (RR 9.00, fresh, tests 0, quality 11.2) | T4: 2H/90m/1H demand @ 30.88 (RR 11.50, fresh, tests 0, quality 12.8) | T5: 4H/3H/2H/90m/1H demand @ 30.18 (RR 14.19, fresh, tests 0, quality 15.6)","1D demand @ 31.89 (RR 7.62, multiple_tests, tests 2, quality 8.7)",7.62,multiple_tests,2.0,hard_target,"4H demand @ 31.53 (RR 9.00, fresh, tests 0, quality 12.0)",9.0,fresh,0.0,hard_target,"3H demand @ 31.53 (RR 9.00, fresh, tests 0, quality 11.2)",9.0,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 33.57-33.81 DBR; 1H demand 33.57-33.83 RBR,90m,33.57,33.83,90m/1H,below_price,0.12,34.3,34.79,3H/90m/1H,above_price,1.27,between_nearest_demand_and_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.04,A,Excellent 1:4.0+,rr-excellent,T1 1:7.62 (Excellent 1:4.0+); range 1:7.62–1:9.00,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,META,549.43,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H,DBR,demand,544.51,542.39,542.39,542.39,544.51,1.28,fresh,Fresh / untested (0 tests),0,0.86,Weak,0.69,4.64,Weak,6.05,"1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 5.67, fresh, tests 0, quality 19.9)",5.67,5.67,19.9,537.4,,1:5.67–1:11.74,"T1: 1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 5.67, fresh, tests 0, quality 19.9) | T2: 90m/1H demand @ 524.55 (RR 11.74, fresh, tests 0, quality 9.7)","1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 5.67, fresh, tests 0, quality 19.9)",5.67,fresh,0.0,hard_target,"90m/1H demand @ 524.55 (RR 11.74, fresh, tests 0, quality 9.7)",11.74,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,3H,3H demand 542.39-544.51 DBR,3H,542.39,544.51,3H,below_price,0.9,549.93,560.97,3H/2H/90m/1H,above_price,0.09,between_nearest_demand_and_supply,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.135,A,Excellent 1:4.0+,rr-excellent,T1 1:5.67 (Excellent 1:4.0+); range 1:5.67–1:11.74,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Future,NVDA,191.72,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,189.21,187.85,187.85,187.85,189.21,2.02,fresh,Fresh / untested (0 tests),0,0.52,Weak,0.61,3.08,Weak,10.23,"1D/4H/3H/2H/90m/1H demand @ 183.91 (RR 5.74, fresh, tests 0, quality 18.7)",5.74,5.74,18.73,183.91,,1:5.74–1:19.01,"T1: 1D/4H/3H/2H/90m/1H demand @ 183.91 (RR 5.74, fresh, tests 0, quality 18.7) | T2: 1D/4H/3H/2H/90m/1H demand @ 178.10 (RR 10.01, fresh, tests 0, quality 17.2) | T3: 4H/3H/90m/1H demand @ 175.70 (RR 11.78, fresh, tests 0, quality 14.9) | T4: 2H/90m/1H demand @ 171.05 (RR 15.20, fresh, tests 0, quality 12.9) | T5: 4H/3H/2H/90m/1H demand @ 165.87 (RR 19.01, fresh, tests 0, quality 17.6)","1D/4H/3H/2H/90m/1H demand @ 183.91 (RR 5.74, fresh, tests 0, quality 18.7)",5.74,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 178.10 (RR 10.01, fresh, tests 0, quality 17.2)",10.01,fresh,0.0,hard_target,"4H/3H/90m/1H demand @ 175.70 (RR 11.78, fresh, tests 0, quality 14.9)",11.78,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,10,"4H,3H,2H,90m,1H",4H demand 187.85-188.41 DBR; 3H demand 187.85-188.41 DBR; 3H demand 187.96-188.64 RBR; 2H demand 187.85-188.44 DBR; 90m demand 188.39-189.21 RBR; 90m demand 187.85-188.27 DBR; 90m demand 188.11-188.78 DBR; 90m demand 187.93-188.44 DBR; 1H demand 188.39-189.21 RBR; 1H demand 187.97-188.21 DBR,4H,191.22,193.72,3H,containing_price,0.0,193.73,197.13,4H/3H/2H/90m/1H,above_price,1.05,inside_demand,2026-06-26T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.798,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.74 (Excellent 1:4.0+); range 1:5.74–1:11.78,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
