status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,SMCI,28.38,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,DBR/RBR,demand,28.32,27.89,27.89,28.32,27.89,0.21,fresh,Fresh / untested (0 tests),0,0.75,Weak,0.76,27.33,Weak,6.26,"1D supply @ 30.00 (RR 3.31, fresh, tests 0, quality 19.0)",3.31,3.31,19.0,30.0,,1:3.31–1:6.88,"T1: 1D supply @ 30.00 (RR 3.31, fresh, tests 0, quality 19.0) | T2: 4H/2H/90m/1H supply @ 30.55 (RR 4.43, fresh, tests 0, quality 19.0) | T3: 1H supply @ 31.51 (RR 6.39, one_test, tests 1, quality 6.2) | T4: 1D supply @ 31.51 (RR 6.39, one_test, tests 1, quality 10.5) | T5: 1D/2H/90m/1H supply @ 31.75 (RR 6.88, fresh, tests 0, quality 14.9)","1D supply @ 30.00 (RR 3.31, fresh, tests 0, quality 19.0)",3.31,fresh,0.0,hard_target,"4H/2H/90m/1H supply @ 30.55 (RR 4.43, fresh, tests 0, quality 19.0)",4.43,fresh,0.0,hard_target,"1H supply @ 31.51 (RR 6.39, one_test, tests 1, quality 6.2)",6.39,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"90m,1H",90m demand 27.89-28.13 RBR; 1H demand 27.89-28.18 DBR; 1H demand 28.25-28.32 DBR,90m,27.89,28.32,90m/1H,below_price,0.21,30.0,31.52,1D,above_price,5.71,between_nearest_demand_and_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.88,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.31 (Strong 1:2.5–1:3.99); range 1:3.31–1:6.39,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,SHOP,126.94,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H,DBD/RBD,supply,128.66,126.76,128.66,126.76,128.66,0.0,multiple_tests,Multiple retests (2 tests),2,-0.5,Weak,1.42,9.11,Strong,5.92,"1D/3H/1H demand @ 118.78 (RR 4.29, fresh, tests 0, quality 16.8)",4.29,4.29,16.84,118.78,,1:4.29–1:8.37,"T1: 1D/3H/1H demand @ 118.78 (RR 4.29, fresh, tests 0, quality 16.8) | T2: 4H/3H/2H/90m/1H demand @ 115.19 (RR 6.18, fresh, tests 0, quality 15.4) | T3: 1D demand @ 113.01 (RR 7.33, fresh, tests 0, quality 14.1) | T4: 1D/3H/1H demand @ 112.35 (RR 7.68, fresh, tests 0, quality 17.5) | T5: 90m demand @ 111.03 (RR 8.37, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests)","1D/3H/1H demand @ 118.78 (RR 4.29, fresh, tests 0, quality 16.8)",4.29,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 115.19 (RR 6.18, fresh, tests 0, quality 15.4)",6.18,fresh,0.0,hard_target,"1D demand @ 113.01 (RR 7.33, fresh, tests 0, quality 14.1)",7.33,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"4H,3H,2H",4H supply 126.76-128.66 DBD; 4H supply 127.02-127.70 RBD; 3H supply 126.76-128.66 DBD; 2H supply 126.76-128.66 DBD,4H,115.56,118.78,1D/3H/1H,below_price,6.43,126.76,128.66,4H/3H/2H,containing_price,0.0,inside_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.88,A,Excellent 1:4.0+,rr-excellent,T1 1:4.29 (Excellent 1:4.0+); range 1:4.29–1:7.33,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,AMD,278.26,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,RBD,supply,279.34,276.38,279.34,276.38,279.34,0.0,one_test,One successful retest (1 tests),1,-0.85,Weak,1.41,1.97,Strong,5.01,"1D/4H/3H/2H/1H demand @ 258.12 (RR 6.80, fresh, tests 0, quality 19.6)",6.0,6.8,19.61,258.12,,1:6.80–1:19.17,"T1: 1D/4H/3H/2H/1H demand @ 258.12 (RR 6.80, fresh, tests 0, quality 19.6) | T2: 1D/2H/1H demand @ 246.83 (RR 10.62, fresh, tests 0, quality 15.6) | T3: 1D/4H/2H/90m/1H demand @ 236.64 (RR 14.06, fresh, tests 0, quality 19.4) | T4: 1D/4H/3H/2H/1H demand @ 232.92 (RR 15.32, fresh, tests 0, quality 16.7) | T5: 1D/4H/3H/2H/90m/1H demand @ 221.53 (RR 19.17, fresh, tests 0, quality 17.8)","1D/4H/3H/2H/1H demand @ 258.12 (RR 6.80, fresh, tests 0, quality 19.6)",6.8,fresh,0.0,hard_target,"1D/2H/1H demand @ 246.83 (RR 10.62, fresh, tests 0, quality 15.6)",10.62,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 236.64 (RR 14.06, fresh, tests 0, quality 19.4)",14.06,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 276.38-279.34 RBD; 1H supply 276.38-278.69 RBD,90m,251.85,258.12,1D/4H/3H/2H/1H,below_price,7.24,276.38,279.34,90m/1H,containing_price,0.0,inside_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.502,A,Excellent 1:4.0+,rr-excellent,T1 1:6.80 (Excellent 1:4.0+); range 1:6.80–1:14.06,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,TEM,54.42,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1H,DBD/RBD,supply,55.55,54.45,55.55,54.45,55.55,0.06,one_test,One successful retest (1 tests),1,-0.22,Weak,1.0,2.1,Average,3.72,"3H/90m/1H demand @ 49.53 (RR 4.33, fresh, tests 0, quality 17.4)",4.33,4.33,17.43,49.53,,1:4.33–1:10.15,"T1: 3H/90m/1H demand @ 49.53 (RR 4.33, fresh, tests 0, quality 17.4) | T2: 4H/3H/2H/90m/1H demand @ 46.43 (RR 7.07, fresh, tests 0, quality 18.4) | T3: 90m/1H demand @ 45.42 (RR 7.96, fresh, tests 0, quality 10.3) | T4: 4H/2H demand @ 43.03 (RR 10.08, fresh, tests 0, quality 14.1) | T5: 1D/4H/3H/2H/90m/1H demand @ 42.95 (RR 10.15, fresh, tests 0, quality 18.5)","3H/90m/1H demand @ 49.53 (RR 4.33, fresh, tests 0, quality 17.4)",4.33,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 46.43 (RR 7.07, fresh, tests 0, quality 18.4)",7.07,fresh,0.0,hard_target,"90m/1H demand @ 45.42 (RR 7.96, fresh, tests 0, quality 10.3)",7.96,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,1H,1H supply 54.45-55.12 DBD; 1H supply 55.00-55.55 RBD,1H,48.29,49.53,3H/90m/1H,below_price,8.99,54.45,55.55,1H,above_price,0.06,between_nearest_demand_and_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.674,A,Excellent 1:4.0+,rr-excellent,T1 1:4.33 (Excellent 1:4.0+); range 1:4.33–1:7.96,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,AVGO,398.36,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,3H/90m,RBR,demand,397.73,395.94,395.94,397.73,395.94,0.16,fresh,Fresh / untested (0 tests),0,0.12,Weak,0.68,4.17,Weak,5.8,"1D supply @ 404.82 (RR 2.67, fresh, tests 0, quality 18.0)",2.67,2.67,18.02,404.82,,1:2.67,"T1: 1D supply @ 404.82 (RR 2.67, fresh, tests 0, quality 18.0)","1D supply @ 404.82 (RR 2.67, fresh, tests 0, quality 18.0)",2.67,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,2,"3H,90m",3H demand 395.94-397.61 RBR; 90m demand 396.12-397.73 RBR,3H,395.94,397.73,3H/90m,below_price,0.16,397.43,399.68,2H,containing_price,0.0,inside_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.086,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.67 (Strong 1:2.5–1:3.99); range 1:2.67–1:2.67,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,NVDA,198.24,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBR/RBR,demand,197.5,195.57,195.57,197.5,195.57,0.37,fresh,Fresh / untested (0 tests),0,0.05,Weak,1.4,2.08,Strong,7.95,"1D supply @ 206.88 (RR 3.24, fresh, tests 0, quality 14.5)",3.24,3.24,14.54,206.88,,1:3.24,"T1: 1D supply @ 206.88 (RR 3.24, fresh, tests 0, quality 14.5)","1D supply @ 206.88 (RR 3.24, fresh, tests 0, quality 14.5)",3.24,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,7,"4H,3H,2H,90m,1H",4H demand 195.81-197.43 DBR; 4H demand 197.30-197.50 DBR; 3H demand 195.81-197.43 DBR; 2H demand 195.81-197.43 DBR; 90m demand 195.81-197.43 DBR; 90m demand 195.74-197.31 DBR; 1H demand 195.57-196.49 RBR,4H,195.57,197.5,4H/3H/2H/90m/1H,below_price,0.37,195.11,200.4,1D/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.394,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.24 (Strong 1:2.5–1:3.99); range 1:3.24–1:3.24,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,AMZN,249.71,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,249.13,247.72,247.72,247.72,249.13,0.8,fresh,Fresh / untested (0 tests),0,0.42,Weak,0.72,9.33,Weak,6.14,"1D/4H/3H/2H/90m/1H demand @ 239.89 (RR 6.96, fresh, tests 0, quality 18.9)",6.0,6.96,18.93,239.89,,1:6.96–1:25.48,"T1: 1D/4H/3H/2H/90m/1H demand @ 239.89 (RR 6.96, fresh, tests 0, quality 18.9) | T2: 2H/90m/1H demand @ 231.99 (RR 12.57, fresh, tests 0, quality 12.3) | T3: 4H/3H/2H demand @ 225.23 (RR 17.36, fresh, tests 0, quality 17.2) | T4: 4H/3H/2H/90m/1H demand @ 221.79 (RR 19.80, fresh, tests 0, quality 15.9) | T5: 1D/4H/3H/2H/90m/1H demand @ 213.78 (RR 25.48, fresh, tests 0, quality 18.4)","1D/4H/3H/2H/90m/1H demand @ 239.89 (RR 6.96, fresh, tests 0, quality 18.9)",6.96,fresh,0.0,hard_target,"2H/90m/1H demand @ 231.99 (RR 12.57, fresh, tests 0, quality 12.3)",12.57,fresh,0.0,hard_target,"4H/3H/2H demand @ 225.23 (RR 17.36, fresh, tests 0, quality 17.2)",17.36,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H demand 247.72-248.57 RBR; 90m demand 248.32-249.13 DBR; 1H demand 248.24-248.66 RBR,2H,247.72,249.13,2H/90m/1H,below_price,0.23,248.41,252.18,1D/4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.805,A+,Excellent 1:4.0+,rr-excellent,T1 1:6.96 (Excellent 1:4.0+); range 1:6.96–1:17.36,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,NOW,96.44,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/1H,DBR/RBR,demand,95.97,95.56,95.56,95.56,95.97,0.91,fresh,Fresh / untested (0 tests),0,0.22,Weak,0.38,3.82,Weak,6.6,"3H/2H/90m/1H demand @ 93.62 (RR 6.88, fresh, tests 0, quality 13.3)",6.0,6.88,13.32,93.62,,1:6.88–1:32.80,"T1: 3H/2H/90m/1H demand @ 93.62 (RR 6.88, fresh, tests 0, quality 13.3) | T2: 1D demand @ 90.74 (RR 13.90, fresh, tests 0, quality 14.6) | T3: 4H/3H demand @ 89.31 (RR 17.39, fresh, tests 0, quality 13.4) | T4: 4H/2H/90m/1H demand @ 87.83 (RR 21.00, fresh, tests 0, quality 17.0) | T5: 90m/1H demand @ 82.99 (RR 32.80, fresh, tests 0, quality 13.5)","3H/2H/90m/1H demand @ 93.62 (RR 6.88, fresh, tests 0, quality 13.3)",6.88,fresh,0.0,hard_target,"1D demand @ 90.74 (RR 13.90, fresh, tests 0, quality 14.6)",13.9,fresh,0.0,hard_target,"4H/3H demand @ 89.31 (RR 17.39, fresh, tests 0, quality 13.4)",17.39,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"4H,3H,1H",4H demand 95.67-95.97 RBR; 3H demand 95.67-95.97 RBR; 1H demand 95.56-95.81 DBR,4H,95.56,95.97,4H/3H/1H,below_price,0.49,97.14,98.65,4H/2H/90m/1H,above_price,0.73,between_nearest_demand_and_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.909,A+,Excellent 1:4.0+,rr-excellent,T1 1:6.88 (Excellent 1:4.0+); range 1:6.88–1:17.39,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,GOOGL,335.99,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/1H,DBR/RBR,demand,335.28,331.41,331.41,331.41,335.28,1.36,fresh,Fresh / untested (0 tests),0,0.46,Weak,1.01,2.76,Average,6.36,"2H/1H demand @ 321.26 (RR 3.81, fresh, tests 0, quality 16.0)",3.81,3.81,15.99,321.26,,1:3.81–1:12.51,"T1: 2H/1H demand @ 321.26 (RR 3.81, fresh, tests 0, quality 16.0) | T2: 4H/3H/2H/90m/1H demand @ 317.81 (RR 4.70, fresh, tests 0, quality 14.4) | T3: 1D/4H/3H/2H/90m/1H demand @ 305.46 (RR 7.89, fresh, tests 0, quality 18.6) | T4: 3H/2H/90m/1H demand @ 296.03 (RR 10.33, fresh, tests 0, quality 12.8) | T5: 4H/3H/2H/90m/1H demand @ 287.56 (RR 12.51, fresh, tests 0, quality 18.4)","2H/1H demand @ 321.26 (RR 3.81, fresh, tests 0, quality 16.0)",3.81,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 317.81 (RR 4.70, fresh, tests 0, quality 14.4)",4.7,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 305.46 (RR 7.89, fresh, tests 0, quality 18.6)",7.89,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"4H,3H,2H,1H",4H demand 332.63-335.28 RBR; 3H demand 332.63-335.25 RBR; 3H demand 331.41-332.93 RBR; 2H demand 333.99-335.28 RBR; 1H demand 334.80-335.12 DBR; 1H demand 331.62-332.93 RBR,4H,331.41,335.28,4H/3H/2H/1H,below_price,0.21,336.84,338.5,2H/90m,above_price,0.25,between_nearest_demand_and_supply,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.954,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.81 (Strong 1:2.5–1:3.99); range 1:3.81–1:7.89,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,ANET,161.0,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,159.33,158.19,158.19,158.19,159.33,1.75,fresh,Fresh / untested (0 tests),0,0.9,Weak,1.39,222.5,Strong,7.79,"4H/3H demand @ 155.92 (RR 4.46, fresh, tests 0, quality 13.7)",4.46,4.46,13.67,155.92,,1:4.46–1:14.14,"T1: 4H/3H demand @ 155.92 (RR 4.46, fresh, tests 0, quality 13.7) | T2: 1D/4H/3H/90m/1H demand @ 154.82 (RR 5.42, fresh, tests 0, quality 17.8) | T3: 1H demand @ 149.54 (RR 10.05, fresh, tests 0, quality 8.8) | T4: 1D/4H/3H/2H/90m/1H demand @ 149.16 (RR 10.39, fresh, tests 0, quality 17.4) | T5: 2H/90m/1H demand @ 144.88 (RR 14.14, fresh, tests 0, quality 11.9)","4H/3H demand @ 155.92 (RR 4.46, fresh, tests 0, quality 13.7)",4.46,fresh,0.0,hard_target,"1D/4H/3H/90m/1H demand @ 154.82 (RR 5.42, fresh, tests 0, quality 17.8)",5.42,fresh,0.0,hard_target,"1H demand @ 149.54 (RR 10.05, fresh, tests 0, quality 8.8)",10.05,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"2H,90m,1H",2H demand 158.19-158.84 RBR; 90m demand 158.40-159.13 RBR; 1H demand 158.76-159.33 RBR; 1H demand 158.40-159.06 DBR,2H,158.19,159.33,2H/90m/1H,below_price,1.04,,,,,,zone_context_mixed,2026-04-16T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.272,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.46 (Excellent 1:4.0+); range 1:4.46–1:10.05,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
