status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,MSFT,390.83,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBD/RBD,supply,396.84,390.92,396.84,390.92,396.84,0.02,fresh,Fresh / untested (0 tests),0,-1.34,Moderate,1.14,5.79,Average,9.98,"90m/1H demand @ 389.07 (RR 0.29, fresh, tests 0, quality 11.9)",0.29,0.29,11.94,389.07,,1:0.29–1:6.35,"T1: 90m/1H demand @ 389.07 (RR 0.29, fresh, tests 0, quality 11.9) | T2: 4H/3H/1H demand @ 385.18 (RR 0.94, fresh, tests 0, quality 14.1) | T3: 1D/4H/3H/2H/90m/1H demand @ 373.02 (RR 2.96, fresh, tests 0, quality 17.4) | T4: 1H demand @ 352.69 (RR 6.35, fresh, tests 0, quality 14.4)","90m/1H demand @ 389.07 (RR 0.29, fresh, tests 0, quality 11.9)",0.29,fresh,0.0,hard_target,"4H/3H/1H demand @ 385.18 (RR 0.94, fresh, tests 0, quality 14.1)",0.94,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 373.02 (RR 2.96, fresh, tests 0, quality 17.4)",2.96,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,7,"1D,2H,90m,1H",1D supply 393.83-396.84 DBD; 2H supply 390.94-392.08 RBD; 90m supply 393.24-394.32 RBD; 90m supply 392.84-394.38 DBD; 1H supply 393.12-394.32 RBD; 1H supply 390.92-392.20 RBD; 1H supply 393.10-394.38 DBD,1D,382.78,389.07,90m/1H,below_price,0.45,390.92,396.84,1D/2H/90m/1H,above_price,0.02,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Mixed / Transition,HH: 391.56 → 392.20; flat low: 389.65 → 390.13,392.2,391.56,390.13,389.65,Range-bound,flat high: 392.08 → 392.20; flat low: 389.65 → 390.13,392.2,392.08,390.13,389.65,Bearish LH/LL,LH: 466.32 → 401.75; LL: 382.27 → 349.20,401.75,466.32,349.2,382.27,Mixed structure,Mixed structure,Mixed / no clear structure edge,Aftermarket,2026-07-02 07:55 PM EDT,389.62,1.21,0.311,Flat / no meaningful gap,flat,Sideways,0.141,sideways,above_9ema,above_vwap,390.574,390.494,3.258,high_volume,high_volume,Aftermarket,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 25% (4 tests)",0.0,50.0,"structure mixed; Supply history: rejects 25%, breaks 25% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,8.167,A,Poor <1:1.5,rr-poor,T1 1:0.29 (Poor <1:1.5); range 1:0.29–1:2.96,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,HOOD,111.98,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1H,DBR,demand,111.96,111.15,111.15,111.96,111.15,0.02,one_test,One successful retest (1 tests),1,0.33,Weak,0.59,4.0,Weak,2.92,"2H/90m/1H supply @ 115.46 (RR 4.19, multiple_tests, tests 2, quality 8.4)",4.19,4.19,8.36,115.46,,1:4.19–1:39.54,"T1: 2H/90m/1H supply @ 115.46 (RR 4.19, multiple_tests, tests 2, quality 8.4) | T2: 1D/3H/2H/90m/1H supply @ 119.13 (RR 8.61, fresh, tests 0, quality 17.7) | T3: 1D supply @ 121.70 (RR 11.71, fresh, tests 0, quality 13.7) | T4: 1D supply @ 135.26 (RR 28.05, fresh, tests 0, quality 16.2) | T5: 1D supply @ 144.80 (RR 39.54, multiple_tests, tests 2, quality 7.9)","2H/90m/1H supply @ 115.46 (RR 4.19, multiple_tests, tests 2, quality 8.4)",4.19,multiple_tests,2.0,hard_target,"1D/3H/2H/90m/1H supply @ 119.13 (RR 8.61, fresh, tests 0, quality 17.7)",8.61,fresh,0.0,hard_target,"1D supply @ 121.70 (RR 11.71, fresh, tests 0, quality 13.7)",11.71,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,1,1H,1H demand 111.15-111.96 DBR,1H,111.15,111.96,1H,below_price,0.02,115.46,116.43,2H/90m/1H,above_price,3.11,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Mixed / Transition,HH: 112.60 → 113.72; flat low: 111.81 → 111.66,113.72,112.6,111.66,111.81,Bullish HH/HL,HH: 112.58 → 113.72; HL: 110.93 → 111.66,113.72,112.58,111.66,110.93,Bullish HH/HL,HH: 94.40 → 112.50; HL: 78.93 → 92.80,112.5,94.4,92.8,78.93,Aligned bullish,Aligned bullish,With structure,Aftermarket,2026-07-02 07:55 PM EDT,112.73,-0.75,-0.665,Flat / no meaningful gap,flat,Bearish,-0.551,grinding,below_9ema,below_vwap,112.659,112.869,2.469,high_volume,high_volume,Aftermarket,no_meaningful_gap,Demand Hold/Reversal Watch,approaching_demand_grinding,"Demand history: holds 33%, breaks 67% (3 tests)",-6.67,67.3,"structure aligned; approaching demand grinding; Demand history: holds 33%, breaks 67% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_grade_below_final_min,6.85,B+,Excellent 1:4.0+,rr-excellent,T1 1:4.19 (Excellent 1:4.0+); range 1:4.19–1:11.71,False,Developing Scenario,At zone: needs confirmation,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AAPL,308.45,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,RBR,demand,307.81,306.82,306.82,307.81,306.82,0.21,fresh,Fresh / untested (0 tests),0,0.16,Weak,1.11,3.59,Average,5.63,"1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 1.71, fresh, tests 0, quality 20.2)",1.71,1.71,20.23,311.23,,1:1.71,"T1: 1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 1.71, fresh, tests 0, quality 20.2)","1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 1.71, fresh, tests 0, quality 20.2)",1.71,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,2,"90m,1H",90m demand 306.82-307.81 RBR; 1H demand 307.13-307.43 RBR,90m,306.82,307.81,90m/1H,below_price,0.21,311.23,316.94,1D/4H/3H/2H/90m/1H,above_price,0.9,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Range-bound,flat high: 308.32 → 308.51; flat low: 307.26 → 307.20,308.51,308.32,307.2,307.26,Bullish HH/HL,HH: 307.82 → 308.53; HL: 305.02 → 306.82,308.53,307.82,306.82,305.02,Bearish LH/LL,LH: 317.40 → 302.42; LL: 287.38 → 273.75,302.42,317.4,273.75,287.38,Mixed structure,Mixed structure,With structure,Aftermarket,2026-07-02 07:55 PM EDT,308.22,0.23,0.075,Flat / no meaningful gap,flat,Sideways,0.332,grinding,above_9ema,below_vwap,307.918,308.831,3.315,high_volume,absorption_possible,Aftermarket,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 50% (2 tests)",-10.0,66.0,"structure aligned; possible absorption; Demand history: holds 0%, breaks 50% (2 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.462,B+,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.71 (Watch only 1:1.5–1:1.99); range 1:1.71–1:1.71,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Near-Term,AAPL,308.45,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,RBR,demand,307.81,306.82,306.82,306.82,307.81,0.53,fresh,Fresh / untested (0 tests),0,0.16,Weak,1.11,3.59,Average,5.63,"90m/1H demand @ 305.62 (RR 2.86, fresh, tests 0, quality 10.0)",2.86,2.86,10.04,305.62,,1:2.86–1:36.90,"T1: 90m/1H demand @ 305.62 (RR 2.86, fresh, tests 0, quality 10.0) | T2: 1D/4H/3H/2H/90m/1H demand @ 294.80 (RR 13.79, fresh, tests 0, quality 19.7) | T3: 1D/4H/3H/2H/90m/1H demand @ 288.08 (RR 20.58, fresh, tests 0, quality 17.4) | T4: 1D/3H/2H/90m/1H demand @ 281.53 (RR 27.19, fresh, tests 0, quality 17.2) | T5: 4H/3H/2H/90m/1H demand @ 271.92 (RR 36.90, fresh, tests 0, quality 16.1)","90m/1H demand @ 305.62 (RR 2.86, fresh, tests 0, quality 10.0)",2.86,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 294.80 (RR 13.79, fresh, tests 0, quality 19.7)",13.79,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 288.08 (RR 20.58, fresh, tests 0, quality 17.4)",20.58,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 306.82-307.81 RBR; 1H demand 307.13-307.43 RBR,90m,306.82,307.81,90m/1H,below_price,0.21,311.23,316.94,1D/4H/3H/2H/90m/1H,above_price,0.9,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Range-bound,flat high: 308.32 → 308.51; flat low: 307.26 → 307.20,308.51,308.32,307.2,307.26,Bullish HH/HL,HH: 307.82 → 308.53; HL: 305.02 → 306.82,308.53,307.82,306.82,305.02,Bearish LH/LL,LH: 317.40 → 302.42; LL: 287.38 → 273.75,302.42,317.4,273.75,287.38,Mixed structure,Mixed structure,Counter-structure,Aftermarket,2026-07-02 07:55 PM EDT,308.22,0.23,0.075,Flat / no meaningful gap,flat,Sideways,0.332,grinding,above_9ema,below_vwap,307.918,308.831,3.315,high_volume,absorption_possible,Aftermarket,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,60.0,"counter-structure; possible absorption; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.12,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.86 (Strong 1:2.5–1:3.99); range 1:2.86–1:20.58,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,ARM,316.2,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,DBR,demand,314.24,309.74,309.74,314.24,309.74,0.62,fresh,Fresh / untested (0 tests),0,0.2,Weak,1.03,35.42,Average,5.48,"1D/3H/1H supply @ 337.47 (RR 3.29, fresh, tests 0, quality 15.2)",3.29,3.29,15.21,337.47,,1:3.29–1:7.46,"T1: 1D/3H/1H supply @ 337.47 (RR 3.29, fresh, tests 0, quality 15.2) | T2: 2H/90m supply @ 353.60 (RR 5.78, one_test, tests 1, quality 10.1) | T3: 1D supply @ 359.08 (RR 6.63, one_test, tests 1, quality 9.7) | T4: 3H supply @ 360.53 (RR 6.86, fresh, tests 0, quality 10.0) | T5: 90m supply @ 364.43 (RR 7.46, one_test, tests 1, quality 6.2)","1D/3H/1H supply @ 337.47 (RR 3.29, fresh, tests 0, quality 15.2)",3.29,fresh,0.0,hard_target,"2H/90m supply @ 353.60 (RR 5.78, one_test, tests 1, quality 10.1)",5.78,one_test,1.0,hard_target,"1D supply @ 359.08 (RR 6.63, one_test, tests 1, quality 9.7)",6.63,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 310.11-313.21 DBR; 1H demand 309.74-314.24 DBR,90m,304.11,314.47,1D,below_price,0.55,337.47,346.67,1D/3H/1H,above_price,6.73,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Mixed / Transition,flat high: 314.38 → 314.60; LL: 310.25 → 309.74,314.6,314.38,309.74,310.25,Mixed / Transition,LH: 358.49 → 315.40; flat low: 310.11 → 309.74,315.4,358.49,309.74,310.11,Mixed / Transition,LH: 452.70 → 361.95; HL: 298.38 → 303.67,361.95,452.7,303.67,298.38,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Aftermarket,2026-07-02 07:55 PM EDT,315.5,0.704,0.223,Flat / no meaningful gap,flat,Bullish,1.608,directional,above_9ema,above_vwap,313.824,314.966,3.31,high_volume,absorption_possible,Aftermarket,no_meaningful_gap,Demand Hold/Reversal Watch,bouncing_from_demand,"Demand history: holds 33%, breaks 67% (6 tests)",-6.67,65.3,"structure mixed; bouncing from demand; possible absorption; Demand history: holds 33%, breaks 67% (6 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,8.332,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.29 (Strong 1:2.5–1:3.99); range 1:3.29–1:6.63,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Near-Term,SOFI,18.24,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,18.9,18.36,18.9,18.36,18.9,0.66,fresh,Fresh / untested (0 tests),0,-3.74,Excellent,3.7,29.29,Excellent,11.74,"4H/3H/2H/90m/1H demand @ 18.16 (RR 0.12, fresh, tests 0, quality 14.3)",0.12,0.12,14.27,18.16,,1:0.12–1:1.27,"T1: 4H/3H/2H/90m/1H demand @ 18.16 (RR 0.12, fresh, tests 0, quality 14.3) | T2: 1H demand @ 17.67 (RR 0.86, one_test, tests 1, quality 5.0, soft obstacle: low_quality) | T3: 1D/4H/3H/2H/90m/1H demand @ 17.50 (RR 1.12, fresh, tests 0, quality 15.8) | T4: 3H demand @ 17.41 (RR 1.26, multiple_tests, tests 3, quality 2.7, soft obstacle: low_quality) | T5: 1D demand @ 17.40 (RR 1.27, fresh, tests 0, quality 13.7)","4H/3H/2H/90m/1H demand @ 18.16 (RR 0.12, fresh, tests 0, quality 14.3)",0.12,fresh,0.0,hard_target,"1H demand @ 17.67 (RR 0.86, one_test, tests 1, quality 5.0, soft obstacle: low_quality)",0.86,one_test,1.0,soft_obstacle,"1D/4H/3H/2H/90m/1H demand @ 17.50 (RR 1.12, fresh, tests 0, quality 15.8)",1.12,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,17,"1D,4H,3H,2H,90m,1H",1D supply 18.36-18.87 DBD; 4H supply 18.43-18.67 DBD; 4H supply 18.55-18.69 RBD; 4H supply 18.57-18.81 RBD; 3H supply 18.57-18.75 RBD; 3H supply 18.55-18.76 RBD; 3H supply 18.55-18.90 DBD; 3H supply 18.82-18.88 RBD; 2H supply 18.43-18.67 DBD; 2H supply 18.59-18.81 RBD; 2H supply 18.55-18.69 DBD; 2H supply 18.41-18.59 RBD; 90m supply 18.43-18.67 DBD; 90m supply 18.71-18.81 DBD; 90m supply 18.69-18.80 RBD; 90m supply 18.82-18.88 RBD; 1H supply 18.73-18.81 RBD,1D,17.77,18.16,4H/3H/2H/90m/1H,below_price,0.44,18.28,18.7,2H,above_price,0.22,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Mixed / Transition,LH: 18.19 → 18.11; HL: 17.91 → 18.00,18.11,18.19,18.0,17.91,Mixed / Transition,LH: 18.25 → 18.21; HL: 17.91 → 18.00,18.21,18.25,18.0,17.91,Mixed / Transition,LH: 18.70 → 18.43; HL: 15.65 → 16.72,18.43,18.7,16.72,15.65,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Aftermarket,2026-07-02 07:55 PM EDT,18.26,-0.021,-0.112,Flat / no meaningful gap,flat,Bullish,0.605,grinding,above_9ema,above_vwap,18.134,18.216,2.334,high_volume,volume_expansion_with_direction,Aftermarket,no_meaningful_gap,Supply Rejection Watch,approaching_supply_grinding,"Supply history: rejects 50%, breaks 50% (6 tests)",0.0,68.0,"structure mixed; approaching supply grinding; volume expansion; Supply history: rejects 50%, breaks 50% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.006,A,Poor <1:1.5,rr-poor,T1 1:0.12 (Poor <1:1.5); range 1:0.12–1:1.12,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Near-Term,QQQ,714.22,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBR/RBR,demand,709.26,690.74,690.74,709.26,690.74,0.69,fresh,Fresh / untested (0 tests),0,1.21,Moderate,0.86,16.54,Weak,9.56,"1D/4H/3H/2H/90m/1H supply @ 722.13 (RR 0.34, fresh, tests 0, quality 17.8)",0.34,0.34,17.8,722.13,,1:0.34–1:0.92,"T1: 1D/4H/3H/2H/90m/1H supply @ 722.13 (RR 0.34, fresh, tests 0, quality 17.8) | T2: 1D/4H/3H/2H/90m/1H supply @ 735.76 (RR 0.92, fresh, tests 0, quality 18.4)","1D/4H/3H/2H/90m/1H supply @ 722.13 (RR 0.34, fresh, tests 0, quality 17.8)",0.34,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 735.76 (RR 0.92, fresh, tests 0, quality 18.4)",0.92,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,17,"1D,4H,3H,2H,90m,1H",1D demand 702.81-707.13 DBR; 1D demand 691.77-696.58 RBR; 4H demand 696.82-702.08 RBR; 4H demand 692.48-694.93 DBR; 3H demand 692.48-694.93 DBR; 3H demand 692.93-697.55 DBR; 2H demand 695.00-702.11 RBR; 2H demand 692.48-694.93 DBR; 90m demand 692.58-694.93 RBR; 90m demand 695.00-702.11 RBR; 90m demand 692.93-695.65 DBR; 90m demand 705.10-708.43 DBR; 90m demand 690.74-692.42 RBR; 1H demand 693.68-694.16 DBR; 1H demand 698.97-701.48 RBR; 1H demand 705.10-709.26 DBR; 1H demand 690.74-692.42 RBR,1D,690.74,709.26,1D/4H/3H/2H/90m/1H,below_price,0.69,722.13,731.92,1D/4H/3H/2H/90m/1H,above_price,1.11,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Bearish LH/LL,LH: 712.40 → 711.12; LL: 710.28 → 708.07,711.12,712.4,708.07,710.28,Mixed / Transition,LH: 730.83 → 712.40; flat low: 707.56 → 708.07,712.4,730.83,708.07,707.56,Mixed / Transition,HH: 726.83 → 737.62; LL: 720.85 → 702.81,737.62,726.83,702.81,720.85,Mixed structure,Mixed structure,Counter-structure,Aftermarket,2026-07-02 07:55 PM EDT,712.74,1.48,0.208,Flat / no meaningful gap,flat,Bullish,0.68,grinding,above_9ema,above_vwap,711.102,713.055,2.719,high_volume,high_volume,Aftermarket,no_meaningful_gap,Demand Hold/Reversal Watch,bouncing_from_demand,"Demand history: holds 40%, breaks 60% (5 tests)",-4.0,52.0,"counter-structure; bouncing from demand; Demand history: holds 40%, breaks 60% (5 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,8.025,A,Poor <1:1.5,rr-poor,T1 1:0.34 (Poor <1:1.5); range 1:0.34–1:0.92,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Near-Term,UBER,74.35,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBR/RBR,demand,73.78,71.66,71.66,73.78,71.66,0.77,fresh,Fresh / untested (0 tests),0,0.72,Weak,0.6,3.81,Weak,8.83,"3H/1H supply @ 74.81 (RR 0.17, fresh, tests 0, quality 12.6)",0.17,0.17,12.59,74.81,,1:0.17–1:2.84,"T1: 3H/1H supply @ 74.81 (RR 0.17, fresh, tests 0, quality 12.6) | T2: 1D/3H supply @ 76.20 (RR 0.69, multiple_tests, tests 2, quality 7.7) | T3: 4H/2H/90m/1H supply @ 79.08 (RR 1.76, fresh, tests 0, quality 14.9) | T4: 1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 2.03, fresh, tests 0, quality 18.4) | T5: 4H/3H/2H/90m/1H supply @ 81.98 (RR 2.84, fresh, tests 0, quality 15.2)","3H/1H supply @ 74.81 (RR 0.17, fresh, tests 0, quality 12.6)",0.17,fresh,0.0,hard_target,"1D/3H supply @ 76.20 (RR 0.69, multiple_tests, tests 2, quality 7.7)",0.69,multiple_tests,2.0,hard_target,"4H/2H/90m/1H supply @ 79.08 (RR 1.76, fresh, tests 0, quality 14.9)",1.76,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,13,"1D,4H,3H,2H,90m,1H",1D demand 71.66-72.66 DBR; 4H demand 72.33-72.97 RBR; 4H demand 71.82-72.11 DBR; 3H demand 72.33-72.97 RBR; 3H demand 72.11-72.63 DBR; 2H demand 71.82-72.11 DBR; 2H demand 72.33-72.97 RBR; 2H demand 73.17-73.78 RBR; 90m demand 71.87-72.11 DBR; 90m demand 73.29-73.72 RBR; 1H demand 71.87-72.14 DBR; 1H demand 72.71-73.01 RBR; 1H demand 73.17-73.72 RBR,1D,71.66,73.78,1D/4H/3H/2H/90m/1H,below_price,0.77,74.81,75.45,3H/1H,above_price,0.62,between_nearest_demand_and_supply,2026-07-02 07:55 PM EDT,Range-bound,flat high: 74.27 → 74.30; flat low: 73.96 → 73.96,74.3,74.27,73.96,73.96,Bullish HH/HL,HH: 73.93 → 74.30; HL: 72.71 → 73.17,74.3,73.93,73.17,72.71,Bullish HH/HL,HH: 74.28 → 77.76; HL: 67.19 → 69.56,77.76,74.28,69.56,67.19,Aligned bullish,Aligned bullish,With structure,Aftermarket,2026-07-02 07:55 PM EDT,74.425,-0.075,-0.101,Flat / no meaningful gap,flat,Sideways,0.27,grinding,above_9ema,below_vwap,74.19,74.382,3.896,high_volume,high_volume,Aftermarket,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 75% (4 tests)",-15.0,53.0,"structure aligned; Demand history: holds 0%, breaks 75% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.732,A,Poor <1:1.5,rr-poor,T1 1:0.17 (Poor <1:1.5); range 1:0.17–1:1.76,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
