test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,NVDA,183.86,183.3546,2026-04-10T08:00:00-04:00,Premarket,-0.275,Flat / no meaningful gap,-0.505,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,AMD,236.615,237.62,2026-04-10T08:00:00-04:00,Premarket,0.425,Flat / no meaningful gap,1.005,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,AVGO,354.91,357.5069,2026-04-10T08:00:00-04:00,Premarket,0.732,Flat / no meaningful gap,2.597,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,TSLA,345.59,345.35,2026-04-10T08:00:00-04:00,Premarket,-0.069,Flat / no meaningful gap,-0.24,Sideways,sideways,elevated_volume,absorption_possible,below_9ema,above_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,META,628.25,631.72,2026-04-10T08:00:00-04:00,Premarket,0.552,Flat / no meaningful gap,3.47,Sideways,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,AMZN,233.65,234.0736,2026-04-10T08:00:00-04:00,Premarket,0.181,Flat / no meaningful gap,0.424,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,MSFT,373.01,373.49,2026-04-10T08:00:00-04:00,Premarket,0.129,Flat / no meaningful gap,0.48,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,PLTR,130.49,129.3332,2026-04-10T08:00:00-04:00,Premarket,-0.887,Gap down,-1.157,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,AAPL,260.39,259.0,2026-04-10T08:00:00-04:00,Premarket,-0.534,Flat / no meaningful gap,-1.39,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-10,2026-04-09T16:00:00-04:00,2026-04-10T08:00:00-04:00,GOOGL,318.45,318.6264,2026-04-10T08:00:00-04:00,Premarket,0.055,Flat / no meaningful gap,0.176,Sideways,sideways,high_volume,absorption_possible,below_9ema,above_vwap
