test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,NVDA,181.96,183.1166,2026-03-18T08:00:00-04:00,Premarket,0.636,Flat / no meaningful gap,1.157,Sideways,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,AMD,196.31,197.6333,2026-03-18T08:00:00-04:00,Premarket,0.674,Flat / no meaningful gap,1.323,Bullish,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,AVGO,321.29,323.4,2026-03-18T08:00:00-04:00,Premarket,0.657,Flat / no meaningful gap,2.11,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,TSLA,399.22,400.6235,2026-03-18T08:00:00-04:00,Premarket,0.352,Flat / no meaningful gap,1.403,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,META,622.64,622.7286,2026-03-18T08:00:00-04:00,Premarket,0.014,Flat / no meaningful gap,0.089,Sideways,sideways,high_volume,high_volume,below_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,AMZN,215.2,216.25,2026-03-18T08:00:00-04:00,Premarket,0.488,Flat / no meaningful gap,1.05,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,MSFT,399.5,399.38,2026-03-18T08:00:00-04:00,Premarket,-0.03,Flat / no meaningful gap,-0.12,Sideways,sideways,high_volume,absorption_possible,above_9ema,below_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,PLTR,155.11,155.77,2026-03-18T08:00:00-04:00,Premarket,0.426,Flat / no meaningful gap,0.66,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,AAPL,254.23,254.99,2026-03-18T08:00:00-04:00,Premarket,0.299,Flat / no meaningful gap,0.76,Bullish,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,GOOGL,310.89,310.78,2026-03-18T08:00:00-04:00,Premarket,-0.035,Flat / no meaningful gap,-0.11,Sideways,grinding,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,NFLX,94.39,94.62,2026-03-18T08:00:00-04:00,Premarket,0.244,Flat / no meaningful gap,0.23,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,COST,996.52,995.01,2026-03-18T08:00:00-04:00,Premarket,-0.152,Flat / no meaningful gap,-1.51,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,INTC,44.04,44.4,2026-03-18T08:00:00-04:00,Premarket,0.817,Gap up,0.36,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,MU,461.68,467.43,2026-03-18T08:00:00-04:00,Premarket,1.245,Gap up,5.75,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,CRM,195.29,195.5,2026-03-18T08:00:00-04:00,Premarket,0.108,Flat / no meaningful gap,0.21,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,PANW,169.17,169.14,2026-03-18T08:00:00-04:00,Premarket,-0.018,Flat / no meaningful gap,-0.03,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,CRWD,433.21,433.0,2026-03-18T08:00:00-04:00,Premarket,-0.048,Flat / no meaningful gap,-0.21,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,SNOW,174.45,175.93,2026-03-18T08:00:00-04:00,Premarket,0.848,Gap up,1.48,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,SHOP,127.86,129.0,2026-03-18T08:00:00-04:00,Premarket,0.892,Gap up,1.14,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,UBER,77.8,77.98,2026-03-18T08:00:00-04:00,Premarket,0.231,Flat / no meaningful gap,0.18,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,ARM,127.32,128.92,2026-03-18T08:00:00-04:00,Premarket,1.257,Gap up,1.6,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,ANET,133.07,134.45,2026-03-18T08:00:00-04:00,Premarket,1.037,Gap up,1.38,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,SMCI,31.51,31.77,2026-03-18T08:00:00-04:00,Premarket,0.825,Gap up,0.26,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,HOOD,77.345,76.8,2026-03-18T08:00:00-04:00,Premarket,-0.705,Flat / no meaningful gap,-0.545,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,SOFI,17.395,17.6,2026-03-18T08:00:00-04:00,Premarket,1.178,Gap up,0.205,Bullish,impulsive,normal_volume,normal_volume,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,COIN,210.2,207.65,2026-03-18T08:00:00-04:00,Premarket,-1.213,Gap down,-2.55,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,RBLX,57.79,58.12,2026-03-18T08:00:00-04:00,Premarket,0.571,Flat / no meaningful gap,0.33,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,NET,211.52,214.21,2026-03-18T08:00:00-04:00,Premarket,1.272,Gap up,2.69,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-18,2026-03-17T16:00:00-04:00,2026-03-18T08:00:00-04:00,RKLB,78.58,75.57,2026-03-18T08:00:00-04:00,Premarket,-3.83,Gap down,-3.01,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
