status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,META,545.25,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD,supply,555.88,544.14,555.88,555.88,544.14,0.0,fresh,Fresh / untested (0 tests),0,-1.95,Strong,1.36,3.09,Strong,9.81,"1D/4H/3H/2H/90m/1H supply @ 594.89 (RR 4.23, fresh, tests 0, quality 21.5)",4.23,4.23,21.54,594.89,,1:4.23–1:9.19,"T1: 1D/4H/3H/2H/90m/1H supply @ 594.89 (RR 4.23, fresh, tests 0, quality 21.5) | T2: 1D/4H/3H/2H/90m/1H supply @ 615.31 (RR 5.97, fresh, tests 0, quality 17.2) | T3: 4H/3H/2H/1H supply @ 628.56 (RR 7.10, fresh, tests 0, quality 16.1) | T4: 1D/2H/1H supply @ 638.18 (RR 7.92, fresh, tests 0, quality 16.9) | T5: 1D/4H/3H/2H/90m/1H supply @ 653.18 (RR 9.19, fresh, tests 0, quality 17.4)","1D/4H/3H/2H/90m/1H supply @ 594.89 (RR 4.23, fresh, tests 0, quality 21.5)",4.23,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 615.31 (RR 5.97, fresh, tests 0, quality 17.2)",5.97,fresh,0.0,hard_target,"4H/3H/2H/1H supply @ 628.56 (RR 7.10, fresh, tests 0, quality 16.1)",7.1,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H supply 544.14-550.01 DBD; 2H supply 544.14-550.01 DBD; 90m supply 547.15-550.01 DBD; 1H supply 551.23-555.88 DBD,4H,535.2,536.12,90m,below_price,1.67,544.14,555.88,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,536.38,8.87,1.654,Gap up,moderate_gap,Bullish,1.516,directional,above_9ema,above_vwap,535.437,536.599,2.471,high_volume,absorption_possible,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 67%, breaks 33% (3 tests)",-6.67,62.3,"structure mixed; testing supply; possible absorption; gap into supply; gap up 1.65%; Supply history: rejects 67%, breaks 33% (3 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.453,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.23 (Excellent 1:4.0+); range 1:4.23–1:7.10,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,RKLB,60.52,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,61.57,60.6,61.57,60.6,61.57,0.13,fresh,Fresh / untested (0 tests),0,-0.58,Weak,0.71,35.9,Weak,7.86,"90m demand @ 56.70 (RR 3.64, fresh, tests 0, quality 8.7)",3.64,3.64,8.72,56.7,,1:3.64–1:17.73,"T1: 90m demand @ 56.70 (RR 3.64, fresh, tests 0, quality 8.7) | T2: 1D demand @ 56.10 (RR 4.21, fresh, tests 0, quality 14.9) | T3: 1D demand @ 53.43 (RR 6.75, multiple_tests, tests 2, quality 8.6) | T4: 1D demand @ 49.05 (RR 10.92, fresh, tests 0, quality 13.9) | T5: 1D demand @ 41.90 (RR 17.73, fresh, tests 0, quality 13.6)","90m demand @ 56.70 (RR 3.64, fresh, tests 0, quality 8.7)",3.64,fresh,0.0,hard_target,"1D demand @ 56.10 (RR 4.21, fresh, tests 0, quality 14.9)",4.21,fresh,0.0,hard_target,"1D demand @ 53.43 (RR 6.75, multiple_tests, tests 2, quality 8.6)",6.75,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"4H,3H,2H,90m,1H",4H supply 60.88-61.57 RBD; 3H supply 60.94-61.57 DBD; 2H supply 60.88-61.57 RBD; 90m supply 60.90-61.07 RBD; 1H supply 60.60-61.01 RBD; 1H supply 60.87-61.23 DBD,4H,56.57,56.7,90m,below_price,6.31,60.6,61.57,4H/3H/2H/90m/1H,above_price,0.13,between_nearest_demand_and_supply,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,57.36,3.16,5.509,Gap up,large_gap,Bullish,6.926,impulsive,above_9ema,above_vwap,57.201,57.37,2.523,high_volume,high_volume,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_between_zones,Supply Rejection Watch,approaching_supply_with_strength,"Supply history: rejects 33%, breaks 50% (6 tests)",-3.33,60.7,"structure mixed; approaching supply with strength; gap up 5.51%; Supply history: rejects 33%, breaks 50% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,9.196,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.64 (Strong 1:2.5–1:3.99); range 1:3.64–1:6.75,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,NFLX,92.98,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m/1H,DBR/RBR,demand,93.43,90.69,90.69,90.69,93.43,0.0,one_test,One successful retest (1 tests),1,0.4,Weak,1.14,3.16,Average,7.54,"4H/3H/1H demand @ 85.17 (RR 2.85, fresh, tests 0, quality 18.9)",2.85,2.85,18.9,85.17,,1:2.85–1:5.71,"T1: 4H/3H/1H demand @ 85.17 (RR 2.85, fresh, tests 0, quality 18.9) | T2: 4H/3H/2H/90m/1H demand @ 82.71 (RR 3.75, fresh, tests 0, quality 17.5) | T3: 1D demand @ 77.79 (RR 5.54, fresh, tests 0, quality 13.6) | T4: 1D/4H/3H/2H/90m/1H demand @ 77.34 (RR 5.71, fresh, tests 0, quality 16.5)","4H/3H/1H demand @ 85.17 (RR 2.85, fresh, tests 0, quality 18.9)",2.85,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 82.71 (RR 3.75, fresh, tests 0, quality 17.5)",3.75,fresh,0.0,hard_target,"1D demand @ 77.79 (RR 5.54, fresh, tests 0, quality 13.6)",5.54,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,20,"1D,4H,3H,2H,90m,1H",1D demand 91.23-92.28 DBR; 1D demand 90.69-91.82 DBR; 4H demand 90.81-91.45 DBR; 4H demand 91.97-92.28 RBR; 4H demand 90.92-91.45 RBR; 3H demand 90.92-91.53 RBR; 3H demand 90.81-91.54 DBR; 3H demand 91.97-92.31 DBR; 3H demand 90.69-91.38 DBR; 3H demand 92.74-93.43 RBR; 2H demand 91.97-92.28 RBR; 2H demand 90.81-91.45 DBR; 90m demand 90.81-91.14 DBR; 90m demand 91.97-92.28 RBR; 90m demand 90.92-91.41 DBR; 1H demand 91.97-92.28 RBR; 1H demand 92.34-92.66 DBR; 1H demand 90.78-91.11 DBR; 1H demand 90.92-91.16 RBR; 1H demand 92.03-92.20 DBR,1D,90.69,93.43,1D/4H/3H/2H/90m/1H,containing_price,0.0,92.04,94.36,1D/4H/3H/2H/1H,containing_price,0.0,inside_demand,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,92.97,0.01,0.011,Flat / no meaningful gap,flat,Sideways,0.216,sideways,above_9ema,below_vwap,92.819,93.034,2.955,high_volume,volume_expansion_with_direction,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Demand Breakdown Watch,testing_demand,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,73.0,"structure mixed; testing demand; volume expansion; gap into supply; Demand history: holds 50%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.295,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.85 (Strong 1:2.5–1:3.99); range 1:2.85–1:5.54,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,AAPL,248.97,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD,supply,249.52,248.41,249.52,249.52,248.41,0.0,fresh,Fresh / untested (0 tests),0,-0.27,Weak,0.61,2.78,Weak,7.38,"1D/4H/3H/2H/90m/1H supply @ 252.12 (RR 2.84, fresh, tests 0, quality 18.1)",2.84,2.84,18.05,252.12,,1:2.84–1:23.17,"T1: 1D/4H/3H/2H/90m/1H supply @ 252.12 (RR 2.84, fresh, tests 0, quality 18.1) | T2: 1D/4H/3H/2H/90m/1H supply @ 260.10 (RR 10.03, fresh, tests 0, quality 19.1) | T3: 3H/1H supply @ 266.64 (RR 15.92, fresh, tests 0, quality 12.2) | T4: 1D/4H/3H/2H/90m/1H supply @ 271.40 (RR 20.21, fresh, tests 0, quality 18.2) | T5: 1D/4H/2H/90m/1H supply @ 274.69 (RR 23.17, fresh, tests 0, quality 17.6)","1D/4H/3H/2H/90m/1H supply @ 252.12 (RR 2.84, fresh, tests 0, quality 18.1)",2.84,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 260.10 (RR 10.03, fresh, tests 0, quality 19.1)",10.03,fresh,0.0,hard_target,"3H/1H supply @ 266.64 (RR 15.92, fresh, tests 0, quality 12.2)",15.92,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"4H,2H,90m,1H",4H supply 248.61-249.52 DBD; 2H supply 248.61-249.52 DBD; 90m supply 248.61-249.37 DBD; 1H supply 248.41-249.37 DBD,4H,244.68,248.25,1D/90m/1H,below_price,0.29,248.41,249.52,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,246.54,2.43,0.986,Gap up,small_gap,Bullish,0.894,directional,above_9ema,above_vwap,246.218,246.735,3.366,high_volume,high_volume,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 33% (6 tests)",-3.33,57.7,"structure mixed; testing supply; gap into supply; gap up 0.99%; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.549,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.84 (Strong 1:2.5–1:3.99); range 1:2.84–1:15.92,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,NFLX,92.98,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/3H/2H/1H,DBD/RBD,supply,94.36,92.04,94.36,92.04,94.36,0.0,fresh,Fresh / untested (0 tests),0,-0.9,Weak,0.53,1.84,Weak,7.03,"4H/3H/1H demand @ 85.17 (RR 3.37, fresh, tests 0, quality 18.9)",3.37,3.37,18.9,85.17,,1:3.37–1:6.74,"T1: 4H/3H/1H demand @ 85.17 (RR 3.37, fresh, tests 0, quality 18.9) | T2: 4H/3H/2H/90m/1H demand @ 82.71 (RR 4.43, fresh, tests 0, quality 17.5) | T3: 1D demand @ 77.79 (RR 6.55, fresh, tests 0, quality 13.6) | T4: 1D/4H/3H/2H/90m/1H demand @ 77.34 (RR 6.74, fresh, tests 0, quality 16.5)","4H/3H/1H demand @ 85.17 (RR 3.37, fresh, tests 0, quality 18.9)",3.37,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 82.71 (RR 4.43, fresh, tests 0, quality 17.5)",4.43,fresh,0.0,hard_target,"1D demand @ 77.79 (RR 6.55, fresh, tests 0, quality 13.6)",6.55,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,7,"1D,4H,3H,2H,1H",1D supply 92.04-93.98 RBD; 4H supply 92.69-93.74 DBD; 4H supply 93.36-94.36 DBD; 3H supply 93.27-94.21 RBD; 3H supply 92.69-93.74 DBD; 2H supply 93.27-94.21 RBD; 1H supply 93.31-93.81 DBD,1D,90.69,93.43,1D/4H/3H/2H/90m/1H,containing_price,0.0,92.04,94.36,1D/4H/3H/2H/1H,containing_price,0.0,inside_demand,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,92.97,0.01,0.011,Flat / no meaningful gap,flat,Sideways,0.216,sideways,above_9ema,below_vwap,92.819,93.034,2.955,high_volume,volume_expansion_with_direction,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 0%, breaks 75% (4 tests)",-15.0,58.0,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,8.758,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.37 (Strong 1:2.5–1:3.99); range 1:3.37–1:6.55,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,COIN,162.0,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/1H,DBD/RBD,supply,164.25,161.15,164.25,164.25,161.15,0.0,fresh,Fresh / untested (0 tests),0,-0.1,Weak,0.58,3.38,Weak,6.51,"4H/3H/2H/90m/1H supply @ 172.78 (RR 3.48, fresh, tests 0, quality 17.2)",3.48,3.48,17.25,172.78,,1:3.48–1:7.31,"T1: 4H/3H/2H/90m/1H supply @ 172.78 (RR 3.48, fresh, tests 0, quality 17.2) | T2: 1D supply @ 173.38 (RR 3.67, fresh, tests 0, quality 14.1) | T3: 4H/3H/2H/90m supply @ 177.00 (RR 4.84, fresh, tests 0, quality 14.8) | T4: 90m supply @ 184.67 (RR 7.31, one_test, tests 1, quality 6.1) | T5: 3H supply @ 184.67 (RR 7.31, fresh, tests 0, quality 11.1)","4H/3H/2H/90m/1H supply @ 172.78 (RR 3.48, fresh, tests 0, quality 17.2)",3.48,fresh,0.0,hard_target,"1D supply @ 173.38 (RR 3.67, fresh, tests 0, quality 14.1)",3.67,fresh,0.0,hard_target,"4H/3H/2H/90m supply @ 177.00 (RR 4.84, fresh, tests 0, quality 14.8)",4.84,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"4H,3H,2H,1H",4H supply 161.15-163.36 DBD; 3H supply 161.15-163.36 DBD; 2H supply 161.15-163.36 DBD; 1H supply 162.63-164.25 RBD,4H,152.7,162.03,1D,containing_price,0.0,161.15,164.25,4H/3H/2H/1H,containing_price,0.0,inside_demand,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,160.87,1.13,0.702,Flat / no meaningful gap,flat,Bullish,1.523,directional,above_9ema,above_vwap,160.0,160.723,2.126,high_volume,high_volume,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 0%, breaks 0% (2 tests)",0.0,61.0,"structure mixed; testing supply; gap into supply; Supply history: rejects 0%, breaks 0% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.627,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.48 (Strong 1:2.5–1:3.99); range 1:3.48–1:4.84,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,GOOGL,277.42,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD,supply,281.89,280.55,281.89,281.89,280.55,1.61,fresh,Fresh / untested (0 tests),0,-0.8,Weak,0.88,7.84,Weak,8.18,"4H/3H/2H/1H supply @ 284.29 (RR 5.13, fresh, tests 0, quality 16.9)",5.13,5.13,16.86,284.29,,1:5.13–1:30.69,"T1: 4H/3H/2H/1H supply @ 284.29 (RR 5.13, fresh, tests 0, quality 16.9) | T2: 1D/4H/3H/2H/90m/1H supply @ 290.02 (RR 9.40, fresh, tests 0, quality 18.3) | T3: 1D/4H/3H/2H/90m/1H supply @ 301.68 (RR 18.10, fresh, tests 0, quality 18.6) | T4: 1D/4H/3H/2H/90m/1H supply @ 308.90 (RR 23.49, fresh, tests 0, quality 17.5) | T5: 1D/4H/2H supply @ 318.54 (RR 30.69, one_test, tests 1, quality 12.6)","4H/3H/2H/1H supply @ 284.29 (RR 5.13, fresh, tests 0, quality 16.9)",5.13,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 290.02 (RR 9.40, fresh, tests 0, quality 18.3)",9.4,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 301.68 (RR 18.10, fresh, tests 0, quality 18.6)",18.1,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H supply 280.55-281.89 DBD; 2H supply 280.55-281.89 DBD; 90m supply 280.93-281.64 DBD; 1H supply 280.93-281.46 DBD,4H,270.7,276.41,1D,below_price,0.36,277.27,279.37,4H/3H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,273.49,3.93,1.437,Gap up,small_gap,Bullish,1.651,directional,above_9ema,above_vwap,272.948,273.505,3.024,high_volume,high_volume,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,approaching_supply_with_strength,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,69.0,"structure mixed; approaching supply with strength; gap into supply; gap up 1.44%; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.384,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.13 (Excellent 1:4.0+); range 1:5.13–1:18.10,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,SPY,639.03,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/1H,DBD,supply,650.1,645.1,650.1,650.1,645.1,1.73,fresh,Fresh / untested (0 tests),0,-1.21,Moderate,0.54,2.26,Weak,8.25,"4H/3H/2H supply @ 652.05 (RR 2.60, fresh, tests 0, quality 14.8)",2.6,2.6,14.82,652.05,,1:2.60–1:10.58,"T1: 4H/3H/2H supply @ 652.05 (RR 2.60, fresh, tests 0, quality 14.8) | T2: 1D/4H/3H/2H/90m/1H supply @ 656.82 (RR 3.56, fresh, tests 0, quality 17.9) | T3: 1D/4H/3H/2H/90m/1H supply @ 676.33 (RR 7.46, fresh, tests 0, quality 17.9) | T4: 1D/4H/3H/2H/90m/1H supply @ 691.91 (RR 10.58, fresh, tests 0, quality 19.0)","4H/3H/2H supply @ 652.05 (RR 2.60, fresh, tests 0, quality 14.8)",2.6,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 656.82 (RR 3.56, fresh, tests 0, quality 17.9)",3.56,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 676.33 (RR 7.46, fresh, tests 0, quality 17.9)",7.46,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,1H",4H supply 645.10-647.65 DBD; 2H supply 645.10-647.65 DBD; 1H supply 648.62-650.10 DBD; 1H supply 646.21-647.65 DBD,4H,,,,,,632.28,642.14,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,632.02,7.01,1.109,Gap up,small_gap,Bullish,1.189,directional,above_9ema,above_vwap,631.097,632.106,2.272,high_volume,high_volume,Premarket,2026-03-31T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,approaching_supply_with_strength,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,74.0,"structure mixed; approaching supply with strength; gap into supply; gap up 1.11%; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,8.95,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.60 (Strong 1:2.5–1:3.99); range 1:2.60–1:7.46,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,MU,320.46,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1H,DBD,supply,329.11,325.27,329.11,325.27,329.11,1.5,fresh,Fresh / untested (0 tests),0,-0.82,Weak,1.32,31.44,Strong,5.64,"1D demand @ 276.27 (RR 5.11, fresh, tests 0, quality 13.6)",5.11,5.11,13.59,276.27,,1:5.11–1:17.71,"T1: 1D demand @ 276.27 (RR 5.11, fresh, tests 0, quality 13.6) | T2: 1D demand @ 230.28 (RR 10.43, one_test, tests 1, quality 10.3) | T3: 1D demand @ 192.47 (RR 14.80, one_test, tests 1, quality 11.6) | T4: 1D demand @ 184.96 (RR 15.67, multiple_tests, tests 2, quality 7.0) | T5: 1D demand @ 167.32 (RR 17.71, fresh, tests 0, quality 16.4)","1D demand @ 276.27 (RR 5.11, fresh, tests 0, quality 13.6)",5.11,fresh,0.0,hard_target,"1D demand @ 230.28 (RR 10.43, one_test, tests 1, quality 10.3)",10.43,one_test,1.0,hard_target,"1D demand @ 192.47 (RR 14.80, one_test, tests 1, quality 11.6)",14.8,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H supply 325.27-329.11 DBD,1H,272.32,276.27,1D,below_price,13.79,325.27,329.11,1H,above_price,1.5,between_nearest_demand_and_supply,2026-03-31T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-31 08:00 AM EDT,321.8,-1.339,-0.416,Flat / no meaningful gap,flat,Bearish,-0.555,grinding,below_9ema,below_vwap,321.994,322.583,1.949,high_volume,absorption_possible,Premarket,2026-03-31T08:00:00-04:00,preopen,no_meaningful_gap,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 100%, breaks 0% (2 tests)",15.0,87.0,"structure mixed; rejecting from supply; possible absorption; Supply history: rejects 100%, breaks 0% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.01,A,Excellent 1:4.0+,rr-excellent,T1 1:5.11 (Excellent 1:4.0+); range 1:5.11–1:14.80,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
