test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,NVDA,219.49,217.6,2026-05-12T08:00:00-04:00,Premarket,-0.861,Gap down,-1.89,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,AMD,458.91,446.5,2026-05-12T08:00:00-04:00,Premarket,-2.704,Gap down,-12.41,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,AVGO,428.48,422.66,2026-05-12T08:00:00-04:00,Premarket,-1.358,Gap down,-5.82,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,TSLA,445.04,439.11,2026-05-12T08:00:00-04:00,Premarket,-1.332,Gap down,-5.93,Bearish,directional,elevated_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,META,598.85,595.5534,2026-05-12T08:00:00-04:00,Premarket,-0.55,Flat / no meaningful gap,-3.297,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,AMZN,268.99,267.03,2026-05-12T08:00:00-04:00,Premarket,-0.729,Flat / no meaningful gap,-1.96,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,MSFT,412.69,410.22,2026-05-12T08:00:00-04:00,Premarket,-0.599,Flat / no meaningful gap,-2.47,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,PLTR,136.89,134.8,2026-05-12T08:00:00-04:00,Premarket,-1.527,Gap down,-2.09,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,AAPL,292.68,291.81,2026-05-12T08:00:00-04:00,Premarket,-0.297,Flat / no meaningful gap,-0.87,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,GOOGL,388.65,384.6,2026-05-12T08:00:00-04:00,Premarket,-1.042,Gap down,-4.05,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,NFLX,85.47,85.4886,2026-05-12T08:00:00-04:00,Premarket,0.022,Flat / no meaningful gap,0.019,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,COST,999.39,998.956,2026-05-12T07:55:00-04:00,Premarket,-0.043,Flat / no meaningful gap,-0.434,Bullish,directional,high_volume,high_volume,above_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,INTC,129.41,122.98,2026-05-12T08:00:00-04:00,Premarket,-4.969,Gap down,-6.43,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,MU,795.51,768.72,2026-05-12T08:00:00-04:00,Premarket,-3.368,Gap down,-26.79,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,CRM,177.48,176.79,2026-05-12T08:00:00-04:00,Premarket,-0.389,Flat / no meaningful gap,-0.69,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,PANW,213.68,212.0,2026-05-12T08:00:00-04:00,Premarket,-0.786,Gap down,-1.68,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,CRWD,542.27,536.1125,2026-05-12T08:00:00-04:00,Premarket,-1.136,Gap down,-6.158,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-12,2026-05-11T16:00:00-04:00,2026-05-12T08:00:00-04:00,SNOW,151.45,150.42,2026-05-12T08:00:00-04:00,Premarket,-0.68,Flat / no meaningful gap,-1.03,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
