test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,NVDA,204.66,206.0,2026-06-12T08:00:00-04:00,Premarket,0.655,Flat / no meaningful gap,1.34,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,AMD,488.21,497.0,2026-06-12T08:00:00-04:00,Premarket,1.8,Gap up,8.79,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,AVGO,385.01,386.85,2026-06-12T08:00:00-04:00,Premarket,0.478,Flat / no meaningful gap,1.84,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,TSLA,399.0,403.54,2026-06-12T08:00:00-04:00,Premarket,1.138,Gap up,4.54,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,META,568.39,575.2,2026-06-12T08:00:00-04:00,Premarket,1.198,Gap up,6.81,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,AMZN,241.27,245.0,2026-06-12T08:00:00-04:00,Premarket,1.546,Gap up,3.73,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,MSFT,390.03,394.0447,2026-06-12T08:00:00-04:00,Premarket,1.029,Gap up,4.015,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,PLTR,131.0,132.25,2026-06-12T08:00:00-04:00,Premarket,0.954,Gap up,1.25,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,AAPL,295.34,296.51,2026-06-12T08:00:00-04:00,Premarket,0.396,Flat / no meaningful gap,1.17,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,GOOGL,357.66,364.41,2026-06-12T08:00:00-04:00,Premarket,1.887,Gap up,6.75,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,NFLX,81.25,81.8436,2026-06-12T08:00:00-04:00,Premarket,0.731,Flat / no meaningful gap,0.594,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,COST,975.13,976.09,2026-06-12T07:45:00-04:00,Premarket,0.098,Flat / no meaningful gap,0.96,Sideways,sideways,high_volume,high_volume,below_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,INTC,116.99,115.98,2026-06-12T08:00:00-04:00,Premarket,-0.863,Gap down,-1.01,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,MU,995.65,984.0,2026-06-12T08:00:00-04:00,Premarket,-1.17,Gap down,-11.65,Bullish,directional,high_volume,high_volume,above_9ema,below_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,CRM,166.48,166.8212,2026-06-12T08:00:00-04:00,Premarket,0.205,Flat / no meaningful gap,0.341,Sideways,grinding,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,PANW,279.52,279.0,2026-06-12T07:50:00-04:00,Premarket,-0.186,Flat / no meaningful gap,-0.52,Bullish,grinding,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,CRWD,691.4,693.0,2026-06-12T07:35:00-04:00,Premarket,0.231,Flat / no meaningful gap,1.6,Sideways,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,SNOW,240.21,243.7045,2026-06-12T08:00:00-04:00,Premarket,1.455,Gap up,3.494,Bullish,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,SHOP,110.46,111.3,2026-06-12T07:35:00-04:00,Premarket,0.76,Gap up,0.84,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,UBER,69.55,69.84,2026-06-12T08:00:00-04:00,Premarket,0.417,Flat / no meaningful gap,0.29,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,ARM,342.32,355.21,2026-06-12T08:00:00-04:00,Premarket,3.765,Gap up,12.89,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,ANET,156.33,160.34,2026-06-12T08:00:00-04:00,Premarket,2.565,Gap up,4.01,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,SMCI,31.96,31.3,2026-06-12T08:00:00-04:00,Premarket,-2.065,Gap down,-0.66,Bullish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,HOOD,92.23,92.5,2026-06-12T08:00:00-04:00,Premarket,0.293,Flat / no meaningful gap,0.27,Sideways,sideways,high_volume,high_volume,below_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,SOFI,16.67,16.84,2026-06-12T08:00:00-04:00,Premarket,1.02,Gap up,0.17,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,COIN,160.441,161.06,2026-06-12T08:00:00-04:00,Premarket,0.386,Flat / no meaningful gap,0.619,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,RBLX,43.49,43.65,2026-06-12T07:35:00-04:00,Premarket,0.368,Flat / no meaningful gap,0.16,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,NET,227.6,230.0,2026-06-12T07:25:00-04:00,Premarket,1.054,Gap up,2.4,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,RKLB,114.77,121.4,2026-06-12T08:00:00-04:00,Premarket,5.777,Gap up,6.63,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,ASTS,97.59,100.0,2026-06-12T08:00:00-04:00,Premarket,2.47,Gap up,2.41,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,HIMS,28.85,29.0,2026-06-12T08:00:00-04:00,Premarket,0.52,Flat / no meaningful gap,0.15,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,APP,478.49,483.98,2026-06-12T08:00:00-04:00,Premarket,1.147,Gap up,5.49,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,IONQ,57.94,58.75,2026-06-12T08:00:00-04:00,Premarket,1.398,Gap up,0.81,Bullish,directional,elevated_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,TEM,49.6,49.7,2026-06-12T08:00:00-04:00,Premarket,0.202,Flat / no meaningful gap,0.1,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,MSTR,120.17,120.22,2026-06-12T08:00:00-04:00,Premarket,0.042,Flat / no meaningful gap,0.05,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,NOW,103.08,104.23,2026-06-12T08:00:00-04:00,Premarket,1.116,Gap up,1.15,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,QQQ,716.44,720.11,2026-06-12T08:00:00-04:00,Premarket,0.512,Flat / no meaningful gap,3.67,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-12,2026-06-11T16:00:00-04:00,2026-06-12T08:00:00-04:00,SPY,737.64,741.95,2026-06-12T08:00:00-04:00,Premarket,0.584,Flat / no meaningful gap,4.31,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
