status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,SNOW,238.01,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,238.3,235.0,235.0,235.0,238.3,0.0,fresh,Fresh / untested (0 tests),0,0.71,Weak,0.31,3.44,Weak,7.94,"4H/3H/1H demand @ 175.58 (RR 18.92, fresh, tests 0, quality 18.9)",6.0,18.92,18.9,175.58,,1:18.92–1:22.91,"T1: 4H/3H/1H demand @ 175.58 (RR 18.92, fresh, tests 0, quality 18.9) | T2: 4H/3H/2H/90m/1H demand @ 172.73 (RR 19.78, fresh, tests 0, quality 17.2) | T3: 1D/4H/2H/90m demand @ 166.97 (RR 21.53, fresh, tests 0, quality 15.7) | T4: 1D/2H/90m/1H demand @ 165.54 (RR 21.96, fresh, tests 0, quality 16.6) | T5: 2H demand @ 162.41 (RR 22.91, multiple_tests, tests 2, quality 3.2, soft obstacle: low_quality)","4H/3H/1H demand @ 175.58 (RR 18.92, fresh, tests 0, quality 18.9)",18.92,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 172.73 (RR 19.78, fresh, tests 0, quality 17.2)",19.78,fresh,0.0,hard_target,"1D/4H/2H/90m demand @ 166.97 (RR 21.53, fresh, tests 0, quality 15.7)",21.53,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,7,"4H,3H,2H,90m,1H",4H demand 235.41-238.30 RBR; 3H demand 235.41-238.30 RBR; 2H demand 235.41-238.30 RBR; 2H demand 235.00-237.00 RBR; 90m demand 235.54-238.30 RBR; 1H demand 235.86-238.30 RBR; 1H demand 235.85-237.24 DBR,4H,235.0,238.3,4H/3H/2H/90m/1H,containing_price,0.0,241.01,242.7,1H,above_price,1.26,inside_demand,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,240.28,-2.27,-0.945,Gap down,small_gap,Bearish,-1.331,directional,below_9ema,below_vwap,240.093,240.146,3.582,high_volume,volume_expansion_with_direction,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,73.0,"structure mixed; testing demand; volume expansion; gap into demand; gap down -0.94%; Demand history: holds 50%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.985,A+,Excellent 1:4.0+,rr-excellent,T1 1:18.92 (Excellent 1:4.0+); range 1:18.92–1:21.53,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,SPY,742.38,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,745.34,741.96,745.34,745.34,741.96,0.0,fresh,Fresh / untested (0 tests),0,-0.87,Weak,1.03,13.3,Average,7.4,"4H/3H/2H/90m/1H supply @ 757.06 (RR 4.34, fresh, tests 0, quality 17.7)",4.34,4.34,17.68,757.06,,1:4.34,"T1: 4H/3H/2H/90m/1H supply @ 757.06 (RR 4.34, fresh, tests 0, quality 17.7)","4H/3H/2H/90m/1H supply @ 757.06 (RR 4.34, fresh, tests 0, quality 17.7)",4.34,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,4,"2H,90m,1H",2H supply 741.96-742.97 DBD; 90m supply 742.44-745.34 RBD; 1H supply 741.96-742.39 DBD; 1H supply 744.03-744.81 DBD,2H,727.82,739.3,1D/4H/3H/2H/90m/1H,below_price,0.41,741.96,745.34,2H/90m/1H,containing_price,0.0,inside_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,739.31,3.07,0.415,Flat / no meaningful gap,flat,Sideways,0.19,sideways,above_9ema,above_vwap,739.454,739.244,2.815,high_volume,absorption_possible,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,74.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,8.85,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.34 (Excellent 1:4.0+); range 1:4.34–1:4.34,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,INTC,113.04,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,113.14,111.25,113.14,113.14,111.25,0.0,fresh,Fresh / untested (0 tests),0,-2.01,Excellent,0.88,3.52,Weak,8.74,"2H/90m supply @ 117.83 (RR 2.54, one_test, tests 1, quality 8.1)",2.54,2.54,8.07,117.83,,1:2.54–1:7.66,"T1: 2H/90m supply @ 117.83 (RR 2.54, one_test, tests 1, quality 8.1) | T2: 1D/4H/3H/2H/90m/1H supply @ 120.70 (RR 4.05, fresh, tests 0, quality 17.6) | T3: 4H/2H/90m supply @ 127.51 (RR 7.66, fresh, tests 0, quality 14.5)","2H/90m supply @ 117.83 (RR 2.54, one_test, tests 1, quality 8.1)",2.54,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 120.70 (RR 4.05, fresh, tests 0, quality 17.6)",4.05,fresh,0.0,hard_target,"4H/2H/90m supply @ 127.51 (RR 7.66, fresh, tests 0, quality 14.5)",7.66,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,8,"4H,3H,2H,90m,1H",4H supply 111.79-112.68 RBD; 3H supply 111.42-113.14 RBD; 2H supply 111.38-112.50 RBD; 2H supply 111.79-112.68 DBD; 90m supply 111.79-112.68 DBD; 1H supply 111.79-112.68 DBD; 1H supply 111.25-112.25 RBD; 1H supply 112.42-112.68 RBD,4H,109.85,111.38,90m/1H,below_price,1.47,108.4,113.14,1D,containing_price,0.0,inside_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,110.19,2.848,2.585,Gap up,moderate_gap,Bullish,1.144,directional,above_9ema,above_vwap,110.215,110.146,2.168,high_volume,volume_expansion_with_direction,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",-4.0,69.0,"structure mixed; testing supply; volume expansion; gap into supply; gap up 2.58%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.323,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.54 (Strong 1:2.5–1:3.99); range 1:2.54–1:7.66,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,AAPL,299.45,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBR/RBR,demand,302.26,298.67,298.67,302.26,298.67,0.0,fresh,Fresh / untested (0 tests),0,0.89,Weak,1.29,2.92,Strong,7.18,"1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 3.28, fresh, tests 0, quality 20.2)",3.28,3.28,20.23,311.23,,1:3.28,"T1: 1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 3.28, fresh, tests 0, quality 20.2)","1D/4H/3H/2H/90m/1H supply @ 311.23 (RR 3.28, fresh, tests 0, quality 20.2)",3.28,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,7,"4H,3H,2H,90m,1H",4H demand 300.40-301.95 DBR; 3H demand 300.40-301.95 DBR; 2H demand 298.67-300.00 RBR; 90m demand 298.67-299.51 DBR; 90m demand 300.40-301.95 DBR; 90m demand 301.49-302.26 RBR; 1H demand 299.06-299.51 DBR,4H,298.67,302.26,4H/3H/2H/90m/1H,containing_price,0.0,311.23,316.94,1D/4H/3H/2H/90m/1H,above_price,3.93,inside_demand,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,301.58,-2.13,-0.706,Flat / no meaningful gap,flat,Bearish,-1.696,directional,below_9ema,below_vwap,302.386,301.49,1.34,elevated_volume,volume_expansion_with_direction,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",-10.0,63.0,"structure mixed; testing demand; volume expansion; gap into demand; Demand history: holds 0%, breaks 50% (2 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,8.763,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.28 (Strong 1:2.5–1:3.99); range 1:3.28–1:3.28,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,SOFI,16.54,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/1H,RBD,supply,16.66,16.52,16.66,16.66,16.52,0.0,fresh,Fresh / untested (0 tests),0,-0.22,Weak,0.92,2.67,Average,5.64,"4H/3H/2H/90m/1H supply @ 17.04 (RR 3.56, fresh, tests 0, quality 16.8)",3.56,3.56,16.77,17.04,,1:3.56–1:17.56,"T1: 4H/3H/2H/90m/1H supply @ 17.04 (RR 3.56, fresh, tests 0, quality 16.8) | T2: 4H/3H/2H/1H supply @ 17.60 (RR 7.56, fresh, tests 0, quality 15.7) | T3: 1D/3H/2H/90m/1H supply @ 17.74 (RR 8.56, fresh, tests 0, quality 17.9) | T4: 1D/4H/3H/2H/90m/1H supply @ 18.36 (RR 12.99, fresh, tests 0, quality 19.7) | T5: 1D/3H/2H/90m/1H supply @ 19.00 (RR 17.56, one_test, tests 1, quality 14.2)","4H/3H/2H/90m/1H supply @ 17.04 (RR 3.56, fresh, tests 0, quality 16.8)",3.56,fresh,0.0,hard_target,"4H/3H/2H/1H supply @ 17.60 (RR 7.56, fresh, tests 0, quality 15.7)",7.56,fresh,0.0,hard_target,"1D/3H/2H/90m/1H supply @ 17.74 (RR 8.56, fresh, tests 0, quality 17.9)",8.56,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"2H,1H",2H supply 16.57-16.66 RBD; 1H supply 16.52-16.60 RBD,2H,16.01,16.17,1D,below_price,2.24,16.52,16.66,2H/1H,containing_price,0.0,inside_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,16.495,0.046,0.282,Flat / no meaningful gap,flat,Sideways,0.1,sideways,above_9ema,above_vwap,16.478,16.508,1.78,high_volume,volume_expansion_with_direction,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 50% (6 tests)",0.0,73.0,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 50%, breaks 50% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,7.96,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.56 (Strong 1:2.5–1:3.99); range 1:3.56–1:8.56,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,TSLA,412.32,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,RBD,supply,412.94,410.77,412.94,410.77,412.94,0.0,fresh,Fresh / untested (0 tests),0,-0.4,Weak,0.81,2.5,Weak,5.46,"2H/90m demand @ 404.88 (RR 3.43, fresh, tests 0, quality 11.2)",3.43,3.43,11.22,404.88,,1:3.43–1:18.28,"T1: 2H/90m demand @ 404.88 (RR 3.43, fresh, tests 0, quality 11.2) | T2: 1D/4H/3H/2H/90m/1H demand @ 395.46 (RR 7.77, fresh, tests 0, quality 17.2) | T3: 4H/3H/2H/90m demand @ 382.34 (RR 13.82, fresh, tests 0, quality 14.5) | T4: 1D/90m/1H demand @ 378.53 (RR 15.57, fresh, tests 0, quality 16.2) | T5: 4H/3H/2H/90m/1H demand @ 372.65 (RR 18.28, fresh, tests 0, quality 16.4)","2H/90m demand @ 404.88 (RR 3.43, fresh, tests 0, quality 11.2)",3.43,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 395.46 (RR 7.77, fresh, tests 0, quality 17.2)",7.77,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 382.34 (RR 13.82, fresh, tests 0, quality 14.5)",13.82,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 410.77-412.94 RBD; 1H supply 410.77-412.16 RBD,90m,399.36,404.88,2H/90m,below_price,1.8,410.77,412.94,90m/1H,containing_price,0.0,inside_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,409.05,3.27,0.799,Gap up,small_gap,Sideways,0.16,sideways,above_9ema,above_vwap,409.634,408.754,1.902,high_volume,high_volume,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 50%, breaks 33% (6 tests)",3.33,64.3,"structure mixed; testing supply; gap into supply; gap up 0.80%; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,7.915,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.43 (Strong 1:2.5–1:3.99); range 1:3.43–1:13.82,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,TSLA,412.32,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,90m/1H,RBD,supply,412.94,410.77,412.94,412.94,410.77,0.0,fresh,Fresh / untested (0 tests),0,-0.4,Weak,0.81,2.5,Weak,5.46,"1D/4H/3H/2H/90m/1H supply @ 418.45 (RR 2.82, fresh, tests 0, quality 18.7)",2.82,2.82,18.67,418.45,,1:2.82–1:33.68,"T1: 1D/4H/3H/2H/90m/1H supply @ 418.45 (RR 2.82, fresh, tests 0, quality 18.7) | T2: 1D/4H/3H/2H/90m/1H supply @ 428.64 (RR 7.52, fresh, tests 0, quality 18.3) | T3: 1D/4H/3H/2H/90m/1H supply @ 440.02 (RR 12.76, fresh, tests 0, quality 18.0) | T4: 1D/2H/90m/1H supply @ 447.99 (RR 16.44, multiple_tests, tests 2, quality 11.2) | T5: 1D supply @ 485.40 (RR 33.68, fresh, tests 0, quality 14.4)","1D/4H/3H/2H/90m/1H supply @ 418.45 (RR 2.82, fresh, tests 0, quality 18.7)",2.82,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 428.64 (RR 7.52, fresh, tests 0, quality 18.3)",7.52,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 440.02 (RR 12.76, fresh, tests 0, quality 18.0)",12.76,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 410.77-412.94 RBD; 1H supply 410.77-412.16 RBD,90m,399.36,404.88,2H/90m,below_price,1.8,410.77,412.94,90m/1H,containing_price,0.0,inside_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,409.05,3.27,0.799,Gap up,small_gap,Sideways,0.16,sideways,above_9ema,above_vwap,409.634,408.754,1.902,high_volume,high_volume,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 33% (6 tests)",-3.33,57.7,"structure mixed; testing supply; gap into supply; gap up 0.80%; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,7.607,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.82 (Strong 1:2.5–1:3.99); range 1:2.82–1:12.76,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,RBLX,42.31,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,42.76,42.51,42.76,42.76,42.51,1.06,fresh,Fresh / untested (0 tests),0,-0.22,Weak,1.52,6.0,Excellent,6.76,"4H/3H/2H/90m/1H supply @ 43.32 (RR 4.04, fresh, tests 0, quality 14.9)",4.04,4.04,14.87,43.32,,1:4.04–1:54.16,"T1: 4H/3H/2H/90m/1H supply @ 43.32 (RR 4.04, fresh, tests 0, quality 14.9) | T2: 4H/3H/2H/90m/1H supply @ 44.60 (RR 9.16, one_test, tests 1, quality 12.3) | T3: 4H/3H/2H/90m/1H supply @ 46.36 (RR 16.20, fresh, tests 0, quality 16.8) | T4: 1D/4H/3H/2H/90m/1H supply @ 47.00 (RR 18.76, fresh, tests 0, quality 17.5) | T5: 4H/2H/90m/1H supply @ 55.85 (RR 54.16, fresh, tests 0, quality 16.2)","4H/3H/2H/90m/1H supply @ 43.32 (RR 4.04, fresh, tests 0, quality 14.9)",4.04,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 44.60 (RR 9.16, one_test, tests 1, quality 12.3)",9.16,one_test,1.0,hard_target,"4H/3H/2H/90m/1H supply @ 46.36 (RR 16.20, fresh, tests 0, quality 16.8)",16.2,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H supply 42.52-42.76 DBD; 90m supply 42.55-42.64 RBD; 1H supply 42.51-42.69 DBD,2H,42.26,42.37,1H,containing_price,0.0,42.51,42.76,2H/90m/1H,above_price,0.47,inside_demand,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,42.3,0.01,0.024,Flat / no meaningful gap,flat,Bearish,-0.587,grinding,below_9ema,below_vwap,42.518,42.368,4.862,high_volume,high_volume,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_demand,Supply Breakout Watch,rejecting_from_supply,"Supply history: rejects 50%, breaks 50% (8 tests)",0.0,69.0,"structure mixed; rejecting from supply; gap into demand; Supply history: rejects 50%, breaks 50% (8 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.934,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.04 (Excellent 1:4.0+); range 1:4.04–1:16.20,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,NFLX,82.37,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBR/RBR,demand,82.33,81.0,81.0,81.0,82.33,1.66,fresh,Fresh / untested (0 tests),0,0.22,Weak,0.97,6.76,Average,8.69,"1D demand @ 77.79 (RR 3.44, fresh, tests 0, quality 13.6)",3.44,3.44,13.64,77.79,,1:3.44–1:3.78,"T1: 1D demand @ 77.79 (RR 3.44, fresh, tests 0, quality 13.6) | T2: 1D/4H/3H/2H/90m/1H demand @ 77.34 (RR 3.78, fresh, tests 0, quality 16.5)","1D demand @ 77.79 (RR 3.44, fresh, tests 0, quality 13.6)",3.44,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 77.34 (RR 3.78, fresh, tests 0, quality 16.5)",3.78,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,7,"1D,2H,90m,1H",1D demand 81.00-82.33 RBR; 2H demand 81.00-81.58 RBR; 90m demand 81.97-82.30 DBR; 90m demand 81.00-81.53 RBR; 1H demand 81.97-82.15 RBR; 1H demand 81.30-81.41 DBR; 1H demand 81.83-82.20 RBR,1D,81.0,82.33,1D/2H/90m/1H,below_price,0.05,82.38,83.7,4H/3H/2H/90m/1H,above_price,0.01,between_nearest_demand_and_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,82.635,-0.265,-0.321,Flat / no meaningful gap,flat,Sideways,-0.411,grinding,below_9ema,below_vwap,82.695,82.666,2.676,high_volume,high_volume,Premarket,2026-06-09T08:00:00-04:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,50.0,"structure mixed; Demand history: holds 50%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Research / monitor only,eligible_pre_grade,9.506,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.44 (Strong 1:2.5–1:3.99); range 1:3.44–1:3.78,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,AVGO,401.0,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/1H,RBR,demand,395.38,393.03,393.03,393.03,395.38,1.99,fresh,Fresh / untested (0 tests),0,0.15,Weak,0.53,3.8,Weak,6.68,"1D/4H/3H/2H/1H demand @ 380.80 (RR 8.60, fresh, tests 0, quality 20.0)",6.0,8.6,20.0,380.8,,1:8.60–1:28.52,"T1: 1D/4H/3H/2H/1H demand @ 380.80 (RR 8.60, fresh, tests 0, quality 20.0) | T2: 3H/90m/1H demand @ 374.35 (RR 11.34, fresh, tests 0, quality 13.2) | T3: 1D/4H/3H/2H/90m/1H demand @ 356.66 (RR 18.87, fresh, tests 0, quality 19.7) | T4: 1D/90m/1H demand @ 351.75 (RR 20.96, fresh, tests 0, quality 15.1) | T5: 1D demand @ 333.97 (RR 28.52, fresh, tests 0, quality 14.8)","1D/4H/3H/2H/1H demand @ 380.80 (RR 8.60, fresh, tests 0, quality 20.0)",8.6,fresh,0.0,hard_target,"3H/90m/1H demand @ 374.35 (RR 11.34, fresh, tests 0, quality 13.2)",11.34,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 356.66 (RR 18.87, fresh, tests 0, quality 19.7)",18.87,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"4H,3H,1H",4H demand 393.03-395.26 RBR; 3H demand 393.95-395.26 RBR; 1H demand 393.50-395.38 RBR,4H,393.03,395.38,4H/3H/1H,below_price,1.4,395.26,402.5,3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-06-09T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-06-09 08:00 AM EDT,396.68,4.32,1.089,Gap up,small_gap,Bullish,1.323,directional,above_9ema,above_vwap,395.634,396.468,2.866,high_volume,volume_expansion_with_direction,Premarket,2026-06-09T08:00:00-04:00,preopen,gap_into_supply,Demand Breakdown Watch,bouncing_from_demand,"Demand history: holds 43%, breaks 57% (7 tests)",2.86,83.9,"structure mixed; bouncing from demand; volume expansion; gap into supply; gap up 1.09%; Demand history: holds 43%, breaks 57% (7 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.821,A+,Excellent 1:4.0+,rr-excellent,T1 1:8.60 (Excellent 1:4.0+); range 1:8.60–1:18.87,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
