test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,NVDA,215.19,213.85,2026-05-11T08:00:00-04:00,Premarket,-0.623,Flat / no meaningful gap,-1.34,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,AMD,455.0,467.726,2026-05-11T08:00:00-04:00,Premarket,2.797,Gap up,12.726,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,AVGO,429.9,425.6767,2026-05-11T08:00:00-04:00,Premarket,-0.982,Gap down,-4.223,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,TSLA,428.32,424.13,2026-05-11T08:00:00-04:00,Premarket,-0.978,Gap down,-4.19,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,META,609.66,604.7455,2026-05-11T08:00:00-04:00,Premarket,-0.806,Gap down,-4.914,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,AMZN,272.64,270.7,2026-05-11T08:00:00-04:00,Premarket,-0.712,Flat / no meaningful gap,-1.94,Bearish,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,MSFT,415.16,410.5,2026-05-11T08:00:00-04:00,Premarket,-1.122,Gap down,-4.66,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,PLTR,137.8,134.89,2026-05-11T08:00:00-04:00,Premarket,-2.112,Gap down,-2.91,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,AAPL,293.22,293.01,2026-05-11T08:00:00-04:00,Premarket,-0.072,Flat / no meaningful gap,-0.21,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,GOOGL,400.81,396.0,2026-05-11T08:00:00-04:00,Premarket,-1.2,Gap down,-4.81,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,NFLX,87.45,86.8,2026-05-11T08:00:00-04:00,Premarket,-0.743,Flat / no meaningful gap,-0.65,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,COST,1008.77,1007.01,2026-05-11T08:00:00-04:00,Premarket,-0.174,Flat / no meaningful gap,-1.76,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,INTC,124.91,130.94,2026-05-11T08:00:00-04:00,Premarket,4.827,Gap up,6.03,Bullish,impulsive,elevated_volume,elevated_volume,above_9ema,above_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,MU,746.88,784.92,2026-05-11T08:00:00-04:00,Premarket,5.093,Gap up,38.04,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,CRM,181.77,180.75,2026-05-11T08:00:00-04:00,Premarket,-0.561,Flat / no meaningful gap,-1.02,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,PANW,207.85,205.46,2026-05-11T07:55:00-04:00,Premarket,-1.15,Gap down,-2.39,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,CRWD,527.76,522.49,2026-05-11T07:55:00-04:00,Premarket,-0.999,Gap down,-5.27,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-11,2026-05-08T16:00:00-04:00,2026-05-11T08:00:00-04:00,SNOW,152.45,151.62,2026-05-11T08:00:00-04:00,Premarket,-0.544,Flat / no meaningful gap,-0.83,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
