test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,NVDA,195.88,197.13,2026-02-26T08:00:00-05:00,Premarket,0.638,Flat / no meaningful gap,1.25,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,AMD,210.86,208.24,2026-02-26T08:00:00-05:00,Premarket,-1.243,Gap down,-2.62,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,AVGO,332.305,331.24,2026-02-26T08:00:00-05:00,Premarket,-0.32,Flat / no meaningful gap,-1.065,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,TSLA,417.39,414.8807,2026-02-26T08:00:00-05:00,Premarket,-0.601,Flat / no meaningful gap,-2.509,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,META,653.8,650.2,2026-02-26T08:00:00-05:00,Premarket,-0.551,Flat / no meaningful gap,-3.6,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,AMZN,210.66,210.34,2026-02-26T08:00:00-05:00,Premarket,-0.152,Flat / no meaningful gap,-0.32,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,MSFT,400.49,400.21,2026-02-26T08:00:00-05:00,Premarket,-0.07,Flat / no meaningful gap,-0.28,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,PLTR,134.19,134.0,2026-02-26T08:00:00-05:00,Premarket,-0.142,Flat / no meaningful gap,-0.19,Bearish,grinding,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,AAPL,274.18,274.18,2026-02-26T08:00:00-05:00,Premarket,0.0,Flat / no meaningful gap,0.0,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,GOOGL,313.0,311.45,2026-02-26T08:00:00-05:00,Premarket,-0.495,Flat / no meaningful gap,-1.55,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,NFLX,82.71,83.2485,2026-02-26T08:00:00-05:00,Premarket,0.651,Flat / no meaningful gap,0.539,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,COST,994.76,992.45,2026-02-26T08:00:00-05:00,Premarket,-0.232,Flat / no meaningful gap,-2.31,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,INTC,46.9,46.84,2026-02-26T08:00:00-05:00,Premarket,-0.128,Flat / no meaningful gap,-0.06,Sideways,sideways,high_volume,high_volume,above_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,MU,428.82,431.46,2026-02-26T08:00:00-05:00,Premarket,0.616,Flat / no meaningful gap,2.64,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,CRM,191.94,187.0337,2026-02-26T08:00:00-05:00,Premarket,-2.556,Gap down,-4.906,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,PANW,144.83,145.1556,2026-02-26T08:00:00-05:00,Premarket,0.225,Flat / no meaningful gap,0.326,Sideways,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,CRWD,363.18,361.75,2026-02-26T08:00:00-05:00,Premarket,-0.394,Flat / no meaningful gap,-1.43,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,SNOW,169.36,171.5,2026-02-26T08:00:00-05:00,Premarket,1.264,Gap up,2.14,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,SHOP,120.261,120.54,2026-02-26T08:00:00-05:00,Premarket,0.232,Flat / no meaningful gap,0.279,Bearish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,UBER,72.82,72.75,2026-02-26T08:00:00-05:00,Premarket,-0.096,Flat / no meaningful gap,-0.07,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,ARM,131.66,131.95,2026-02-26T08:00:00-05:00,Premarket,0.22,Flat / no meaningful gap,0.29,Sideways,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,ANET,132.87,132.44,2026-02-26T08:00:00-05:00,Premarket,-0.324,Flat / no meaningful gap,-0.43,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,SMCI,33.575,33.38,2026-02-26T08:00:00-05:00,Premarket,-0.581,Flat / no meaningful gap,-0.195,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,HOOD,77.53,77.0417,2026-02-26T08:00:00-05:00,Premarket,-0.63,Flat / no meaningful gap,-0.488,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,SOFI,19.305,19.31,2026-02-26T08:00:00-05:00,Premarket,0.026,Flat / no meaningful gap,0.005,Bearish,directional,high_volume,absorption_possible,below_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,COIN,183.99,182.94,2026-02-26T08:00:00-05:00,Premarket,-0.571,Flat / no meaningful gap,-1.05,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,RBLX,68.09,68.01,2026-02-26T08:00:00-05:00,Premarket,-0.117,Flat / no meaningful gap,-0.08,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,NET,171.72,172.79,2026-02-26T08:00:00-05:00,Premarket,0.623,Flat / no meaningful gap,1.07,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,RKLB,70.24,70.9,2026-02-26T08:00:00-05:00,Premarket,0.94,Gap up,0.66,Sideways,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,ASTS,82.36,82.47,2026-02-26T08:00:00-05:00,Premarket,0.134,Flat / no meaningful gap,0.11,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,HIMS,15.82,15.89,2026-02-26T08:00:00-05:00,Premarket,0.442,Flat / no meaningful gap,0.07,Bearish,impulsive,high_volume,high_volume,below_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,APP,421.78,416.54,2026-02-26T08:00:00-05:00,Premarket,-1.242,Gap down,-5.24,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,IONQ,33.65,38.697,2026-02-26T08:00:00-05:00,Premarket,14.999,Gap up,5.047,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,TEM,53.71,53.53,2026-02-26T08:00:00-05:00,Premarket,-0.335,Flat / no meaningful gap,-0.18,Bearish,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,MSTR,135.6,135.4,2026-02-26T08:00:00-05:00,Premarket,-0.147,Flat / no meaningful gap,-0.2,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,NOW,104.22,104.13,2026-02-26T08:00:00-05:00,Premarket,-0.086,Flat / no meaningful gap,-0.09,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,QQQ,616.52,616.11,2026-02-26T08:00:00-05:00,Premarket,-0.067,Flat / no meaningful gap,-0.41,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-26,2026-02-25T16:00:00-05:00,2026-02-26T08:00:00-05:00,SPY,693.08,693.32,2026-02-26T08:00:00-05:00,Premarket,0.035,Flat / no meaningful gap,0.24,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
