test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,NVDA,208.64,209.25,2026-06-09T08:00:00-04:00,Premarket,0.292,Flat / no meaningful gap,0.61,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,AMD,490.0,502.4,2026-06-09T08:00:00-04:00,Premarket,2.531,Gap up,12.4,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,AVGO,396.68,401.0,2026-06-09T08:00:00-04:00,Premarket,1.089,Gap up,4.32,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,TSLA,409.05,412.32,2026-06-09T08:00:00-04:00,Premarket,0.799,Gap up,3.27,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,META,585.27,592.9,2026-06-09T08:00:00-04:00,Premarket,1.304,Gap up,7.63,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,AMZN,245.24,246.69,2026-06-09T08:00:00-04:00,Premarket,0.591,Flat / no meaningful gap,1.45,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,MSFT,411.75,410.25,2026-06-09T08:00:00-04:00,Premarket,-0.364,Flat / no meaningful gap,-1.5,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,PLTR,136.47,135.6561,2026-06-09T08:00:00-04:00,Premarket,-0.596,Flat / no meaningful gap,-0.814,Bearish,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,AAPL,301.58,299.45,2026-06-09T08:00:00-04:00,Premarket,-0.706,Flat / no meaningful gap,-2.13,Bearish,directional,elevated_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,GOOGL,363.32,366.0,2026-06-09T08:00:00-04:00,Premarket,0.738,Flat / no meaningful gap,2.68,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,NFLX,82.635,82.37,2026-06-09T08:00:00-04:00,Premarket,-0.321,Flat / no meaningful gap,-0.265,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,COST,974.62,971.56,2026-06-09T07:35:00-04:00,Premarket,-0.314,Flat / no meaningful gap,-3.06,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,INTC,110.19,113.0382,2026-06-09T08:00:00-04:00,Premarket,2.585,Gap up,2.848,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,MU,949.47,994.0,2026-06-09T08:00:00-04:00,Premarket,4.69,Gap up,44.53,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,CRM,182.57,180.8215,2026-06-09T08:00:00-04:00,Premarket,-0.958,Gap down,-1.749,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,PANW,266.26,264.75,2026-06-09T08:00:00-04:00,Premarket,-0.567,Flat / no meaningful gap,-1.51,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,CRWD,658.79,656.8773,2026-06-09T08:00:00-04:00,Premarket,-0.29,Flat / no meaningful gap,-1.913,Sideways,sideways,high_volume,high_volume,above_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,SNOW,240.28,238.01,2026-06-09T08:00:00-04:00,Premarket,-0.945,Gap down,-2.27,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,SHOP,110.79,110.7,2026-06-09T08:00:00-04:00,Premarket,-0.081,Flat / no meaningful gap,-0.09,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,UBER,70.11,70.56,2026-06-09T08:00:00-04:00,Premarket,0.642,Flat / no meaningful gap,0.45,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,ARM,346.31,359.0,2026-06-09T08:00:00-04:00,Premarket,3.664,Gap up,12.69,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,ANET,156.4,158.5,2026-06-09T08:00:00-04:00,Premarket,1.343,Gap up,2.1,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,SMCI,43.97,44.88,2026-06-09T08:00:00-04:00,Premarket,2.07,Gap up,0.91,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,HOOD,85.04,85.6499,2026-06-09T08:00:00-04:00,Premarket,0.717,Flat / no meaningful gap,0.61,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,SOFI,16.495,16.5415,2026-06-09T08:00:00-04:00,Premarket,0.282,Flat / no meaningful gap,0.046,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,COIN,162.11,160.6401,2026-06-09T08:00:00-04:00,Premarket,-0.907,Gap down,-1.47,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-09,2026-06-08T16:00:00-04:00,2026-06-09T08:00:00-04:00,RBLX,42.3,42.31,2026-06-09T08:00:00-04:00,Premarket,0.024,Flat / no meaningful gap,0.01,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
