status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,AMD,218.98,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,221.33,218.4,221.33,221.33,218.4,0.0,fresh,Fresh / untested (0 tests),0,-1.84,Strong,1.15,7.89,Average,10.2,"4H/3H/2H/90m/1H supply @ 239.83 (RR 7.12, fresh, tests 0, quality 20.5)",6.0,7.12,20.5,239.83,,1:7.12–1:15.43,"T1: 4H/3H/2H/90m/1H supply @ 239.83 (RR 7.12, fresh, tests 0, quality 20.5) | T2: 4H/2H/90m supply @ 246.28 (RR 9.32, fresh, tests 0, quality 13.9) | T3: 1D/4H/2H/90m/1H supply @ 251.89 (RR 11.23, fresh, tests 0, quality 18.4) | T4: 1D/4H/90m/1H supply @ 258.31 (RR 13.42, one_test, tests 1, quality 13.0) | T5: 1D supply @ 264.19 (RR 15.43, one_test, tests 1, quality 10.1)","4H/3H/2H/90m/1H supply @ 239.83 (RR 7.12, fresh, tests 0, quality 20.5)",7.12,fresh,0.0,hard_target,"4H/2H/90m supply @ 246.28 (RR 9.32, fresh, tests 0, quality 13.9)",9.32,fresh,0.0,hard_target,"1D/4H/2H/90m/1H supply @ 251.89 (RR 11.23, fresh, tests 0, quality 18.4)",11.23,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H supply 220.32-221.33 DBD; 3H supply 218.40-221.33 RBD; 2H supply 220.32-221.33 RBD; 90m supply 220.28-221.20 RBD; 1H supply 220.32-220.60 DBD,4H,214.62,215.94,90m/1H,below_price,1.39,218.4,221.33,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,217.56,1.42,0.653,Flat / no meaningful gap,flat,Bullish,1.258,directional,above_9ema,above_vwap,217.023,217.443,2.471,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",-4.0,69.0,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.5,A+,Excellent 1:4.0+,rr-excellent,T1 1:7.12 (Excellent 1:4.0+); range 1:7.12–1:11.23,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,META,579.49,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,DBD,supply,582.77,577.16,582.77,577.16,582.77,0.0,fresh,Fresh / untested (0 tests),0,-1.26,Moderate,0.83,4.95,Weak,6.84,"2H/90m/1H demand @ 560.06 (RR 3.46, fresh, tests 0, quality 12.6)",3.46,3.46,12.64,560.06,,1:3.46–1:9.79,"T1: 2H/90m/1H demand @ 560.06 (RR 3.46, fresh, tests 0, quality 12.6) | T2: 1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 7.50, fresh, tests 0, quality 19.9) | T3: 90m/1H demand @ 524.55 (RR 9.79, fresh, tests 0, quality 9.7)","2H/90m/1H demand @ 560.06 (RR 3.46, fresh, tests 0, quality 12.6)",3.46,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 7.50, fresh, tests 0, quality 19.9)",7.5,fresh,0.0,hard_target,"90m/1H demand @ 524.55 (RR 9.79, fresh, tests 0, quality 9.7)",9.79,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 577.16-582.77 DBD; 1H supply 579.19-582.77 DBD,90m,568.15,580.13,1D/2H/90m/1H,containing_price,0.0,577.16,582.77,90m/1H,containing_price,0.0,inside_demand,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,574.61,4.884,0.85,Gap up,small_gap,Bullish,1.162,directional,above_9ema,above_vwap,573.938,574.449,2.605,high_volume,absorption_possible,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 67%, breaks 33% (3 tests)",6.67,75.7,"structure mixed; testing supply; possible absorption; gap into supply; gap up 0.85%; Supply history: rejects 67%, breaks 33% (3 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.26,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.46 (Strong 1:2.5–1:3.99); range 1:3.46–1:9.79,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,CRWD,399.1,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,RBD,supply,400.32,396.56,400.32,400.32,396.56,0.0,multiple_tests,Multiple retests (2 tests),2,-1.16,Moderate,1.13,51.75,Average,6.29,"1D/4H/3H/2H/1H supply @ 411.06 (RR 3.18, fresh, tests 0, quality 17.8)",3.18,3.18,17.75,411.06,,1:3.18–1:18.64,"T1: 1D/4H/3H/2H/1H supply @ 411.06 (RR 3.18, fresh, tests 0, quality 17.8) | T2: 4H/3H/2H/90m/1H supply @ 424.56 (RR 6.77, fresh, tests 0, quality 18.5) | T3: 1D/90m/1H supply @ 428.18 (RR 7.73, fresh, tests 0, quality 17.5) | T4: 1D/4H/3H/2H/90m/1H supply @ 437.36 (RR 10.18, one_test, tests 1, quality 13.8) | T5: 1D supply @ 469.19 (RR 18.64, fresh, tests 0, quality 15.7)","1D/4H/3H/2H/1H supply @ 411.06 (RR 3.18, fresh, tests 0, quality 17.8)",3.18,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 424.56 (RR 6.77, fresh, tests 0, quality 18.5)",6.77,fresh,0.0,hard_target,"1D/90m/1H supply @ 428.18 (RR 7.73, fresh, tests 0, quality 17.5)",7.73,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"4H,3H,2H,90m,1H",4H supply 398.43-400.32 RBD; 3H supply 398.43-400.32 RBD; 2H supply 398.43-400.32 RBD; 90m supply 398.43-400.32 RBD; 1H supply 396.56-399.27 RBD,4H,386.37,396.75,1D/4H/3H/90m/1H,below_price,0.59,396.56,400.32,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,399.12,-0.02,-0.005,Flat / no meaningful gap,flat,Bullish,0.689,grinding,above_9ema,above_vwap,397.057,398.773,3.912,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,73.0,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,7.881,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.18 (Strong 1:2.5–1:3.99); range 1:3.18–1:7.73,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,INTC,51.2,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,DBD/RBD,supply,51.3,50.83,51.3,50.83,51.3,0.0,fresh,Fresh / untested (0 tests),0,-0.29,Weak,0.45,7.07,Weak,5.99,"2H/90m/1H demand @ 49.79 (RR 3.00, fresh, tests 0, quality 12.2)",3.0,3.0,12.23,49.79,,1:3.00–1:21.32,"T1: 2H/90m/1H demand @ 49.79 (RR 3.00, fresh, tests 0, quality 12.2) | T2: 4H/3H/2H/90m/1H demand @ 48.37 (RR 6.02, fresh, tests 0, quality 16.4) | T3: 3H/90m/1H demand @ 44.14 (RR 15.02, fresh, tests 0, quality 17.1) | T4: 4H/3H/2H/90m/1H demand @ 42.79 (RR 17.89, fresh, tests 0, quality 16.4) | T5: 4H/3H/2H/90m demand @ 41.18 (RR 21.32, fresh, tests 0, quality 15.4)","2H/90m/1H demand @ 49.79 (RR 3.00, fresh, tests 0, quality 12.2)",3.0,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 48.37 (RR 6.02, fresh, tests 0, quality 16.4)",6.02,fresh,0.0,hard_target,"3H/90m/1H demand @ 44.14 (RR 15.02, fresh, tests 0, quality 17.1)",15.02,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"90m,1H",90m supply 50.83-51.22 RBD; 90m supply 50.99-51.30 RBD; 1H supply 50.84-51.22 DBD; 1H supply 50.99-51.30 RBD,90m,48.97,49.79,2H/90m/1H,below_price,2.75,50.83,51.3,90m/1H,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,50.35,0.85,1.688,Gap up,moderate_gap,Bullish,2.533,impulsive,above_9ema,above_vwap,50.21,50.372,3.093,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",4.0,77.0,"structure mixed; testing supply; volume expansion; gap into supply; gap up 1.69%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.298,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.00 (Strong 1:2.5–1:3.99); range 1:3.00–1:15.02,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,INTC,51.2,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,90m/1H,DBD/RBD,supply,51.3,50.83,51.3,51.3,50.83,0.0,fresh,Fresh / untested (0 tests),0,-0.29,Weak,0.45,7.07,Weak,5.99,"1D/4H/3H/2H/90m/1H supply @ 54.20 (RR 6.38, fresh, tests 0, quality 22.2)",6.0,6.38,22.19,54.2,,1:6.38,"T1: 1D/4H/3H/2H/90m/1H supply @ 54.20 (RR 6.38, fresh, tests 0, quality 22.2)","1D/4H/3H/2H/90m/1H supply @ 54.20 (RR 6.38, fresh, tests 0, quality 22.2)",6.38,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,4,"90m,1H",90m supply 50.83-51.22 RBD; 90m supply 50.99-51.30 RBD; 1H supply 50.84-51.22 DBD; 1H supply 50.99-51.30 RBD,90m,48.97,49.79,2H/90m/1H,below_price,2.75,50.83,51.3,90m/1H,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,50.35,0.85,1.688,Gap up,moderate_gap,Bullish,2.533,impulsive,above_9ema,above_vwap,50.21,50.372,3.093,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",-4.0,69.0,"structure mixed; testing supply; volume expansion; gap into supply; gap up 1.69%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.498,A,Excellent 1:4.0+,rr-excellent,T1 1:6.38 (Excellent 1:4.0+); range 1:6.38–1:6.38,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,QQQ,587.04,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBR/RBR,demand,584.31,580.42,580.42,580.42,584.31,1.13,fresh,Fresh / untested (0 tests),0,0.07,Weak,0.7,3.89,Weak,8.27,"4H/3H/2H/90m/1H demand @ 577.14 (RR 2.54, one_test, tests 1, quality 12.1)",2.54,2.54,12.11,577.14,,1:2.54–1:7.01,"T1: 4H/3H/2H/90m/1H demand @ 577.14 (RR 2.54, one_test, tests 1, quality 12.1) | T2: 2H/1H demand @ 568.74 (RR 4.70, fresh, tests 0, quality 12.2) | T3: 4H/3H/2H/90m demand @ 559.77 (RR 7.01, fresh, tests 0, quality 15.6)","4H/3H/2H/90m/1H demand @ 577.14 (RR 2.54, one_test, tests 1, quality 12.1)",2.54,one_test,1.0,hard_target,"2H/1H demand @ 568.74 (RR 4.70, fresh, tests 0, quality 12.2)",4.7,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 559.77 (RR 7.01, fresh, tests 0, quality 15.6)",7.01,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A+,4,"1D,2H,90m,1H",1D demand 580.42-584.31 RBR; 2H demand 581.14-582.18 RBR; 90m demand 581.14-583.52 DBR; 1H demand 582.05-583.13 RBR,1D,580.42,584.31,1D/2H/90m/1H,below_price,0.47,583.84,601.55,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,585.0,2.04,0.349,Flat / no meaningful gap,flat,Bullish,0.662,grinding,above_9ema,above_vwap,583.772,584.803,2.868,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Demand Breakdown Watch,bouncing_from_demand,"Demand history: holds 40%, breaks 60% (5 tests)",4.0,85.0,"structure mixed; bouncing from demand; volume expansion; gap into supply; Demand history: holds 40%, breaks 60% (5 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.979,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.54 (Strong 1:2.5–1:3.99); range 1:2.54–1:7.01,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,RBLX,59.86,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,RBR,demand,59.71,59.31,59.31,59.71,59.31,0.25,fresh,Fresh / untested (0 tests),0,0.31,Weak,1.38,2.4,Strong,5.94,"4H supply @ 61.91 (RR 3.73, fresh, tests 0, quality 11.8)",3.73,3.73,11.84,61.91,,1:3.73–1:13.76,"T1: 4H supply @ 61.91 (RR 3.73, fresh, tests 0, quality 11.8) | T2: 1D/4H/3H/2H/90m/1H supply @ 62.40 (RR 4.62, fresh, tests 0, quality 17.8) | T3: 3H/90m/1H supply @ 63.96 (RR 7.45, fresh, tests 0, quality 13.2) | T4: 4H/3H/2H/90m/1H supply @ 65.62 (RR 10.47, fresh, tests 0, quality 15.4) | T5: 4H/2H/1H supply @ 67.43 (RR 13.76, fresh, tests 0, quality 15.4)","4H supply @ 61.91 (RR 3.73, fresh, tests 0, quality 11.8)",3.73,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 62.40 (RR 4.62, fresh, tests 0, quality 17.8)",4.62,fresh,0.0,hard_target,"3H/90m/1H supply @ 63.96 (RR 7.45, fresh, tests 0, quality 13.2)",7.45,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 59.31-59.71 RBR; 1H demand 59.50-59.64 RBR,90m,59.31,59.71,90m/1H,below_price,0.25,58.8,60.56,4H/3H/2H/90m,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,60.1,-0.24,-0.399,Flat / no meaningful gap,flat,Sideways,0.134,sideways,below_9ema,below_vwap,59.863,60.057,4.235,high_volume,absorption_possible,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 100% (3 tests)",-15.0,48.0,"structure mixed; possible absorption; gap into supply; Demand history: holds 0%, breaks 100% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,eligible_pre_grade,8.51,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.73 (Strong 1:2.5–1:3.99); range 1:3.73–1:7.45,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,GOOGL,296.31,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/1H,DBR,demand,295.08,294.77,294.77,294.77,295.08,0.52,fresh,Fresh / untested (0 tests),0,0.24,Weak,0.56,13.33,Weak,5.3,"4H/3H/2H/90m/1H demand @ 287.56 (RR 28.24, fresh, tests 0, quality 18.4)",6.0,28.24,18.39,287.56,,1:28.24–1:117.40,"T1: 4H/3H/2H/90m/1H demand @ 287.56 (RR 28.24, fresh, tests 0, quality 18.4) | T2: 2H/90m/1H demand @ 282.30 (RR 45.21, fresh, tests 0, quality 13.0) | T3: 1D/4H/3H/2H/90m/1H demand @ 276.42 (RR 64.18, fresh, tests 0, quality 19.1) | T4: 1D demand @ 269.69 (RR 85.89, fresh, tests 0, quality 14.8) | T5: 1D demand @ 259.92 (RR 117.40, fresh, tests 0, quality 14.8)","4H/3H/2H/90m/1H demand @ 287.56 (RR 28.24, fresh, tests 0, quality 18.4)",28.24,fresh,0.0,hard_target,"2H/90m/1H demand @ 282.30 (RR 45.21, fresh, tests 0, quality 13.0)",45.21,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 276.42 (RR 64.18, fresh, tests 0, quality 19.1)",64.18,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"2H,1H",2H demand 294.95-295.08 DBR; 1H demand 294.77-295.02 DBR,2H,294.77,295.08,2H/1H,below_price,0.42,297.48,300.52,3H/90m,above_price,0.39,between_nearest_demand_and_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,295.82,0.495,0.167,Flat / no meaningful gap,flat,Sideways,0.337,grinding,above_9ema,above_vwap,295.335,295.716,2.919,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 36%, breaks 55% (11 tests)",3.64,65.6,"structure mixed; volume expansion; Demand history: holds 36%, breaks 55% (11 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.323,A,Excellent 1:4.0+,rr-excellent,T1 1:28.24 (Excellent 1:4.0+); range 1:28.24–1:64.18,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,PANW,163.06,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,RBR,demand,162.65,162.04,162.04,162.04,162.65,0.63,fresh,Fresh / untested (0 tests),0,0.25,Weak,0.59,28.89,Weak,5.19,"1D/4H/3H/2H/90m/1H demand @ 161.44 (RR 2.66, fresh, tests 0, quality 16.5)",2.66,2.66,16.53,161.44,,1:2.66–1:31.90,"T1: 1D/4H/3H/2H/90m/1H demand @ 161.44 (RR 2.66, fresh, tests 0, quality 16.5) | T2: 4H/3H/2H/90m demand @ 156.39 (RR 10.93, fresh, tests 0, quality 14.4) | T3: 1D/4H/2H/90m/1H demand @ 150.15 (RR 21.16, fresh, tests 0, quality 19.5) | T4: 1D/4H/3H/90m/1H demand @ 147.55 (RR 25.43, fresh, tests 0, quality 18.4) | T5: 3H/2H/90m/1H demand @ 143.60 (RR 31.90, fresh, tests 0, quality 13.5)","1D/4H/3H/2H/90m/1H demand @ 161.44 (RR 2.66, fresh, tests 0, quality 16.5)",2.66,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 156.39 (RR 10.93, fresh, tests 0, quality 14.4)",10.93,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 150.15 (RR 21.16, fresh, tests 0, quality 19.5)",21.16,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 162.04-162.65 RBR; 1H demand 162.04-162.52 RBR,90m,162.04,162.65,90m/1H,below_price,0.25,163.55,166.35,1D/4H/3H/2H/1H,above_price,0.3,between_nearest_demand_and_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,163.245,-0.185,-0.113,Flat / no meaningful gap,flat,Sideways,0.203,sideways,above_9ema,below_vwap,162.692,163.208,3.111,high_volume,volume_expansion_with_direction,Premarket,2026-04-06T08:00:00-04:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 25%, breaks 75% (8 tests)",10.0,72.0,"structure mixed; volume expansion; Demand history: holds 25%, breaks 75% (8 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,7.881,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.66 (Strong 1:2.5–1:3.99); range 1:2.66–1:21.16,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,AAPL,256.21,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,DBR,demand,255.34,254.31,254.31,254.31,255.34,0.74,fresh,Fresh / untested (0 tests),0,0.28,Weak,0.81,10.91,Weak,5.34,"1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 5.96, fresh, tests 0, quality 18.2)",5.96,5.96,18.18,250.07,,1:5.96–1:51.27,"T1: 1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 5.96, fresh, tests 0, quality 18.2) | T2: 1D demand @ 239.97 (RR 15.77, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 27.47, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 35.13, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 51.27, fresh, tests 0, quality 17.0)","1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 5.96, fresh, tests 0, quality 18.2)",5.96,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 15.77, fresh, tests 0, quality 17.9)",15.77,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 27.47, multiple_tests, tests 3, quality 6.9)",27.47,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 254.31-255.34 DBR; 1H demand 254.80-255.16 DBR,90m,254.31,255.34,90m/1H,below_price,0.34,252.12,258.95,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-04-06T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-06 08:00 AM EDT,255.89,0.321,0.125,Flat / no meaningful gap,flat,Sideways,0.361,grinding,above_9ema,above_vwap,255.359,255.962,3.231,high_volume,high_volume,Premarket,2026-04-06T08:00:00-04:00,preopen,gap_into_supply,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,65.0,"structure mixed; gap into supply; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.311,A,Excellent 1:4.0+,rr-excellent,T1 1:5.96 (Excellent 1:4.0+); range 1:5.96–1:27.47,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
