test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,NVDA,194.89,196.97,2026-06-30T08:00:00-04:00,Premarket,1.067,Gap up,2.08,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,AMD,539.28,542.4,2026-06-30T08:00:00-04:00,Premarket,0.579,Flat / no meaningful gap,3.12,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,AVGO,372.44,376.25,2026-06-30T08:00:00-04:00,Premarket,1.023,Gap up,3.81,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,TSLA,411.78,406.99,2026-06-30T08:00:00-04:00,Premarket,-1.163,Gap down,-4.79,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,META,562.33,562.09,2026-06-30T08:00:00-04:00,Premarket,-0.043,Flat / no meaningful gap,-0.24,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,AMZN,240.09,239.54,2026-06-30T08:00:00-04:00,Premarket,-0.229,Flat / no meaningful gap,-0.55,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,MSFT,368.48,369.4,2026-06-30T08:00:00-04:00,Premarket,0.25,Flat / no meaningful gap,0.92,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,PLTR,115.66,115.77,2026-06-30T08:00:00-04:00,Premarket,0.095,Flat / no meaningful gap,0.11,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,AAPL,281.63,281.036,2026-06-30T08:00:00-04:00,Premarket,-0.211,Flat / no meaningful gap,-0.594,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,GOOGL,353.45,354.61,2026-06-30T08:00:00-04:00,Premarket,0.328,Flat / no meaningful gap,1.16,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,NFLX,73.74,73.6101,2026-06-30T08:00:00-04:00,Premarket,-0.176,Flat / no meaningful gap,-0.13,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,COST,946.3,943.35,2026-06-30T07:50:00-04:00,Premarket,-0.312,Flat / no meaningful gap,-2.95,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,INTC,131.69,131.6298,2026-06-30T08:00:00-04:00,Premarket,-0.046,Flat / no meaningful gap,-0.06,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,MU,1145.0,1149.99,2026-06-30T08:00:00-04:00,Premarket,0.436,Flat / no meaningful gap,4.99,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-30,2026-06-29T16:00:00-04:00,2026-06-30T08:00:00-04:00,CRM,157.95,156.8115,2026-06-30T08:00:00-04:00,Premarket,-0.721,Flat / no meaningful gap,-1.138,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
