status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,NFLX,98.48,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,2H/90m/1H,DBR/RBR,demand,98.56,97.34,97.34,98.56,97.34,0.0,fresh,Fresh / untested (0 tests),0,0.81,Weak,1.04,5.88,Average,7.35,"1D supply @ 109.20 (RR 8.79, fresh, tests 0, quality 15.1)",6.0,8.79,15.05,109.2,,1:8.79–1:865.37,"T1: 1D supply @ 109.20 (RR 8.79, fresh, tests 0, quality 15.1) | T2: 1D supply @ 1154.23 (RR 865.37, fresh, tests 0, quality 14.5)","1D supply @ 109.20 (RR 8.79, fresh, tests 0, quality 15.1)",8.79,fresh,0.0,hard_target,"1D supply @ 1154.23 (RR 865.37, fresh, tests 0, quality 14.5)",865.37,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,5,"2H,90m,1H",2H demand 97.42-97.70 RBR; 90m demand 97.52-98.13 DBR; 1H demand 97.52-97.87 RBR; 1H demand 97.97-98.56 DBR; 1H demand 97.34-97.63 RBR,2H,97.34,98.56,2H/90m/1H,containing_price,0.0,98.29,99.68,4H/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,98.98,-0.5,-0.505,Flat / no meaningful gap,flat,Sideways,-0.289,grinding,below_9ema,below_vwap,98.802,98.849,3.085,high_volume,volume_expansion_with_direction,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,73.0,"structure mixed; testing demand; volume expansion; gap into supply; Demand history: holds 50%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Priority movement watch,eligible_pre_grade,8.838,A+,Excellent 1:4.0+,rr-excellent,T1 1:8.79 (Excellent 1:4.0+); range 1:8.79–1:865.37,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,NFLX,98.48,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD/RBD,supply,99.68,98.29,99.68,99.68,98.29,0.0,one_test,One successful retest (1 tests),1,-1.05,Moderate,0.32,2.97,Weak,6.43,"1D supply @ 109.20 (RR 7.71, fresh, tests 0, quality 15.1)",6.0,7.71,15.05,109.2,,1:7.71–1:759.53,"T1: 1D supply @ 109.20 (RR 7.71, fresh, tests 0, quality 15.1) | T2: 1D supply @ 1154.23 (RR 759.53, fresh, tests 0, quality 14.5)","1D supply @ 109.20 (RR 7.71, fresh, tests 0, quality 15.1)",7.71,fresh,0.0,hard_target,"1D supply @ 1154.23 (RR 759.53, fresh, tests 0, quality 14.5)",759.53,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,8,"4H,2H,90m,1H",4H supply 98.29-99.49 RBD; 4H supply 98.68-99.68 RBD; 2H supply 99.03-99.49 RBD; 90m supply 99.03-99.49 DBD; 90m supply 99.14-99.68 RBD; 1H supply 99.03-99.49 DBD; 1H supply 99.14-99.68 RBD; 1H supply 98.96-99.10 RBD,4H,97.34,98.56,2H/90m/1H,containing_price,0.0,98.29,99.68,4H/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,98.98,-0.5,-0.505,Flat / no meaningful gap,flat,Sideways,-0.289,grinding,below_9ema,below_vwap,98.802,98.849,3.085,high_volume,volume_expansion_with_direction,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 0%, breaks 75% (4 tests)",15.0,88.0,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,8.308,A,Excellent 1:4.0+,rr-excellent,T1 1:7.71 (Excellent 1:4.0+); range 1:7.71–1:759.53,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,CRWD,396.51,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,RBD,supply,400.32,396.19,400.32,400.32,396.19,0.0,multiple_tests,Multiple retests (2 tests),2,-1.16,Moderate,1.13,51.75,Average,6.29,"1D/4H/3H/2H/1H supply @ 411.06 (RR 3.52, fresh, tests 0, quality 17.8)",3.52,3.52,17.75,411.06,,1:3.52–1:17.60,"T1: 1D/4H/3H/2H/1H supply @ 411.06 (RR 3.52, fresh, tests 0, quality 17.8) | T2: 4H/3H/2H/90m/1H supply @ 424.56 (RR 6.79, fresh, tests 0, quality 18.5) | T3: 1D/90m/1H supply @ 428.18 (RR 7.67, fresh, tests 0, quality 17.5) | T4: 1D/4H/3H/2H/90m/1H supply @ 437.36 (RR 9.89, one_test, tests 1, quality 13.8) | T5: 1D supply @ 469.19 (RR 17.60, fresh, tests 0, quality 15.7)","1D/4H/3H/2H/1H supply @ 411.06 (RR 3.52, fresh, tests 0, quality 17.8)",3.52,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 424.56 (RR 6.79, fresh, tests 0, quality 18.5)",6.79,fresh,0.0,hard_target,"1D/90m/1H supply @ 428.18 (RR 7.67, fresh, tests 0, quality 17.5)",7.67,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"4H,3H,2H,90m,1H",4H supply 398.43-400.32 RBD; 3H supply 398.43-400.32 RBD; 3H supply 396.19-399.15 RBD; 2H supply 398.43-400.32 RBD; 90m supply 398.43-400.32 RBD; 1H supply 396.56-399.27 RBD,4H,386.37,396.75,1D/4H/3H/2H/90m/1H,containing_price,0.0,396.19,400.32,4H/3H/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-07T07:55:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 07:55 AM EDT,398.61,-2.1,-0.527,Flat / no meaningful gap,flat,Bearish,-0.517,grinding,below_9ema,below_vwap,398.312,398.359,3.544,high_volume,absorption_possible,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,69.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,7.973,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.52 (Strong 1:2.5–1:3.99); range 1:3.52–1:7.67,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,APP,407.03,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1H,RBR,demand,409.0,405.11,405.11,409.0,405.11,0.0,fresh,Fresh / untested (0 tests),0,0.57,Weak,0.99,13.01,Average,5.06,"1D/4H/3H/2H/90m/1H supply @ 434.33 (RR 7.02, fresh, tests 0, quality 20.2)",6.0,7.02,20.25,434.33,,1:7.02–1:26.35,"T1: 1D/4H/3H/2H/90m/1H supply @ 434.33 (RR 7.02, fresh, tests 0, quality 20.2) | T2: 1D supply @ 445.93 (RR 10.00, fresh, tests 0, quality 13.6) | T3: 4H/3H/2H/90m supply @ 455.62 (RR 12.49, fresh, tests 0, quality 15.1) | T4: 4H/3H/2H/90m/1H supply @ 474.96 (RR 17.46, fresh, tests 0, quality 14.2) | T5: 4H/2H/1H supply @ 509.55 (RR 26.35, fresh, tests 0, quality 14.2)","1D/4H/3H/2H/90m/1H supply @ 434.33 (RR 7.02, fresh, tests 0, quality 20.2)",7.02,fresh,0.0,hard_target,"1D supply @ 445.93 (RR 10.00, fresh, tests 0, quality 13.6)",10.0,fresh,0.0,hard_target,"4H/3H/2H/90m supply @ 455.62 (RR 12.49, fresh, tests 0, quality 15.1)",12.49,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,1H,1H demand 405.11-409.00 RR 6.00; 1H demand 398.10-402.99 RR 3.06,1H,405.11,409.0,1H,containing_price,0.0,434.33,444.88,1D/4H/3H/2H/90m/1H,above_price,6.71,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,412.73,-5.7,-1.381,Gap down,small_gap,Bearish,-1.108,directional,below_9ema,below_vwap,412.402,412.658,2.468,high_volume,absorption_possible,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 38%, breaks 62% (8 tests)",-5.0,64.0,"structure mixed; testing demand; possible absorption; gap into demand; gap down -1.38%; Demand history: holds 38%, breaks 62% (8 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,7.515,A,Excellent 1:4.0+,rr-excellent,T1 1:7.02 (Excellent 1:4.0+); range 1:7.02–1:12.49,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2
Near-Term,AAPL,256.32,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,255.89,254.31,254.31,254.31,255.89,0.78,fresh,Fresh / untested (0 tests),0,1.95,Strong,0.69,7.19,Weak,9.87,"1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 3.96, fresh, tests 0, quality 18.2)",3.96,3.96,18.18,250.07,,1:3.96–1:33.49,"T1: 1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 3.96, fresh, tests 0, quality 18.2) | T2: 1D demand @ 239.97 (RR 10.35, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 17.97, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 22.97, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 33.49, fresh, tests 0, quality 17.0)","1D/4H/3H/2H/90m/1H demand @ 250.07 (RR 3.96, fresh, tests 0, quality 18.2)",3.96,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 10.35, fresh, tests 0, quality 17.9)",10.35,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 17.97, multiple_tests, tests 3, quality 6.9)",17.97,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,7,"4H,3H,2H,90m,1H",4H demand 254.80-255.89 RBR; 3H demand 254.31-255.89 RBR; 2H demand 254.80-255.89 RBR; 90m demand 254.80-255.89 RBR; 90m demand 254.31-255.34 DBR; 1H demand 254.80-255.89 RBR; 1H demand 254.80-255.16 DBR,4H,254.31,255.89,4H/3H/2H/90m/1H,below_price,0.17,255.76,259.39,1D/1H,containing_price,0.0,inside_supply,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,258.887,-2.567,-0.992,Gap down,small_gap,Bearish,-1.09,directional,below_9ema,below_vwap,258.723,258.756,2.826,high_volume,high_volume,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_supply,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,79.0,"structure mixed; approaching demand with weakness; gap into supply; gap down -0.99%; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,9.889,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.96 (Strong 1:2.5–1:3.99); range 1:3.96–1:17.97,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,AMD,216.87,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,RBR,demand,215.94,214.62,214.62,214.62,215.94,1.04,fresh,Fresh / untested (0 tests),0,0.4,Weak,0.97,2.13,Average,5.62,"3H/90m demand @ 212.51 (RR 3.30, one_test, tests 1, quality 7.7)",3.3,3.3,7.65,212.51,,1:3.30–1:15.29,"T1: 3H/90m demand @ 212.51 (RR 3.30, one_test, tests 1, quality 7.7) | T2: 1D/4H/2H demand @ 210.21 (RR 5.04, fresh, tests 0, quality 15.9) | T3: 4H/3H/2H/90m/1H demand @ 203.71 (RR 9.97, one_test, tests 1, quality 13.5) | T4: 1D/3H/2H/1H demand @ 200.82 (RR 12.16, fresh, tests 0, quality 14.7) | T5: 1D/4H/3H/2H/90m demand @ 196.68 (RR 15.29, fresh, tests 0, quality 16.1)","3H/90m demand @ 212.51 (RR 3.30, one_test, tests 1, quality 7.7)",3.3,one_test,1.0,hard_target,"1D/4H/2H demand @ 210.21 (RR 5.04, fresh, tests 0, quality 15.9)",5.04,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 203.71 (RR 9.97, one_test, tests 1, quality 13.5)",9.97,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 214.62-215.94 RBR; 1H demand 214.62-215.29 RBR,90m,216.56,217.56,1H,containing_price,0.0,218.4,221.57,4H/3H/2H/90m/1H,above_price,0.71,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,220.19,-3.321,-1.508,Gap down,moderate_gap,Bearish,-1.553,directional,below_9ema,below_vwap,220.002,220.053,2.3,high_volume,high_volume,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 33%, breaks 56% (9 tests)",4.45,73.4,"structure mixed; approaching demand with weakness; gap into demand; gap down -1.51%; Demand history: holds 33%, breaks 56% (9 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,7.861,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.30 (Strong 1:2.5–1:3.99); range 1:3.30–1:9.97,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,SPY,655.25,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,RBR,demand,650.24,646.14,646.14,646.14,650.24,1.39,one_test,One successful retest (1 tests),1,0.91,Weak,0.63,1.9,Weak,5.54,"2H/1H demand @ 642.48 (RR 3.11, fresh, tests 0, quality 12.1)",3.11,3.11,12.12,642.48,,1:3.11–1:5.33,"T1: 2H/1H demand @ 642.48 (RR 3.11, fresh, tests 0, quality 12.1) | T2: 4H/3H/2H/90m demand @ 633.40 (RR 5.33, fresh, tests 0, quality 15.7)","2H/1H demand @ 642.48 (RR 3.11, fresh, tests 0, quality 12.1)",3.11,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 633.40 (RR 5.33, fresh, tests 0, quality 15.7)",5.33,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,6,"4H,3H,2H,90m,1H",4H demand 647.20-650.24 RBR; 3H demand 646.14-650.24 RBR; 2H demand 647.20-650.24 RBR; 90m demand 648.00-650.24 RBR; 1H demand 649.32-650.24 RBR; 1H demand 646.14-647.70 RBR,4H,652.52,658.43,1D/4H/3H/2H/90m/1H,containing_price,0.0,656.82,676.6,1D/4H/3H/2H/90m/1H,above_price,0.24,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,658.87,-3.62,-0.549,Flat / no meaningful gap,flat,Sideways,-0.474,grinding,below_9ema,below_vwap,658.361,658.554,3.049,high_volume,volume_expansion_with_direction,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 25%, breaks 50% (4 tests)",5.0,72.0,"structure mixed; volume expansion; gap into demand; Demand history: holds 25%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.312,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.11 (Strong 1:2.5–1:3.99); range 1:3.11–1:5.33,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,QQQ,584.45,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,RBR,demand,577.14,573.11,573.11,573.11,577.14,1.94,one_test,One successful retest (1 tests),1,1.25,Moderate,0.61,3.17,Weak,6.86,"2H/1H demand @ 568.74 (RR 3.90, fresh, tests 0, quality 12.2)",3.9,3.9,12.2,568.74,,1:3.90–1:6.12,"T1: 2H/1H demand @ 568.74 (RR 3.90, fresh, tests 0, quality 12.2) | T2: 4H/3H/2H/90m demand @ 559.77 (RR 6.12, fresh, tests 0, quality 15.6)","2H/1H demand @ 568.74 (RR 3.90, fresh, tests 0, quality 12.2)",3.9,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 559.77 (RR 6.12, fresh, tests 0, quality 15.6)",6.12,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,6,"4H,3H,2H,90m,1H",4H demand 574.52-577.14 RBR; 3H demand 573.11-577.14 RBR; 2H demand 574.52-577.14 RBR; 90m demand 575.24-577.14 RBR; 1H demand 576.16-577.14 RBR; 1H demand 573.11-575.04 RBR,4H,580.42,587.55,1D/2H/90m/1H,containing_price,0.0,587.14,601.55,1D/4H/3H/2H/90m/1H,above_price,0.46,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,588.52,-4.07,-0.692,Flat / no meaningful gap,flat,Bearish,-0.644,grinding,below_9ema,below_vwap,588.16,588.237,2.244,high_volume,volume_expansion_with_direction,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,approaching_demand_grinding,"Demand history: holds 40%, breaks 60% (5 tests)",4.0,77.0,"structure mixed; approaching demand grinding; volume expansion; gap into demand; Demand history: holds 40%, breaks 60% (5 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.721,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.90 (Strong 1:2.5–1:3.99); range 1:3.90–1:6.12,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,UBER,71.6,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m,RBR,demand,70.77,70.21,70.21,70.21,70.77,1.94,multiple_tests,Multiple retests (2 tests),2,0.85,Weak,1.47,61.33,Strong,6.32,"1D/4H/2H/90m/1H demand @ 69.91 (RR 3.02, fresh, tests 0, quality 15.8)",3.02,3.02,15.84,69.91,,1:3.02,"T1: 1D/4H/2H/90m/1H demand @ 69.91 (RR 3.02, fresh, tests 0, quality 15.8)","1D/4H/2H/90m/1H demand @ 69.91 (RR 3.02, fresh, tests 0, quality 15.8)",3.02,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,4,"4H,3H,2H,90m",4H demand 70.55-70.72 RBR; 3H demand 70.55-70.72 RBR; 2H demand 70.21-70.75 RBR; 90m demand 70.21-70.77 RBR,4H,71.22,72.28,2H/90m/1H,containing_price,0.0,72.02,72.67,4H/3H/2H/90m/1H,above_price,0.59,inside_demand,2026-04-07T07:45:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 07:45 AM EDT,72.185,-0.585,-0.81,Gap down,small_gap,Bearish,-0.872,directional,below_9ema,below_vwap,72.155,72.132,3.259,high_volume,high_volume,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 0%, breaks 75% (4 tests)",15.0,84.0,"structure mixed; approaching demand with weakness; gap into demand; gap down -0.81%; Demand history: holds 0%, breaks 75% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.098,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.02 (Strong 1:2.5–1:3.99); range 1:3.02–1:3.02,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Future,NFLX,98.48,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBR/RBR,demand,96.47,94.26,94.26,96.47,94.26,2.04,fresh,Fresh / untested (0 tests),0,1.25,Moderate,0.94,3.68,Average,9.69,"1D supply @ 109.20 (RR 2.54, fresh, tests 0, quality 15.1)",2.54,2.54,15.05,109.2,,1:2.54–1:250.18,"T1: 1D supply @ 109.20 (RR 2.54, fresh, tests 0, quality 15.1) | T2: 1D supply @ 1154.23 (RR 250.18, fresh, tests 0, quality 14.5)","1D supply @ 109.20 (RR 2.54, fresh, tests 0, quality 15.1)",2.54,fresh,0.0,hard_target,"1D supply @ 1154.23 (RR 250.18, fresh, tests 0, quality 14.5)",250.18,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,12,"1D,4H,3H,2H,90m,1H",1D demand 94.26-96.47 RBR; 4H demand 95.41-95.58 RBR; 3H demand 95.36-95.74 DBR; 2H demand 95.41-95.58 RBR; 2H demand 94.34-95.05 RBR; 2H demand 95.36-95.41 RBR; 90m demand 95.48-95.58 RBR; 90m demand 94.34-94.89 RBR; 90m demand 94.88-95.22 DBR; 1H demand 95.51-95.76 DBR; 1H demand 94.72-95.05 RBR; 1H demand 94.95-95.20 DBR,1D,97.34,98.56,2H/90m/1H,containing_price,0.0,98.29,99.68,4H/2H/90m/1H,containing_price,0.0,inside_demand,2026-04-07T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-04-07 08:00 AM EDT,98.98,-0.5,-0.505,Flat / no meaningful gap,flat,Sideways,-0.289,grinding,below_9ema,below_vwap,98.802,98.849,3.085,high_volume,volume_expansion_with_direction,Premarket,2026-04-07T08:00:00-04:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,67.0,"structure mixed; volume expansion; gap into supply; Demand history: holds 50%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,9.242,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.54 (Strong 1:2.5–1:3.99); range 1:2.54–1:250.18,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
