status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,META,647.78,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/1H,DBR/RBR,demand,650.13,631.63,631.63,631.63,650.13,0.0,fresh,Fresh / untested (0 tests),0,0.45,Weak,0.82,42.36,Weak,8.77,"1D demand @ 594.25 (RR 2.89, fresh, tests 0, quality 13.9)",2.89,2.89,13.92,594.25,,1:2.89,"T1: 1D demand @ 594.25 (RR 2.89, fresh, tests 0, quality 13.9)","1D demand @ 594.25 (RR 2.89, fresh, tests 0, quality 13.9)",2.89,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,6,"1D,1H",1D demand 635.72-646.06 DBR; 1D demand 638.70-647.51 RBR; 1D demand 631.63-637.69 RBR; 1D demand 637.76-640.87 RBR; 1D demand 643.40-650.13 DBR; 1H demand 644.84-646.01 RBR,1D,631.63,650.13,1D/1H,containing_price,0.0,659.57,676.71,1D,above_price,1.82,inside_demand,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,653.01,-5.23,-0.801,Gap down,small_gap,Bearish,-0.571,grinding,below_9ema,below_vwap,652.507,653.581,2.905,high_volume,high_volume,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 43%, breaks 43% (7 tests)",0.0,61.0,"structure mixed; testing demand; gap into demand; gap down -0.80%; Demand history: holds 43%, breaks 43% (7 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.927,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.89 (Strong 1:2.5–1:3.99); range 1:2.89–1:2.89,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,AAPL,259.46,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1H,DBD/RBD,supply,261.33,259.73,261.33,259.73,261.33,0.1,fresh,Fresh / untested (0 tests),0,-2.34,Excellent,2.66,3.73,Excellent,9.0,"1D demand @ 248.25 (RR 5.99, fresh, tests 0, quality 14.0)",5.99,5.99,13.98,248.25,,1:5.99–1:29.98,"T1: 1D demand @ 248.25 (RR 5.99, fresh, tests 0, quality 14.0) | T2: 1D demand @ 239.97 (RR 10.42, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 16.87, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 21.09, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 29.98, fresh, tests 0, quality 17.0)","1D demand @ 248.25 (RR 5.99, fresh, tests 0, quality 14.0)",5.99,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 10.42, fresh, tests 0, quality 17.9)",10.42,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 16.87, multiple_tests, tests 3, quality 6.9)",16.87,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,2,1H,1H supply 260.36-261.33 DBD; 1H supply 259.73-260.21 RBD,1H,258.01,259.94,1D/1H,containing_price,0.0,259.73,261.33,1H,above_price,0.1,inside_demand,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,259.33,0.13,0.05,Flat / no meaningful gap,flat,Sideways,-0.181,sideways,below_9ema,above_vwap,259.668,259.301,2.454,high_volume,absorption_possible,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_demand,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 33% (6 tests)",3.33,66.3,"structure mixed; possible absorption; gap into demand; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,9.29,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.99 (Excellent 1:4.0+); range 1:5.99–1:16.87,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Immediate,AMZN,245.51,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m/1H,DBR/RBR,demand,246.28,243.74,243.74,243.74,246.28,0.0,fresh,Fresh / untested (0 tests),0,0.31,Weak,0.45,7.58,Weak,6.01,"1D demand @ 220.69 (RR 9.77, fresh, tests 0, quality 13.8)",6.0,9.77,13.85,220.69,,1:9.77–1:12.50,"T1: 1D demand @ 220.69 (RR 9.77, fresh, tests 0, quality 13.8) | T2: 1D demand @ 213.75 (RR 12.50, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","1D demand @ 220.69 (RR 9.77, fresh, tests 0, quality 13.8)",9.77,fresh,0.0,hard_target,"1D demand @ 213.75 (RR 12.50, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",12.5,multiple_tests,5.0,soft_obstacle,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,5,"90m,1H",90m demand 245.40-245.93 RBR; 1H demand 245.41-245.90 DBR; 1H demand 243.74-244.85 RBR; 1H demand 245.37-246.28 RBR; 1H demand 245.36-245.81 RBR,90m,243.74,246.28,90m/1H,containing_price,0.0,248.41,251.0,1D,above_price,1.18,inside_demand,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,247.31,-1.8,-0.728,Flat / no meaningful gap,flat,Bearish,-0.659,grinding,below_9ema,below_vwap,247.209,247.512,3.28,high_volume,volume_expansion_with_direction,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 78% (9 tests)",15.0,88.0,"structure mixed; testing demand; volume expansion; gap into demand; Demand history: holds 0%, breaks 78% (9 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.502,A,Excellent 1:4.0+,rr-excellent,T1 1:9.77 (Excellent 1:4.0+); range 1:9.77–1:12.50,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,AAPL,259.46,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/1H,DBR/RBR,demand,259.94,258.01,258.01,258.01,259.94,0.0,one_test,One successful retest (1 tests),1,0.7,Weak,0.86,4.53,Weak,5.56,"1D demand @ 248.25 (RR 5.81, fresh, tests 0, quality 14.0)",5.81,5.81,13.98,248.25,,1:5.81–1:29.05,"T1: 1D demand @ 248.25 (RR 5.81, fresh, tests 0, quality 14.0) | T2: 1D demand @ 239.97 (RR 10.10, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 16.34, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 20.43, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 29.05, fresh, tests 0, quality 17.0)","1D demand @ 248.25 (RR 5.81, fresh, tests 0, quality 14.0)",5.81,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 10.10, fresh, tests 0, quality 17.9)",10.1,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 16.34, multiple_tests, tests 3, quality 6.9)",16.34,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"1D,1H",1D demand 258.01-259.94 DBR; 1H demand 258.24-259.12 RBR,1D,258.01,259.94,1D/1H,containing_price,0.0,259.73,261.33,1H,above_price,0.1,inside_demand,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,259.33,0.13,0.05,Flat / no meaningful gap,flat,Sideways,-0.181,sideways,below_9ema,above_vwap,259.668,259.301,2.454,high_volume,absorption_possible,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,79.0,"structure mixed; testing demand; possible absorption; gap into demand; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,7.64,A,Excellent 1:4.0+,rr-excellent,T1 1:5.81 (Excellent 1:4.0+); range 1:5.81–1:16.34,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,COST,923.6,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1H,RBR,demand,923.0,919.68,919.68,923.0,919.68,0.07,fresh,Fresh / untested (0 tests),0,0.78,Weak,0.85,10.04,Weak,5.13,"1D supply @ 942.05 (RR 4.70, one_test, tests 1, quality 10.1)",4.7,4.7,10.08,942.05,,1:4.70–1:11.82,"T1: 1D supply @ 942.05 (RR 4.70, one_test, tests 1, quality 10.1) | T2: 1D supply @ 970.00 (RR 11.82, fresh, tests 0, quality 14.8)","1D supply @ 942.05 (RR 4.70, one_test, tests 1, quality 10.1)",4.7,one_test,1.0,hard_target,"1D supply @ 970.00 (RR 11.82, fresh, tests 0, quality 14.8)",11.82,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 919.68-923.00 RBR,1H,919.68,923.0,1H,below_price,0.06,912.59,931.67,1D/1H,containing_price,0.0,inside_supply,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,924.69,-1.086,-0.117,Flat / no meaningful gap,flat,Sideways,-0.23,sideways,below_9ema,below_vwap,925.25,925.118,3.434,high_volume,high_volume,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 75%, breaks 25% (4 tests)",10.0,65.0,"structure mixed; gap into supply; Demand history: holds 75%, breaks 25% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,8.025,A,Excellent 1:4.0+,rr-excellent,T1 1:4.70 (Excellent 1:4.0+); range 1:4.70–1:11.82,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,AAPL,259.46,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1H,DBD/RBD,supply,261.33,259.73,261.33,261.33,259.73,0.72,fresh,Fresh / untested (0 tests),0,-2.34,Excellent,2.66,3.73,Excellent,9.0,"1D supply @ 272.81 (RR 8.34, one_test, tests 1, quality 9.7)",6.0,8.34,9.69,272.81,,1:8.34–1:11.52,"T1: 1D supply @ 272.81 (RR 8.34, one_test, tests 1, quality 9.7) | T2: 1D supply @ 277.89 (RR 11.52, fresh, tests 0, quality 14.9)","1D supply @ 272.81 (RR 8.34, one_test, tests 1, quality 9.7)",8.34,one_test,1.0,hard_target,"1D supply @ 277.89 (RR 11.52, fresh, tests 0, quality 14.9)",11.52,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,2,1H,1H supply 260.36-261.33 DBD; 1H supply 259.73-260.21 RBD,1H,258.01,259.94,1D/1H,containing_price,0.0,259.73,261.33,1H,above_price,0.1,inside_demand,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,259.33,0.13,0.05,Flat / no meaningful gap,flat,Sideways,-0.181,sideways,below_9ema,above_vwap,259.668,259.301,2.454,high_volume,absorption_possible,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_demand,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 33% (6 tests)",-3.33,59.7,"structure mixed; possible absorption; gap into demand; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.166,A+,Excellent 1:4.0+,rr-excellent,T1 1:8.34 (Excellent 1:4.0+); range 1:8.34–1:11.52,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,AMZN,245.51,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD/RBD,supply,251.0,248.41,251.0,248.41,251.0,1.18,fresh,Fresh / untested (0 tests),0,-0.97,Weak,0.58,8.75,Weak,8.05,"1D demand @ 220.69 (RR 4.52, fresh, tests 0, quality 13.8)",4.52,4.52,13.85,220.69,,1:4.52–1:5.79,"T1: 1D demand @ 220.69 (RR 4.52, fresh, tests 0, quality 13.8) | T2: 1D demand @ 213.75 (RR 5.79, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","1D demand @ 220.69 (RR 4.52, fresh, tests 0, quality 13.8)",4.52,fresh,0.0,hard_target,"1D demand @ 213.75 (RR 5.79, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",5.79,multiple_tests,5.0,soft_obstacle,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,2,1D,1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD,1D,243.74,246.28,90m/1H,containing_price,0.0,248.41,251.0,1D,above_price,1.18,inside_demand,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,247.31,-1.8,-0.728,Flat / no meaningful gap,flat,Bearish,-0.659,grinding,below_9ema,below_vwap,247.209,247.512,3.28,high_volume,volume_expansion_with_direction,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_demand,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 100%, breaks 0% (1 tests)",15.0,96.0,"structure mixed; rejecting from supply; volume expansion; gap into demand; Supply history: rejects 100%, breaks 0% (1 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.944,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.52 (Excellent 1:4.0+); range 1:4.52–1:5.79,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,NFLX,89.2,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,DBR/RBR,demand,88.95,88.78,88.78,88.95,88.78,0.28,fresh,Fresh / untested (0 tests),0,0.58,Weak,0.74,33.67,Weak,5.69,"1D/1H supply @ 90.40 (RR 2.86, fresh, tests 0, quality 15.7)",2.86,2.86,15.71,90.4,,1:2.86–1:2535.79,"T1: 1D/1H supply @ 90.40 (RR 2.86, fresh, tests 0, quality 15.7) | T2: 1D supply @ 93.60 (RR 10.48, fresh, tests 0, quality 13.9) | T3: 1D supply @ 95.19 (RR 14.26, multiple_tests, tests 2, quality 8.6) | T4: 1D supply @ 109.20 (RR 47.62, fresh, tests 0, quality 15.1) | T5: 1D supply @ 1154.23 (RR 2535.79, fresh, tests 0, quality 14.5)","1D/1H supply @ 90.40 (RR 2.86, fresh, tests 0, quality 15.7)",2.86,fresh,0.0,hard_target,"1D supply @ 93.60 (RR 10.48, fresh, tests 0, quality 13.9)",10.48,fresh,0.0,hard_target,"1D supply @ 95.19 (RR 14.26, multiple_tests, tests 2, quality 8.6)",14.26,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m demand 88.78-88.95 DBR; 1H demand 88.85-88.94 RBR,90m,88.78,88.95,90m/1H,below_price,0.28,90.4,91.25,1D/1H,above_price,1.35,between_nearest_demand_and_supply,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,89.435,-0.235,-0.263,Flat / no meaningful gap,flat,Sideways,0.309,grinding,above_9ema,below_vwap,89.153,89.415,2.324,high_volume,volume_expansion_with_direction,Premarket,2026-01-12T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,62.0,"structure mixed; volume expansion; Demand history: holds 50%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,8.161,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.86 (Strong 1:2.5–1:3.99); range 1:2.86–1:14.26,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,GOOGL,326.49,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,RBR,demand,325.4,324.83,324.83,324.83,325.4,0.51,fresh,Fresh / untested (0 tests),0,1.55,Strong,1.83,13.42,Excellent,6.88,"1D demand @ 309.88 (RR 29.14, fresh, tests 0, quality 13.2)",6.0,29.14,13.2,309.88,,1:29.14–1:116.79,"T1: 1D demand @ 309.88 (RR 29.14, fresh, tests 0, quality 13.2) | T2: 1D demand @ 302.46 (RR 42.16, fresh, tests 0, quality 14.9) | T3: 1D demand @ 277.54 (RR 85.88, fresh, tests 0, quality 15.8) | T4: 1D demand @ 269.69 (RR 99.65, fresh, tests 0, quality 14.8) | T5: 1D demand @ 259.92 (RR 116.79, fresh, tests 0, quality 14.8)","1D demand @ 309.88 (RR 29.14, fresh, tests 0, quality 13.2)",29.14,fresh,0.0,hard_target,"1D demand @ 302.46 (RR 42.16, fresh, tests 0, quality 14.9)",42.16,fresh,0.0,hard_target,"1D demand @ 277.54 (RR 85.88, fresh, tests 0, quality 15.8)",85.88,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 324.83-325.40 RBR,1H,324.83,325.4,1H,below_price,0.33,329.69,330.45,90m/1H,above_price,0.98,between_nearest_demand_and_supply,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,328.48,-1.99,-0.606,Flat / no meaningful gap,flat,Bearish,-0.941,directional,below_9ema,below_vwap,329.332,328.78,2.995,high_volume,high_volume,Premarket,2026-01-12T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 36%, breaks 55% (11 tests)",3.64,67.6,"structure mixed; approaching demand with weakness; Demand history: holds 36%, breaks 55% (11 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.419,A,Excellent 1:4.0+,rr-excellent,T1 1:29.14 (Excellent 1:4.0+); range 1:29.14–1:85.88,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,MU,340.6,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m,RBR,demand,339.71,338.13,338.13,338.13,339.71,0.73,fresh,Fresh / untested (0 tests),0,0.49,Weak,0.59,3.81,Weak,4.83,"1H demand @ 326.95 (RR 8.64, fresh, tests 0, quality 13.3)",6.0,8.64,13.29,326.95,,1:8.64–1:98.51,"T1: 1H demand @ 326.95 (RR 8.64, fresh, tests 0, quality 13.3) | T2: 1D demand @ 276.27 (RR 40.72, fresh, tests 0, quality 13.6) | T3: 1D demand @ 230.28 (RR 69.82, one_test, tests 1, quality 10.3) | T4: 1D demand @ 192.47 (RR 93.75, one_test, tests 1, quality 11.6) | T5: 1D demand @ 184.96 (RR 98.51, multiple_tests, tests 2, quality 7.0)","1H demand @ 326.95 (RR 8.64, fresh, tests 0, quality 13.3)",8.64,fresh,0.0,hard_target,"1D demand @ 276.27 (RR 40.72, fresh, tests 0, quality 13.6)",40.72,fresh,0.0,hard_target,"1D demand @ 230.28 (RR 69.82, one_test, tests 1, quality 10.3)",69.82,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 338.13-339.71 RBR,90m,338.13,339.71,90m,below_price,0.26,339.55,346.3,1D,containing_price,0.0,inside_supply,2026-01-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-12 08:00 AM EST,344.97,-4.37,-1.267,Gap down,small_gap,Bearish,-1.23,directional,below_9ema,below_vwap,344.448,344.855,2.289,high_volume,absorption_possible,Premarket,2026-01-12T08:00:00-05:00,preopen,gap_into_supply,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 45%, breaks 45% (11 tests)",0.0,77.0,"structure mixed; approaching demand with weakness; possible absorption; gap into supply; gap down -1.27%; Demand history: holds 45%, breaks 45% (11 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,7.884,A,Excellent 1:4.0+,rr-excellent,T1 1:8.64 (Excellent 1:4.0+); range 1:8.64–1:69.82,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
