test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,NVDA,186.38,187.35,2026-01-27T08:00:00-05:00,Premarket,0.52,Flat / no meaningful gap,0.97,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,AMD,251.32,253.0,2026-01-27T08:00:00-05:00,Premarket,0.668,Flat / no meaningful gap,1.68,Bullish,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,AVGO,324.86,328.75,2026-01-27T08:00:00-05:00,Premarket,1.197,Gap up,3.89,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,TSLA,435.2,437.46,2026-01-27T08:00:00-05:00,Premarket,0.519,Flat / no meaningful gap,2.26,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,META,672.32,673.3,2026-01-27T08:00:00-05:00,Premarket,0.146,Flat / no meaningful gap,0.98,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,AMZN,238.405,240.08,2026-01-27T08:00:00-05:00,Premarket,0.703,Flat / no meaningful gap,1.675,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,MSFT,470.36,473.5,2026-01-27T08:00:00-05:00,Premarket,0.668,Flat / no meaningful gap,3.14,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,PLTR,167.47,168.92,2026-01-27T08:00:00-05:00,Premarket,0.866,Gap up,1.45,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,AAPL,255.42,258.9501,2026-01-27T08:00:00-05:00,Premarket,1.382,Gap up,3.53,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-01-27,2026-01-26T16:00:00-05:00,2026-01-27T08:00:00-05:00,GOOGL,333.26,337.15,2026-01-27T08:00:00-05:00,Premarket,1.167,Gap up,3.89,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
