status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,NET,183.4,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,188.2,183.24,188.2,188.2,183.24,0.0,fresh,Fresh / untested (0 tests),0,-0.62,Weak,1.69,2.12,Excellent,7.31,"4H/3H/2H/90m supply @ 205.94 (RR 4.54, fresh, tests 0, quality 18.2)",4.54,4.54,18.18,205.94,,1:4.54–1:10.39,"T1: 4H/3H/2H/90m supply @ 205.94 (RR 4.54, fresh, tests 0, quality 18.2) | T2: 1D supply @ 209.95 (RR 5.35, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests) | T3: 1D supply @ 234.95 (RR 10.39, fresh, tests 0, quality 14.1)","4H/3H/2H/90m supply @ 205.94 (RR 4.54, fresh, tests 0, quality 18.2)",4.54,fresh,0.0,hard_target,"1D supply @ 209.95 (RR 5.35, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",5.35,multiple_tests,4.0,soft_obstacle,"1D supply @ 234.95 (RR 10.39, fresh, tests 0, quality 14.1)",10.39,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A+,8,"4H,3H,2H,90m,1H",4H supply 184.79-188.20 DBD; 3H supply 184.79-186.51 DBD; 2H supply 183.24-185.22 RBD; 2H supply 184.79-186.51 DBD; 90m supply 183.89-185.22 DBD; 90m supply 184.79-186.51 DBD; 1H supply 184.79-186.51 DBD; 1H supply 184.41-185.22 DBD,4H,175.63,179.59,1D/4H,below_price,2.08,183.24,188.2,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,182.52,0.88,0.482,Flat / no meaningful gap,flat,Bullish,0.51,grinding,above_9ema,above_vwap,182.136,182.254,3.527,high_volume,absorption_possible,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,69.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.828,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.54 (Excellent 1:4.0+); range 1:4.54–1:10.39,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,AMD,251.34,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/2H/90m/1H,DBD/RBD,supply,255.55,251.89,255.55,251.89,255.55,0.22,fresh,Fresh / untested (0 tests),0,0.08,Weak,0.76,10.65,Weak,10.38,"1D/4H/3H/2H/90m/1H demand @ 238.36 (RR 3.08, fresh, tests 0, quality 19.0)",3.08,3.08,18.99,238.36,,1:3.08–1:10.84,"T1: 1D/4H/3H/2H/90m/1H demand @ 238.36 (RR 3.08, fresh, tests 0, quality 19.0) | T2: 1D/4H/90m/1H demand @ 234.30 (RR 4.05, fresh, tests 0, quality 20.2) | T3: 3H/2H/90m/1H demand @ 222.26 (RR 6.91, fresh, tests 0, quality 13.4) | T4: 1D demand @ 208.81 (RR 10.10, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests) | T5: 1D demand @ 205.72 (RR 10.84, fresh, tests 0, quality 14.5)","1D/4H/3H/2H/90m/1H demand @ 238.36 (RR 3.08, fresh, tests 0, quality 19.0)",3.08,fresh,0.0,hard_target,"1D/4H/90m/1H demand @ 234.30 (RR 4.05, fresh, tests 0, quality 20.2)",4.05,fresh,0.0,hard_target,"3H/2H/90m/1H demand @ 222.26 (RR 6.91, fresh, tests 0, quality 13.4)",6.91,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,9,"1D,4H,2H,90m,1H",1D supply 252.03-255.55 DBD; 4H supply 251.89-253.35 RBD; 2H supply 252.49-253.94 DBD; 90m supply 252.74-253.19 DBD; 90m supply 252.54-253.82 DBD; 90m supply 253.12-254.21 DBD; 1H supply 252.74-253.19 RBD; 1H supply 252.85-253.58 RBD; 1H supply 252.92-254.21 RBD,1D,234.55,238.36,1D/4H/3H/2H/90m/1H,below_price,5.16,251.89,255.55,1D/4H/2H/90m/1H,above_price,0.22,between_nearest_demand_and_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,246.28,5.06,2.055,Gap up,moderate_gap,Bullish,1.988,directional,above_9ema,above_vwap,246.098,246.014,2.209,high_volume,high_volume,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,approaching_supply_with_strength,"Supply history: rejects 60%, breaks 40% (5 tests)",4.0,68.0,"structure mixed; approaching supply with strength; gap up 2.06%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,9.826,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.08 (Strong 1:2.5–1:3.99); range 1:3.08–1:6.91,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,NOW,116.73,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBR/RBR,demand,117.82,115.89,115.89,117.82,115.89,0.0,fresh,Fresh / untested (0 tests),0,0.97,Weak,1.02,3.04,Average,8.77,"1H supply @ 120.93 (RR 2.18, fresh, tests 0, quality 7.8)",2.18,2.18,7.84,120.93,,1:2.18–1:7.80,"T1: 1H supply @ 120.93 (RR 2.18, fresh, tests 0, quality 7.8) | T2: 4H/3H/2H/90m/1H supply @ 129.26 (RR 6.49, fresh, tests 0, quality 20.3) | T3: 1D supply @ 129.62 (RR 6.68, fresh, tests 0, quality 17.9) | T4: 90m/1H supply @ 130.21 (RR 6.98, fresh, tests 0, quality 10.7) | T5: 4H/3H/2H supply @ 131.79 (RR 7.80, fresh, tests 0, quality 14.3)","1H supply @ 120.93 (RR 2.18, fresh, tests 0, quality 7.8)",2.18,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 129.26 (RR 6.49, fresh, tests 0, quality 20.3)",6.49,fresh,0.0,hard_target,"1D supply @ 129.62 (RR 6.68, fresh, tests 0, quality 17.9)",6.68,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,7,"4H,3H,2H,90m,1H",4H demand 115.89-117.82 DBR; 3H demand 115.89-116.85 RBR; 2H demand 115.89-116.85 DBR; 90m demand 115.89-116.85 DBR; 90m demand 115.90-117.19 DBR; 1H demand 115.89-116.85 DBR; 1H demand 115.90-116.83 DBR,4H,115.89,117.82,4H/3H/2H/90m/1H,containing_price,0.0,120.93,121.67,1H,above_price,3.6,inside_demand,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,117.98,-1.25,-1.06,Gap down,small_gap,Bearish,-1.377,directional,below_9ema,below_vwap,117.947,117.658,3.737,high_volume,volume_expansion_with_direction,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 20%, breaks 60% (5 tests)",-8.0,65.0,"structure mixed; testing demand; volume expansion; gap into demand; gap down -1.06%; Demand history: holds 20%, breaks 60% (5 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.069,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.18 (Acceptable 1:2.0–1:2.49); range 1:2.18–1:6.68,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,NOW,116.73,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR/RBR,demand,117.82,115.89,115.89,115.89,117.82,0.0,fresh,Fresh / untested (0 tests),0,0.97,Weak,1.02,3.04,Average,8.77,"2H/90m/1H demand @ 114.40 (RR 1.21, fresh, tests 0, quality 13.4)",1.21,1.21,13.37,114.4,,1:1.21,"T1: 2H/90m/1H demand @ 114.40 (RR 1.21, fresh, tests 0, quality 13.4)","2H/90m/1H demand @ 114.40 (RR 1.21, fresh, tests 0, quality 13.4)",1.21,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,7,"4H,3H,2H,90m,1H",4H demand 115.89-117.82 DBR; 3H demand 115.89-116.85 RBR; 2H demand 115.89-116.85 DBR; 90m demand 115.89-116.85 DBR; 90m demand 115.90-117.19 DBR; 1H demand 115.89-116.85 DBR; 1H demand 115.90-116.83 DBR,4H,115.89,117.82,4H/3H/2H/90m/1H,containing_price,0.0,120.93,121.67,1H,above_price,3.6,inside_demand,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,117.98,-1.25,-1.06,Gap down,small_gap,Bearish,-1.377,directional,below_9ema,below_vwap,117.947,117.658,3.737,high_volume,volume_expansion_with_direction,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 20%, breaks 60% (5 tests)",8.0,81.0,"structure mixed; testing demand; volume expansion; gap into demand; gap down -1.06%; Demand history: holds 20%, breaks 60% (5 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,7.918,A,Poor <1:1.5,rr-poor,T1 1:1.21 (Poor <1:1.5); range 1:1.21–1:1.21,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,SMCI,30.48,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,DBD/RBD,supply,30.96,30.45,30.96,30.45,30.96,0.0,fresh,Fresh / untested (0 tests),0,-1.87,Strong,1.1,3.95,Average,7.22,"1D/4H/3H/2H/90m/1H demand @ 29.42 (RR 2.08, fresh, tests 0, quality 18.7)",2.08,2.08,18.66,29.42,,1:2.08–1:4.12,"T1: 1D/4H/3H/2H/90m/1H demand @ 29.42 (RR 2.08, fresh, tests 0, quality 18.7) | T2: 1D/2H/90m/1H demand @ 28.38 (RR 4.12, fresh, tests 0, quality 17.8)","1D/4H/3H/2H/90m/1H demand @ 29.42 (RR 2.08, fresh, tests 0, quality 18.7)",2.08,fresh,0.0,hard_target,"1D/2H/90m/1H demand @ 28.38 (RR 4.12, fresh, tests 0, quality 17.8)",4.12,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 30.50-30.96 RBD; 1H supply 30.45-30.89 DBD,90m,28.57,29.42,1D/4H/3H/2H/90m/1H,below_price,3.48,30.45,30.96,90m/1H,containing_price,0.0,inside_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,29.725,0.755,2.54,Gap up,moderate_gap,Bullish,1.583,directional,above_9ema,above_vwap,29.7,29.668,2.326,high_volume,high_volume,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 8%, breaks 62% (13 tests)",-10.77,50.2,"structure mixed; testing supply; gap into supply; gap up 2.54%; Supply history: rejects 8%, breaks 62% (13 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.603,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.08 (Acceptable 1:2.0–1:2.49); range 1:2.08–1:4.12,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,AMZN,244.89,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/2H/90m/1H,DBD/RBD,supply,245.53,242.94,245.53,242.94,245.53,0.0,fresh,Fresh / untested (0 tests),0,-1.0,Moderate,1.72,41.0,Excellent,6.72,"1D/4H/3H/2H/90m/1H demand @ 239.98 (RR 1.90, fresh, tests 0, quality 17.7)",1.9,1.9,17.68,239.98,,1:1.90–1:12.02,"T1: 1D/4H/3H/2H/90m/1H demand @ 239.98 (RR 1.90, fresh, tests 0, quality 17.7) | T2: 1D/4H/3H/2H/90m/1H demand @ 235.19 (RR 3.75, fresh, tests 0, quality 17.5) | T3: 90m/1H demand @ 228.44 (RR 6.35, fresh, tests 0, quality 10.9) | T4: 1D demand @ 220.69 (RR 9.34, fresh, tests 0, quality 13.8) | T5: 1D demand @ 213.75 (RR 12.02, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","1D/4H/3H/2H/90m/1H demand @ 239.98 (RR 1.90, fresh, tests 0, quality 17.7)",1.9,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 235.19 (RR 3.75, fresh, tests 0, quality 17.5)",3.75,fresh,0.0,hard_target,"90m/1H demand @ 228.44 (RR 6.35, fresh, tests 0, quality 10.9)",6.35,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"4H,2H,90m,1H",4H supply 242.94-243.77 DBD; 2H supply 244.03-244.85 RBD; 90m supply 244.23-245.53 DBD; 1H supply 244.53-245.39 RBD; 1H supply 243.54-244.22 DBD; 1H supply 244.15-245.53 RBD,4H,236.74,239.98,1D/4H/3H/2H/90m/1H,below_price,2.0,242.94,245.53,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,242.95,1.94,0.799,Gap up,small_gap,Bullish,0.633,grinding,above_9ema,above_vwap,243.089,243.055,2.39,high_volume,absorption_possible,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 100%, breaks 0% (1 tests)",15.0,84.0,"structure mixed; testing supply; possible absorption; gap into supply; gap up 0.80%; Supply history: rejects 100%, breaks 0% (1 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,7.82,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.90 (Watch only 1:1.5–1:1.99); range 1:1.90–1:6.35,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,AVGO,334.06,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m/1H,DBD/RBD,supply,336.03,332.29,336.03,336.03,332.29,0.0,one_test,One successful retest (1 tests),1,-0.67,Weak,1.65,11.55,Excellent,6.32,"1D/3H/2H/90m/1H supply @ 346.26 (RR 3.26, fresh, tests 0, quality 18.9)",3.26,3.26,18.95,346.26,,1:3.26–1:18.92,"T1: 1D/3H/2H/90m/1H supply @ 346.26 (RR 3.26, fresh, tests 0, quality 18.9) | T2: 1D/2H/90m/1H supply @ 352.88 (RR 5.03, fresh, tests 0, quality 19.9) | T3: 1D supply @ 404.82 (RR 18.92, fresh, tests 0, quality 18.0)","1D/3H/2H/90m/1H supply @ 346.26 (RR 3.26, fresh, tests 0, quality 18.9)",3.26,fresh,0.0,hard_target,"1D/2H/90m/1H supply @ 352.88 (RR 5.03, fresh, tests 0, quality 19.9)",5.03,fresh,0.0,hard_target,"1D supply @ 404.82 (RR 18.92, fresh, tests 0, quality 18.0)",18.92,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,6,"4H,2H,90m,1H",4H supply 332.60-336.03 DBD; 2H supply 333.17-336.03 DBD; 2H supply 332.29-334.76 RBD; 90m supply 333.49-335.61 RBD; 90m supply 333.21-334.76 RBD; 1H supply 333.48-334.73 DBD,4H,327.34,332.44,1D/4H/3H/2H/90m/1H,below_price,0.48,332.29,336.03,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,331.11,2.951,0.891,Gap up,small_gap,Bullish,0.978,directional,above_9ema,above_vwap,330.808,330.999,2.565,high_volume,absorption_possible,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 30%, breaks 40% (10 tests)",2.0,71.0,"structure mixed; testing supply; possible absorption; gap into supply; gap up 0.89%; Supply history: rejects 30%, breaks 40% (10 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,8.236,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.26 (Strong 1:2.5–1:3.99); range 1:3.26–1:18.92,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,TEM,59.59,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/1H,DBD,supply,60.02,59.17,60.02,59.17,60.02,0.0,fresh,Fresh / untested (0 tests),0,-0.66,Weak,0.82,11.51,Weak,5.98,"1D demand @ 55.18 (RR 5.19, one_test, tests 1, quality 10.3)",5.19,5.19,10.31,55.18,,1:5.19,"T1: 1D demand @ 55.18 (RR 5.19, one_test, tests 1, quality 10.3)","1D demand @ 55.18 (RR 5.19, one_test, tests 1, quality 10.3)",5.19,one_test,1.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,2,"2H,1H",2H supply 59.17-59.99 DBD; 1H supply 59.60-60.02 DBD,2H,53.39,55.18,1D,below_price,7.4,59.17,60.02,2H/1H,containing_price,0.0,inside_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,58.55,1.04,1.776,Gap up,moderate_gap,Bullish,1.933,directional,above_9ema,above_vwap,58.397,58.516,2.995,high_volume,absorption_possible,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 50%, breaks 25% (4 tests)",5.0,74.0,"structure mixed; testing supply; possible absorption; gap into supply; gap up 1.78%; Supply history: rejects 50%, breaks 25% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.045,A,Excellent 1:4.0+,rr-excellent,T1 1:5.19 (Excellent 1:4.0+); range 1:5.19–1:5.19,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,UBER,81.15,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,83.56,81.25,83.56,81.25,83.56,0.12,fresh,Fresh / untested (0 tests),0,-0.34,Weak,0.73,2.95,Weak,7.57,"1D/4H/2H demand @ 80.05 (RR 0.46, fresh, tests 0, quality 16.1)",0.46,0.46,16.06,80.05,,1:0.46,"T1: 1D/4H/2H demand @ 80.05 (RR 0.46, fresh, tests 0, quality 16.1)","1D/4H/2H demand @ 80.05 (RR 0.46, fresh, tests 0, quality 16.1)",0.46,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,19,"4H,3H,2H,90m,1H",4H supply 82.35-83.33 RBD; 4H supply 81.54-81.96 RBD; 4H supply 82.45-83.30 DBD; 3H supply 81.38-81.95 RBD; 3H supply 82.65-83.56 RBD; 2H supply 81.25-81.89 RBD; 2H supply 81.98-82.45 DBD; 2H supply 81.38-81.95 RBD; 2H supply 82.65-83.56 RBD; 90m supply 81.44-81.89 RBD; 90m supply 83.23-83.29 RBD; 90m supply 81.98-82.45 DBD; 90m supply 81.38-81.95 RBD; 1H supply 82.92-83.27 RBD; 1H supply 81.98-82.45 DBD; 1H supply 82.54-82.77 DBD; 1H supply 81.44-81.89 RBD; 1H supply 81.38-81.95 RBD; 1H supply 81.54-81.96 RBD,4H,78.31,80.05,1D/4H/2H,below_price,1.36,81.25,83.56,4H/3H/2H/90m/1H,above_price,0.12,between_nearest_demand_and_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,80.855,0.295,0.365,Flat / no meaningful gap,flat,Sideways,0.402,grinding,above_9ema,above_vwap,80.88,80.845,2.993,high_volume,volume_expansion_with_direction,Premarket,2026-02-03T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,62.0,"structure mixed; volume expansion; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.656,A,Poor <1:1.5,rr-poor,T1 1:0.46 (Poor <1:1.5); range 1:0.46–1:0.46,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,SHOP,133.59,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m,DBD,supply,134.3,133.91,134.3,133.91,134.3,0.24,fresh,Fresh / untested (0 tests),0,-1.03,Moderate,1.42,9.25,Strong,6.2,"3H/2H/90m/1H demand @ 131.29 (RR 3.24, multiple_tests, tests 2, quality 7.8)",3.24,3.24,7.85,131.29,,1:3.24–1:21.11,"T1: 3H/2H/90m/1H demand @ 131.29 (RR 3.24, multiple_tests, tests 2, quality 7.8) | T2: 1D demand @ 127.00 (RR 9.28, fresh, tests 0, quality 19.0) | T3: 1D demand @ 118.60 (RR 21.11, fresh, tests 0, quality 14.4)","3H/2H/90m/1H demand @ 131.29 (RR 3.24, multiple_tests, tests 2, quality 7.8)",3.24,multiple_tests,2.0,hard_target,"1D demand @ 127.00 (RR 9.28, fresh, tests 0, quality 19.0)",9.28,fresh,0.0,hard_target,"1D demand @ 118.60 (RR 21.11, fresh, tests 0, quality 14.4)",21.11,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m supply 133.91-134.30 DBD,90m,130.43,131.29,3H/2H/90m/1H,below_price,1.72,133.91,134.3,90m,above_price,0.24,between_nearest_demand_and_supply,2026-02-03T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-03 08:00 AM EST,132.18,1.41,1.067,Gap up,small_gap,Bullish,1.76,directional,above_9ema,above_vwap,131.737,132.373,2.571,high_volume,high_volume,Premarket,2026-02-03T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,approaching_supply_with_strength,"Supply history: rejects 50%, breaks 50% (4 tests)",0.0,64.0,"structure mixed; approaching supply with strength; gap up 1.07%; Supply history: rejects 50%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,7.79,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.24 (Strong 1:2.5–1:3.99); range 1:3.24–1:21.11,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
