status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,MU,736.5,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m,DBD/RBD,supply,746.66,734.08,746.66,746.66,734.08,0.0,fresh,Fresh / untested (0 tests),0,-0.49,Weak,0.44,5.46,Weak,7.43,"3H supply @ 775.91 (RR 3.13, fresh, tests 0, quality 11.2)",3.13,3.13,11.2,775.91,,1:3.13–1:4.69,"T1: 3H supply @ 775.91 (RR 3.13, fresh, tests 0, quality 11.2) | T2: 1D supply @ 776.01 (RR 3.14, fresh, tests 0, quality 14.5) | T3: 2H/90m/1H supply @ 785.26 (RR 3.88, fresh, tests 0, quality 10.9) | T4: 4H/3H/2H/90m/1H supply @ 795.51 (RR 4.69, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","3H supply @ 775.91 (RR 3.13, fresh, tests 0, quality 11.2)",3.13,fresh,0.0,hard_target,"1D supply @ 776.01 (RR 3.14, fresh, tests 0, quality 14.5)",3.14,fresh,0.0,hard_target,"2H/90m/1H supply @ 785.26 (RR 3.88, fresh, tests 0, quality 10.9)",3.88,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,4,"4H,3H,2H,90m",4H supply 736.73-746.66 DBD; 3H supply 736.73-743.68 DBD; 2H supply 734.08-746.66 RBD; 90m supply 738.99-746.66 DBD,4H,703.7,719.0,1H,below_price,2.38,734.08,746.66,4H/3H/2H/90m,containing_price,0.0,inside_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,724.11,12.39,1.711,Gap up,moderate_gap,Sideways,-0.191,sideways,above_9ema,above_vwap,730.494,725.028,3.337,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 100%, breaks 0% (2 tests)",-15.0,46.0,"structure mixed; testing supply; gap into supply; gap up 1.71%; Supply history: rejects 100%, breaks 0% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,eligible_pre_grade,8.736,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.13 (Strong 1:2.5–1:3.99); range 1:3.13–1:3.88,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Immediate,COIN,192.46,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/4H/2H/90m/1H,DBR/RBR,demand,196.03,190.32,190.32,196.03,190.32,0.0,fresh,Fresh / untested (0 tests),0,0.83,Weak,1.31,4.92,Strong,7.14,"1H supply @ 211.98 (RR 3.42, fresh, tests 0, quality 12.1)",3.42,3.42,12.09,211.98,,1:3.42–1:5.97,"T1: 1H supply @ 211.98 (RR 3.42, fresh, tests 0, quality 12.1) | T2: 3H supply @ 211.98 (RR 3.42, fresh, tests 0, quality 11.8) | T3: 2H/90m/1H supply @ 215.91 (RR 4.11, fresh, tests 0, quality 12.0) | T4: 90m/1H supply @ 224.46 (RR 5.60, fresh, tests 0, quality 9.8) | T5: 1D/4H/3H/2H/90m/1H supply @ 226.57 (RR 5.97, fresh, tests 0, quality 16.8)","1H supply @ 211.98 (RR 3.42, fresh, tests 0, quality 12.1)",3.42,fresh,0.0,hard_target,"3H supply @ 211.98 (RR 3.42, fresh, tests 0, quality 11.8)",3.42,fresh,0.0,hard_target,"2H/90m/1H supply @ 215.91 (RR 4.11, fresh, tests 0, quality 12.0)",4.11,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"1D,4H,2H,90m,1H",1D demand 190.32-196.03 DBR; 4H demand 191.11-192.77 DBR; 2H demand 191.11-192.77 RBR; 90m demand 191.11-192.75 RBR; 1H demand 192.30-194.11 DBR; 1H demand 191.67-194.75 RBR,1D,190.32,196.03,1D/4H/2H/90m/1H,containing_price,0.0,211.98,215.0,1H,above_price,10.14,inside_demand,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,195.4299,-2.97,-1.52,Gap down,moderate_gap,Bearish,-1.836,directional,below_9ema,below_vwap,195.862,195.626,2.489,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 0%, breaks 100% (3 tests)",-15.0,46.0,"structure mixed; testing demand; gap into demand; gap down -1.52%; Demand history: holds 0%, breaks 100% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,eligible_pre_grade,8.785,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.42 (Strong 1:2.5–1:3.99); range 1:3.42–1:4.11,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,COST,1047.0,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,DBR,demand,1047.31,1045.7,1045.7,1045.7,1047.31,0.0,fresh,Fresh / untested (0 tests),0,0.37,Weak,1.59,4.3,Excellent,5.46,"4H/3H/2H/90m/1H demand @ 1041.30 (RR 3.54, fresh, tests 0, quality 15.3)",3.54,3.54,15.34,1041.3,,1:3.54–1:75.84,"T1: 4H/3H/2H/90m/1H demand @ 1041.30 (RR 3.54, fresh, tests 0, quality 15.3) | T2: 1D/4H/3H/2H/90m/1H demand @ 999.39 (RR 29.57, fresh, tests 0, quality 17.6) | T3: 1D/4H/3H/2H/90m/1H demand @ 976.86 (RR 43.57, fresh, tests 0, quality 17.4) | T4: 1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 60.98, fresh, tests 0, quality 19.0) | T5: 1D/90m/1H demand @ 924.89 (RR 75.84, fresh, tests 0, quality 17.5)","4H/3H/2H/90m/1H demand @ 1041.30 (RR 3.54, fresh, tests 0, quality 15.3)",3.54,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 999.39 (RR 29.57, fresh, tests 0, quality 17.6)",29.57,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 976.86 (RR 43.57, fresh, tests 0, quality 17.4)",43.57,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 1045.70-1047.31 DBR,1H,1045.7,1047.31,1H,containing_price,0.0,,,,,,inside_demand,2026-05-18T07:55:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 07:55 AM EDT,1049.33,-2.33,-0.222,Flat / no meaningful gap,flat,Sideways,-0.025,sideways,below_9ema,below_vwap,1048.045,1049.013,4.078,high_volume,absorption_possible,Premarket,2026-05-18T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 75%, breaks 25% (4 tests)",-10.0,59.0,"structure mixed; testing demand; possible absorption; gap into demand; Demand history: holds 75%, breaks 25% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,7.615,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.54 (Strong 1:2.5–1:3.99); range 1:3.54–1:43.57,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,SPY,737.61,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/2H/90m,DBD/RBD,supply,743.46,741.15,743.46,743.46,741.15,0.79,fresh,Fresh / untested (0 tests),0,-1.07,Moderate,1.6,2.51,Excellent,8.17,"4H/3H/2H/90m/1H supply @ 746.92 (RR 4.03, fresh, tests 0, quality 17.4)",4.03,4.03,17.43,746.92,,1:4.03,"T1: 4H/3H/2H/90m/1H supply @ 746.92 (RR 4.03, fresh, tests 0, quality 17.4)","4H/3H/2H/90m/1H supply @ 746.92 (RR 4.03, fresh, tests 0, quality 17.4)",4.03,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,3,"3H,2H,90m",3H supply 741.15-742.95 DBD; 2H supply 741.32-743.46 RBD; 90m supply 741.64-743.46 RBD,3H,727.82,739.74,1D/4H/3H/2H/90m/1H,containing_price,0.0,741.15,743.46,3H/2H/90m,above_price,0.48,inside_demand,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,739.09,-1.48,-0.2,Flat / no meaningful gap,flat,Sideways,-0.44,grinding,below_9ema,below_vwap,739.954,739.0,4.735,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,gap_into_demand,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,60.0,"structure mixed; gap into demand; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.313,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.03 (Excellent 1:4.0+); range 1:4.03–1:4.03,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,TEM,43.95,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H/90m/1H,DBD/RBD,supply,44.5,44.06,44.5,44.5,44.06,1.25,fresh,Fresh / untested (0 tests),0,-0.1,Weak,0.83,15.0,Weak,6.43,"4H/3H/2H/90m/1H supply @ 45.43 (RR 3.36, fresh, tests 0, quality 15.4)",3.36,3.36,15.45,45.43,,1:3.36–1:8.02,"T1: 4H/3H/2H/90m/1H supply @ 45.43 (RR 3.36, fresh, tests 0, quality 15.4) | T2: 1D supply @ 45.48 (RR 3.48, fresh, tests 0, quality 13.5) | T3: 2H/90m/1H supply @ 45.97 (RR 4.59, fresh, tests 0, quality 12.1) | T4: 4H/2H supply @ 46.69 (RR 6.23, one_test, tests 1, quality 9.0) | T5: 3H/2H/90m supply @ 47.48 (RR 8.02, one_test, tests 1, quality 9.4)","4H/3H/2H/90m/1H supply @ 45.43 (RR 3.36, fresh, tests 0, quality 15.4)",3.36,fresh,0.0,hard_target,"1D supply @ 45.48 (RR 3.48, fresh, tests 0, quality 13.5)",3.48,fresh,0.0,hard_target,"2H/90m/1H supply @ 45.97 (RR 4.59, fresh, tests 0, quality 12.1)",4.59,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"3H,90m,1H",3H supply 44.06-44.43 DBD; 90m supply 44.06-44.50 RBD; 1H supply 44.14-44.40 DBD,3H,43.69,43.84,1H,below_price,0.25,44.06,44.5,3H/90m/1H,above_price,0.25,between_nearest_demand_and_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,43.91,0.04,0.091,Flat / no meaningful gap,flat,Sideways,-0.43,grinding,below_9ema,above_vwap,44.1,43.93,3.049,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 25% (4 tests)",-5.0,45.0,"structure mixed; Supply history: rejects 50%, breaks 25% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,eligible_pre_grade,8.832,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.36 (Strong 1:2.5–1:3.99); range 1:3.36–1:4.59,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,INTC,109.05,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/1H,DBD/RBD,supply,110.46,109.15,110.46,110.46,109.15,1.29,fresh,Fresh / untested (0 tests),0,-0.17,Weak,0.45,2.08,Weak,6.62,"1D supply @ 114.66 (RR 4.28, fresh, tests 0, quality 13.9)",4.28,4.28,13.95,114.66,,1:4.28–1:14.09,"T1: 1D supply @ 114.66 (RR 4.28, fresh, tests 0, quality 13.9) | T2: 3H/2H/90m/1H supply @ 115.01 (RR 4.55, fresh, tests 0, quality 16.8) | T3: 3H/2H/90m/1H supply @ 120.26 (RR 8.56, fresh, tests 0, quality 15.3) | T4: 4H/2H/90m supply @ 127.51 (RR 14.09, fresh, tests 0, quality 14.5)","1D supply @ 114.66 (RR 4.28, fresh, tests 0, quality 13.9)",4.28,fresh,0.0,hard_target,"3H/2H/90m/1H supply @ 115.01 (RR 4.55, fresh, tests 0, quality 16.8)",4.55,fresh,0.0,hard_target,"3H/2H/90m/1H supply @ 120.26 (RR 8.56, fresh, tests 0, quality 15.3)",8.56,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,3,"4H,3H,1H",4H supply 109.15-110.46 DBD; 3H supply 109.15-109.84 DBD; 1H supply 109.17-110.46 RBD,4H,108.0,108.67,1H,below_price,0.35,109.15,110.46,4H/3H/1H,above_price,0.09,between_nearest_demand_and_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,108.68,0.371,0.341,Flat / no meaningful gap,flat,Sideways,-0.469,grinding,above_9ema,above_vwap,108.946,108.83,2.558,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 60%, breaks 40% (5 tests)",-4.0,46.0,"structure mixed; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,eligible_pre_grade,8.876,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.28 (Excellent 1:4.0+); range 1:4.28–1:8.56,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,SMCI,30.95,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H,DBD,supply,31.64,31.07,31.64,31.07,31.64,0.39,fresh,Fresh / untested (0 tests),0,-0.05,Weak,0.46,2.37,Weak,5.51,"1D/4H/3H/2H/90m/1H demand @ 28.25 (RR 3.91, fresh, tests 0, quality 22.5)",3.91,3.91,22.5,28.25,,1:3.91–1:6.88,"T1: 1D/4H/3H/2H/90m/1H demand @ 28.25 (RR 3.91, fresh, tests 0, quality 22.5) | T2: 4H/2H/90m demand @ 27.34 (RR 5.23, fresh, tests 0, quality 15.1) | T3: 4H/3H/2H/90m demand @ 26.91 (RR 5.86, one_test, tests 1, quality 11.5) | T4: 1D demand @ 26.75 (RR 6.09, multiple_tests, tests 3, quality 7.5) | T5: 3H/2H/90m/1H demand @ 26.20 (RR 6.88, fresh, tests 0, quality 13.6)","1D/4H/3H/2H/90m/1H demand @ 28.25 (RR 3.91, fresh, tests 0, quality 22.5)",3.91,fresh,0.0,hard_target,"4H/2H/90m demand @ 27.34 (RR 5.23, fresh, tests 0, quality 15.1)",5.23,fresh,0.0,hard_target,"4H/3H/2H/90m demand @ 26.91 (RR 5.86, one_test, tests 1, quality 11.5)",5.86,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,4H,4H supply 31.07-31.64 DBD,4H,27.42,28.25,1D/4H/3H/2H/90m/1H,below_price,8.72,31.07,31.64,4H,above_price,0.39,between_nearest_demand_and_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,31.03,-0.08,-0.258,Flat / no meaningful gap,flat,Bearish,-0.585,grinding,below_9ema,below_vwap,31.065,31.053,3.414,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,no_meaningful_gap,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 8%, breaks 62% (13 tests)",-10.77,53.2,"structure mixed; rejecting from supply; Supply history: rejects 8%, breaks 62% (13 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,eligible_pre_grade,8.088,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.91 (Strong 1:2.5–1:3.99); range 1:3.91–1:5.86,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,TEM,43.95,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,DBR,demand,43.84,43.69,43.69,43.69,43.84,0.59,fresh,Fresh / untested (0 tests),0,0.32,Weak,0.64,11.5,Weak,4.46,"4H/2H demand @ 43.03 (RR 6.13, fresh, tests 0, quality 14.1)",6.0,6.13,14.06,43.03,,1:6.13–1:6.67,"T1: 4H/2H demand @ 43.03 (RR 6.13, fresh, tests 0, quality 14.1) | T2: 1D/4H/3H/2H/90m/1H demand @ 42.95 (RR 6.67, fresh, tests 0, quality 18.5)","4H/2H demand @ 43.03 (RR 6.13, fresh, tests 0, quality 14.1)",6.13,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 42.95 (RR 6.67, fresh, tests 0, quality 18.5)",6.67,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 43.69-43.84 DBR,1H,43.69,43.84,1H,below_price,0.25,44.06,44.5,3H/90m/1H,above_price,0.25,between_nearest_demand_and_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,43.91,0.04,0.091,Flat / no meaningful gap,flat,Sideways,-0.43,grinding,below_9ema,above_vwap,44.1,43.93,3.049,high_volume,high_volume,Premarket,2026-05-18T08:00:00-04:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 17%, breaks 50% (6 tests)",6.67,56.7,"structure mixed; Demand history: holds 17%, breaks 50% (6 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,7.806,A,Excellent 1:4.0+,rr-excellent,T1 1:6.13 (Excellent 1:4.0+); range 1:6.13–1:6.67,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Near-Term,GOOGL,395.0,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1H,RBD,supply,397.7,397.15,397.7,397.7,397.15,0.68,fresh,Fresh / untested (0 tests),0,-0.5,Weak,0.48,4.72,Weak,4.48,"4H/3H/2H/90m/1H supply @ 401.50 (RR 11.82, one_test, tests 1, quality 12.6)",6.0,11.82,12.56,401.5,,1:11.82,"T1: 4H/3H/2H/90m/1H supply @ 401.50 (RR 11.82, one_test, tests 1, quality 12.6)","4H/3H/2H/90m/1H supply @ 401.50 (RR 11.82, one_test, tests 1, quality 12.6)",11.82,one_test,1.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H supply 397.15-397.70 RBD,1H,379.79,388.43,1D/4H/3H/2H/90m/1H,below_price,1.66,397.15,397.7,1H,above_price,0.54,between_nearest_demand_and_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,396.84,-1.84,-0.464,Flat / no meaningful gap,flat,Sideways,-0.235,sideways,below_9ema,below_vwap,396.444,396.579,3.534,high_volume,volume_expansion_with_direction,Premarket,2026-05-18T08:00:00-04:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,62.0,"structure mixed; volume expansion; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,7.802,A,Excellent 1:4.0+,rr-excellent,T1 1:11.82 (Excellent 1:4.0+); range 1:11.82–1:11.82,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,APP,497.0,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,RBR,demand,494.53,491.14,491.14,491.14,494.53,1.18,fresh,Fresh / untested (0 tests),0,0.59,Weak,0.85,2.07,Weak,4.94,"4H/2H/90m/1H demand @ 486.31 (RR 3.15, fresh, tests 0, quality 13.7)",3.15,3.15,13.72,486.31,,1:3.15–1:10.91,"T1: 4H/2H/90m/1H demand @ 486.31 (RR 3.15, fresh, tests 0, quality 13.7) | T2: 1H demand @ 480.08 (RR 4.99, one_test, tests 1, quality 5.0, soft obstacle: low_quality) | T3: 1D demand @ 479.00 (RR 5.31, multiple_tests, tests 6, quality -999.0, soft obstacle: 4plus_tests) | T4: 3H demand @ 462.17 (RR 10.27, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests) | T5: 1D/4H/3H/2H/90m/1H demand @ 460.00 (RR 10.91, fresh, tests 0, quality 16.4)","4H/2H/90m/1H demand @ 486.31 (RR 3.15, fresh, tests 0, quality 13.7)",3.15,fresh,0.0,hard_target,"1H demand @ 480.08 (RR 4.99, one_test, tests 1, quality 5.0, soft obstacle: low_quality)",4.99,one_test,1.0,soft_obstacle,"1D demand @ 479.00 (RR 5.31, multiple_tests, tests 6, quality -999.0, soft obstacle: 4plus_tests)",5.31,multiple_tests,6.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 491.14-494.53 RBR,1H,491.14,494.53,1H,below_price,0.5,494.44,503.07,4H/3H/2H/1H,containing_price,0.0,inside_supply,2026-05-18T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-05-18 08:00 AM EDT,501.02,-4.02,-0.802,Gap down,small_gap,Bearish,-1.43,directional,below_9ema,below_vwap,500.708,500.066,2.452,high_volume,volume_expansion_with_direction,Premarket,2026-05-18T08:00:00-04:00,preopen,gap_into_supply,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 38%, breaks 62% (8 tests)",5.0,86.0,"structure mixed; approaching demand with weakness; volume expansion; gap into supply; gap down -0.80%; Demand history: holds 38%, breaks 62% (8 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,7.757,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.15 (Strong 1:2.5–1:3.99); range 1:3.15–1:5.31,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
