status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,AMD,215.63,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/3H/1H,DBD/RBD,supply,219.39,213.57,219.39,219.39,213.57,0.0,fresh,Fresh / untested (0 tests),0,0.0,Weak,0.73,2.74,Weak,8.23,"4H/3H/2H/90m/1H supply @ 239.83 (RR 4.16, fresh, tests 0, quality 20.5)",4.16,4.16,20.5,239.83,,1:4.16–1:8.34,"T1: 4H/3H/2H/90m/1H supply @ 239.83 (RR 4.16, fresh, tests 0, quality 20.5) | T2: 4H/2H/90m supply @ 246.28 (RR 5.27, fresh, tests 0, quality 13.9) | T3: 1D/4H/2H/90m/1H supply @ 251.89 (RR 6.23, fresh, tests 0, quality 18.4) | T4: 1D/4H/90m/1H supply @ 258.31 (RR 7.33, one_test, tests 1, quality 13.0) | T5: 1D supply @ 264.19 (RR 8.34, one_test, tests 1, quality 10.1)","4H/3H/2H/90m/1H supply @ 239.83 (RR 4.16, fresh, tests 0, quality 20.5)",4.16,fresh,0.0,hard_target,"4H/2H/90m supply @ 246.28 (RR 5.27, fresh, tests 0, quality 13.9)",5.27,fresh,0.0,hard_target,"1D/4H/2H/90m/1H supply @ 251.89 (RR 6.23, fresh, tests 0, quality 18.4)",6.23,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,5,"1D,4H,3H,1H",1D supply 213.57-219.39 RBD; 4H supply 214.86-219.39 DBD; 3H supply 215.14-219.39 DBD; 3H supply 216.05-217.60 RBD; 1H supply 213.60-214.10 DBD,1D,210.16,211.33,90m/1H,below_price,1.99,213.57,219.39,1D/4H/3H/1H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,213.5,2.126,0.996,Gap up,small_gap,Bullish,1.247,directional,above_9ema,above_vwap,213.267,213.755,2.453,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",-4.0,57.0,"structure mixed; testing supply; gap into supply; gap up 1.00%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.058,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.16 (Excellent 1:4.0+); range 1:4.16–1:6.23,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,MU,418.76,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H,DBD,supply,419.8,415.63,419.8,415.63,419.8,0.0,fresh,Fresh / untested (0 tests),0,-2.84,Excellent,2.02,9.4,Excellent,9.86,"1D/4H/90m demand @ 375.99 (RR 10.26, fresh, tests 0, quality 17.0)",6.0,10.26,17.04,375.99,,1:10.26–1:22.02,"T1: 1D/4H/90m demand @ 375.99 (RR 10.26, fresh, tests 0, quality 17.0) | T2: 4H/3H/2H/90m/1H demand @ 372.35 (RR 11.13, fresh, tests 0, quality 17.0) | T3: 2H/90m demand @ 355.71 (RR 15.12, fresh, tests 0, quality 10.9) | T4: 1H demand @ 331.91 (RR 20.83, fresh, tests 0, quality 8.0) | T5: 1H demand @ 326.95 (RR 22.02, fresh, tests 0, quality 13.3)","1D/4H/90m demand @ 375.99 (RR 10.26, fresh, tests 0, quality 17.0)",10.26,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 372.35 (RR 11.13, fresh, tests 0, quality 17.0)",11.13,fresh,0.0,hard_target,"2H/90m demand @ 355.71 (RR 15.12, fresh, tests 0, quality 10.9)",15.12,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,4H,4H supply 415.63-419.80 DBD,4H,366.06,375.99,1D/4H/90m,below_price,10.21,415.63,419.8,4H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,410.38,8.38,2.042,Gap up,moderate_gap,Bullish,2.062,impulsive,above_9ema,above_vwap,411.935,410.374,2.336,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 100%, breaks 0% (2 tests)",15.0,76.0,"structure mixed; testing supply; gap into supply; gap up 2.04%; Supply history: rejects 100%, breaks 0% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.715,A,Excellent 1:4.0+,rr-excellent,T1 1:10.26 (Excellent 1:4.0+); range 1:10.26–1:15.12,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,MU,418.76,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H,DBD,supply,419.8,415.63,419.8,419.8,415.63,0.0,fresh,Fresh / untested (0 tests),0,-2.84,Excellent,2.02,9.4,Excellent,9.86,"4H/90m/1H supply @ 435.92 (RR 4.12, fresh, tests 0, quality 16.6)",4.12,4.12,16.64,435.92,,1:4.12,"T1: 4H/90m/1H supply @ 435.92 (RR 4.12, fresh, tests 0, quality 16.6)","4H/90m/1H supply @ 435.92 (RR 4.12, fresh, tests 0, quality 16.6)",4.12,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,1,4H,4H supply 415.63-419.80 DBD,4H,366.06,375.99,1D/4H/90m,below_price,10.21,415.63,419.8,4H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,410.38,8.38,2.042,Gap up,moderate_gap,Bullish,2.062,impulsive,above_9ema,above_vwap,411.935,410.374,2.336,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 100%, breaks 0% (2 tests)",-15.0,46.0,"structure mixed; testing supply; gap into supply; gap up 2.04%; Supply history: rejects 100%, breaks 0% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,eligible_pre_grade,8.715,A,Excellent 1:4.0+,rr-excellent,T1 1:4.12 (Excellent 1:4.0+); range 1:4.12–1:4.12,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,SPY,693.85,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,696.93,692.11,696.93,692.11,696.93,0.0,one_test,One successful retest (1 tests),1,-2.0,Excellent,1.58,16.14,Excellent,9.78,"4H/3H/2H/90m/1H demand @ 690.66 (RR 0.66, one_test, tests 1, quality 11.9)",0.66,0.66,11.93,690.66,,1:0.66–1:10.40,"T1: 4H/3H/2H/90m/1H demand @ 690.66 (RR 0.66, one_test, tests 1, quality 11.9) | T2: 1D/4H/3H/2H/90m/1H demand @ 680.94 (RR 2.68, fresh, tests 0, quality 18.1) | T3: 1D demand @ 653.62 (RR 8.35, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests) | T4: 1D demand @ 648.83 (RR 9.34, one_test, tests 1, quality 10.1) | T5: 1D demand @ 643.74 (RR 10.40, multiple_tests, tests 2, quality 7.4)","4H/3H/2H/90m/1H demand @ 690.66 (RR 0.66, one_test, tests 1, quality 11.9)",0.66,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 680.94 (RR 2.68, fresh, tests 0, quality 18.1)",2.68,fresh,0.0,hard_target,"1D demand @ 653.62 (RR 8.35, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",8.35,multiple_tests,5.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,25,"4H,3H,2H,90m,1H",4H supply 695.46-696.88 RBD; 4H supply 695.16-696.28 RBD; 4H supply 692.11-694.13 DBD; 4H supply 693.92-695.87 RBD; 4H supply 695.54-696.40 RBD; 3H supply 695.46-695.96 DBD; 3H supply 694.95-696.54 RBD; 3H supply 692.11-693.54 DBD; 3H supply 695.98-696.40 RBD; 2H supply 695.42-696.13 DBD; 2H supply 695.46-695.96 DBD; 2H supply 694.78-696.54 RBD; 2H supply 692.11-693.54 DBD; 2H supply 695.54-696.18 DBD; 2H supply 693.30-694.13 DBD; 2H supply 695.80-696.40 RBD; 90m supply 695.46-695.96 DBD; 90m supply 695.25-695.67 RBD; 90m supply 693.30-694.13 DBD; 90m supply 696.23-696.93 RBD; 90m supply 694.58-695.87 DBD; 1H supply 695.46-695.96 DBD; 1H supply 694.77-695.67 RBD; 1H supply 693.30-694.13 DBD; 1H supply 696.12-696.79 RBD,4H,688.74,690.66,4H/3H/2H/90m/1H,below_price,0.46,692.11,696.93,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,691.91,1.94,0.28,Flat / no meaningful gap,flat,Sideways,0.121,sideways,above_9ema,above_vwap,692.515,692.369,2.611,high_volume,volume_expansion_with_direction,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,68.0,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.541,A,Poor <1:1.5,rr-poor,T1 1:0.66 (Poor <1:1.5); range 1:0.66–1:8.35,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,AAPL,273.9,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/90m/1H,DBR,demand,274.08,273.0,273.0,274.08,273.0,0.0,fresh,Fresh / untested (0 tests),0,1.2,Moderate,1.05,16.11,Average,9.4,"1D/4H/2H/90m/1H supply @ 275.63 (RR 1.60, fresh, tests 0, quality 17.2)",1.6,1.6,17.21,275.63,,1:1.60,"T1: 1D/4H/2H/90m/1H supply @ 275.63 (RR 1.60, fresh, tests 0, quality 17.2)","1D/4H/2H/90m/1H supply @ 275.63 (RR 1.60, fresh, tests 0, quality 17.2)",1.6,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,3,"4H,90m,1H",4H demand 273.00-274.06 DBR; 90m demand 273.00-274.08 DBR; 1H demand 273.00-274.08 DBR,4H,273.0,274.08,4H/90m/1H,containing_price,0.0,275.63,280.9,1D/4H/2H/90m/1H,above_price,0.63,inside_demand,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,275.49,-1.59,-0.577,Flat / no meaningful gap,flat,Bearish,-0.915,directional,below_9ema,below_vwap,276.121,275.761,1.944,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",-10.0,51.0,"structure mixed; testing demand; gap into demand; Demand history: holds 0%, breaks 50% (2 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,8.16,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.60 (Watch only 1:1.5–1:1.99); range 1:1.60–1:1.60,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AAPL,273.9,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/90m/1H,DBR,demand,274.08,273.0,273.0,273.0,274.08,0.0,fresh,Fresh / untested (0 tests),0,1.2,Moderate,1.05,16.11,Average,9.4,"1H demand @ 272.04 (RR 1.72, fresh, tests 0, quality 8.0)",1.72,1.72,7.99,272.04,,1:1.72–1:23.62,"T1: 1H demand @ 272.04 (RR 1.72, fresh, tests 0, quality 8.0) | T2: 1D/4H/2H/90m/1H demand @ 269.49 (RR 4.08, fresh, tests 0, quality 18.6) | T3: 2H/90m/1H demand @ 265.16 (RR 8.09, fresh, tests 0, quality 13.8) | T4: 1D/4H/3H/2H/90m demand @ 258.28 (RR 14.46, fresh, tests 0, quality 17.6) | T5: 1D/4H/2H/90m/1H demand @ 248.39 (RR 23.62, fresh, tests 0, quality 19.2)","1H demand @ 272.04 (RR 1.72, fresh, tests 0, quality 8.0)",1.72,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 269.49 (RR 4.08, fresh, tests 0, quality 18.6)",4.08,fresh,0.0,hard_target,"2H/90m/1H demand @ 265.16 (RR 8.09, fresh, tests 0, quality 13.8)",8.09,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"4H,90m,1H",4H demand 273.00-274.06 DBR; 90m demand 273.00-274.08 DBR; 1H demand 273.00-274.08 DBR,4H,273.0,274.08,4H/90m/1H,containing_price,0.0,275.63,280.9,1D/4H/2H/90m/1H,above_price,0.63,inside_demand,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,275.49,-1.59,-0.577,Flat / no meaningful gap,flat,Bearish,-0.915,directional,below_9ema,below_vwap,276.121,275.761,1.944,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,71.0,"structure mixed; testing demand; gap into demand; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,7.83,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.72 (Watch only 1:1.5–1:1.99); range 1:1.72–1:8.09,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,CRWD,419.0,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/1H,DBD/RBD,supply,422.5,411.94,422.5,411.94,422.5,0.0,one_test,One successful retest (1 tests),1,-2.31,Excellent,2.08,11.0,Excellent,9.39,"4H/2H/90m/1H demand @ 410.00 (RR 0.85, fresh, tests 0, quality 13.9)",0.85,0.85,13.91,410.0,,1:0.85–1:3.71,"T1: 4H/2H/90m/1H demand @ 410.00 (RR 0.85, fresh, tests 0, quality 13.9) | T2: 4H/3H/2H/90m/1H demand @ 395.53 (RR 2.22, fresh, tests 0, quality 15.2) | T3: 3H/2H/90m demand @ 379.77 (RR 3.71, fresh, tests 0, quality 14.8)","4H/2H/90m/1H demand @ 410.00 (RR 0.85, fresh, tests 0, quality 13.9)",0.85,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 395.53 (RR 2.22, fresh, tests 0, quality 15.2)",2.22,fresh,0.0,hard_target,"3H/2H/90m demand @ 379.77 (RR 3.71, fresh, tests 0, quality 14.8)",3.71,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,5,"1D,4H,1H",1D supply 411.94-421.98 DBD; 4H supply 418.73-422.50 DBD; 4H supply 412.24-417.86 DBD; 4H supply 413.61-418.88 RBD; 1H supply 416.36-418.88 RBD,1D,404.4,410.0,4H/2H/90m/1H,below_price,2.15,411.94,422.5,1D/4H/1H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,415.76,3.24,0.779,Gap up,small_gap,Bullish,0.846,directional,above_9ema,above_vwap,415.205,415.953,2.873,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,61.0,"structure mixed; testing supply; gap into supply; gap up 0.78%; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.558,A,Poor <1:1.5,rr-poor,T1 1:0.85 (Poor <1:1.5); range 1:0.85–1:3.71,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,CRWD,419.0,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/1H,DBD/RBD,supply,422.5,411.94,422.5,422.5,411.94,0.0,one_test,One successful retest (1 tests),1,-2.31,Excellent,2.08,11.0,Excellent,9.39,"1D/4H/2H/90m/1H supply @ 437.84 (RR 1.78, fresh, tests 0, quality 19.2)",1.78,1.78,19.16,437.84,,1:1.78–1:8.12,"T1: 1D/4H/2H/90m/1H supply @ 437.84 (RR 1.78, fresh, tests 0, quality 19.2) | T2: 1D supply @ 469.19 (RR 4.75, fresh, tests 0, quality 15.7) | T3: 1D/4H/2H/90m/1H supply @ 476.00 (RR 5.40, fresh, tests 0, quality 17.0) | T4: 1D supply @ 486.48 (RR 6.39, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests) | T5: 1D supply @ 504.78 (RR 8.12, fresh, tests 0, quality 13.8)","1D/4H/2H/90m/1H supply @ 437.84 (RR 1.78, fresh, tests 0, quality 19.2)",1.78,fresh,0.0,hard_target,"1D supply @ 469.19 (RR 4.75, fresh, tests 0, quality 15.7)",4.75,fresh,0.0,hard_target,"1D/4H/2H/90m/1H supply @ 476.00 (RR 5.40, fresh, tests 0, quality 17.0)",5.4,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"1D,4H,1H",1D supply 411.94-421.98 DBD; 4H supply 418.73-422.50 DBD; 4H supply 412.24-417.86 DBD; 4H supply 413.61-418.88 RBD; 1H supply 416.36-418.88 RBD,1D,404.4,410.0,4H/2H/90m/1H,below_price,2.15,411.94,422.5,1D/4H/1H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,415.76,3.24,0.779,Gap up,small_gap,Bullish,0.846,directional,above_9ema,above_vwap,415.205,415.953,2.873,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 0%, breaks 0% (1 tests)",0.0,61.0,"structure mixed; testing supply; gap into supply; gap up 0.78%; Supply history: rejects 0%, breaks 0% (1 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.116,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.78 (Watch only 1:1.5–1:1.99); range 1:1.78–1:5.40,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,QQQ,614.7,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,617.02,613.67,617.02,617.02,613.67,0.0,one_test,One successful retest (1 tests),1,-1.92,Strong,1.93,3.85,Excellent,7.85,"4H/3H/2H/90m/1H supply @ 626.24 (RR 3.44, fresh, tests 0, quality 18.2)",3.44,3.44,18.21,626.24,,1:3.44–1:5.19,"T1: 4H/3H/2H/90m/1H supply @ 626.24 (RR 3.44, fresh, tests 0, quality 18.2) | T2: 1D/4H/3H/2H/90m/1H supply @ 632.08 (RR 5.19, fresh, tests 0, quality 20.5)","4H/3H/2H/90m/1H supply @ 626.24 (RR 3.44, fresh, tests 0, quality 18.2)",3.44,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 632.08 (RR 5.19, fresh, tests 0, quality 20.5)",5.19,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,8,"4H,3H,2H,90m,1H",4H supply 613.67-616.77 DBD; 4H supply 614.33-616.46 RBD; 3H supply 615.09-617.02 RBD; 2H supply 614.69-617.02 RBD; 90m supply 615.09-615.89 DBD; 90m supply 615.27-617.02 RBD; 90m supply 614.93-616.46 DBD; 1H supply 614.65-615.53 RBD,4H,607.36,613.28,4H/3H/2H/90m/1H,below_price,0.23,613.67,617.02,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,613.0,1.7,0.277,Flat / no meaningful gap,flat,Sideways,0.129,sideways,above_9ema,above_vwap,613.541,613.416,2.189,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,66.0,"structure mixed; testing supply; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.662,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.44 (Strong 1:2.5–1:3.99); range 1:3.44–1:5.19,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,NOW,101.55,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBR/RBR,demand,101.68,98.94,98.94,101.68,98.94,0.0,fresh,Fresh / untested (0 tests),0,0.59,Weak,1.04,4.12,Average,7.63,"1D supply @ 104.99 (RR 1.26, fresh, tests 0, quality 14.2)",1.26,1.26,14.21,104.99,,1:1.26–1:6.00,"T1: 1D supply @ 104.99 (RR 1.26, fresh, tests 0, quality 14.2) | T2: 4H/2H/90m/1H supply @ 105.28 (RR 1.36, fresh, tests 0, quality 18.4) | T3: 1H supply @ 109.57 (RR 2.93, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests) | T4: 3H/2H/90m/1H supply @ 117.98 (RR 6.00, fresh, tests 0, quality 17.9) | T5: 1D supply @ 118.00 (RR 6.00, fresh, tests 0, quality 15.9)","1D supply @ 104.99 (RR 1.26, fresh, tests 0, quality 14.2)",1.26,fresh,0.0,hard_target,"4H/2H/90m/1H supply @ 105.28 (RR 1.36, fresh, tests 0, quality 18.4)",1.36,fresh,0.0,hard_target,"1H supply @ 109.57 (RR 2.93, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",2.93,multiple_tests,4.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,9,"1D,4H,3H,2H,90m,1H",1D demand 98.94-101.68 DBR; 4H demand 99.75-100.72 DBR; 3H demand 99.75-100.72 RBR; 2H demand 99.75-100.72 RBR; 2H demand 99.96-100.24 DBR; 90m demand 99.59-100.69 DBR; 90m demand 99.75-100.72 RBR; 1H demand 99.42-100.00 DBR; 1H demand 99.75-100.72 RBR,1D,98.94,101.68,1D/4H/3H/2H/90m/1H,containing_price,0.0,100.69,101.91,3H,containing_price,0.0,inside_demand,2026-02-12T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-12 08:00 AM EST,100.57,0.98,0.975,Gap up,small_gap,Sideways,0.079,sideways,above_9ema,above_vwap,100.969,100.762,3.197,high_volume,high_volume,Premarket,2026-02-12T08:00:00-05:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 20%, breaks 60% (5 tests)",-8.0,53.0,"structure mixed; testing demand; gap into supply; gap up 0.97%; Demand history: holds 20%, breaks 60% (5 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.663,A,Poor <1:1.5,rr-poor,T1 1:1.26 (Poor <1:1.5); range 1:1.26–1:2.93,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
