status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,META,671.0,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m,DBR/RBR,demand,674.5,665.89,665.89,665.89,674.5,0.0,one_test,One successful retest (1 tests),1,4.7,Excellent,4.01,12.06,Excellent,12.0,"2H/90m/1H demand @ 646.82 (RR 2.81, fresh, tests 0, quality 11.2)",2.81,2.81,11.17,646.82,,1:2.81–1:8.91,"T1: 2H/90m/1H demand @ 646.82 (RR 2.81, fresh, tests 0, quality 11.2) | T2: 1H demand @ 638.22 (RR 3.81, fresh, tests 0, quality 9.1) | T3: 4H/2H/90m/1H demand @ 613.44 (RR 6.69, fresh, tests 0, quality 19.4) | T4: 3H/2H/90m/1H demand @ 604.67 (RR 7.70, fresh, tests 0, quality 14.6) | T5: 1D demand @ 594.25 (RR 8.91, fresh, tests 0, quality 13.9)","2H/90m/1H demand @ 646.82 (RR 2.81, fresh, tests 0, quality 11.2)",2.81,fresh,0.0,hard_target,"1H demand @ 638.22 (RR 3.81, fresh, tests 0, quality 9.1)",3.81,fresh,0.0,hard_target,"4H/2H/90m/1H demand @ 613.44 (RR 6.69, fresh, tests 0, quality 19.4)",6.69,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"1D,4H,3H,2H,90m",1D demand 666.10-674.50 DBR; 4H demand 666.10-671.46 DBR; 4H demand 667.99-671.29 DBR; 3H demand 666.10-671.11 DBR; 2H demand 665.89-669.95 DBR; 90m demand 665.89-670.31 RBR,1D,665.89,674.5,1D/4H/3H/2H/90m,containing_price,0.0,675.09,681.5,2H/1H,above_price,0.61,inside_demand,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,670.07,0.93,0.139,Flat / no meaningful gap,flat,Bearish,-0.848,directional,below_9ema,above_vwap,671.905,670.361,2.995,high_volume,absorption_possible,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 43%, breaks 43% (7 tests)",0.0,69.0,"structure mixed; testing demand; possible absorption; gap into demand; Demand history: holds 43%, breaks 43% (7 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.886,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.81 (Strong 1:2.5–1:3.99); range 1:2.81–1:6.69,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,UBER,74.63,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBR/RBR,demand,74.96,73.33,73.33,74.96,73.33,0.0,fresh,Fresh / untested (0 tests),0,1.19,Moderate,2.09,2.73,Excellent,10.17,"4H/3H/2H/90m/1H supply @ 77.64 (RR 1.85, fresh, tests 0, quality 19.0)",1.85,1.85,19.0,77.64,,1:1.85–1:8.16,"T1: 4H/3H/2H/90m/1H supply @ 77.64 (RR 1.85, fresh, tests 0, quality 19.0) | T2: 1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 3.17, fresh, tests 0, quality 19.2) | T3: 4H/3H/2H/90m/1H supply @ 81.98 (RR 4.51, fresh, tests 0, quality 15.2) | T4: 4H/90m/1H supply @ 84.11 (RR 5.82, fresh, tests 0, quality 15.9) | T5: 1H supply @ 87.93 (RR 8.16, fresh, tests 0, quality 7.9)","4H/3H/2H/90m/1H supply @ 77.64 (RR 1.85, fresh, tests 0, quality 19.0)",1.85,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 79.80 (RR 3.17, fresh, tests 0, quality 19.2)",3.17,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 81.98 (RR 4.51, fresh, tests 0, quality 15.2)",4.51,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"4H,3H,2H,90m,1H",4H demand 73.33-74.96 DBR; 3H demand 73.37-73.90 DBR; 2H demand 73.37-73.90 DBR; 90m demand 73.37-73.90 DBR; 1H demand 73.37-73.90 RBR,4H,73.33,74.96,4H/3H/2H/90m/1H,containing_price,0.0,77.64,78.32,4H/3H/2H/90m/1H,above_price,4.03,inside_demand,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,75.16,-0.53,-0.705,Flat / no meaningful gap,flat,Bearish,-1.126,directional,below_9ema,below_vwap,75.091,75.056,2.705,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 0%, breaks 75% (4 tests)",-15.0,46.0,"structure mixed; testing demand; gap into demand; Demand history: holds 0%, breaks 75% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,8.61,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.85 (Watch only 1:1.5–1:1.99); range 1:1.85–1:4.51,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,GOOGL,327.43,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/1H,DBR/RBR,demand,333.25,327.42,327.42,333.25,327.42,0.0,fresh,Fresh / untested (0 tests),0,-1.44,Moderate,4.1,76.06,Excellent,8.44,"4H/3H/2H/90m/1H supply @ 339.46 (RR 2.06, fresh, tests 0, quality 17.8)",2.06,2.06,17.77,339.46,,1:2.06–1:2.69,"T1: 4H/3H/2H/90m/1H supply @ 339.46 (RR 2.06, fresh, tests 0, quality 17.8) | T2: 4H/3H/2H/90m/1H supply @ 343.13 (RR 2.69, fresh, tests 0, quality 15.7)","4H/3H/2H/90m/1H supply @ 339.46 (RR 2.06, fresh, tests 0, quality 17.8)",2.06,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 343.13 (RR 2.69, fresh, tests 0, quality 15.7)",2.69,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,2,"4H,1H",4H demand 329.65-333.25 DBR; 1H demand 327.42-329.85 RBR,4H,327.42,333.25,4H/1H,containing_price,0.0,339.46,340.59,4H/3H/2H/90m/1H,above_price,3.67,inside_demand,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,331.24,-3.805,-1.149,Gap down,small_gap,Bearish,-0.711,grinding,below_9ema,below_vwap,330.37,331.548,3.484,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 36%, breaks 55% (11 tests)",-3.64,57.4,"structure mixed; testing demand; gap into demand; gap down -1.15%; Demand history: holds 36%, breaks 55% (11 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.896,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.06 (Acceptable 1:2.0–1:2.49); range 1:2.06–1:2.69,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AVGO,320.5,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m/1H,DBD/RBD,supply,321.93,316.05,321.93,316.05,321.93,0.0,fresh,Fresh / untested (0 tests),0,-1.13,Moderate,1.02,13.16,Average,7.15,"3H/2H/90m/1H demand @ 308.75 (RR 2.00, multiple_tests, tests 2, quality 9.5)",2.0,2.0,9.49,308.75,,1:2.00–1:5.18,"T1: 3H/2H/90m/1H demand @ 308.75 (RR 2.00, multiple_tests, tests 2, quality 9.5) | T2: 1D/90m demand @ 302.39 (RR 3.08, fresh, tests 0, quality 13.6) | T3: 1D/1H demand @ 300.25 (RR 3.44, fresh, tests 0, quality 13.3) | T4: 1D demand @ 290.06 (RR 5.18, one_test, tests 1, quality 10.2)","3H/2H/90m/1H demand @ 308.75 (RR 2.00, multiple_tests, tests 2, quality 9.5)",2.0,multiple_tests,2.0,hard_target,"1D/90m demand @ 302.39 (RR 3.08, fresh, tests 0, quality 13.6)",3.08,fresh,0.0,hard_target,"1D/1H demand @ 300.25 (RR 3.44, fresh, tests 0, quality 13.3)",3.44,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H supply 317.37-321.93 RBD; 90m supply 316.05-321.93 DBD; 1H supply 316.71-320.36 DBD,2H,307.76,308.75,3H/2H/90m/1H,below_price,3.67,316.05,321.93,2H/90m/1H,containing_price,0.0,inside_supply,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,310.41,10.09,3.251,Gap up,large_gap,Bullish,2.135,impulsive,above_9ema,above_vwap,309.907,310.509,2.145,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 30%, breaks 40% (10 tests)",-2.0,59.0,"structure mixed; testing supply; gap into supply; gap up 3.25%; Supply history: rejects 30%, breaks 40% (10 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.736,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.00 (Acceptable 1:2.0–1:2.49); range 1:2.00–1:3.44,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,TSLA,399.94,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m/1H,DBD/RBD,supply,402.1,396.88,402.1,396.88,402.1,0.0,fresh,Fresh / untested (0 tests),0,-0.7,Weak,0.88,2.03,Weak,6.89,"1D demand @ 350.55 (RR 9.46, fresh, tests 0, quality 15.3)",6.0,9.46,15.26,350.55,,1:9.46–1:17.43,"T1: 1D demand @ 350.55 (RR 9.46, fresh, tests 0, quality 15.3) | T2: 1D demand @ 338.53 (RR 11.76, fresh, tests 0, quality 14.5) | T3: 1D demand @ 322.27 (RR 14.88, fresh, tests 0, quality 15.8) | T4: 1D demand @ 308.95 (RR 17.43, fresh, tests 0, quality 13.9)","1D demand @ 350.55 (RR 9.46, fresh, tests 0, quality 15.3)",9.46,fresh,0.0,hard_target,"1D demand @ 338.53 (RR 11.76, fresh, tests 0, quality 14.5)",11.76,fresh,0.0,hard_target,"1D demand @ 322.27 (RR 14.88, fresh, tests 0, quality 15.8)",14.88,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,4,"2H,90m,1H",2H supply 396.88-402.10 DBD; 90m supply 399.11-402.10 RBD; 1H supply 398.75-401.47 DBD; 1H supply 399.59-402.10 RBD,2H,383.76,402.32,1D,containing_price,0.0,396.88,402.1,2H/90m/1H,containing_price,0.0,inside_demand,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,397.0,2.94,0.741,Flat / no meaningful gap,flat,Bullish,0.936,directional,above_9ema,above_vwap,395.65,397.102,1.976,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 50%, breaks 33% (6 tests)",3.33,64.3,"structure mixed; testing supply; gap into supply; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,8.723,A,Excellent 1:4.0+,rr-excellent,T1 1:9.46 (Excellent 1:4.0+); range 1:9.46–1:14.88,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,TEM,53.48,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m/1H,DBD/RBD,supply,53.92,52.94,53.92,52.94,53.92,0.0,fresh,Fresh / untested (0 tests),0,-0.91,Weak,0.93,9.41,Average,6.84,"90m/1H demand @ 50.82 (RR 2.71, fresh, tests 0, quality 12.0)",2.71,2.71,12.01,50.82,,1:2.71,"T1: 90m/1H demand @ 50.82 (RR 2.71, fresh, tests 0, quality 12.0)","90m/1H demand @ 50.82 (RR 2.71, fresh, tests 0, quality 12.0)",2.71,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H supply 53.00-53.92 RBD; 90m supply 52.94-53.92 DBD; 1H supply 52.98-53.92 RBD,2H,49.88,50.82,90m/1H,below_price,4.97,52.94,53.92,2H/90m/1H,containing_price,0.0,inside_supply,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,52.42,1.06,2.022,Gap up,moderate_gap,Bullish,2.609,impulsive,above_9ema,above_vwap,52.174,52.472,2.986,high_volume,absorption_possible,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 50%, breaks 25% (4 tests)",5.0,74.0,"structure mixed; testing supply; possible absorption; gap into supply; gap up 2.02%; Supply history: rejects 50%, breaks 25% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.186,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.71 (Strong 1:2.5–1:3.99); range 1:2.71–1:2.71,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,TEM,53.48,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/90m/1H,DBD/RBD,supply,53.92,52.94,53.92,53.92,52.94,0.0,fresh,Fresh / untested (0 tests),0,-0.91,Weak,0.93,9.41,Average,6.84,"4H supply @ 55.15 (RR 1.70, fresh, tests 0, quality 14.5)",1.7,1.7,14.49,55.15,,1:1.70–1:11.31,"T1: 4H supply @ 55.15 (RR 1.70, fresh, tests 0, quality 14.5) | T2: 1D/4H/3H/2H/90m/1H supply @ 58.34 (RR 4.96, fresh, tests 0, quality 17.4) | T3: 90m/1H supply @ 60.41 (RR 7.07, fresh, tests 0, quality 11.4) | T4: 1D/4H/3H/2H/1H supply @ 63.36 (RR 10.08, fresh, tests 0, quality 17.5) | T5: 90m/1H supply @ 64.56 (RR 11.31, fresh, tests 0, quality 13.0)","4H supply @ 55.15 (RR 1.70, fresh, tests 0, quality 14.5)",1.7,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 58.34 (RR 4.96, fresh, tests 0, quality 17.4)",4.96,fresh,0.0,hard_target,"90m/1H supply @ 60.41 (RR 7.07, fresh, tests 0, quality 11.4)",7.07,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H supply 53.00-53.92 RBD; 90m supply 52.94-53.92 DBD; 1H supply 52.98-53.92 RBD,2H,49.88,50.82,90m/1H,below_price,4.97,52.94,53.92,2H/90m/1H,containing_price,0.0,inside_supply,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,52.42,1.06,2.022,Gap up,moderate_gap,Bullish,2.609,impulsive,above_9ema,above_vwap,52.174,52.472,2.986,high_volume,absorption_possible,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 25% (4 tests)",-5.0,64.0,"structure mixed; testing supply; possible absorption; gap into supply; gap up 2.02%; Supply history: rejects 50%, breaks 25% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.58,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.70 (Watch only 1:1.5–1:1.99); range 1:1.70–1:7.07,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,AAPL,274.95,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,275.39,273.14,273.14,273.14,275.39,0.0,fresh,Fresh / untested (0 tests),0,0.66,Weak,0.63,2.41,Weak,6.48,"1D/4H/2H/90m/1H demand @ 269.49 (RR 2.43, fresh, tests 0, quality 18.6)",2.43,2.43,18.61,269.49,,1:2.43–1:15.55,"T1: 1D/4H/2H/90m/1H demand @ 269.49 (RR 2.43, fresh, tests 0, quality 18.6) | T2: 2H/90m/1H demand @ 265.16 (RR 4.35, fresh, tests 0, quality 13.8) | T3: 1D/4H/3H/2H/90m demand @ 258.28 (RR 7.41, fresh, tests 0, quality 17.6) | T4: 1D/4H/2H/90m/1H demand @ 248.39 (RR 11.80, fresh, tests 0, quality 19.2) | T5: 1D demand @ 239.97 (RR 15.55, fresh, tests 0, quality 17.9)","1D/4H/2H/90m/1H demand @ 269.49 (RR 2.43, fresh, tests 0, quality 18.6)",2.43,fresh,0.0,hard_target,"2H/90m/1H demand @ 265.16 (RR 4.35, fresh, tests 0, quality 13.8)",4.35,fresh,0.0,hard_target,"1D/4H/3H/2H/90m demand @ 258.28 (RR 7.41, fresh, tests 0, quality 17.6)",7.41,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"2H,90m,1H",2H demand 273.52-275.29 DBR; 90m demand 273.91-274.99 RBR; 90m demand 273.14-275.39 DBR; 1H demand 273.91-274.75 DBR,2H,273.14,275.39,2H/90m/1H,containing_price,0.0,275.63,279.67,1D/4H/3H/2H/90m,above_price,0.25,inside_demand,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,275.91,-0.96,-0.348,Flat / no meaningful gap,flat,Bearish,-0.761,directional,below_9ema,below_vwap,276.209,276.162,2.842,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,71.0,"structure mixed; testing demand; gap into demand; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,8.078,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.43 (Acceptable 1:2.0–1:2.49); range 1:2.43–1:7.41,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,ANET,131.69,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,3H,DBD,supply,132.74,131.45,132.74,131.45,132.74,0.0,fresh,Fresh / untested (0 tests),0,-0.33,Weak,0.62,13.0,Weak,5.45,"4H/2H/90m demand @ 127.24 (RR 3.45, one_test, tests 1, quality 15.2)",3.45,3.45,15.15,127.24,,1:3.45–1:10.74,"T1: 4H/2H/90m demand @ 127.24 (RR 3.45, one_test, tests 1, quality 15.2) | T2: 3H/2H/90m/1H demand @ 126.12 (RR 4.32, fresh, tests 0, quality 12.5) | T3: 1D/2H/90m/1H demand @ 123.44 (RR 6.40, fresh, tests 0, quality 16.9) | T4: 1D demand @ 118.42 (RR 10.29, fresh, tests 0, quality 14.1) | T5: 1D demand @ 117.83 (RR 10.74, multiple_tests, tests 2, quality 7.2)","4H/2H/90m demand @ 127.24 (RR 3.45, one_test, tests 1, quality 15.2)",3.45,one_test,1.0,hard_target,"3H/2H/90m/1H demand @ 126.12 (RR 4.32, fresh, tests 0, quality 12.5)",4.32,fresh,0.0,hard_target,"1D/2H/90m/1H demand @ 123.44 (RR 6.40, fresh, tests 0, quality 16.9)",6.4,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,3H,3H supply 131.45-132.74 DBD,3H,125.06,127.24,4H/2H/90m,below_price,3.38,131.45,132.74,3H,containing_price,0.0,inside_supply,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,128.69,3.0,2.331,Gap up,moderate_gap,Bullish,1.448,directional,above_9ema,above_vwap,128.743,128.497,3.331,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 17%, breaks 50% (6 tests)",-6.67,54.3,"structure mixed; testing supply; gap into supply; gap up 2.33%; Supply history: rejects 17%, breaks 50% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,eligible_pre_grade,7.612,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.45 (Strong 1:2.5–1:3.99); range 1:3.45–1:6.40,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,ANET,131.69,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,3H,DBD,supply,132.74,131.45,132.74,132.74,131.45,0.0,fresh,Fresh / untested (0 tests),0,-0.33,Weak,0.62,13.0,Weak,5.45,"4H supply @ 136.95 (RR 4.08, fresh, tests 0, quality 14.0)",4.08,4.08,14.04,136.95,,1:4.08–1:16.41,"T1: 4H supply @ 136.95 (RR 4.08, fresh, tests 0, quality 14.0) | T2: 4H/3H/2H/90m/1H supply @ 140.56 (RR 6.88, one_test, tests 1, quality 11.7) | T3: 90m/1H supply @ 143.95 (RR 9.50, fresh, tests 0, quality 11.3) | T4: 1D/4H/3H/2H/90m/1H supply @ 147.78 (RR 12.47, fresh, tests 0, quality 17.5) | T5: 1D supply @ 152.86 (RR 16.41, fresh, tests 0, quality 16.1)","4H supply @ 136.95 (RR 4.08, fresh, tests 0, quality 14.0)",4.08,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 140.56 (RR 6.88, one_test, tests 1, quality 11.7)",6.88,one_test,1.0,hard_target,"90m/1H supply @ 143.95 (RR 9.50, fresh, tests 0, quality 11.3)",9.5,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,3H,3H supply 131.45-132.74 DBD,3H,125.06,127.24,4H/2H/90m,below_price,3.38,131.45,132.74,3H,containing_price,0.0,inside_supply,2026-02-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-06 08:00 AM EST,128.69,3.0,2.331,Gap up,moderate_gap,Bullish,1.448,directional,above_9ema,above_vwap,128.743,128.497,3.331,high_volume,high_volume,Premarket,2026-02-06T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 17%, breaks 50% (6 tests)",6.67,67.7,"structure mixed; testing supply; gap into supply; gap up 2.33%; Supply history: rejects 17%, breaks 50% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,7.612,A,Excellent 1:4.0+,rr-excellent,T1 1:4.08 (Excellent 1:4.0+); range 1:4.08–1:9.50,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
