test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,NVDA,178.095,184.59,2026-04-08T08:00:00-04:00,Premarket,3.647,Gap up,6.495,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,AMD,221.43,232.65,2026-04-08T08:00:00-04:00,Premarket,5.067,Gap up,11.22,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,AVGO,333.85,348.71,2026-04-08T08:00:00-04:00,Premarket,4.451,Gap up,14.86,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,TSLA,346.56,363.04,2026-04-08T08:00:00-04:00,Premarket,4.755,Gap up,16.48,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,META,574.91,605.5194,2026-04-08T08:00:00-04:00,Premarket,5.324,Gap up,30.609,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,AMZN,213.78,222.8259,2026-04-08T08:00:00-04:00,Premarket,4.231,Gap up,9.046,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,MSFT,372.27,384.82,2026-04-08T08:00:00-04:00,Premarket,3.371,Gap up,12.55,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,PLTR,150.06,155.8,2026-04-08T08:00:00-04:00,Premarket,3.825,Gap up,5.74,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,AAPL,253.49,259.32,2026-04-08T08:00:00-04:00,Premarket,2.3,Gap up,5.83,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,GOOGL,305.45,318.6,2026-04-08T08:00:00-04:00,Premarket,4.305,Gap up,13.15,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,NFLX,98.85,100.7017,2026-04-08T08:00:00-04:00,Premarket,1.873,Gap up,1.852,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,COST,1013.21,1013.35,2026-04-08T08:00:00-04:00,Premarket,0.014,Flat / no meaningful gap,0.14,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,INTC,52.93,55.67,2026-04-08T08:00:00-04:00,Premarket,5.177,Gap up,2.74,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,MU,377.7,413.8,2026-04-08T08:00:00-04:00,Premarket,9.558,Gap up,36.1,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,CRM,182.99,187.37,2026-04-08T08:00:00-04:00,Premarket,2.394,Gap up,4.38,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,PANW,169.88,174.3284,2026-04-08T08:00:00-04:00,Premarket,2.619,Gap up,4.448,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,CRWD,423.294,436.5523,2026-04-08T08:00:00-04:00,Premarket,3.132,Gap up,13.258,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,SNOW,149.19,155.15,2026-04-08T08:00:00-04:00,Premarket,3.995,Gap up,5.96,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,SHOP,117.05,124.5,2026-04-08T08:00:00-04:00,Premarket,6.365,Gap up,7.45,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,UBER,71.73,75.1,2026-04-08T08:00:00-04:00,Premarket,4.698,Gap up,3.37,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,ARM,143.94,151.0,2026-04-08T08:00:00-04:00,Premarket,4.905,Gap up,7.06,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-08,2026-04-07T16:00:00-04:00,2026-04-08T08:00:00-04:00,ANET,133.61,140.5,2026-04-08T08:00:00-04:00,Premarket,5.157,Gap up,6.89,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
