test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,NVDA,183.13,183.5,2026-03-17T08:00:00-04:00,Premarket,0.202,Flat / no meaningful gap,0.37,Sideways,sideways,normal_volume,normal_volume,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,AMD,196.6,196.47,2026-03-17T08:00:00-04:00,Premarket,-0.066,Flat / no meaningful gap,-0.13,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,AVGO,324.91,323.6,2026-03-17T08:00:00-04:00,Premarket,-0.403,Flat / no meaningful gap,-1.31,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,TSLA,395.49,394.41,2026-03-17T08:00:00-04:00,Premarket,-0.273,Flat / no meaningful gap,-1.08,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,META,627.63,625.03,2026-03-17T08:00:00-04:00,Premarket,-0.414,Flat / no meaningful gap,-2.6,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,AMZN,211.76,211.19,2026-03-17T08:00:00-04:00,Premarket,-0.269,Flat / no meaningful gap,-0.57,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,MSFT,399.96,398.99,2026-03-17T08:00:00-04:00,Premarket,-0.243,Flat / no meaningful gap,-0.97,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,PLTR,152.71,151.5,2026-03-17T08:00:00-04:00,Premarket,-0.792,Gap down,-1.21,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,AAPL,252.78,252.0,2026-03-17T08:00:00-04:00,Premarket,-0.309,Flat / no meaningful gap,-0.78,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,GOOGL,305.58,304.5,2026-03-17T08:00:00-04:00,Premarket,-0.353,Flat / no meaningful gap,-1.08,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,NFLX,95.19,94.99,2026-03-17T08:00:00-04:00,Premarket,-0.21,Flat / no meaningful gap,-0.2,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,COST,1001.75,1000.7,2026-03-17T08:00:00-04:00,Premarket,-0.105,Flat / no meaningful gap,-1.05,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,INTC,45.74,46.2645,2026-03-17T08:00:00-04:00,Premarket,1.147,Gap up,0.524,Bearish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,MU,441.78,452.05,2026-03-17T08:00:00-04:00,Premarket,2.325,Gap up,10.27,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,CRM,198.22,197.38,2026-03-17T08:00:00-04:00,Premarket,-0.424,Flat / no meaningful gap,-0.84,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,PANW,167.44,167.15,2026-03-17T08:00:00-04:00,Premarket,-0.173,Flat / no meaningful gap,-0.29,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,CRWD,423.78,422.0,2026-03-17T08:00:00-04:00,Premarket,-0.42,Flat / no meaningful gap,-1.78,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,SNOW,174.38,175.0,2026-03-17T08:00:00-04:00,Premarket,0.356,Flat / no meaningful gap,0.62,Bearish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,SHOP,126.61,126.5,2026-03-17T08:00:00-04:00,Premarket,-0.087,Flat / no meaningful gap,-0.11,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,UBER,74.67,77.3322,2026-03-17T08:00:00-04:00,Premarket,3.565,Gap up,2.662,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,ARM,121.61,122.15,2026-03-17T08:00:00-04:00,Premarket,0.444,Flat / no meaningful gap,0.54,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,ANET,135.4,135.1,2026-03-17T08:00:00-04:00,Premarket,-0.222,Flat / no meaningful gap,-0.3,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,SMCI,31.85,31.85,2026-03-17T08:00:00-04:00,Premarket,0.0,Flat / no meaningful gap,0.0,Bearish,grinding,high_volume,absorption_possible,below_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,HOOD,75.29,75.2093,2026-03-17T08:00:00-04:00,Premarket,-0.107,Flat / no meaningful gap,-0.081,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,SOFI,17.64,17.63,2026-03-17T08:00:00-04:00,Premarket,-0.057,Flat / no meaningful gap,-0.01,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,COIN,203.16,204.48,2026-03-17T08:00:00-04:00,Premarket,0.65,Flat / no meaningful gap,1.32,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,RBLX,59.16,58.51,2026-03-17T08:00:00-04:00,Premarket,-1.099,Gap down,-0.65,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,NET,207.51,206.57,2026-03-17T07:50:00-04:00,Premarket,-0.453,Flat / no meaningful gap,-0.94,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,RKLB,71.31,71.107,2026-03-17T08:00:00-04:00,Premarket,-0.285,Flat / no meaningful gap,-0.203,Bearish,directional,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,ASTS,89.13,88.9,2026-03-17T08:00:00-04:00,Premarket,-0.258,Flat / no meaningful gap,-0.23,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,HIMS,24.915,24.66,2026-03-17T08:00:00-04:00,Premarket,-1.023,Gap down,-0.255,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,APP,453.65,449.0,2026-03-17T08:00:00-04:00,Premarket,-1.025,Gap down,-4.65,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,IONQ,33.28,33.25,2026-03-17T08:00:00-04:00,Premarket,-0.09,Flat / no meaningful gap,-0.03,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,TEM,50.89,50.59,2026-03-17T08:00:00-04:00,Premarket,-0.59,Flat / no meaningful gap,-0.3,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,MSTR,147.53,147.09,2026-03-17T08:00:00-04:00,Premarket,-0.298,Flat / no meaningful gap,-0.44,Bullish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-17,2026-03-16T16:00:00-04:00,2026-03-17T08:00:00-04:00,NOW,114.89,114.76,2026-03-17T08:00:00-04:00,Premarket,-0.113,Flat / no meaningful gap,-0.13,Bearish,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
