status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,QQQ,621.79,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/3H/2H/90m/1H,DBD/RBD,supply,629.47,621.26,629.47,621.26,629.47,0.0,fresh,Fresh / untested (0 tests),0,-2.24,Excellent,1.74,3.11,Excellent,11.48,"1D/2H/90m/1H demand @ 611.57 (RR 1.24, fresh, tests 0, quality 17.4)",1.24,1.24,17.37,611.57,,1:1.24–1:7.00,"T1: 1D/2H/90m/1H demand @ 611.57 (RR 1.24, fresh, tests 0, quality 17.4) | T2: 1D demand @ 586.66 (RR 4.28, multiple_tests, tests 3, quality 6.3) | T3: 1D demand @ 570.07 (RR 6.30, fresh, tests 0, quality 13.9) | T4: 1D demand @ 564.35 (RR 7.00, one_test, tests 1, quality 11.3)","1D/2H/90m/1H demand @ 611.57 (RR 1.24, fresh, tests 0, quality 17.4)",1.24,fresh,0.0,hard_target,"1D demand @ 586.66 (RR 4.28, multiple_tests, tests 3, quality 6.3)",4.28,multiple_tests,3.0,hard_target,"1D demand @ 570.07 (RR 6.30, fresh, tests 0, quality 13.9)",6.3,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,19,"1D,3H,2H,90m,1H",1D supply 621.26-626.08 DBD; 1D supply 626.24-629.47 DBD; 1D supply 623.04-627.94 RBD; 1D supply 624.38-628.92 RBD; 3H supply 621.44-622.56 RBD; 3H supply 621.66-621.89 DBD; 2H supply 626.00-626.98 RBD; 2H supply 621.69-622.56 DBD; 2H supply 621.66-621.89 DBD; 2H supply 621.86-622.70 RBD; 2H supply 628.13-628.85 RBD; 90m supply 625.60-626.32 RBD; 90m supply 621.69-622.56 DBD; 90m supply 621.66-621.89 DBD; 90m supply 627.82-628.85 RBD; 1H supply 621.66-621.89 DBD; 1H supply 625.60-626.03 RBD; 1H supply 628.14-628.85 DBD; 1H supply 621.44-622.13 RBD,1D,606.92,611.57,1D/2H/90m/1H,below_price,1.64,621.26,629.47,1D/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,616.12,5.67,0.92,Gap up,small_gap,Sideways,0.387,grinding,above_9ema,above_vwap,616.681,616.091,1.388,elevated_volume,elevated_volume,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,56.0,"structure mixed; testing supply; gap into supply; gap up 0.92%; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.244,A,Poor <1:1.5,rr-poor,T1 1:1.24 (Poor <1:1.5); range 1:1.24–1:6.30,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,QQQ,621.79,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/3H/2H/90m/1H,DBD/RBD,supply,629.47,621.26,629.47,629.47,621.26,0.0,fresh,Fresh / untested (0 tests),0,-2.24,Excellent,1.74,3.11,Excellent,11.48,"1D supply @ 632.08 (RR 1.25, fresh, tests 0, quality 15.6)",1.25,1.25,15.62,632.08,,1:1.25,"T1: 1D supply @ 632.08 (RR 1.25, fresh, tests 0, quality 15.6)","1D supply @ 632.08 (RR 1.25, fresh, tests 0, quality 15.6)",1.25,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,19,"1D,3H,2H,90m,1H",1D supply 621.26-626.08 DBD; 1D supply 626.24-629.47 DBD; 1D supply 623.04-627.94 RBD; 1D supply 624.38-628.92 RBD; 3H supply 621.44-622.56 RBD; 3H supply 621.66-621.89 DBD; 2H supply 626.00-626.98 RBD; 2H supply 621.69-622.56 DBD; 2H supply 621.66-621.89 DBD; 2H supply 621.86-622.70 RBD; 2H supply 628.13-628.85 RBD; 90m supply 625.60-626.32 RBD; 90m supply 621.69-622.56 DBD; 90m supply 621.66-621.89 DBD; 90m supply 627.82-628.85 RBD; 1H supply 621.66-621.89 DBD; 1H supply 625.60-626.03 RBD; 1H supply 628.14-628.85 DBD; 1H supply 621.44-622.13 RBD,1D,606.92,611.57,1D/2H/90m/1H,below_price,1.64,621.26,629.47,1D/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,616.12,5.67,0.92,Gap up,small_gap,Sideways,0.387,grinding,above_9ema,above_vwap,616.681,616.091,1.388,elevated_volume,elevated_volume,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,66.0,"structure mixed; testing supply; gap into supply; gap up 0.92%; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.25,A,Poor <1:1.5,rr-poor,T1 1:1.25 (Poor <1:1.5); range 1:1.25–1:1.25,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,META,629.0,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/3H/2H/1H,DBD/RBD,supply,629.08,620.25,629.08,620.25,629.08,0.0,fresh,Fresh / untested (0 tests),0,-1.32,Moderate,1.07,4.11,Average,9.89,"90m/1H demand @ 610.42 (RR 2.10, fresh, tests 0, quality 10.1)",2.1,2.1,10.11,610.42,,1:2.10–1:3.94,"T1: 90m/1H demand @ 610.42 (RR 2.10, fresh, tests 0, quality 10.1) | T2: 3H/2H/90m/1H demand @ 604.67 (RR 2.76, fresh, tests 0, quality 14.6) | T3: 1D demand @ 594.25 (RR 3.94, fresh, tests 0, quality 13.9)","90m/1H demand @ 610.42 (RR 2.10, fresh, tests 0, quality 10.1)",2.1,fresh,0.0,hard_target,"3H/2H/90m/1H demand @ 604.67 (RR 2.76, fresh, tests 0, quality 14.6)",2.76,fresh,0.0,hard_target,"1D demand @ 594.25 (RR 3.94, fresh, tests 0, quality 13.9)",3.94,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,5,"1D,3H,2H,1H",1D supply 620.25-629.08 RBD; 3H supply 623.86-629.08 RBD; 3H supply 622.93-627.56 DBD; 2H supply 625.51-626.53 RBD; 1H supply 622.93-624.20 DBD,1D,606.41,610.42,90m/1H,below_price,2.95,620.25,629.08,1D/3H/2H/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,613.05,15.95,2.602,Gap up,moderate_gap,Bullish,2.028,impulsive,above_9ema,above_vwap,614.232,612.83,2.638,high_volume,absorption_possible,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 67%, breaks 33% (3 tests)",6.67,75.7,"structure mixed; testing supply; possible absorption; gap into supply; gap up 2.60%; Supply history: rejects 67%, breaks 33% (3 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,8.732,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.10 (Acceptable 1:2.0–1:2.49); range 1:2.10–1:3.94,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,META,629.0,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/3H/2H/1H,DBD/RBD,supply,629.08,620.25,629.08,629.08,620.25,0.0,fresh,Fresh / untested (0 tests),0,-1.32,Moderate,1.07,4.11,Average,9.89,"2H/90m/1H supply @ 646.74 (RR 2.01, fresh, tests 0, quality 13.6)",2.01,2.01,13.6,646.74,,1:2.01–1:17.13,"T1: 2H/90m/1H supply @ 646.74 (RR 2.01, fresh, tests 0, quality 13.6) | T2: 90m/1H supply @ 651.88 (RR 2.59, fresh, tests 0, quality 11.3) | T3: 1D supply @ 659.57 (RR 3.46, fresh, tests 0, quality 14.6) | T4: 1D supply @ 751.44 (RR 13.87, fresh, tests 0, quality 15.2) | T5: 1D supply @ 780.25 (RR 17.13, one_test, tests 1, quality 12.3)","2H/90m/1H supply @ 646.74 (RR 2.01, fresh, tests 0, quality 13.6)",2.01,fresh,0.0,hard_target,"90m/1H supply @ 651.88 (RR 2.59, fresh, tests 0, quality 11.3)",2.59,fresh,0.0,hard_target,"1D supply @ 659.57 (RR 3.46, fresh, tests 0, quality 14.6)",3.46,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"1D,3H,2H,1H",1D supply 620.25-629.08 RBD; 3H supply 623.86-629.08 RBD; 3H supply 622.93-627.56 DBD; 2H supply 625.51-626.53 RBD; 1H supply 622.93-624.20 DBD,1D,606.41,610.42,90m/1H,below_price,2.95,620.25,629.08,1D/3H/2H/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,613.05,15.95,2.602,Gap up,moderate_gap,Bullish,2.028,impulsive,above_9ema,above_vwap,614.232,612.83,2.638,high_volume,absorption_possible,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 67%, breaks 33% (3 tests)",-6.67,62.3,"structure mixed; testing supply; possible absorption; gap into supply; gap up 2.60%; Supply history: rejects 67%, breaks 33% (3 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.678,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.01 (Acceptable 1:2.0–1:2.49); range 1:2.01–1:3.46,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,PLTR,168.72,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBD/RBD,supply,171.97,166.91,171.97,166.91,171.97,0.0,fresh,Fresh / untested (0 tests),0,-0.49,Weak,1.31,3.39,Strong,9.3,"90m/1H demand @ 163.04 (RR 1.12, fresh, tests 0, quality 10.7)",1.12,1.12,10.71,163.04,,1:1.12–1:2.51,"T1: 90m/1H demand @ 163.04 (RR 1.12, fresh, tests 0, quality 10.7) | T2: 1D demand @ 156.98 (RR 2.32, multiple_tests, tests 2, quality 7.8) | T3: 1D demand @ 156.01 (RR 2.51, fresh, tests 0, quality 13.7)","90m/1H demand @ 163.04 (RR 1.12, fresh, tests 0, quality 10.7)",1.12,fresh,0.0,hard_target,"1D demand @ 156.98 (RR 2.32, multiple_tests, tests 2, quality 7.8)",2.32,multiple_tests,2.0,hard_target,"1D demand @ 156.01 (RR 2.51, fresh, tests 0, quality 13.7)",2.51,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,7,"1D,2H,90m,1H",1D supply 167.62-171.97 DBD; 2H supply 166.91-169.49 DBD; 90m supply 170.24-171.97 RBD; 90m supply 171.12-171.48 DBD; 90m supply 168.97-169.80 DBD; 1H supply 166.91-169.31 DBD; 1H supply 168.78-169.80 RBD,1D,161.11,163.04,90m/1H,below_price,3.37,166.91,171.97,1D/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,165.41,3.31,2.001,Gap up,moderate_gap,Bullish,0.963,directional,above_9ema,above_vwap,165.645,165.28,1.734,elevated_volume,absorption_possible,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 33%, breaks 67% (6 tests)",-6.67,62.3,"structure mixed; testing supply; possible absorption; gap into supply; gap up 2.00%; Supply history: rejects 33%, breaks 67% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.997,A,Poor <1:1.5,rr-poor,T1 1:1.12 (Poor <1:1.5); range 1:1.12–1:2.51,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,PLTR,168.72,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/2H/90m/1H,DBD/RBD,supply,171.97,166.91,171.97,171.97,166.91,0.0,fresh,Fresh / untested (0 tests),0,-0.49,Weak,1.31,3.39,Strong,9.3,"1D/3H/2H/90m/1H supply @ 176.84 (RR 1.60, fresh, tests 0, quality 18.1)",1.6,1.6,18.08,176.84,,1:1.60–1:7.18,"T1: 1D/3H/2H/90m/1H supply @ 176.84 (RR 1.60, fresh, tests 0, quality 18.1) | T2: 1H supply @ 181.71 (RR 2.57, multiple_tests, tests 3, quality 2.1, soft obstacle: low_quality) | T3: 1D supply @ 205.04 (RR 7.18, fresh, tests 0, quality 16.9)","1D/3H/2H/90m/1H supply @ 176.84 (RR 1.60, fresh, tests 0, quality 18.1)",1.6,fresh,0.0,hard_target,"1H supply @ 181.71 (RR 2.57, multiple_tests, tests 3, quality 2.1, soft obstacle: low_quality)",2.57,multiple_tests,3.0,soft_obstacle,"1D supply @ 205.04 (RR 7.18, fresh, tests 0, quality 16.9)",7.18,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,7,"1D,2H,90m,1H",1D supply 167.62-171.97 DBD; 2H supply 166.91-169.49 DBD; 90m supply 170.24-171.97 RBD; 90m supply 171.12-171.48 DBD; 90m supply 168.97-169.80 DBD; 1H supply 166.91-169.31 DBD; 1H supply 168.78-169.80 RBD,1D,161.11,163.04,90m/1H,below_price,3.37,166.91,171.97,1D/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,165.41,3.31,2.001,Gap up,moderate_gap,Bullish,0.963,directional,above_9ema,above_vwap,165.645,165.28,1.734,elevated_volume,absorption_possible,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 33%, breaks 67% (6 tests)",6.67,75.7,"structure mixed; testing supply; possible absorption; gap into supply; gap up 2.00%; Supply history: rejects 33%, breaks 67% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,8.285,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.60 (Watch only 1:1.5–1:1.99); range 1:1.60–1:7.18,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,NOW,126.2,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,128.78,125.4,128.78,125.4,128.78,0.0,fresh,Fresh / untested (0 tests),0,-0.02,Weak,1.46,2.31,Strong,8.98,"3H/2H/1H demand @ 124.70 (RR 0.44, fresh, tests 0, quality 11.7)",0.44,0.44,11.69,124.7,,1:0.44,"T1: 3H/2H/1H demand @ 124.70 (RR 0.44, fresh, tests 0, quality 11.7)","3H/2H/1H demand @ 124.70 (RR 0.44, fresh, tests 0, quality 11.7)",0.44,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,9,"1D,4H,3H,2H,90m,1H",1D supply 125.40-128.78 DBD; 4H supply 126.57-128.78 DBD; 3H supply 125.40-125.58 DBD; 2H supply 127.05-128.26 DBD; 2H supply 125.40-125.58 DBD; 90m supply 125.40-125.58 DBD; 1H supply 127.05-127.46 DBD; 1H supply 125.40-125.58 DBD; 1H supply 127.24-128.26 RBD,1D,123.92,124.7,3H/2H/1H,below_price,1.19,125.4,128.78,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,125.3,0.9,0.718,Flat / no meaningful gap,flat,Bullish,0.71,grinding,above_9ema,above_vwap,124.923,125.111,2.689,high_volume,high_volume,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,56.0,"structure mixed; testing supply; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.509,A,Poor <1:1.5,rr-poor,T1 1:0.44 (Poor <1:1.5); range 1:0.44–1:0.44,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,NOW,126.2,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m/1H,DBD/RBD,supply,128.78,125.4,128.78,128.78,125.4,0.0,fresh,Fresh / untested (0 tests),0,-0.02,Weak,1.46,2.31,Strong,8.98,"2H/90m/1H supply @ 128.41 (RR 0.65, fresh, tests 0, quality 13.4)",0.65,0.65,13.45,128.41,,1:0.65–1:3.78,"T1: 2H/90m/1H supply @ 128.41 (RR 0.65, fresh, tests 0, quality 13.4) | T2: 2H/90m/1H supply @ 131.89 (RR 1.68, fresh, tests 0, quality 12.4) | T3: 90m supply @ 134.72 (RR 2.52, one_test, tests 1, quality 6.6) | T4: 3H/2H/90m/1H supply @ 137.58 (RR 3.37, fresh, tests 0, quality 15.8) | T5: 90m/1H supply @ 138.97 (RR 3.78, fresh, tests 0, quality 10.5)","2H/90m/1H supply @ 128.41 (RR 0.65, fresh, tests 0, quality 13.4)",0.65,fresh,0.0,hard_target,"2H/90m/1H supply @ 131.89 (RR 1.68, fresh, tests 0, quality 12.4)",1.68,fresh,0.0,hard_target,"90m supply @ 134.72 (RR 2.52, one_test, tests 1, quality 6.6)",2.52,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,9,"1D,4H,3H,2H,90m,1H",1D supply 125.40-128.78 DBD; 4H supply 126.57-128.78 DBD; 3H supply 125.40-125.58 DBD; 2H supply 127.05-128.26 DBD; 2H supply 125.40-125.58 DBD; 90m supply 125.40-125.58 DBD; 1H supply 127.05-127.46 DBD; 1H supply 125.40-125.58 DBD; 1H supply 127.24-128.26 RBD,1D,123.92,124.7,3H/2H/1H,below_price,1.19,125.4,128.78,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,125.3,0.9,0.718,Flat / no meaningful gap,flat,Bullish,0.71,grinding,above_9ema,above_vwap,124.923,125.111,2.689,high_volume,high_volume,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,66.0,"structure mixed; testing supply; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.635,A,Poor <1:1.5,rr-poor,T1 1:0.65 (Poor <1:1.5); range 1:0.65–1:2.52,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,GOOGL,334.32,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/3H/2H/90m/1H,DBD/RBD,supply,336.52,329.67,336.52,329.67,336.52,0.0,fresh,Fresh / untested (0 tests),0,-0.46,Weak,0.99,6.24,Average,8.95,"90m/1H demand @ 327.07 (RR 1.06, fresh, tests 0, quality 10.1)",1.06,1.06,10.14,327.07,,1:1.06–1:8.29,"T1: 90m/1H demand @ 327.07 (RR 1.06, fresh, tests 0, quality 10.1) | T2: 1D/3H/2H/90m/1H demand @ 322.03 (RR 1.79, fresh, tests 0, quality 18.1) | T3: 1D demand @ 309.88 (RR 3.57, fresh, tests 0, quality 13.2) | T4: 1D demand @ 302.46 (RR 4.65, fresh, tests 0, quality 14.9) | T5: 1D demand @ 277.54 (RR 8.29, fresh, tests 0, quality 15.8)","90m/1H demand @ 327.07 (RR 1.06, fresh, tests 0, quality 10.1)",1.06,fresh,0.0,hard_target,"1D/3H/2H/90m/1H demand @ 322.03 (RR 1.79, fresh, tests 0, quality 18.1)",1.79,fresh,0.0,hard_target,"1D demand @ 309.88 (RR 3.57, fresh, tests 0, quality 13.2)",3.57,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,15,"1D,3H,2H,90m,1H",1D supply 335.06-336.52 RBD; 1D supply 330.00-334.65 DBD; 3H supply 335.14-336.52 RBD; 3H supply 332.06-333.11 RBD; 3H supply 335.65-336.33 DBD; 2H supply 335.14-336.52 RBD; 2H supply 332.06-333.11 RBD; 2H supply 335.65-336.33 DBD; 90m supply 335.14-336.52 RBD; 90m supply 332.06-333.11 RBD; 90m supply 335.65-336.33 RBD; 90m supply 329.67-330.70 DBD; 1H supply 335.14-336.52 RBD; 1H supply 332.06-333.11 RBD; 1H supply 335.65-336.33 RBD,1D,325.75,327.07,90m/1H,below_price,2.17,329.67,336.52,1D/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-22T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-22 08:00 AM EST,328.41,5.91,1.8,Gap up,moderate_gap,Bullish,1.275,directional,above_9ema,above_vwap,328.71,328.399,2.473,high_volume,absorption_possible,Premarket,2026-01-22T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,69.0,"structure mixed; testing supply; possible absorption; gap into supply; gap up 1.80%; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.873,A,Poor <1:1.5,rr-poor,T1 1:1.06 (Poor <1:1.5); range 1:1.06–1:3.57,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
