test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,NVDA,185.09,185.79,2026-01-09T08:00:00-05:00,Premarket,0.378,Flat / no meaningful gap,0.7,Bullish,grinding,elevated_volume,elevated_volume,above_9ema,above_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,AMD,204.7,205.3,2026-01-09T08:00:00-05:00,Premarket,0.293,Flat / no meaningful gap,0.6,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,AVGO,332.4,337.04,2026-01-09T08:00:00-05:00,Premarket,1.396,Gap up,4.64,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,TSLA,435.85,437.2424,2026-01-09T08:00:00-05:00,Premarket,0.319,Flat / no meaningful gap,1.392,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,META,646.01,644.78,2026-01-09T08:00:00-05:00,Premarket,-0.19,Flat / no meaningful gap,-1.23,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,AMZN,246.28,245.55,2026-01-09T08:00:00-05:00,Premarket,-0.296,Flat / no meaningful gap,-0.73,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,MSFT,478.14,476.03,2026-01-09T08:00:00-05:00,Premarket,-0.441,Flat / no meaningful gap,-2.11,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,PLTR,176.82,177.2,2026-01-09T08:00:00-05:00,Premarket,0.215,Flat / no meaningful gap,0.38,Bullish,directional,elevated_volume,absorption_possible,above_9ema,above_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,AAPL,259.08,258.879,2026-01-09T08:00:00-05:00,Premarket,-0.078,Flat / no meaningful gap,-0.201,Bullish,grinding,high_volume,high_volume,above_9ema,below_vwap
2026-01-09,2026-01-08T16:00:00-05:00,2026-01-09T08:00:00-05:00,GOOGL,325.4,327.6,2026-01-09T08:00:00-05:00,Premarket,0.676,Flat / no meaningful gap,2.2,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
