status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,ARM,111.6,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBD/RBD,supply,112.26,110.94,112.26,110.94,112.26,0.0,fresh,Fresh / untested (0 tests),0,-0.83,Weak,1.47,5.15,Strong,11.05,"1D/2H demand @ 106.66 (RR 3.74, fresh, tests 0, quality 14.7)",3.74,3.74,14.73,106.66,,1:3.74–1:5.55,"T1: 1D/2H demand @ 106.66 (RR 3.74, fresh, tests 0, quality 14.7) | T2: 3H/2H/90m/1H demand @ 104.28 (RR 5.55, fresh, tests 0, quality 13.3)","1D/2H demand @ 106.66 (RR 3.74, fresh, tests 0, quality 14.7)",3.74,fresh,0.0,hard_target,"3H/2H/90m/1H demand @ 104.28 (RR 5.55, fresh, tests 0, quality 13.3)",5.55,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,6,"1D,2H,90m,1H",1D supply 110.94-111.61 DBD; 2H supply 111.06-111.61 DBD; 90m supply 111.06-111.61 DBD; 90m supply 111.68-112.26 RBD; 1H supply 111.06-111.61 DBD; 1H supply 111.68-112.26 RBD,1D,104.95,106.66,1D/2H,below_price,4.43,110.94,112.26,1D/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,107.13,4.47,4.173,Gap up,large_gap,Bullish,3.65,impulsive,above_9ema,above_vwap,107.166,107.194,3.014,high_volume,absorption_possible,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 56%, breaks 44% (9 tests)",2.22,71.2,"structure mixed; testing supply; possible absorption; gap into supply; gap up 4.17%; Supply history: rejects 56%, breaks 44% (9 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,9.5,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.74 (Strong 1:2.5–1:3.99); range 1:3.74–1:5.55,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,ARM,111.6,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/2H/90m/1H,DBD/RBD,supply,112.26,110.94,112.26,112.26,110.94,0.0,fresh,Fresh / untested (0 tests),0,-0.83,Weak,1.47,5.15,Strong,11.05,"1H supply @ 112.56 (RR 0.73, fresh, tests 0, quality 10.7)",0.73,0.73,10.68,112.56,,1:0.73–1:21.19,"T1: 1H supply @ 112.56 (RR 0.73, fresh, tests 0, quality 10.7) | T2: 1D supply @ 112.83 (RR 0.93, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests) | T3: 1D/1H supply @ 114.93 (RR 2.52, fresh, tests 0, quality 15.4) | T4: 1D supply @ 136.14 (RR 18.59, fresh, tests 0, quality 14.2) | T5: 1D supply @ 139.57 (RR 21.19, fresh, tests 0, quality 15.3)","1H supply @ 112.56 (RR 0.73, fresh, tests 0, quality 10.7)",0.73,fresh,0.0,hard_target,"1D supply @ 112.83 (RR 0.93, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",0.93,multiple_tests,4.0,soft_obstacle,"1D/1H supply @ 114.93 (RR 2.52, fresh, tests 0, quality 15.4)",2.52,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,6,"1D,2H,90m,1H",1D supply 110.94-111.61 DBD; 2H supply 111.06-111.61 DBD; 90m supply 111.06-111.61 DBD; 90m supply 111.68-112.26 RBD; 1H supply 111.06-111.61 DBD; 1H supply 111.68-112.26 RBD,1D,104.95,106.66,1D/2H,below_price,4.43,110.94,112.26,1D/2H/90m/1H,containing_price,0.0,inside_supply,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,107.13,4.47,4.173,Gap up,large_gap,Bullish,3.65,impulsive,above_9ema,above_vwap,107.166,107.194,3.014,high_volume,absorption_possible,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 56%, breaks 44% (9 tests)",-2.22,66.8,"structure mixed; testing supply; possible absorption; gap into supply; gap up 4.17%; Supply history: rejects 56%, breaks 44% (9 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.938,A,Poor <1:1.5,rr-poor,T1 1:0.73 (Poor <1:1.5); range 1:0.73–1:2.52,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,AMD,234.25,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/1H,DBR/RBR,demand,234.3,228.86,228.86,228.86,234.3,0.0,fresh,Fresh / untested (0 tests),0,0.01,Weak,1.42,2.36,Strong,8.43,"3H/2H/90m/1H demand @ 222.26 (RR 2.20, fresh, tests 0, quality 13.4)",2.2,2.2,13.41,222.26,,1:2.20–1:13.78,"T1: 3H/2H/90m/1H demand @ 222.26 (RR 2.20, fresh, tests 0, quality 13.4) | T2: 1D demand @ 208.81 (RR 4.68, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests) | T3: 1D demand @ 205.72 (RR 5.24, fresh, tests 0, quality 14.5) | T4: 1D demand @ 161.79 (RR 13.32, fresh, tests 0, quality 13.3) | T5: 1D demand @ 159.28 (RR 13.78, multiple_tests, tests 2, quality 8.4)","3H/2H/90m/1H demand @ 222.26 (RR 2.20, fresh, tests 0, quality 13.4)",2.2,fresh,0.0,hard_target,"1D demand @ 208.81 (RR 4.68, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests)",4.68,multiple_tests,11.0,soft_obstacle,"1D demand @ 205.72 (RR 5.24, fresh, tests 0, quality 14.5)",5.24,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"1D,1H",1D demand 228.86-234.30 RBR; 1H demand 230.80-231.61 DBR; 1H demand 230.56-231.53 DBR,1D,228.86,234.3,1D/1H,containing_price,0.0,236.1,239.5,90m,above_price,0.79,inside_demand,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,231.94,2.31,0.996,Gap up,small_gap,Bullish,1.109,directional,above_9ema,above_vwap,231.764,231.869,2.326,high_volume,high_volume,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 33%, breaks 56% (9 tests)",4.45,65.4,"structure mixed; testing demand; gap into demand; gap up 1.00%; Demand history: holds 33%, breaks 56% (9 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.277,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.20 (Acceptable 1:2.0–1:2.49); range 1:2.20–1:5.24,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,INTC,49.91,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,90m/1H,RBD,supply,50.02,49.23,50.02,49.23,50.02,0.0,fresh,Fresh / untested (0 tests),0,-1.43,Moderate,0.8,3.33,Weak,6.48,"2H/90m/1H demand @ 47.12 (RR 3.53, fresh, tests 0, quality 16.6)",3.53,3.53,16.57,47.12,,1:3.53–1:17.17,"T1: 2H/90m/1H demand @ 47.12 (RR 3.53, fresh, tests 0, quality 16.6) | T2: 1D demand @ 44.24 (RR 7.18, fresh, tests 0, quality 15.9) | T3: 1H demand @ 41.12 (RR 11.13, fresh, tests 0, quality 13.8) | T4: 1D demand @ 40.04 (RR 12.50, fresh, tests 0, quality 16.2) | T5: 1D demand @ 36.35 (RR 17.17, fresh, tests 0, quality 13.7)","2H/90m/1H demand @ 47.12 (RR 3.53, fresh, tests 0, quality 16.6)",3.53,fresh,0.0,hard_target,"1D demand @ 44.24 (RR 7.18, fresh, tests 0, quality 15.9)",7.18,fresh,0.0,hard_target,"1H demand @ 41.12 (RR 11.13, fresh, tests 0, quality 13.8)",11.13,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"90m,1H",90m supply 49.23-50.02 RBD; 1H supply 49.56-50.02 RBD,90m,46.36,47.12,2H/90m/1H,below_price,5.59,49.23,50.02,90m/1H,containing_price,0.0,inside_supply,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,48.6,1.312,2.7,Gap up,moderate_gap,Bullish,3.093,impulsive,above_9ema,above_vwap,48.52,48.54,1.859,high_volume,high_volume,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 60%, breaks 40% (5 tests)",4.0,65.0,"structure mixed; testing supply; gap into supply; gap up 2.70%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,8.17,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.53 (Strong 1:2.5–1:3.99); range 1:3.53–1:11.13,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,SNOW,205.33,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,206.63,204.18,204.18,204.18,206.63,0.0,fresh,Fresh / untested (0 tests),0,0.63,Weak,0.48,2.02,Weak,6.15,"1D demand @ 195.20 (RR 4.13, fresh, tests 0, quality 15.9)",4.13,4.13,15.89,195.2,,1:4.13–1:5.01,"T1: 1D demand @ 195.20 (RR 4.13, fresh, tests 0, quality 15.9) | T2: 1D demand @ 193.06 (RR 5.01, multiple_tests, tests 3, quality 7.2)","1D demand @ 195.20 (RR 4.13, fresh, tests 0, quality 15.9)",4.13,fresh,0.0,hard_target,"1D demand @ 193.06 (RR 5.01, multiple_tests, tests 3, quality 7.2)",5.01,multiple_tests,3.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,5,"2H,90m,1H",2H demand 205.47-206.50 RBR; 90m demand 204.18-205.07 DBR; 1H demand 204.96-206.11 DBR; 1H demand 204.18-204.97 DBR; 1H demand 205.75-206.63 DBR,2H,204.18,206.63,2H/90m/1H,containing_price,0.0,207.41,208.01,1H,above_price,1.01,inside_demand,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,206.26,-0.93,-0.451,Flat / no meaningful gap,flat,Sideways,0.096,sideways,below_9ema,below_vwap,206.01,206.155,3.261,high_volume,absorption_possible,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,69.0,"structure mixed; testing demand; possible absorption; gap into demand; Demand history: holds 50%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.537,A,Excellent 1:4.0+,rr-excellent,T1 1:4.13 (Excellent 1:4.0+); range 1:4.13–1:5.01,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,COST,963.66,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/2H/90m/1H,DBR/RBR,demand,963.61,949.73,949.73,963.61,949.73,0.01,fresh,Fresh / untested (0 tests),0,0.05,Weak,1.11,3.65,Average,8.66,"1D/90m/1H supply @ 967.08 (RR 0.25, fresh, tests 0, quality 16.7)",0.25,0.25,16.7,967.08,,1:0.25,"T1: 1D/90m/1H supply @ 967.08 (RR 0.25, fresh, tests 0, quality 16.7)","1D/90m/1H supply @ 967.08 (RR 0.25, fresh, tests 0, quality 16.7)",0.25,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,7,"1D,2H,90m,1H",1D demand 951.00-963.61 RBR; 2H demand 953.46-955.59 RBR; 2H demand 949.73-951.70 RBR; 90m demand 954.59-956.45 DBR; 90m demand 953.00-953.30 RBR; 1H demand 949.73-951.70 RBR; 1H demand 954.35-955.46 DBR,1D,949.73,963.61,1D/2H/90m/1H,below_price,0.01,967.08,979.87,1D/90m/1H,above_price,0.35,between_nearest_demand_and_supply,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,964.241,-0.581,-0.06,Flat / no meaningful gap,flat,Sideways,0.093,sideways,below_9ema,below_vwap,964.102,964.115,3.132,high_volume,absorption_possible,Premarket,2026-01-21T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 75%, breaks 25% (4 tests)",10.0,68.0,"structure mixed; possible absorption; Demand history: holds 75%, breaks 25% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.814,A,Poor <1:1.5,rr-poor,T1 1:0.25 (Poor <1:1.5); range 1:0.25–1:0.25,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AMD,234.25,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/1H,DBR/RBR,demand,234.3,228.86,228.86,234.3,228.86,0.0,fresh,Fresh / untested (0 tests),0,0.01,Weak,1.42,2.36,Strong,8.43,"90m supply @ 236.10 (RR 0.34, fresh, tests 0, quality 9.1)",0.34,0.34,9.1,236.1,,1:0.34–1:5.50,"T1: 90m supply @ 236.10 (RR 0.34, fresh, tests 0, quality 9.1) | T2: 1D supply @ 240.52 (RR 1.15, fresh, tests 0, quality 13.7) | T3: 1D supply @ 259.33 (RR 4.61, multiple_tests, tests 3, quality 6.2) | T4: 1D supply @ 264.19 (RR 5.50, fresh, tests 0, quality 13.4)","90m supply @ 236.10 (RR 0.34, fresh, tests 0, quality 9.1)",0.34,fresh,0.0,hard_target,"1D supply @ 240.52 (RR 1.15, fresh, tests 0, quality 13.7)",1.15,fresh,0.0,hard_target,"1D supply @ 259.33 (RR 4.61, multiple_tests, tests 3, quality 6.2)",4.61,multiple_tests,3.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,3,"1D,1H",1D demand 228.86-234.30 RBR; 1H demand 230.80-231.61 DBR; 1H demand 230.56-231.53 DBR,1D,228.86,234.3,1D/1H,containing_price,0.0,236.1,239.5,90m,above_price,0.79,inside_demand,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,231.94,2.31,0.996,Gap up,small_gap,Bullish,1.109,directional,above_9ema,above_vwap,231.764,231.869,2.326,high_volume,high_volume,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 33%, breaks 56% (9 tests)",-4.45,56.6,"structure mixed; testing demand; gap into demand; gap up 1.00%; Demand history: holds 33%, breaks 56% (9 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.981,B+,Poor <1:1.5,rr-poor,T1 1:0.34 (Poor <1:1.5); range 1:0.34–1:4.61,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,UBER,83.45,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/1H,DBR,demand,83.47,82.35,82.35,83.47,82.35,0.0,fresh,Fresh / untested (0 tests),0,0.47,Weak,0.91,6.5,Average,7.38,"3H/2H/90m/1H supply @ 84.57 (RR 1.00, fresh, tests 0, quality 15.6)",1.0,1.0,15.55,84.57,,1:1.00–1:13.88,"T1: 3H/2H/90m/1H supply @ 84.57 (RR 1.00, fresh, tests 0, quality 15.6) | T2: 2H/90m/1H supply @ 85.39 (RR 1.73, one_test, tests 1, quality 10.7) | T3: 1H supply @ 87.93 (RR 4.00, fresh, tests 0, quality 7.9) | T4: 1D supply @ 93.57 (RR 9.04, fresh, tests 0, quality 14.6) | T5: 1D supply @ 99.00 (RR 13.88, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)","3H/2H/90m/1H supply @ 84.57 (RR 1.00, fresh, tests 0, quality 15.6)",1.0,fresh,0.0,hard_target,"2H/90m/1H supply @ 85.39 (RR 1.73, one_test, tests 1, quality 10.7)",1.73,one_test,1.0,hard_target,"1H supply @ 87.93 (RR 4.00, fresh, tests 0, quality 7.9)",4.0,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,3,"4H,3H,1H",4H demand 82.35-83.06 DBR; 3H demand 82.70-83.47 DBR; 1H demand 82.70-82.95 DBR,4H,82.35,83.47,4H/3H/1H,containing_price,0.0,84.57,85.06,3H/2H/90m/1H,above_price,1.34,inside_demand,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,83.72,-0.27,-0.323,Flat / no meaningful gap,flat,Sideways,0.252,grinding,below_9ema,below_vwap,83.465,83.646,3.859,high_volume,high_volume,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 0%, breaks 75% (4 tests)",-15.0,46.0,"structure mixed; testing demand; gap into demand; Demand history: holds 0%, breaks 75% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.295,B+,Poor <1:1.5,rr-poor,T1 1:1.00 (Poor <1:1.5); range 1:1.00–1:4.00,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,UBER,83.45,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/1H,DBR,demand,83.47,82.35,82.35,82.35,83.47,0.0,fresh,Fresh / untested (0 tests),0,0.47,Weak,0.91,6.5,Average,7.38,"1D demand @ 81.01 (RR 2.18, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",2.18,2.18,4.79,81.01,,1:2.18–1:3.29,"T1: 1D demand @ 81.01 (RR 2.18, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality) | T2: 1D demand @ 79.77 (RR 3.29, one_test, tests 1, quality 10.5)","1D demand @ 81.01 (RR 2.18, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",2.18,multiple_tests,3.0,soft_obstacle,"1D demand @ 79.77 (RR 3.29, one_test, tests 1, quality 10.5)",3.29,one_test,1.0,hard_target,,,,,,1,"1D demand @ 81.01 (RR 2.18, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",t1_nearest_unbroken_opposing_zone,B+,3,"4H,3H,1H",4H demand 82.35-83.06 DBR; 3H demand 82.70-83.47 DBR; 1H demand 82.70-82.95 DBR,4H,82.35,83.47,4H/3H/1H,containing_price,0.0,84.57,85.06,3H/2H/90m/1H,above_price,1.34,inside_demand,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,83.72,-0.27,-0.323,Flat / no meaningful gap,flat,Sideways,0.252,grinding,below_9ema,below_vwap,83.465,83.646,3.859,high_volume,high_volume,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 75% (4 tests)",15.0,76.0,"structure mixed; testing demand; gap into demand; Demand history: holds 0%, breaks 75% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,6.961,B+,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.18 (Acceptable 1:2.0–1:2.49); range 1:2.18–1:3.29,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,AAPL,247.2,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR,demand,248.25,245.13,245.13,245.13,248.25,0.0,one_test,One successful retest (1 tests),1,1.05,Moderate,0.93,5.34,Average,6.48,"1D demand @ 239.97 (RR 2.32, fresh, tests 0, quality 17.9)",2.32,2.32,17.92,239.97,,1:2.32–1:14.04,"T1: 1D demand @ 239.97 (RR 2.32, fresh, tests 0, quality 17.9) | T2: 1D demand @ 227.92 (RR 6.18, multiple_tests, tests 3, quality 6.9) | T3: 1D demand @ 220.03 (RR 8.71, fresh, tests 0, quality 16.4) | T4: 1D demand @ 203.40 (RR 14.04, fresh, tests 0, quality 17.0)","1D demand @ 239.97 (RR 2.32, fresh, tests 0, quality 17.9)",2.32,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 6.18, multiple_tests, tests 3, quality 6.9)",6.18,multiple_tests,3.0,hard_target,"1D demand @ 220.03 (RR 8.71, fresh, tests 0, quality 16.4)",8.71,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 245.13-248.25 DBR,1D,245.13,248.25,1D,containing_price,0.0,250.56,252.13,90m/1H,above_price,1.36,inside_demand,2026-01-21T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-21 08:00 AM EST,246.69,0.51,0.207,Flat / no meaningful gap,flat,Sideways,0.103,sideways,above_9ema,above_vwap,245.584,246.065,3.903,high_volume,volume_expansion_with_direction,Premarket,2026-01-21T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,83.0,"structure mixed; testing demand; volume expansion; gap into demand; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,6.962,B+,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.32 (Acceptable 1:2.0–1:2.49); range 1:2.32–1:8.71,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
