test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,NVDA,213.15,213.5907,2026-04-29T08:00:00-04:00,Premarket,0.207,Flat / no meaningful gap,0.441,Sideways,grinding,high_volume,high_volume,below_9ema,above_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,AMD,323.11,329.72,2026-04-29T08:00:00-04:00,Premarket,2.046,Gap up,6.61,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,AVGO,399.83,401.5,2026-04-29T08:00:00-04:00,Premarket,0.418,Flat / no meaningful gap,1.67,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,TSLA,375.94,375.83,2026-04-29T08:00:00-04:00,Premarket,-0.029,Flat / no meaningful gap,-0.11,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,META,671.18,669.8,2026-04-29T08:00:00-04:00,Premarket,-0.206,Flat / no meaningful gap,-1.38,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,AMZN,259.77,259.25,2026-04-29T08:00:00-04:00,Premarket,-0.2,Flat / no meaningful gap,-0.52,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,MSFT,429.36,427.25,2026-04-29T08:00:00-04:00,Premarket,-0.491,Flat / no meaningful gap,-2.11,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,PLTR,141.1707,140.53,2026-04-29T08:00:00-04:00,Premarket,-0.454,Flat / no meaningful gap,-0.641,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,AAPL,270.76,268.3497,2026-04-29T08:00:00-04:00,Premarket,-0.89,Gap down,-2.41,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-29,2026-04-28T16:00:00-04:00,2026-04-29T08:00:00-04:00,GOOGL,349.83,348.57,2026-04-29T08:00:00-04:00,Premarket,-0.36,Flat / no meaningful gap,-1.26,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
