test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,NVDA,208.2,203.32,2026-06-10T08:00:00-04:00,Premarket,-2.344,Gap down,-4.88,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,AMD,475.5,457.1,2026-06-10T08:00:00-04:00,Premarket,-3.87,Gap down,-18.4,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,AVGO,392.74,381.1639,2026-06-10T08:00:00-04:00,Premarket,-2.948,Gap down,-11.576,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,TSLA,396.53,390.49,2026-06-10T08:00:00-04:00,Premarket,-1.523,Gap down,-6.04,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,META,584.695,583.129,2026-06-10T08:00:00-04:00,Premarket,-0.268,Flat / no meaningful gap,-1.566,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,AMZN,244.05,242.0,2026-06-10T08:00:00-04:00,Premarket,-0.84,Gap down,-2.05,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,MSFT,403.2,398.0,2026-06-10T08:00:00-04:00,Premarket,-1.29,Gap down,-5.2,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,PLTR,132.07,129.2889,2026-06-10T08:00:00-04:00,Premarket,-2.106,Gap down,-2.781,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,AAPL,290.36,289.66,2026-06-10T08:00:00-04:00,Premarket,-0.241,Flat / no meaningful gap,-0.7,Bearish,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,GOOGL,363.96,360.24,2026-06-10T08:00:00-04:00,Premarket,-1.022,Gap down,-3.72,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,NFLX,81.405,81.75,2026-06-10T08:00:00-04:00,Premarket,0.424,Flat / no meaningful gap,0.345,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,COST,968.29,973.6,2026-06-10T07:55:00-04:00,Premarket,0.548,Flat / no meaningful gap,5.31,Sideways,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,INTC,108.07,104.43,2026-06-10T08:00:00-04:00,Premarket,-3.368,Gap down,-3.64,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,MU,935.89,890.02,2026-06-10T08:00:00-04:00,Premarket,-4.901,Gap down,-45.87,Bearish,impulsive,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,CRM,175.42,171.4838,2026-06-10T08:00:00-04:00,Premarket,-2.244,Gap down,-3.936,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,PANW,260.54,253.1,2026-06-10T07:50:00-04:00,Premarket,-2.856,Gap down,-7.44,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,CRWD,644.86,630.01,2026-06-10T08:00:00-04:00,Premarket,-2.303,Gap down,-14.85,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,SNOW,239.65,234.81,2026-06-10T08:00:00-04:00,Premarket,-2.02,Gap down,-4.84,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,SHOP,110.44,109.05,2026-06-10T08:00:00-04:00,Premarket,-1.259,Gap down,-1.39,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,UBER,70.38,69.75,2026-06-10T08:00:00-04:00,Premarket,-0.895,Gap down,-0.63,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,ARM,324.96,309.0,2026-06-10T08:00:00-04:00,Premarket,-4.911,Gap down,-15.96,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,ANET,152.19,147.1064,2026-06-10T07:45:00-04:00,Premarket,-3.34,Gap down,-5.084,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,SMCI,40.62,36.0,2026-06-10T08:00:00-04:00,Premarket,-11.374,Gap down,-4.62,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,HOOD,83.77,82.044,2026-06-10T08:00:00-04:00,Premarket,-2.06,Gap down,-1.726,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,SOFI,16.48,16.07,2026-06-10T08:00:00-04:00,Premarket,-2.488,Gap down,-0.41,Bearish,impulsive,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-06-10,2026-06-09T16:00:00-04:00,2026-06-10T08:00:00-04:00,COIN,155.52,151.76,2026-06-10T08:00:00-04:00,Premarket,-2.418,Gap down,-3.76,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
