status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,duplicate_rows_collapsed
Immediate,TSLA,388.99,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/4H/2H/90m/1H,DBR/RBR,demand,397.21,387.53,387.53,387.53,397.21,0.0,fresh,Fresh / untested (0 tests),0,1.0,Moderate,1.01,52.51,Average,10.17,"1D demand @ 350.55 (RR 3.97, fresh, tests 0, quality 15.3)",3.97,3.97,15.26,350.55,,1:3.97–1:8.27,"T1: 1D demand @ 350.55 (RR 3.97, fresh, tests 0, quality 15.3) | T2: 1D demand @ 338.53 (RR 5.21, fresh, tests 0, quality 14.5) | T3: 1D demand @ 322.27 (RR 6.89, fresh, tests 0, quality 15.8) | T4: 1D demand @ 308.95 (RR 8.27, fresh, tests 0, quality 13.9)","1D demand @ 350.55 (RR 3.97, fresh, tests 0, quality 15.3)",3.97,fresh,0.0,hard_target,"1D demand @ 338.53 (RR 5.21, fresh, tests 0, quality 14.5)",5.21,fresh,0.0,hard_target,"1D demand @ 322.27 (RR 6.89, fresh, tests 0, quality 15.8)",6.89,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,8,"1D,4H,2H,90m,1H",1D demand 387.53-397.21 DBR; 4H demand 389.95-393.15 DBR; 2H demand 388.51-391.29 RBR; 2H demand 389.95-393.15 DBR; 90m demand 388.20-389.58 RBR; 90m demand 389.95-393.18 DBR; 90m demand 388.51-392.38 RBR; 1H demand 389.95-391.17 DBR,1D,385.39,395.09,1D,containing_price,0.0,397.17,400.12,4H/3H/2H/90m/1H,above_price,2.1,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,392.85,-3.86,-0.983,Gap down,small_gap,Bearish,-1.686,directional,below_9ema,below_vwap,393.749,392.62,1.947,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 33%, breaks 17% (6 tests)",-3.33,57.7,"structure mixed; testing demand; gap into demand; gap down -0.98%; Demand history: holds 33%, breaks 17% (6 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,9.5,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.97 (Strong 1:2.5–1:3.99); range 1:3.97–1:6.89,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,COIN,197.3,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m,DBR/RBR,demand,197.47,192.52,192.52,192.52,197.47,0.0,fresh,Fresh / untested (0 tests),0,1.24,Moderate,1.01,8.42,Average,9.02,"4H demand @ 183.93 (RR 2.70, fresh, tests 0, quality 17.0)",2.7,2.7,17.0,183.93,,1:2.70–1:4.33,"T1: 4H demand @ 183.93 (RR 2.70, fresh, tests 0, quality 17.0) | T2: 2H/90m/1H demand @ 183.31 (RR 2.83, fresh, tests 0, quality 18.5) | T3: 1D demand @ 182.36 (RR 3.02, fresh, tests 0, quality 15.9) | T4: 4H/90m/1H demand @ 175.92 (RR 4.32, one_test, tests 1, quality 10.9) | T5: 1D demand @ 175.85 (RR 4.33, one_test, tests 1, quality 10.4)","4H demand @ 183.93 (RR 2.70, fresh, tests 0, quality 17.0)",2.7,fresh,0.0,hard_target,"2H/90m/1H demand @ 183.31 (RR 2.83, fresh, tests 0, quality 18.5)",2.83,fresh,0.0,hard_target,"1D demand @ 182.36 (RR 3.02, fresh, tests 0, quality 15.9)",3.02,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,6,"4H,3H,2H,90m",4H demand 193.84-195.56 DBR; 3H demand 193.84-197.47 DBR; 2H demand 193.84-195.56 RBR; 2H demand 192.52-195.90 RBR; 90m demand 193.84-195.56 DBR; 90m demand 192.52-195.31 DBR,4H,192.52,197.47,4H/3H/2H/90m,containing_price,0.0,205.31,209.0,90m,above_price,4.06,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,202.29,-4.99,-2.467,Gap down,moderate_gap,Bearish,-4.214,impulsive,below_9ema,below_vwap,204.525,202.612,2.393,high_volume,volume_expansion_with_direction,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 100% (3 tests)",15.0,88.0,"structure mixed; testing demand; volume expansion; gap into demand; gap down -2.47%; Demand history: holds 0%, breaks 100% (3 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.875,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.70 (Strong 1:2.5–1:3.99); range 1:2.70–1:3.02,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,INTC,44.26,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBR/RBR,demand,44.43,43.94,43.94,44.43,43.94,0.0,fresh,Fresh / untested (0 tests),0,0.93,Weak,1.28,7.68,Strong,8.71,"1D supply @ 45.77 (RR 3.08, one_test, tests 1, quality 10.2)",3.08,3.08,10.24,45.77,,1:3.08–1:13.41,"T1: 1D supply @ 45.77 (RR 3.08, one_test, tests 1, quality 10.2) | T2: 1D supply @ 46.81 (RR 5.20, one_test, tests 1, quality 11.1) | T3: 4H/3H/2H/90m supply @ 47.69 (RR 7.00, fresh, tests 0, quality 17.0) | T4: 1D/2H/90m/1H supply @ 48.11 (RR 7.86, multiple_tests, tests 2, quality 9.3) | T5: 90m/1H supply @ 50.83 (RR 13.41, fresh, tests 0, quality 11.1)","1D supply @ 45.77 (RR 3.08, one_test, tests 1, quality 10.2)",3.08,one_test,1.0,hard_target,"1D supply @ 46.81 (RR 5.20, one_test, tests 1, quality 11.1)",5.2,one_test,1.0,hard_target,"4H/3H/2H/90m supply @ 47.69 (RR 7.00, fresh, tests 0, quality 17.0)",7.0,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,7,"4H,3H,2H,90m,1H",4H demand 44.05-44.37 RBR; 3H demand 44.05-44.37 RBR; 2H demand 44.05-44.37 RBR; 90m demand 43.95-44.09 DBR; 90m demand 44.05-44.37 RBR; 90m demand 43.94-44.23 RBR; 1H demand 44.28-44.43 RBR,4H,43.94,44.43,4H/3H/2H/90m/1H,containing_price,0.0,45.77,46.65,1D,above_price,3.41,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,45.015,-0.755,-1.677,Gap down,moderate_gap,Bearish,-2.704,impulsive,below_9ema,below_vwap,45.195,45.062,1.958,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 100%, breaks 0% (5 tests)",15.0,76.0,"structure mixed; testing demand; gap into demand; gap down -1.68%; Demand history: holds 100%, breaks 0% (5 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Priority movement watch,eligible_pre_grade,9.026,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.08 (Strong 1:2.5–1:3.99); range 1:3.08–1:7.00,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Immediate,NFLX,94.5,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/1H,DBR/RBR,demand,94.92,92.52,92.52,92.52,94.92,0.0,fresh,Fresh / untested (0 tests),0,1.07,Moderate,1.28,2.1,Strong,8.35,"4H/3H/1H demand @ 85.17 (RR 3.89, fresh, tests 0, quality 18.9)",3.89,3.89,18.9,85.17,,1:3.89–1:7.15,"T1: 4H/3H/1H demand @ 85.17 (RR 3.89, fresh, tests 0, quality 18.9) | T2: 4H/3H/2H/90m/1H demand @ 82.71 (RR 4.91, fresh, tests 0, quality 17.5) | T3: 1D demand @ 77.79 (RR 6.96, fresh, tests 0, quality 13.6) | T4: 1D/4H/3H/2H/90m/1H demand @ 77.34 (RR 7.15, fresh, tests 0, quality 16.5)","4H/3H/1H demand @ 85.17 (RR 3.89, fresh, tests 0, quality 18.9)",3.89,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 82.71 (RR 4.91, fresh, tests 0, quality 17.5)",4.91,fresh,0.0,hard_target,"1D demand @ 77.79 (RR 6.96, fresh, tests 0, quality 13.6)",6.96,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,3,"4H,1H",4H demand 93.61-94.49 DBR; 1H demand 92.52-93.42 RBR; 1H demand 94.56-94.92 DBR,4H,92.52,94.92,4H/1H,containing_price,0.0,95.2,96.34,1D/4H/90m/1H,above_price,0.74,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,94.745,-0.245,-0.259,Flat / no meaningful gap,flat,Bearish,-0.746,grinding,below_9ema,below_vwap,94.906,94.738,2.597,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 50%, breaks 50% (4 tests)",0.0,61.0,"structure mixed; testing demand; gap into demand; Demand history: holds 50%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.938,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.89 (Strong 1:2.5–1:3.99); range 1:3.89–1:6.96,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
Immediate,UBER,76.9,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/90m,RBD,supply,77.34,77.05,77.34,77.05,77.34,0.2,fresh,Fresh / untested (0 tests),0,-0.42,Weak,0.79,8.69,Weak,5.71,"1D/3H/2H/90m demand @ 74.94 (RR 4.45, fresh, tests 0, quality 19.6)",4.45,4.45,19.6,74.94,,1:4.45–1:12.43,"T1: 1D/3H/2H/90m demand @ 74.94 (RR 4.45, fresh, tests 0, quality 19.6) | T2: 1D/4H/3H/2H/90m/1H demand @ 73.34 (RR 8.09, fresh, tests 0, quality 16.9) | T3: 1D/4H/3H/2H/90m/1H demand @ 71.43 (RR 12.43, fresh, tests 0, quality 16.5)","1D/3H/2H/90m demand @ 74.94 (RR 4.45, fresh, tests 0, quality 19.6)",4.45,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 73.34 (RR 8.09, fresh, tests 0, quality 16.9)",8.09,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 71.43 (RR 12.43, fresh, tests 0, quality 16.5)",12.43,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,2,"2H,90m",2H supply 77.05-77.34 RBD; 90m supply 77.16-77.28 RBD,2H,74.0,74.94,1D/3H/2H/90m,below_price,2.55,77.05,77.34,2H/90m,above_price,0.2,between_nearest_demand_and_supply,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,76.66,0.24,0.313,Flat / no meaningful gap,flat,Sideways,-0.104,sideways,above_9ema,above_vwap,76.8,76.604,3.47,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,50.0,"structure mixed; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,eligible_pre_grade,8.457,A,Excellent 1:4.0+,rr-excellent,T1 1:4.45 (Excellent 1:4.0+); range 1:4.45–1:12.43,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,COST,981.21,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/2H/90m/1H,DBD/RBD,supply,990.45,984.3,990.45,984.3,990.45,0.31,fresh,Fresh / untested (0 tests),0,-0.76,Weak,1.26,2.99,Strong,8.52,"1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 3.50, fresh, tests 0, quality 19.0)",3.5,3.5,18.98,948.83,,1:3.50–1:12.99,"T1: 1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 3.50, fresh, tests 0, quality 19.0) | T2: 1D/90m/1H demand @ 924.89 (RR 6.10, fresh, tests 0, quality 17.5) | T3: 1H demand @ 884.11 (RR 10.51, fresh, tests 0, quality 13.8) | T4: 1D demand @ 861.14 (RR 12.99, fresh, tests 0, quality 14.5)","1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 3.50, fresh, tests 0, quality 19.0)",3.5,fresh,0.0,hard_target,"1D/90m/1H demand @ 924.89 (RR 6.10, fresh, tests 0, quality 17.5)",6.1,fresh,0.0,hard_target,"1H demand @ 884.11 (RR 10.51, fresh, tests 0, quality 13.8)",10.51,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,2H,90m,1H",4H supply 986.18-990.45 DBD; 2H supply 986.18-990.45 DBD; 90m supply 984.30-987.15 DBD; 90m supply 988.34-989.51 DBD; 1H supply 986.41-989.25 RBD,4H,961.69,986.02,1D/4H/3H/2H/90m/1H,containing_price,0.0,984.3,990.45,4H/2H/90m/1H,above_price,0.31,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,979.92,1.29,0.132,Flat / no meaningful gap,flat,Bearish,-0.518,grinding,below_9ema,above_vwap,983.123,979.395,4.393,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 20%, breaks 60% (5 tests)",-8.0,61.0,"structure mixed; rejecting from supply; gap into demand; Supply history: rejects 20%, breaks 60% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,9.599,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.50 (Strong 1:2.5–1:3.99); range 1:3.50–1:10.51,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,ASTS,89.69,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/2H/90m/1H,RBR,demand,89.34,88.35,88.35,89.34,88.35,0.39,fresh,Fresh / untested (0 tests),0,1.39,Moderate,1.37,25.14,Strong,10.61,"4H/3H/2H/90m supply @ 93.53 (RR 2.87, fresh, tests 0, quality 15.3)",2.87,2.87,15.35,93.53,,1:2.87–1:9.50,"T1: 4H/3H/2H/90m supply @ 93.53 (RR 2.87, fresh, tests 0, quality 15.3) | T2: 3H/1H supply @ 95.47 (RR 4.31, one_test, tests 1, quality 9.1) | T3: 1D supply @ 100.50 (RR 8.07, multiple_tests, tests 3, quality 5.6, soft obstacle: low_quality) | T4: 4H supply @ 101.16 (RR 8.56, multiple_tests, tests 9, quality -999.0, soft obstacle: 4plus_tests) | T5: 3H/2H/90m supply @ 102.42 (RR 9.50, multiple_tests, tests 8, quality -999.0, soft obstacle: 4plus_tests)","4H/3H/2H/90m supply @ 93.53 (RR 2.87, fresh, tests 0, quality 15.3)",2.87,fresh,0.0,hard_target,"3H/1H supply @ 95.47 (RR 4.31, one_test, tests 1, quality 9.1)",4.31,one_test,1.0,hard_target,"1D supply @ 100.50 (RR 8.07, multiple_tests, tests 3, quality 5.6, soft obstacle: low_quality)",8.07,multiple_tests,3.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A+,4,"4H,2H,90m,1H",4H demand 88.35-89.34 RBR; 2H demand 88.35-89.34 RBR; 90m demand 88.35-89.14 RBR; 1H demand 88.35-89.13 RBR,4H,88.35,89.34,4H/2H/90m/1H,below_price,0.39,93.53,96.3,4H/3H/2H/90m,above_price,4.28,between_nearest_demand_and_supply,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,90.725,-1.035,-1.141,Gap down,small_gap,Bearish,-4.483,impulsive,below_9ema,below_vwap,92.099,90.867,3.335,high_volume,volume_expansion_with_direction,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_between_zones,Demand Hold/Reversal Watch,approaching_demand_with_weakness,"Demand history: holds 42%, breaks 46% (24 tests)",-0.83,75.2,"structure mixed; approaching demand with weakness; volume expansion; gap down -1.14%; Demand history: holds 42%, breaks 46% (24 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Priority movement watch,eligible_pre_grade,9.683,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.87 (Strong 1:2.5–1:3.99); range 1:2.87–1:8.07,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,1
Near-Term,NFLX,94.5,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/90m/1H,DBD/RBD,supply,96.34,95.2,96.34,95.2,96.34,0.74,one_test,One successful retest (1 tests),1,-0.31,Weak,0.5,2.47,Weak,6.81,"4H/3H/1H demand @ 85.17 (RR 5.07, fresh, tests 0, quality 18.9)",5.07,5.07,18.9,85.17,,1:5.07–1:9.33,"T1: 4H/3H/1H demand @ 85.17 (RR 5.07, fresh, tests 0, quality 18.9) | T2: 4H/3H/2H/90m/1H demand @ 82.71 (RR 6.41, fresh, tests 0, quality 17.5) | T3: 1D demand @ 77.79 (RR 9.08, fresh, tests 0, quality 13.6) | T4: 1D/4H/3H/2H/90m/1H demand @ 77.34 (RR 9.33, fresh, tests 0, quality 16.5)","4H/3H/1H demand @ 85.17 (RR 5.07, fresh, tests 0, quality 18.9)",5.07,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 82.71 (RR 6.41, fresh, tests 0, quality 17.5)",6.41,fresh,0.0,hard_target,"1D demand @ 77.79 (RR 9.08, fresh, tests 0, quality 13.6)",9.08,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A+,6,"1D,4H,90m,1H",1D supply 95.20-96.10 DBD; 4H supply 95.30-96.34 RBD; 4H supply 95.56-96.10 RBD; 90m supply 95.30-95.53 DBD; 1H supply 95.30-95.53 DBD; 1H supply 95.44-95.85 RBD,1D,92.52,94.92,4H/1H,containing_price,0.0,95.2,96.34,1D/4H/90m/1H,above_price,0.74,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,94.745,-0.245,-0.259,Flat / no meaningful gap,flat,Bearish,-0.746,grinding,below_9ema,below_vwap,94.906,94.738,2.597,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 0%, breaks 75% (4 tests)",-15.0,54.0,"structure mixed; rejecting from supply; gap into demand; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,eligible_pre_grade,8.829,A+,Excellent 1:4.0+,rr-excellent,T1 1:5.07 (Excellent 1:4.0+); range 1:5.07–1:9.08,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,1
Near-Term,MSFT,390.81,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H/90m,DBD,supply,396.16,393.73,396.16,396.16,393.73,1.37,fresh,Fresh / untested (0 tests),0,-0.55,Weak,0.91,2.34,Average,7.46,"1D/4H/3H/2H/90m/1H supply @ 398.77 (RR 3.28, fresh, tests 0, quality 17.2)",3.28,3.28,17.22,398.77,,1:3.28–1:16.28,"T1: 1D/4H/3H/2H/90m/1H supply @ 398.77 (RR 3.28, fresh, tests 0, quality 17.2) | T2: 4H/3H/2H/90m/1H supply @ 407.31 (RR 6.79, one_test, tests 1, quality 11.3) | T3: 1D/4H/90m/1H supply @ 411.00 (RR 8.31, fresh, tests 0, quality 17.9) | T4: 4H/90m/1H supply @ 423.31 (RR 13.37, fresh, tests 0, quality 15.1) | T5: 4H/2H/90m/1H supply @ 430.36 (RR 16.28, fresh, tests 0, quality 14.7)","1D/4H/3H/2H/90m/1H supply @ 398.77 (RR 3.28, fresh, tests 0, quality 17.2)",3.28,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 407.31 (RR 6.79, one_test, tests 1, quality 11.3)",6.79,one_test,1.0,hard_target,"1D/4H/90m/1H supply @ 411.00 (RR 8.31, fresh, tests 0, quality 17.9)",8.31,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"4H,2H,90m",4H supply 393.73-396.16 DBD; 2H supply 393.73-395.01 DBD; 90m supply 394.60-396.16 DBD,4H,381.71,392.74,1D/2H/90m/1H,containing_price,0.0,393.73,396.16,4H/2H/90m,above_price,0.75,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,391.67,-0.86,-0.22,Flat / no meaningful gap,flat,Bearish,-0.504,grinding,below_9ema,below_vwap,391.796,391.825,3.03,high_volume,high_volume,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Supply Breakout Watch,rejecting_from_supply,"Supply history: rejects 25%, breaks 25% (4 tests)",0.0,69.0,"structure mixed; rejecting from supply; gap into demand; Supply history: rejects 25%, breaks 25% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,9.046,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.28 (Strong 1:2.5–1:3.99); range 1:3.28–1:8.31,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,1
Near-Term,META,612.58,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H/2H/90m/1H,DBR/RBR,demand,604.67,602.42,602.42,602.42,604.67,1.66,fresh,Fresh / untested (0 tests),0,0.91,Weak,1.6,8.55,Excellent,8.74,"1D demand @ 594.25 (RR 8.15, fresh, tests 0, quality 13.9)",6.0,8.15,13.92,594.25,,1:8.15,"T1: 1D demand @ 594.25 (RR 8.15, fresh, tests 0, quality 13.9)","1D demand @ 594.25 (RR 8.15, fresh, tests 0, quality 13.9)",8.15,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A+,4,"3H,2H,90m,1H",3H demand 602.42-604.67 DBR; 2H demand 602.42-604.67 RBR; 90m demand 602.42-604.67 RBR; 1H demand 602.42-604.67 RBR,3H,606.41,623.89,1D/4H/3H/2H/90m/1H,containing_price,0.0,618.61,636.55,4H/3H/2H/90m/1H,above_price,0.98,inside_demand,2026-03-19T08:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-03-19 08:00 AM EDT,615.72,-3.141,-0.51,Flat / no meaningful gap,flat,Bearish,-0.717,grinding,below_9ema,below_vwap,615.921,615.868,1.788,high_volume,absorption_possible,Premarket,2026-03-19T08:00:00-04:00,preopen,gap_into_demand,Demand Breakdown Watch,approaching_demand_grinding,"Demand history: holds 43%, breaks 43% (7 tests)",0.0,69.0,"structure mixed; approaching demand grinding; possible absorption; gap into demand; Demand history: holds 43%, breaks 43% (7 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,9.519,A+,Excellent 1:4.0+,rr-excellent,T1 1:8.15 (Excellent 1:4.0+); range 1:8.15–1:8.15,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,1
