test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,NVDA,187.89,187.301,2026-02-20T08:00:00-05:00,Premarket,-0.313,Flat / no meaningful gap,-0.589,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,AMD,203.41,202.6124,2026-02-20T08:00:00-05:00,Premarket,-0.392,Flat / no meaningful gap,-0.798,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,AVGO,333.92,332.49,2026-02-20T08:00:00-05:00,Premarket,-0.428,Flat / no meaningful gap,-1.43,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,TSLA,411.6801,411.173,2026-02-20T08:00:00-05:00,Premarket,-0.123,Flat / no meaningful gap,-0.507,Sideways,sideways,elevated_volume,elevated_volume,above_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,META,644.62,643.4198,2026-02-20T08:00:00-05:00,Premarket,-0.186,Flat / no meaningful gap,-1.2,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,AMZN,204.91,205.85,2026-02-20T08:00:00-05:00,Premarket,0.459,Flat / no meaningful gap,0.94,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,MSFT,398.41,397.6,2026-02-20T08:00:00-05:00,Premarket,-0.203,Flat / no meaningful gap,-0.81,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,PLTR,134.93,134.65,2026-02-20T08:00:00-05:00,Premarket,-0.208,Flat / no meaningful gap,-0.28,Sideways,grinding,high_volume,absorption_possible,above_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,AAPL,260.51,259.9,2026-02-20T08:00:00-05:00,Premarket,-0.234,Flat / no meaningful gap,-0.61,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,GOOGL,302.86,306.9668,2026-02-20T08:00:00-05:00,Premarket,1.356,Gap up,4.107,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,NFLX,77.0,77.05,2026-02-20T08:00:00-05:00,Premarket,0.065,Flat / no meaningful gap,0.05,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,COST,987.67,986.06,2026-02-20T06:25:00-05:00,Premarket,-0.163,Flat / no meaningful gap,-1.61,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,INTC,44.62,44.5,2026-02-20T08:00:00-05:00,Premarket,-0.269,Flat / no meaningful gap,-0.12,Sideways,grinding,high_volume,high_volume,above_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,MU,416.72,417.35,2026-02-20T08:00:00-05:00,Premarket,0.151,Flat / no meaningful gap,0.63,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,CRM,185.3,184.68,2026-02-20T08:00:00-05:00,Premarket,-0.335,Flat / no meaningful gap,-0.62,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,PANW,150.99,150.85,2026-02-20T08:00:00-05:00,Premarket,-0.093,Flat / no meaningful gap,-0.14,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,CRWD,422.12,424.4,2026-02-20T08:00:00-05:00,Premarket,0.54,Flat / no meaningful gap,2.28,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,SNOW,179.37,180.22,2026-02-20T08:00:00-05:00,Premarket,0.474,Flat / no meaningful gap,0.85,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,SHOP,123.85,123.0052,2026-02-20T08:00:00-05:00,Premarket,-0.682,Flat / no meaningful gap,-0.845,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,UBER,72.93,73.0727,2026-02-20T08:00:00-05:00,Premarket,0.196,Flat / no meaningful gap,0.143,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,ARM,126.94,126.66,2026-02-20T08:00:00-05:00,Premarket,-0.221,Flat / no meaningful gap,-0.28,Bullish,directional,high_volume,high_volume,above_9ema,below_vwap
2026-02-20,2026-02-19T16:00:00-05:00,2026-02-20T08:00:00-05:00,ANET,137.2,137.64,2026-02-20T08:00:00-05:00,Premarket,0.321,Flat / no meaningful gap,0.44,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
