test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,NVDA,188.64,185.5078,2026-04-13T08:00:00-04:00,Premarket,-1.66,Gap down,-3.132,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,AMD,245.02,241.46,2026-04-13T08:00:00-04:00,Premarket,-1.453,Gap down,-3.56,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,AVGO,371.605,366.52,2026-04-13T08:00:00-04:00,Premarket,-1.368,Gap down,-5.085,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,TSLA,348.895,345.9934,2026-04-13T08:00:00-04:00,Premarket,-0.832,Gap down,-2.902,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,META,629.89,622.8557,2026-04-13T08:00:00-04:00,Premarket,-1.117,Gap down,-7.034,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,AMZN,238.36,235.6093,2026-04-13T08:00:00-04:00,Premarket,-1.154,Gap down,-2.751,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,MSFT,370.87,369.65,2026-04-13T08:00:00-04:00,Premarket,-0.329,Flat / no meaningful gap,-1.22,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,PLTR,128.09,130.1399,2026-04-13T08:00:00-04:00,Premarket,1.6,Gap up,2.05,Bullish,directional,elevated_volume,absorption_possible,above_9ema,above_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,AAPL,260.38,258.75,2026-04-13T08:00:00-04:00,Premarket,-0.626,Flat / no meaningful gap,-1.63,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,GOOGL,317.25,313.25,2026-04-13T08:00:00-04:00,Premarket,-1.261,Gap down,-4.0,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,NFLX,103.03,103.25,2026-04-13T08:00:00-04:00,Premarket,0.214,Flat / no meaningful gap,0.22,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,COST,998.79,998.5,2026-04-13T07:50:00-04:00,Premarket,-0.029,Flat / no meaningful gap,-0.29,Sideways,sideways,high_volume,high_volume,above_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,INTC,62.37,61.9128,2026-04-13T08:00:00-04:00,Premarket,-0.733,Flat / no meaningful gap,-0.457,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,MU,420.7,412.8478,2026-04-13T08:00:00-04:00,Premarket,-1.866,Gap down,-7.852,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,CRM,164.96,164.65,2026-04-13T08:00:00-04:00,Premarket,-0.188,Flat / no meaningful gap,-0.31,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,PANW,155.74,155.0,2026-04-13T08:00:00-04:00,Premarket,-0.475,Flat / no meaningful gap,-0.74,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-13,2026-04-10T16:00:00-04:00,2026-04-13T08:00:00-04:00,CRWD,379.11,377.1043,2026-04-13T08:00:00-04:00,Premarket,-0.529,Flat / no meaningful gap,-2.006,Bullish,grinding,high_volume,high_volume,below_9ema,below_vwap
