status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,AAPL,259.92,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D/2H/1H,DBR/RBR,demand,260.25,256.22,256.22,260.25,256.22,0.0,fresh,Fresh / untested (0 tests),0,0.19,Weak,1.05,2.14,Average,8.74,"1D supply @ 272.81 (RR 3.20, one_test, tests 1, quality 9.7)",3.2,3.2,9.69,272.81,,1:3.20–1:4.46,"T1: 1D supply @ 272.81 (RR 3.20, one_test, tests 1, quality 9.7) | T2: 1D supply @ 277.89 (RR 4.46, fresh, tests 0, quality 14.9)","1D supply @ 272.81 (RR 3.20, one_test, tests 1, quality 9.7)",3.2,one_test,1.0,hard_target,"1D supply @ 277.89 (RR 4.46, fresh, tests 0, quality 14.9)",4.46,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A+,5,"1D,2H,1H",1D demand 256.80-260.25 RBR; 1D demand 256.22-259.37 RBR; 1D demand 258.01-259.94 DBR; 2H demand 258.76-259.98 DBR; 1H demand 258.24-259.12 RBR,1D,256.22,260.25,1D/2H/1H,containing_price,0.0,259.9,261.44,2H/1H,containing_price,0.0,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,261.05,-1.131,-0.433,Flat / no meaningful gap,flat,Sideways,0.266,grinding,above_9ema,below_vwap,259.912,260.958,2.969,high_volume,volume_expansion_with_direction,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",-10.0,63.0,"structure mixed; testing demand; volume expansion; gap into supply; Demand history: holds 0%, breaks 50% (2 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,eligible_pre_grade,9.043,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.20 (Strong 1:2.5–1:3.99); range 1:3.20–1:4.46,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,AAPL,259.92,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/2H/1H,DBR/RBR,demand,260.25,256.22,256.22,256.22,260.25,0.0,fresh,Fresh / untested (0 tests),0,0.19,Weak,1.05,2.14,Average,8.74,"1D demand @ 248.25 (RR 2.90, fresh, tests 0, quality 14.0)",2.9,2.9,13.98,248.25,,1:2.90–1:14.02,"T1: 1D demand @ 248.25 (RR 2.90, fresh, tests 0, quality 14.0) | T2: 1D demand @ 239.97 (RR 4.95, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 7.94, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 9.90, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 14.02, fresh, tests 0, quality 17.0)","1D demand @ 248.25 (RR 2.90, fresh, tests 0, quality 14.0)",2.9,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 4.95, fresh, tests 0, quality 17.9)",4.95,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 7.94, multiple_tests, tests 3, quality 6.9)",7.94,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,5,"1D,2H,1H",1D demand 256.80-260.25 RBR; 1D demand 256.22-259.37 RBR; 1D demand 258.01-259.94 DBR; 2H demand 258.76-259.98 DBR; 1H demand 258.24-259.12 RBR,1D,256.22,260.25,1D/2H/1H,containing_price,0.0,259.9,261.44,2H/1H,containing_price,0.0,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,261.05,-1.131,-0.433,Flat / no meaningful gap,flat,Sideways,0.266,grinding,above_9ema,below_vwap,259.912,260.958,2.969,high_volume,volume_expansion_with_direction,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_supply,Demand Breakdown Watch,testing_demand,"Demand history: holds 0%, breaks 50% (2 tests)",10.0,83.0,"structure mixed; testing demand; volume expansion; gap into supply; Demand history: holds 0%, breaks 50% (2 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.925,A+,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.90 (Strong 1:2.5–1:3.99); range 1:2.90–1:7.94,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,QQQ,622.84,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/90m/1H,DBR/RBR,demand,625.21,616.72,616.72,616.72,625.21,0.0,fresh,Fresh / untested (0 tests),0,0.96,Weak,1.01,2.05,Average,9.39,"1D demand @ 609.80 (RR 1.54, fresh, tests 0, quality 13.9)",1.54,1.54,13.89,609.8,,1:1.54–1:6.89,"T1: 1D demand @ 609.80 (RR 1.54, fresh, tests 0, quality 13.9) | T2: 1D demand @ 586.66 (RR 4.26, multiple_tests, tests 3, quality 6.3) | T3: 1D demand @ 570.07 (RR 6.22, fresh, tests 0, quality 13.9) | T4: 1D demand @ 564.35 (RR 6.89, one_test, tests 1, quality 11.3)","1D demand @ 609.80 (RR 1.54, fresh, tests 0, quality 13.9)",1.54,fresh,0.0,hard_target,"1D demand @ 586.66 (RR 4.26, multiple_tests, tests 3, quality 6.3)",4.26,multiple_tests,3.0,hard_target,"1D demand @ 570.07 (RR 6.22, fresh, tests 0, quality 13.9)",6.22,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,5,"1D,90m,1H",1D demand 617.80-623.03 DBR; 1D demand 616.72-619.32 RBR; 90m demand 624.14-624.61 DBR; 1H demand 620.06-620.43 RBR; 1H demand 624.23-625.21 DBR,1D,616.72,625.21,1D/90m/1H,containing_price,0.0,623.04,628.92,1D/2H/90m/1H,above_price,0.03,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,626.13,-3.29,-0.525,Flat / no meaningful gap,flat,Sideways,-0.325,grinding,below_9ema,below_vwap,625.125,625.93,2.494,high_volume,high_volume,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 40%, breaks 60% (5 tests)",4.0,65.0,"structure mixed; testing demand; gap into demand; Demand history: holds 40%, breaks 60% (5 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,8.271,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.54 (Watch only 1:1.5–1:1.99); range 1:1.54–1:6.22,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,MU,339.66,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/90m/1H,DBD/RBD,supply,346.9,338.63,346.9,338.63,346.9,0.0,fresh,Fresh / untested (0 tests),0,-0.92,Weak,1.1,13.69,Average,8.86,"1H demand @ 326.95 (RR 1.54, fresh, tests 0, quality 13.3)",1.54,1.54,13.29,326.95,,1:1.54–1:18.71,"T1: 1H demand @ 326.95 (RR 1.54, fresh, tests 0, quality 13.3) | T2: 1D demand @ 276.27 (RR 7.67, fresh, tests 0, quality 13.6) | T3: 1D demand @ 230.28 (RR 13.23, one_test, tests 1, quality 10.3) | T4: 1D demand @ 192.47 (RR 17.80, one_test, tests 1, quality 11.6) | T5: 1D demand @ 184.96 (RR 18.71, multiple_tests, tests 2, quality 7.0)","1H demand @ 326.95 (RR 1.54, fresh, tests 0, quality 13.3)",1.54,fresh,0.0,hard_target,"1D demand @ 276.27 (RR 7.67, fresh, tests 0, quality 13.6)",7.67,fresh,0.0,hard_target,"1D demand @ 230.28 (RR 13.23, one_test, tests 1, quality 10.3)",13.23,one_test,1.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"1D,90m,1H",1D supply 339.55-346.30 RBD; 90m supply 345.82-346.90 DBD; 90m supply 338.63-340.64 DBD; 1H supply 345.82-346.90 RBD; 1H supply 338.80-340.64 RBD,1D,322.4,326.95,1H,below_price,3.74,338.63,346.9,1D/90m/1H,containing_price,0.0,inside_supply,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,338.181,1.479,0.437,Flat / no meaningful gap,flat,Bullish,0.912,directional,above_9ema,above_vwap,337.274,337.968,2.216,high_volume,absorption_possible,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 100%, breaks 0% (2 tests)",15.0,84.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 100%, breaks 0% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,8.139,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.54 (Watch only 1:1.5–1:1.99); range 1:1.54–1:13.23,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,AAPL,259.92,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,2H/1H,DBD/RBD,supply,261.44,259.9,261.44,259.9,261.44,0.0,one_test,One successful retest (1 tests),1,-0.5,Weak,0.9,10.67,Average,7.5,"1D demand @ 248.25 (RR 7.58, fresh, tests 0, quality 14.0)",6.0,7.58,13.98,248.25,,1:7.58–1:36.70,"T1: 1D demand @ 248.25 (RR 7.58, fresh, tests 0, quality 14.0) | T2: 1D demand @ 239.97 (RR 12.95, fresh, tests 0, quality 17.9) | T3: 1D demand @ 227.92 (RR 20.78, multiple_tests, tests 3, quality 6.9) | T4: 1D demand @ 220.03 (RR 25.90, fresh, tests 0, quality 16.4) | T5: 1D demand @ 203.40 (RR 36.70, fresh, tests 0, quality 17.0)","1D demand @ 248.25 (RR 7.58, fresh, tests 0, quality 14.0)",7.58,fresh,0.0,hard_target,"1D demand @ 239.97 (RR 12.95, fresh, tests 0, quality 17.9)",12.95,fresh,0.0,hard_target,"1D demand @ 227.92 (RR 20.78, multiple_tests, tests 3, quality 6.9)",20.78,multiple_tests,3.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"2H,1H",2H supply 259.90-261.44 RBD; 2H supply 260.90-261.19 RBD; 1H supply 260.36-261.33 DBD; 1H supply 260.65-261.19 RBD,2H,256.22,260.25,1D/2H/1H,containing_price,0.0,259.9,261.44,2H/1H,containing_price,0.0,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,261.05,-1.131,-0.433,Flat / no meaningful gap,flat,Sideways,0.266,grinding,above_9ema,below_vwap,259.912,260.958,2.969,high_volume,volume_expansion_with_direction,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 50%, breaks 33% (6 tests)",3.33,76.3,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,eligible_pre_grade,8.575,A,Excellent 1:4.0+,rr-excellent,T1 1:7.58 (Excellent 1:4.0+); range 1:7.58–1:20.78,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,AAPL,259.92,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,2H/1H,DBD/RBD,supply,261.44,259.9,261.44,261.44,259.9,0.0,one_test,One successful retest (1 tests),1,-0.5,Weak,0.9,10.67,Average,7.5,"1D supply @ 272.81 (RR 8.37, one_test, tests 1, quality 9.7)",6.0,8.37,9.69,272.81,,1:8.37–1:11.67,"T1: 1D supply @ 272.81 (RR 8.37, one_test, tests 1, quality 9.7) | T2: 1D supply @ 277.89 (RR 11.67, fresh, tests 0, quality 14.9)","1D supply @ 272.81 (RR 8.37, one_test, tests 1, quality 9.7)",8.37,one_test,1.0,hard_target,"1D supply @ 277.89 (RR 11.67, fresh, tests 0, quality 14.9)",11.67,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,4,"2H,1H",2H supply 259.90-261.44 RBD; 2H supply 260.90-261.19 RBD; 1H supply 260.36-261.33 DBD; 1H supply 260.65-261.19 RBD,2H,256.22,260.25,1D/2H/1H,containing_price,0.0,259.9,261.44,2H/1H,containing_price,0.0,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,261.05,-1.131,-0.433,Flat / no meaningful gap,flat,Sideways,0.266,grinding,above_9ema,below_vwap,259.912,260.958,2.969,high_volume,volume_expansion_with_direction,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 33% (6 tests)",-3.33,69.7,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,eligible_pre_grade,8.513,A,Excellent 1:4.0+,rr-excellent,T1 1:8.37 (Excellent 1:4.0+); range 1:8.37–1:11.67,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,NVDA,184.65,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBR/RBR,demand,185.08,182.35,182.35,182.35,185.08,0.0,fresh,Fresh / untested (0 tests),0,1.16,Moderate,0.92,27.13,Average,7.08,"1D demand @ 174.53 (RR 3.71, fresh, tests 0, quality 14.8)",3.71,3.71,14.79,174.53,,1:3.71–1:5.09,"T1: 1D demand @ 174.53 (RR 3.71, fresh, tests 0, quality 14.8) | T2: 1D demand @ 172.64 (RR 4.40, multiple_tests, tests 3, quality 6.9) | T3: 1D demand @ 170.76 (RR 5.09, fresh, tests 0, quality 14.3)","1D demand @ 174.53 (RR 3.71, fresh, tests 0, quality 14.8)",3.71,fresh,0.0,hard_target,"1D demand @ 172.64 (RR 4.40, multiple_tests, tests 3, quality 6.9)",4.4,multiple_tests,3.0,hard_target,"1D demand @ 170.76 (RR 5.09, fresh, tests 0, quality 14.3)",5.09,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,6,"1D,2H,90m,1H",1D demand 182.35-183.92 RBR; 1D demand 183.67-185.08 DBR; 2H demand 184.22-185.07 DBR; 90m demand 184.22-184.73 DBR; 90m demand 183.40-185.01 DBR; 1H demand 184.22-184.77 DBR,1D,182.35,185.08,1D/2H/90m/1H,containing_price,0.0,186.78,187.12,1H,above_price,1.15,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,185.81,-1.16,-0.624,Flat / no meaningful gap,flat,Sideways,0.152,sideways,below_9ema,below_vwap,185.059,185.609,2.19,high_volume,volume_expansion_with_direction,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 22%, breaks 44% (9 tests)",4.44,77.4,"structure mixed; testing demand; volume expansion; gap into demand; Demand history: holds 22%, breaks 44% (9 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,eligible_pre_grade,8.77,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.71 (Strong 1:2.5–1:3.99); range 1:3.71–1:5.09,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,NFLX,90.81,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/1H,DBD/RBD,supply,91.25,90.4,91.25,91.25,90.4,0.0,one_test,One successful retest (1 tests),1,-0.52,Weak,1.43,7.13,Strong,6.95,"1D supply @ 93.60 (RR 3.28, fresh, tests 0, quality 13.9)",3.28,3.28,13.94,93.6,,1:3.28–1:1251.08,"T1: 1D supply @ 93.60 (RR 3.28, fresh, tests 0, quality 13.9) | T2: 1D supply @ 95.19 (RR 5.15, multiple_tests, tests 2, quality 8.6) | T3: 1D supply @ 109.20 (RR 21.64, fresh, tests 0, quality 15.1) | T4: 1D supply @ 1154.23 (RR 1251.08, fresh, tests 0, quality 14.5)","1D supply @ 93.60 (RR 3.28, fresh, tests 0, quality 13.9)",3.28,fresh,0.0,hard_target,"1D supply @ 95.19 (RR 5.15, multiple_tests, tests 2, quality 8.6)",5.15,multiple_tests,2.0,hard_target,"1D supply @ 109.20 (RR 21.64, fresh, tests 0, quality 15.1)",21.64,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,2,"1D,1H",1D supply 90.45-91.25 DBD; 1H supply 90.40-90.63 RBD,1D,89.33,89.89,1D/2H/90m/1H,below_price,1.01,90.4,91.25,1D/1H,containing_price,0.0,inside_supply,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,90.31,0.5,0.554,Flat / no meaningful gap,flat,Bullish,0.737,grinding,above_9ema,above_vwap,90.206,90.33,3.306,high_volume,high_volume,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 0%, breaks 75% (4 tests)",15.0,76.0,"structure mixed; testing supply; gap into supply; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,eligible_pre_grade,7.955,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.28 (Strong 1:2.5–1:3.99); range 1:3.28–1:21.64,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,ARM,107.26,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,2H/90m/1H,DBR,demand,107.31,105.9,105.9,107.31,105.9,0.0,fresh,Fresh / untested (0 tests),0,0.44,Weak,0.76,13.0,Weak,6.88,"1D/2H/90m/1H supply @ 110.94 (RR 2.61, fresh, tests 0, quality 19.1)",2.61,2.61,19.05,110.94,,1:2.61–1:20.48,"T1: 1D/2H/90m/1H supply @ 110.94 (RR 2.61, fresh, tests 0, quality 19.1) | T2: 1H supply @ 112.56 (RR 3.76, fresh, tests 0, quality 10.7) | T3: 1D supply @ 112.83 (RR 3.95, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests) | T4: 1D/1H supply @ 114.93 (RR 5.44, fresh, tests 0, quality 15.4) | T5: 1D supply @ 136.14 (RR 20.48, fresh, tests 0, quality 14.2)","1D/2H/90m/1H supply @ 110.94 (RR 2.61, fresh, tests 0, quality 19.1)",2.61,fresh,0.0,hard_target,"1H supply @ 112.56 (RR 3.76, fresh, tests 0, quality 10.7)",3.76,fresh,0.0,hard_target,"1D supply @ 112.83 (RR 3.95, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",3.95,multiple_tests,4.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,5,"2H,90m,1H",2H demand 106.90-107.12 DBR; 90m demand 106.90-107.27 DBR; 90m demand 105.90-107.01 DBR; 1H demand 107.00-107.31 DBR; 1H demand 106.81-107.01 DBR,2H,105.9,107.31,2H/90m/1H,containing_price,0.0,110.94,112.26,1D/2H/90m/1H,above_price,3.43,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,107.84,-0.58,-0.538,Flat / no meaningful gap,flat,Sideways,-0.084,sideways,below_9ema,below_vwap,107.5,107.749,4.325,high_volume,high_volume,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 33%, breaks 67% (6 tests)",-6.67,54.3,"structure mixed; testing demand; gap into demand; Demand history: holds 33%, breaks 67% (6 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,eligible_pre_grade,8.286,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.61 (Strong 1:2.5–1:3.99); range 1:2.61–1:3.95,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,META,626.7,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,2H/90m/1H,DBR/RBR,demand,629.31,624.1,624.1,629.31,624.1,0.0,fresh,Fresh / untested (0 tests),0,0.5,Weak,0.55,2.44,Weak,6.56,"2H/90m/1H supply @ 646.74 (RR 3.85, fresh, tests 0, quality 13.6)",3.85,3.85,13.6,646.74,,1:3.85–1:29.47,"T1: 2H/90m/1H supply @ 646.74 (RR 3.85, fresh, tests 0, quality 13.6) | T2: 90m/1H supply @ 651.88 (RR 4.83, fresh, tests 0, quality 11.3) | T3: 1D supply @ 659.57 (RR 6.31, fresh, tests 0, quality 14.6) | T4: 1D supply @ 751.44 (RR 23.94, fresh, tests 0, quality 15.2) | T5: 1D supply @ 780.25 (RR 29.47, one_test, tests 1, quality 12.3)","2H/90m/1H supply @ 646.74 (RR 3.85, fresh, tests 0, quality 13.6)",3.85,fresh,0.0,hard_target,"90m/1H supply @ 651.88 (RR 4.83, fresh, tests 0, quality 11.3)",4.83,fresh,0.0,hard_target,"1D supply @ 659.57 (RR 6.31, fresh, tests 0, quality 14.6)",6.31,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,4,"2H,90m,1H",2H demand 626.55-629.31 DBR; 90m demand 627.26-628.07 RBR; 1H demand 627.58-628.23 DBR; 1H demand 624.10-626.88 DBR,2H,624.1,629.31,2H/90m/1H,containing_price,0.0,646.74,648.54,2H/90m/1H,above_price,3.2,inside_demand,2026-01-14T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-14 08:00 AM EST,631.09,-4.39,-0.696,Flat / no meaningful gap,flat,Sideways,-0.232,sideways,below_9ema,below_vwap,629.435,630.801,3.257,high_volume,volume_expansion_with_direction,Premarket,2026-01-14T08:00:00-05:00,preopen,gap_into_demand,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 43%, breaks 43% (7 tests)",0.0,73.0,"structure mixed; testing demand; volume expansion; gap into demand; Demand history: holds 43%, breaks 43% (7 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Priority movement watch,eligible_pre_grade,8.64,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.85 (Strong 1:2.5–1:3.99); range 1:3.85–1:6.31,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
