test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,NVDA,209.35,210.7,2026-04-30T08:00:00-04:00,Premarket,0.645,Flat / no meaningful gap,1.35,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,AMD,337.06,342.0,2026-04-30T08:00:00-04:00,Premarket,1.466,Gap up,4.94,Bullish,directional,elevated_volume,elevated_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,AVGO,405.59,411.4942,2026-04-30T08:00:00-04:00,Premarket,1.456,Gap up,5.904,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,TSLA,372.79,373.0,2026-04-30T08:00:00-04:00,Premarket,0.056,Flat / no meaningful gap,0.21,Sideways,sideways,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,META,669.91,607.1,2026-04-30T08:00:00-04:00,Premarket,-9.376,Gap down,-62.81,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,AMZN,263.27,270.9391,2026-04-30T08:00:00-04:00,Premarket,2.913,Gap up,7.669,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,MSFT,424.64,417.01,2026-04-30T08:00:00-04:00,Premarket,-1.797,Gap down,-7.63,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,PLTR,138.02,138.9,2026-04-30T08:00:00-04:00,Premarket,0.638,Flat / no meaningful gap,0.88,Bullish,grinding,elevated_volume,elevated_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,AAPL,270.19,271.33,2026-04-30T08:00:00-04:00,Premarket,0.422,Flat / no meaningful gap,1.14,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,GOOGL,349.99,376.5309,2026-04-30T08:00:00-04:00,Premarket,7.583,Gap up,26.541,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,NFLX,92.17,91.2826,2026-04-30T08:00:00-04:00,Premarket,-0.963,Gap down,-0.887,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,COST,998.66,993.0,2026-04-30T08:00:00-04:00,Premarket,-0.567,Flat / no meaningful gap,-5.66,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,INTC,94.78,97.03,2026-04-30T08:00:00-04:00,Premarket,2.374,Gap up,2.25,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,MU,518.4201,522.14,2026-04-30T08:00:00-04:00,Premarket,0.718,Flat / no meaningful gap,3.72,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,CRM,181.23,179.3,2026-04-30T07:35:00-04:00,Premarket,-1.065,Gap down,-1.93,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,PANW,181.62,179.52,2026-04-30T07:45:00-04:00,Premarket,-1.156,Gap down,-2.1,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,CRWD,452.39,450.0,2026-04-30T07:55:00-04:00,Premarket,-0.528,Flat / no meaningful gap,-2.39,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,SNOW,141.19,141.0,2026-04-30T07:55:00-04:00,Premarket,-0.135,Flat / no meaningful gap,-0.19,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,SHOP,121.27,120.0,2026-04-30T08:00:00-04:00,Premarket,-1.047,Gap down,-1.27,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,UBER,74.49,74.4,2026-04-30T08:00:00-04:00,Premarket,-0.121,Flat / no meaningful gap,-0.09,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,ARM,201.7,205.1,2026-04-30T08:00:00-04:00,Premarket,1.686,Gap up,3.4,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,ANET,168.68,172.27,2026-04-30T08:00:00-04:00,Premarket,2.128,Gap up,3.59,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,SMCI,26.305,26.725,2026-04-30T08:00:00-04:00,Premarket,1.597,Gap up,0.42,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,HOOD,71.21,71.46,2026-04-30T08:00:00-04:00,Premarket,0.351,Flat / no meaningful gap,0.25,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,SOFI,15.5257,15.76,2026-04-30T08:00:00-04:00,Premarket,1.509,Gap up,0.234,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,COIN,181.72,182.5,2026-04-30T08:00:00-04:00,Premarket,0.429,Flat / no meaningful gap,0.78,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,RBLX,56.26,56.99,2026-04-30T08:00:00-04:00,Premarket,1.298,Gap up,0.73,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,NET,211.97,212.0,2026-04-30T07:35:00-04:00,Premarket,0.014,Flat / no meaningful gap,0.03,Bearish,directional,high_volume,high_volume,below_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,RKLB,77.02,77.8283,2026-04-30T08:00:00-04:00,Premarket,1.049,Gap up,0.808,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,ASTS,69.875,71.05,2026-04-30T08:00:00-04:00,Premarket,1.682,Gap up,1.175,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,HIMS,26.32,26.69,2026-04-30T08:00:00-04:00,Premarket,1.406,Gap up,0.37,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,APP,443.25,441.0,2026-04-30T08:00:00-04:00,Premarket,-0.508,Flat / no meaningful gap,-2.25,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,IONQ,42.08,41.87,2026-04-30T08:00:00-04:00,Premarket,-0.499,Flat / no meaningful gap,-0.21,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,TEM,50.01,50.22,2026-04-30T08:00:00-04:00,Premarket,0.42,Flat / no meaningful gap,0.21,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,MSTR,158.1966,159.75,2026-04-30T08:00:00-04:00,Premarket,0.982,Gap up,1.553,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,NOW,88.9,88.32,2026-04-30T08:00:00-04:00,Premarket,-0.652,Flat / no meaningful gap,-0.58,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,QQQ,661.61,664.49,2026-04-30T08:00:00-04:00,Premarket,0.435,Flat / no meaningful gap,2.88,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-04-30,2026-04-29T16:00:00-04:00,2026-04-30T08:00:00-04:00,SPY,711.59,714.24,2026-04-30T08:00:00-04:00,Premarket,0.372,Flat / no meaningful gap,2.65,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
