test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,NVDA,182.35,178.25,2026-03-03T08:00:00-05:00,Premarket,-2.248,Gap down,-4.1,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,AMD,198.61,192.05,2026-03-03T08:00:00-05:00,Premarket,-3.303,Gap down,-6.56,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,AVGO,318.65,310.35,2026-03-03T08:00:00-05:00,Premarket,-2.605,Gap down,-8.3,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,TSLA,403.235,395.1818,2026-03-03T08:00:00-05:00,Premarket,-1.997,Gap down,-8.053,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,META,653.56,643.25,2026-03-03T08:00:00-05:00,Premarket,-1.578,Gap down,-10.31,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,AMZN,208.2,204.0173,2026-03-03T08:00:00-05:00,Premarket,-2.009,Gap down,-4.183,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,MSFT,398.37,392.0,2026-03-03T08:00:00-05:00,Premarket,-1.599,Gap down,-6.37,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,PLTR,145.11,142.06,2026-03-03T08:00:00-05:00,Premarket,-2.102,Gap down,-3.05,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,AAPL,264.6,263.42,2026-03-03T08:00:00-05:00,Premarket,-0.446,Flat / no meaningful gap,-1.18,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,GOOGL,306.26,298.35,2026-03-03T08:00:00-05:00,Premarket,-2.583,Gap down,-7.91,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,NFLX,97.06,95.01,2026-03-03T08:00:00-05:00,Premarket,-2.112,Gap down,-2.05,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,COST,1002.5,1003.0785,2026-03-03T08:00:00-05:00,Premarket,0.058,Flat / no meaningful gap,0.578,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,INTC,45.49,44.1,2026-03-03T08:00:00-05:00,Premarket,-3.056,Gap down,-1.39,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,MU,412.62,394.5,2026-03-03T08:00:00-05:00,Premarket,-4.391,Gap down,-18.12,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,CRM,192.96,190.34,2026-03-03T08:00:00-05:00,Premarket,-1.358,Gap down,-2.62,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,PANW,150.131,149.0,2026-03-03T08:00:00-05:00,Premarket,-0.753,Gap down,-1.131,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-03,2026-03-02T16:00:00-05:00,2026-03-03T08:00:00-05:00,CRWD,384.7,376.2804,2026-03-03T08:00:00-05:00,Premarket,-2.189,Gap down,-8.42,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
