test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,NVDA,218.715,215.09,2026-06-05T08:00:00-04:00,Premarket,-1.657,Gap down,-3.625,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,AMD,523.19,505.62,2026-06-05T08:00:00-04:00,Premarket,-3.358,Gap down,-17.57,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,AVGO,419.03,410.09,2026-06-05T08:00:00-04:00,Premarket,-2.133,Gap down,-8.94,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,TSLA,418.485,418.6681,2026-06-05T08:00:00-04:00,Premarket,0.044,Flat / no meaningful gap,0.183,Sideways,sideways,high_volume,high_volume,below_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,META,627.58,624.0201,2026-06-05T08:00:00-04:00,Premarket,-0.567,Flat / no meaningful gap,-3.56,Sideways,grinding,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,AMZN,253.915,252.0544,2026-06-05T08:00:00-04:00,Premarket,-0.733,Flat / no meaningful gap,-1.861,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,MSFT,428.14,429.6,2026-06-05T08:00:00-04:00,Premarket,0.341,Flat / no meaningful gap,1.46,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,PLTR,141.7,141.51,2026-06-05T08:00:00-04:00,Premarket,-0.134,Flat / no meaningful gap,-0.19,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,AAPL,311.21,311.18,2026-06-05T08:00:00-04:00,Premarket,-0.01,Flat / no meaningful gap,-0.03,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,GOOGL,372.35,369.5659,2026-06-05T08:00:00-04:00,Premarket,-0.748,Flat / no meaningful gap,-2.784,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,NFLX,81.59,81.7354,2026-06-05T08:00:00-04:00,Premarket,0.178,Flat / no meaningful gap,0.145,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,COST,972.32,973.44,2026-06-05T08:00:00-04:00,Premarket,0.115,Flat / no meaningful gap,1.12,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,INTC,111.79,108.07,2026-06-05T08:00:00-04:00,Premarket,-3.328,Gap down,-3.72,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,MU,997.17,954.0,2026-06-05T08:00:00-04:00,Premarket,-4.329,Gap down,-43.17,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,CRM,188.79,191.1949,2026-06-05T08:00:00-04:00,Premarket,1.274,Gap up,2.405,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,PANW,279.26,279.02,2026-06-05T08:00:00-04:00,Premarket,-0.086,Flat / no meaningful gap,-0.24,Bullish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,CRWD,719.33,712.3,2026-06-05T08:00:00-04:00,Premarket,-0.977,Gap down,-7.03,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,SNOW,244.31,244.2,2026-06-05T08:00:00-04:00,Premarket,-0.045,Flat / no meaningful gap,-0.11,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,SHOP,116.06,115.98,2026-06-05T08:00:00-04:00,Premarket,-0.069,Flat / no meaningful gap,-0.08,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,UBER,72.21,72.15,2026-06-05T08:00:00-04:00,Premarket,-0.083,Flat / no meaningful gap,-0.06,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,ARM,393.36,370.23,2026-06-05T08:00:00-04:00,Premarket,-5.88,Gap down,-23.13,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,ANET,166.09,163.07,2026-06-05T08:00:00-04:00,Premarket,-1.818,Gap down,-3.02,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,SMCI,46.9,45.56,2026-06-05T08:00:00-04:00,Premarket,-2.857,Gap down,-1.34,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,HOOD,88.33,86.9,2026-06-05T08:00:00-04:00,Premarket,-1.619,Gap down,-1.43,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,SOFI,17.155,16.98,2026-06-05T08:00:00-04:00,Premarket,-1.02,Gap down,-0.175,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,COIN,164.17,160.6,2026-06-05T08:00:00-04:00,Premarket,-2.175,Gap down,-3.57,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,RBLX,43.32,43.51,2026-06-05T08:00:00-04:00,Premarket,0.439,Flat / no meaningful gap,0.19,Sideways,grinding,high_volume,high_volume,below_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,NET,268.66,268.4286,2026-06-05T08:00:00-04:00,Premarket,-0.086,Flat / no meaningful gap,-0.231,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,RKLB,119.95,121.12,2026-06-05T08:00:00-04:00,Premarket,0.975,Gap up,1.17,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,ASTS,107.28,107.05,2026-06-05T08:00:00-04:00,Premarket,-0.214,Flat / no meaningful gap,-0.23,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,HIMS,28.0,28.05,2026-06-05T08:00:00-04:00,Premarket,0.179,Flat / no meaningful gap,0.05,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,APP,558.97,575.03,2026-06-05T08:00:00-04:00,Premarket,2.873,Gap up,16.06,Bullish,impulsive,elevated_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,IONQ,65.64,64.39,2026-06-05T08:00:00-04:00,Premarket,-1.904,Gap down,-1.25,Bearish,directional,normal_volume,normal_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,TEM,52.24,51.659,2026-06-05T08:00:00-04:00,Premarket,-1.112,Gap down,-0.581,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,MSTR,129.33,125.59,2026-06-05T08:00:00-04:00,Premarket,-2.892,Gap down,-3.74,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,NOW,119.48,120.4,2026-06-05T08:00:00-04:00,Premarket,0.77,Gap up,0.92,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,QQQ,740.5,732.26,2026-06-05T08:00:00-04:00,Premarket,-1.113,Gap down,-8.24,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-06-05,2026-06-04T16:00:00-04:00,2026-06-05T08:00:00-04:00,SPY,757.06,753.6052,2026-06-05T08:00:00-04:00,Premarket,-0.456,Flat / no meaningful gap,-3.455,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
