test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,NVDA,165.06,167.9,2026-03-31T08:00:00-04:00,Premarket,1.721,Gap up,2.84,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,AMD,196.05,199.04,2026-03-31T08:00:00-04:00,Premarket,1.525,Gap up,2.99,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,AVGO,293.38,298.14,2026-03-31T08:00:00-04:00,Premarket,1.622,Gap up,4.76,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,TSLA,355.28,359.2869,2026-03-31T08:00:00-04:00,Premarket,1.128,Gap up,4.007,Bullish,directional,elevated_volume,elevated_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,META,536.38,545.25,2026-03-31T08:00:00-04:00,Premarket,1.654,Gap up,8.87,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,AMZN,200.9,204.07,2026-03-31T08:00:00-04:00,Premarket,1.578,Gap up,3.17,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,MSFT,358.76,364.9,2026-03-31T08:00:00-04:00,Premarket,1.711,Gap up,6.14,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,PLTR,137.54,139.2,2026-03-31T08:00:00-04:00,Premarket,1.207,Gap up,1.66,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,AAPL,246.54,248.97,2026-03-31T08:00:00-04:00,Premarket,0.986,Gap up,2.43,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,GOOGL,273.49,277.42,2026-03-31T08:00:00-04:00,Premarket,1.437,Gap up,3.93,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,NFLX,92.97,92.98,2026-03-31T08:00:00-04:00,Premarket,0.011,Flat / no meaningful gap,0.01,Sideways,sideways,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,COST,996.341,999.1,2026-03-31T08:00:00-04:00,Premarket,0.277,Flat / no meaningful gap,2.759,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,INTC,41.18,41.77,2026-03-31T08:00:00-04:00,Premarket,1.433,Gap up,0.59,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,MU,321.8,320.461,2026-03-31T08:00:00-04:00,Premarket,-0.416,Flat / no meaningful gap,-1.339,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,CRM,185.0,186.98,2026-03-31T08:00:00-04:00,Premarket,1.07,Gap up,1.98,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,PANW,154.33,156.8728,2026-03-31T08:00:00-04:00,Premarket,1.648,Gap up,2.543,Bullish,impulsive,high_volume,absorption_possible,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,CRWD,379.92,385.4692,2026-03-31T08:00:00-04:00,Premarket,1.461,Gap up,5.549,Bullish,directional,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,SNOW,153.66,155.3509,2026-03-31T08:00:00-04:00,Premarket,1.1,Gap up,1.691,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-03-31,2026-03-30T16:00:00-04:00,2026-03-31T08:00:00-04:00,SHOP,111.78,113.16,2026-03-31T08:00:00-04:00,Premarket,1.235,Gap up,1.38,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
