status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,QQQ,616.11,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/4H/3H/2H/90m,DBD/RBD,supply,617.52,613.11,617.52,613.11,617.52,0.0,one_test,One successful retest (1 tests),1,-1.31,Moderate,1.3,4.3,Strong,8.61,"1D/4H/3H/2H/90m/1H demand @ 607.87 (RR 1.87, fresh, tests 0, quality 17.3)",1.87,1.87,17.26,607.87,,1:1.87–1:11.74,"T1: 1D/4H/3H/2H/90m/1H demand @ 607.87 (RR 1.87, fresh, tests 0, quality 17.3) | T2: 1D demand @ 586.66 (RR 6.68, multiple_tests, tests 3, quality 6.3) | T3: 1D demand @ 570.07 (RR 10.44, fresh, tests 0, quality 13.9) | T4: 1D demand @ 564.35 (RR 11.74, one_test, tests 1, quality 11.3)","1D/4H/3H/2H/90m/1H demand @ 607.87 (RR 1.87, fresh, tests 0, quality 17.3)",1.87,fresh,0.0,hard_target,"1D demand @ 586.66 (RR 6.68, multiple_tests, tests 3, quality 6.3)",6.68,multiple_tests,3.0,hard_target,"1D demand @ 570.07 (RR 10.44, fresh, tests 0, quality 13.9)",10.44,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,A,5,"1D,4H,3H,2H,90m",1D supply 613.11-617.52 RBD; 4H supply 613.67-616.77 DBD; 3H supply 615.09-617.02 RBD; 2H supply 614.69-617.02 RBD; 90m supply 615.27-617.02 RBD,1D,615.93,616.18,1H,containing_price,0.0,613.11,617.52,1D/4H/3H/2H/90m,containing_price,0.0,inside_demand,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,616.52,-0.41,-0.067,Flat / no meaningful gap,flat,Sideways,-0.003,sideways,below_9ema,below_vwap,616.346,616.426,3.577,high_volume,absorption_possible,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,64.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.974,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.87 (Watch only 1:1.5–1:1.99); range 1:1.87–1:10.44,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,QQQ,616.11,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/4H/3H/2H/90m,DBD/RBD,supply,617.52,613.11,617.52,617.52,613.11,0.0,one_test,One successful retest (1 tests),1,-1.31,Moderate,1.3,4.3,Strong,8.61,"4H/3H/2H/90m/1H supply @ 626.24 (RR 2.30, fresh, tests 0, quality 18.2)",2.3,2.3,18.21,626.24,,1:2.30–1:3.62,"T1: 4H/3H/2H/90m/1H supply @ 626.24 (RR 2.30, fresh, tests 0, quality 18.2) | T2: 1D/4H/3H/2H/90m/1H supply @ 632.08 (RR 3.62, fresh, tests 0, quality 20.5)","4H/3H/2H/90m/1H supply @ 626.24 (RR 2.30, fresh, tests 0, quality 18.2)",2.3,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 632.08 (RR 3.62, fresh, tests 0, quality 20.5)",3.62,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,5,"1D,4H,3H,2H,90m",1D supply 613.11-617.52 RBD; 4H supply 613.67-616.77 DBD; 3H supply 615.09-617.02 RBD; 2H supply 614.69-617.02 RBD; 90m supply 615.27-617.02 RBD,1D,615.93,616.18,1H,containing_price,0.0,613.11,617.52,1D/4H/3H/2H/90m,containing_price,0.0,inside_demand,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,616.52,-0.41,-0.067,Flat / no meaningful gap,flat,Sideways,-0.003,sideways,below_9ema,below_vwap,616.346,616.426,3.577,high_volume,absorption_possible,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,74.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,8.232,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.30 (Acceptable 1:2.0–1:2.49); range 1:2.30–1:3.62,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,IONQ,38.7,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,39.82,38.47,39.82,38.47,39.82,0.0,fresh,Fresh / untested (0 tests),0,-0.8,Weak,1.57,2.77,Excellent,8.37,"1D demand @ 31.62 (RR 5.24, fresh, tests 0, quality 14.0)",5.24,5.24,14.0,31.62,,1:5.24–1:5.69,"T1: 1D demand @ 31.62 (RR 5.24, fresh, tests 0, quality 14.0) | T2: 4H/3H/2H/90m/1H demand @ 31.61 (RR 5.25, fresh, tests 0, quality 18.0) | T3: 4H demand @ 31.44 (RR 5.38, multiple_tests, tests 9, quality -999.0, soft obstacle: 4plus_tests) | T4: 4H demand @ 31.16 (RR 5.58, fresh, tests 0, quality 10.9) | T5: 1D/3H/2H/90m/1H demand @ 31.02 (RR 5.69, fresh, tests 0, quality 16.3)","1D demand @ 31.62 (RR 5.24, fresh, tests 0, quality 14.0)",5.24,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 31.61 (RR 5.25, fresh, tests 0, quality 18.0)",5.25,fresh,0.0,hard_target,"4H demand @ 31.44 (RR 5.38, multiple_tests, tests 9, quality -999.0, soft obstacle: 4plus_tests)",5.38,multiple_tests,9.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,1,1D,1D supply 38.47-39.82 DBD,1D,30.19,31.62,1D,below_price,18.29,38.13,39.12,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,33.65,5.047,14.999,Gap up,large_gap,Bullish,15.135,impulsive,above_9ema,above_vwap,33.662,33.594,2.594,high_volume,high_volume,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 22%, breaks 44% (9 tests)",-4.44,56.6,"structure mixed; testing supply; gap into supply; gap up 15.00%; Supply history: rejects 22%, breaks 44% (9 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,8.342,A,Excellent 1:4.0+,rr-excellent,T1 1:5.24 (Excellent 1:4.0+); range 1:5.24–1:5.38,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Immediate,GOOGL,311.45,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBD/RBD,supply,316.39,310.91,316.39,316.39,310.91,0.0,fresh,Fresh / untested (0 tests),0,-0.09,Weak,0.97,6.81,Average,7.7,"1D/4H/2H supply @ 318.54 (RR 1.29, one_test, tests 1, quality 12.6)",1.29,1.29,12.63,318.54,,1:1.29–1:5.78,"T1: 1D/4H/2H supply @ 318.54 (RR 1.29, one_test, tests 1, quality 12.6) | T2: 4H/90m/1H supply @ 323.40 (RR 2.18, fresh, tests 0, quality 14.9) | T3: 3H/2H/90m/1H supply @ 329.85 (RR 3.36, fresh, tests 0, quality 15.8) | T4: 4H/3H/2H/90m/1H supply @ 339.46 (RR 5.11, fresh, tests 0, quality 17.8) | T5: 4H/3H/2H/90m/1H supply @ 343.13 (RR 5.78, fresh, tests 0, quality 15.7)","1D/4H/2H supply @ 318.54 (RR 1.29, one_test, tests 1, quality 12.6)",1.29,one_test,1.0,hard_target,"4H/90m/1H supply @ 323.40 (RR 2.18, fresh, tests 0, quality 14.9)",2.18,fresh,0.0,hard_target,"3H/2H/90m/1H supply @ 329.85 (RR 3.36, fresh, tests 0, quality 15.8)",3.36,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,10,"4H,3H,2H,90m,1H",4H supply 314.37-316.39 RBD; 4H supply 312.13-316.24 RBD; 3H supply 315.03-315.71 DBD; 3H supply 312.13-316.24 RBD; 2H supply 315.03-315.71 DBD; 2H supply 314.02-314.90 RBD; 2H supply 310.91-316.24 RBD; 90m supply 315.03-315.71 DBD; 1H supply 313.86-314.90 RBD; 1H supply 315.03-315.71 DBD,4H,305.93,311.06,1D/2H/90m/1H,below_price,0.13,310.91,316.39,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,313.0,-1.55,-0.495,Flat / no meaningful gap,flat,Sideways,0.051,sideways,below_9ema,below_vwap,312.336,312.92,2.959,high_volume,absorption_possible,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,69.0,"structure mixed; testing supply; possible absorption; gap into supply; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.699,A,Poor <1:1.5,rr-poor,T1 1:1.29 (Poor <1:1.5); range 1:1.29–1:3.36,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,NVDA,197.13,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D/3H/2H/90m/1H,DBD/RBD,supply,199.94,195.11,199.94,199.94,195.11,0.0,fresh,Fresh / untested (0 tests),0,-0.98,Weak,0.93,1.49,Average,6.91,"1D supply @ 206.88 (RR 2.02, fresh, tests 0, quality 14.5)",2.02,2.02,14.54,206.88,,1:2.02,"T1: 1D supply @ 206.88 (RR 2.02, fresh, tests 0, quality 14.5)","1D supply @ 206.88 (RR 2.02, fresh, tests 0, quality 14.5)",2.02,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,5,"1D,3H,2H,90m,1H",1D supply 195.11-199.94 RBD; 3H supply 196.90-197.53 RBD; 2H supply 196.72-197.45 RBD; 90m supply 196.62-197.45 RBD; 1H supply 196.90-197.37 DBD,1D,195.5,196.34,1H,below_price,0.4,195.11,199.94,1D/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,195.88,1.25,0.638,Flat / no meaningful gap,flat,Sideways,0.015,sideways,above_9ema,above_vwap,196.677,195.92,2.659,high_volume,volume_expansion_with_direction,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Supply Breakout Watch,testing_supply,"Supply history: rejects 29%, breaks 43% (7 tests)",2.86,75.9,"structure mixed; testing supply; volume expansion; gap into supply; Supply history: rejects 29%, breaks 43% (7 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_low_rr_to_nearest_opposing_zone,7.94,A,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.02 (Acceptable 1:2.0–1:2.49); range 1:2.02–1:2.02,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Immediate,TSLA,414.88,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,415.95,413.16,413.16,413.16,415.95,0.0,fresh,Fresh / untested (0 tests),0,0.32,Weak,0.43,3.04,Weak,6.25,"2H/90m/1H demand @ 409.36 (RR 1.98, fresh, tests 0, quality 13.8)",1.98,1.98,13.76,409.36,,1:1.98–1:6.33,"T1: 2H/90m/1H demand @ 409.36 (RR 1.98, fresh, tests 0, quality 13.8) | T2: 90m/1H demand @ 405.33 (RR 3.42, fresh, tests 0, quality 9.8) | T3: 1D demand @ 402.32 (RR 4.50, multiple_tests, tests 6, quality -999.0, soft obstacle: 4plus_tests) | T4: 4H/3H/2H/90m/1H demand @ 399.61 (RR 5.47, fresh, tests 0, quality 13.9) | T5: 1D/2H/90m/1H demand @ 397.21 (RR 6.33, one_test, tests 1, quality 13.6)","2H/90m/1H demand @ 409.36 (RR 1.98, fresh, tests 0, quality 13.8)",1.98,fresh,0.0,hard_target,"90m/1H demand @ 405.33 (RR 3.42, fresh, tests 0, quality 9.8)",3.42,fresh,0.0,hard_target,"1D demand @ 402.32 (RR 4.50, multiple_tests, tests 6, quality -999.0, soft obstacle: 4plus_tests)",4.5,multiple_tests,6.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,4,"2H,90m,1H",2H demand 414.90-415.71 RBR; 90m demand 415.45-415.74 DBR; 1H demand 415.45-415.95 DBR; 1H demand 413.16-414.08 RBR,2H,413.16,415.95,2H/90m/1H,containing_price,0.0,417.48,418.59,90m/1H,above_price,0.63,inside_demand,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,417.39,-2.509,-0.601,Flat / no meaningful gap,flat,Sideways,-0.312,grinding,below_9ema,below_vwap,416.273,417.351,2.616,high_volume,volume_expansion_with_direction,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 33%, breaks 17% (6 tests)",-3.33,69.7,"structure mixed; testing demand; volume expansion; gap into demand; Demand history: holds 33%, breaks 17% (6 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.751,A,Watch only 1:1.5–1:1.99,rr-watch,T1 1:1.98 (Watch only 1:1.5–1:1.99); range 1:1.98–1:4.50,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,COST,992.45,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,3H/90m/1H,DBR,demand,993.89,991.44,991.44,991.44,993.89,0.0,fresh,Fresh / untested (0 tests),0,0.18,Weak,0.56,3.44,Weak,6.24,"1D/4H/3H/2H/90m/1H demand @ 986.02 (RR 2.62, fresh, tests 0, quality 17.0)",2.62,2.62,17.01,986.02,,1:2.62–1:53.60,"T1: 1D/4H/3H/2H/90m/1H demand @ 986.02 (RR 2.62, fresh, tests 0, quality 17.0) | T2: 1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 17.80, fresh, tests 0, quality 19.0) | T3: 1D/90m/1H demand @ 924.89 (RR 27.58, fresh, tests 0, quality 17.5) | T4: 1H demand @ 884.11 (RR 44.22, fresh, tests 0, quality 13.8) | T5: 1D demand @ 861.14 (RR 53.60, fresh, tests 0, quality 14.5)","1D/4H/3H/2H/90m/1H demand @ 986.02 (RR 2.62, fresh, tests 0, quality 17.0)",2.62,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 17.80, fresh, tests 0, quality 19.0)",17.8,fresh,0.0,hard_target,"1D/90m/1H demand @ 924.89 (RR 27.58, fresh, tests 0, quality 17.5)",27.58,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"3H,90m,1H",3H demand 991.44-993.20 DBR; 90m demand 992.77-993.89 DBR; 1H demand 991.56-992.74 DBR,3H,991.44,993.89,3H/90m/1H,containing_price,0.0,995.46,998.88,1H,above_price,0.3,inside_demand,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,994.76,-2.31,-0.232,Flat / no meaningful gap,flat,Sideways,-0.163,sideways,below_9ema,below_vwap,993.702,994.661,4.188,high_volume,high_volume,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_demand,Demand Breakdown Watch,testing_demand,"Demand history: holds 75%, breaks 25% (4 tests)",-10.0,51.0,"structure mixed; testing demand; gap into demand; Demand history: holds 75%, breaks 25% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Research / monitor only,eligible_pre_grade,7.982,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:2.62 (Strong 1:2.5–1:3.99); range 1:2.62–1:27.58,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,HOOD,77.04,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,2H/90m/1H,DBR/RBR,demand,77.29,76.87,76.87,77.29,76.87,0.0,fresh,Fresh / untested (0 tests),0,0.21,Weak,0.37,3.67,Weak,5.58,"1D supply @ 85.31 (RR 19.69, fresh, tests 0, quality 15.6)",6.0,19.69,15.62,85.31,,1:19.69–1:29.14,"T1: 1D supply @ 85.31 (RR 19.69, fresh, tests 0, quality 15.6) | T2: 4H/3H/2H/90m/1H supply @ 85.46 (RR 20.04, fresh, tests 0, quality 19.2) | T3: 1D supply @ 87.07 (RR 23.88, multiple_tests, tests 2, quality 9.2) | T4: 3H/2H/90m supply @ 87.62 (RR 25.19, one_test, tests 1, quality 8.3) | T5: 4H supply @ 89.28 (RR 29.14, fresh, tests 0, quality 13.3)","1D supply @ 85.31 (RR 19.69, fresh, tests 0, quality 15.6)",19.69,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 85.46 (RR 20.04, fresh, tests 0, quality 19.2)",20.04,fresh,0.0,hard_target,"1D supply @ 87.07 (RR 23.88, multiple_tests, tests 2, quality 9.2)",23.88,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H demand 77.03-77.29 DBR; 90m demand 77.12-77.20 RBR; 1H demand 76.87-76.97 RBR,2H,76.87,77.29,2H/90m/1H,containing_price,0.0,75.2,78.08,1D,containing_price,0.0,inside_demand,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,77.53,-0.488,-0.63,Flat / no meaningful gap,flat,Bearish,-0.758,directional,below_9ema,below_vwap,77.468,77.47,2.093,high_volume,high_volume,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Demand Hold/Reversal Watch,testing_demand,"Demand history: holds 33%, breaks 67% (3 tests)",-6.67,54.3,"structure mixed; testing demand; gap into supply; Demand history: holds 33%, breaks 67% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,eligible_pre_grade,8.245,A,Excellent 1:4.0+,rr-excellent,T1 1:19.69 (Excellent 1:4.0+); range 1:19.69–1:23.88,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Immediate,HOOD,77.04,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,77.29,76.87,76.87,76.87,77.29,0.0,fresh,Fresh / untested (0 tests),0,0.21,Weak,0.37,3.67,Weak,5.58,"4H/2H demand @ 73.37 (RR 8.74, fresh, tests 0, quality 13.6)",6.0,8.74,13.64,73.37,,1:8.74–1:14.24,"T1: 4H/2H demand @ 73.37 (RR 8.74, fresh, tests 0, quality 13.6) | T2: 4H/2H/90m/1H demand @ 72.31 (RR 11.27, fresh, tests 0, quality 14.6) | T3: 4H/90m/1H demand @ 71.06 (RR 14.24, one_test, tests 1, quality 12.7)","4H/2H demand @ 73.37 (RR 8.74, fresh, tests 0, quality 13.6)",8.74,fresh,0.0,hard_target,"4H/2H/90m/1H demand @ 72.31 (RR 11.27, fresh, tests 0, quality 14.6)",11.27,fresh,0.0,hard_target,"4H/90m/1H demand @ 71.06 (RR 14.24, one_test, tests 1, quality 12.7)",14.24,one_test,1.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,3,"2H,90m,1H",2H demand 77.03-77.29 DBR; 90m demand 77.12-77.20 RBR; 1H demand 76.87-76.97 RBR,2H,76.87,77.29,2H/90m/1H,containing_price,0.0,75.2,78.08,1D,containing_price,0.0,inside_demand,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,77.53,-0.488,-0.63,Flat / no meaningful gap,flat,Bearish,-0.758,directional,below_9ema,below_vwap,77.468,77.47,2.093,high_volume,high_volume,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Demand Breakdown Watch,testing_demand,"Demand history: holds 33%, breaks 67% (3 tests)",6.67,67.7,"structure mixed; testing demand; gap into supply; Demand history: holds 33%, breaks 67% (3 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,eligible_pre_grade,8.245,A,Excellent 1:4.0+,rr-excellent,T1 1:8.74 (Excellent 1:4.0+); range 1:8.74–1:14.24,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Immediate,IONQ,38.7,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/2H/90m/1H,DBD/RBD,supply,39.12,38.13,39.12,38.13,39.12,0.0,multiple_tests,Multiple retests (2 tests),2,-0.47,Weak,1.02,8.0,Average,5.49,"1D demand @ 31.62 (RR 7.15, fresh, tests 0, quality 14.0)",6.0,7.15,14.0,31.62,,1:7.15–1:7.75,"T1: 1D demand @ 31.62 (RR 7.15, fresh, tests 0, quality 14.0) | T2: 4H/3H/2H/90m/1H demand @ 31.61 (RR 7.16, fresh, tests 0, quality 18.0) | T3: 4H demand @ 31.44 (RR 7.33, multiple_tests, tests 9, quality -999.0, soft obstacle: 4plus_tests) | T4: 4H demand @ 31.16 (RR 7.61, fresh, tests 0, quality 10.9) | T5: 1D/3H/2H/90m/1H demand @ 31.02 (RR 7.75, fresh, tests 0, quality 16.3)","1D demand @ 31.62 (RR 7.15, fresh, tests 0, quality 14.0)",7.15,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 31.61 (RR 7.16, fresh, tests 0, quality 18.0)",7.16,fresh,0.0,hard_target,"4H demand @ 31.44 (RR 7.33, multiple_tests, tests 9, quality -999.0, soft obstacle: 4plus_tests)",7.33,multiple_tests,9.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A,4,"4H,2H,90m,1H",4H supply 38.29-39.12 DBD; 2H supply 38.13-38.58 RBD; 90m supply 38.13-38.58 RBD; 1H supply 38.13-38.58 RBD,4H,30.19,31.62,1D,below_price,18.29,38.13,39.12,4H/2H/90m/1H,containing_price,0.0,inside_supply,2026-02-26T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-02-26 08:00 AM EST,33.65,5.047,14.999,Gap up,large_gap,Bullish,15.135,impulsive,above_9ema,above_vwap,33.662,33.594,2.594,high_volume,high_volume,Premarket,2026-02-26T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,testing_supply,"Supply history: rejects 22%, breaks 44% (9 tests)",-4.44,56.6,"structure mixed; testing supply; gap into supply; gap up 15.00%; Supply history: rejects 22%, breaks 44% (9 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,eligible_pre_grade,7.772,A,Excellent 1:4.0+,rr-excellent,T1 1:7.15 (Excellent 1:4.0+); range 1:7.15–1:7.33,True,Final / Actionable,Ready: wait for 5M trigger,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
