test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,NVDA,212.58,210.2139,2026-05-28T08:00:00-04:00,Premarket,-1.113,Gap down,-2.366,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,AMD,495.59,488.54,2026-05-28T08:00:00-04:00,Premarket,-1.423,Gap down,-7.05,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,AVGO,421.94,416.44,2026-05-28T08:00:00-04:00,Premarket,-1.304,Gap down,-5.5,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,TSLA,440.29,434.6788,2026-05-28T08:00:00-04:00,Premarket,-1.274,Gap down,-5.611,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,META,635.255,635.94,2026-05-28T08:00:00-04:00,Premarket,0.108,Flat / no meaningful gap,0.685,Sideways,sideways,elevated_volume,elevated_volume,above_9ema,above_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,AMZN,271.8673,271.171,2026-05-28T08:00:00-04:00,Premarket,-0.256,Flat / no meaningful gap,-0.696,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,MSFT,412.69,415.33,2026-05-28T08:00:00-04:00,Premarket,0.64,Flat / no meaningful gap,2.64,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,PLTR,132.53,132.179,2026-05-28T08:00:00-04:00,Premarket,-0.265,Flat / no meaningful gap,-0.351,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,AAPL,310.93,310.25,2026-05-28T08:00:00-04:00,Premarket,-0.219,Flat / no meaningful gap,-0.68,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,GOOGL,388.85,386.8,2026-05-28T08:00:00-04:00,Premarket,-0.527,Flat / no meaningful gap,-2.05,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,NFLX,87.33,87.53,2026-05-28T08:00:00-04:00,Premarket,0.229,Flat / no meaningful gap,0.2,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,above_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,COST,1003.95,1010.0,2026-05-28T08:00:00-04:00,Premarket,0.603,Flat / no meaningful gap,6.05,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,INTC,121.82,118.7,2026-05-28T08:00:00-04:00,Premarket,-2.561,Gap down,-3.12,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-05-28,2026-05-27T16:00:00-04:00,2026-05-28T08:00:00-04:00,MU,928.51,911.62,2026-05-28T08:00:00-04:00,Premarket,-1.819,Gap down,-16.89,Bearish,directional,elevated_volume,absorption_possible,below_9ema,below_vwap
