test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,NVDA,178.67,176.2,2026-03-26T08:00:00-04:00,Premarket,-1.382,Gap down,-2.47,Bearish,directional,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,AMD,220.32,216.15,2026-03-26T08:00:00-04:00,Premarket,-1.893,Gap down,-4.17,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,AVGO,318.79,313.5,2026-03-26T08:00:00-04:00,Premarket,-1.659,Gap down,-5.29,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,TSLA,385.94,381.17,2026-03-26T08:00:00-04:00,Premarket,-1.236,Gap down,-4.77,Bearish,directional,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,META,594.95,585.91,2026-03-26T08:00:00-04:00,Premarket,-1.519,Gap down,-9.04,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,AMZN,211.705,208.99,2026-03-26T08:00:00-04:00,Premarket,-1.282,Gap down,-2.715,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,MSFT,371.03,368.75,2026-03-26T08:00:00-04:00,Premarket,-0.615,Flat / no meaningful gap,-2.28,Sideways,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,PLTR,154.99,152.0026,2026-03-26T08:00:00-04:00,Premarket,-1.927,Gap down,-2.987,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,AAPL,252.61,251.9371,2026-03-26T08:00:00-04:00,Premarket,-0.266,Flat / no meaningful gap,-0.673,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,GOOGL,290.92,290.59,2026-03-26T08:00:00-04:00,Premarket,-0.113,Flat / no meaningful gap,-0.33,Sideways,grinding,high_volume,high_volume,above_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,NFLX,92.28,91.86,2026-03-26T08:00:00-04:00,Premarket,-0.455,Flat / no meaningful gap,-0.42,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,COST,974.96,973.46,2026-03-26T08:00:00-04:00,Premarket,-0.154,Flat / no meaningful gap,-1.5,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,INTC,47.2,46.48,2026-03-26T08:00:00-04:00,Premarket,-1.525,Gap down,-0.72,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,MU,382.09,370.3119,2026-03-26T08:00:00-04:00,Premarket,-3.083,Gap down,-11.778,Bearish,impulsive,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,CRM,181.91,180.26,2026-03-26T08:00:00-04:00,Premarket,-0.907,Gap down,-1.65,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,PANW,153.229,151.95,2026-03-26T08:00:00-04:00,Premarket,-0.835,Gap down,-1.279,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,CRWD,385.86,384.7,2026-03-26T08:00:00-04:00,Premarket,-0.301,Flat / no meaningful gap,-1.16,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,SNOW,160.54,159.5,2026-03-26T08:00:00-04:00,Premarket,-0.648,Flat / no meaningful gap,-1.04,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,SHOP,118.43,115.5,2026-03-26T08:00:00-04:00,Premarket,-2.474,Gap down,-2.93,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,UBER,73.105,72.81,2026-03-26T08:00:00-04:00,Premarket,-0.404,Flat / no meaningful gap,-0.295,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,ARM,157.01,156.49,2026-03-26T08:00:00-04:00,Premarket,-0.331,Flat / no meaningful gap,-0.52,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,ANET,135.01,134.23,2026-03-26T08:00:00-04:00,Premarket,-0.578,Flat / no meaningful gap,-0.78,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,SMCI,24.075,23.2289,2026-03-26T08:00:00-04:00,Premarket,-3.514,Gap down,-0.846,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,HOOD,72.52,72.08,2026-03-26T08:00:00-04:00,Premarket,-0.607,Flat / no meaningful gap,-0.44,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,SOFI,16.55,16.25,2026-03-26T08:00:00-04:00,Premarket,-1.813,Gap down,-0.3,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,COIN,181.06,176.67,2026-03-26T08:00:00-04:00,Premarket,-2.425,Gap down,-4.39,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,RBLX,56.65,55.6,2026-03-26T08:00:00-04:00,Premarket,-1.853,Gap down,-1.05,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,NET,218.0,214.58,2026-03-26T08:00:00-04:00,Premarket,-1.569,Gap down,-3.42,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-26,2026-03-25T16:00:00-04:00,2026-03-26T08:00:00-04:00,RKLB,72.85,70.81,2026-03-26T08:00:00-04:00,Premarket,-2.8,Gap down,-2.04,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
