test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,NVDA,192.805,193.36,2026-02-25T08:00:00-05:00,Premarket,0.288,Flat / no meaningful gap,0.555,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,AMD,213.82,215.28,2026-02-25T08:00:00-05:00,Premarket,0.683,Flat / no meaningful gap,1.46,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,AVGO,325.49,325.13,2026-02-25T08:00:00-05:00,Premarket,-0.111,Flat / no meaningful gap,-0.36,Sideways,grinding,high_volume,high_volume,above_9ema,below_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,TSLA,409.36,410.7699,2026-02-25T08:00:00-05:00,Premarket,0.344,Flat / no meaningful gap,1.41,Bullish,grinding,high_volume,high_volume,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,META,639.05,642.15,2026-02-25T08:00:00-05:00,Premarket,0.485,Flat / no meaningful gap,3.1,Bullish,grinding,high_volume,volume_expansion_with_direction,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,AMZN,208.56,209.82,2026-02-25T08:00:00-05:00,Premarket,0.604,Flat / no meaningful gap,1.26,Sideways,sideways,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,MSFT,389.0,389.61,2026-02-25T08:00:00-05:00,Premarket,0.157,Flat / no meaningful gap,0.61,Bullish,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,PLTR,128.76,130.41,2026-02-25T08:00:00-05:00,Premarket,1.281,Gap up,1.65,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,AAPL,272.17,271.5,2026-02-25T08:00:00-05:00,Premarket,-0.246,Flat / no meaningful gap,-0.67,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-25,2026-02-24T16:00:00-05:00,2026-02-25T08:00:00-05:00,GOOGL,310.96,312.38,2026-02-25T08:00:00-05:00,Premarket,0.457,Flat / no meaningful gap,1.42,Sideways,grinding,high_volume,high_volume,above_9ema,above_vwap
