test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,NVDA,180.33,180.26,2026-02-04T08:00:00-05:00,Premarket,-0.039,Flat / no meaningful gap,-0.07,Bullish,directional,elevated_volume,elevated_volume,above_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,AMD,242.11,225.89,2026-02-04T08:00:00-05:00,Premarket,-6.699,Gap down,-16.22,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,AVGO,320.36,319.5,2026-02-04T08:00:00-05:00,Premarket,-0.268,Flat / no meaningful gap,-0.86,Bullish,impulsive,high_volume,volume_expansion_with_direction,above_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,TSLA,421.81,420.99,2026-02-04T08:00:00-05:00,Premarket,-0.194,Flat / no meaningful gap,-0.82,Bullish,grinding,elevated_volume,elevated_volume,above_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,META,691.75,688.5,2026-02-04T08:00:00-05:00,Premarket,-0.47,Flat / no meaningful gap,-3.25,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,AMZN,238.64,239.2457,2026-02-04T08:00:00-05:00,Premarket,0.254,Flat / no meaningful gap,0.606,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,MSFT,411.33,411.22,2026-02-04T08:00:00-05:00,Premarket,-0.027,Flat / no meaningful gap,-0.11,Sideways,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,PLTR,157.889,155.9999,2026-02-04T08:00:00-05:00,Premarket,-1.196,Gap down,-1.889,Sideways,sideways,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,AAPL,269.49,270.0,2026-02-04T08:00:00-05:00,Premarket,0.189,Flat / no meaningful gap,0.51,Sideways,grinding,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,GOOGL,339.74,343.4601,2026-02-04T08:00:00-05:00,Premarket,1.095,Gap up,3.72,Bullish,directional,high_volume,absorption_possible,above_9ema,above_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,NFLX,79.96,79.9,2026-02-04T08:00:00-05:00,Premarket,-0.075,Flat / no meaningful gap,-0.06,Sideways,sideways,high_volume,high_volume,above_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,COST,977.69,977.5,2026-02-04T08:00:00-05:00,Premarket,-0.019,Flat / no meaningful gap,-0.19,Sideways,sideways,high_volume,high_volume,above_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,INTC,49.24,49.61,2026-02-04T08:00:00-05:00,Premarket,0.751,Gap up,0.37,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,MU,419.69,415.64,2026-02-04T08:00:00-05:00,Premarket,-0.965,Gap down,-4.05,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,CRM,196.37,194.6,2026-02-04T08:00:00-05:00,Premarket,-0.901,Gap down,-1.77,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,PANW,166.23,166.0,2026-02-04T08:00:00-05:00,Premarket,-0.138,Flat / no meaningful gap,-0.23,Bullish,directional,high_volume,high_volume,above_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,CRWD,421.68,419.6578,2026-02-04T08:00:00-05:00,Premarket,-0.48,Flat / no meaningful gap,-2.022,Bullish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,SNOW,173.29,173.61,2026-02-04T08:00:00-05:00,Premarket,0.185,Flat / no meaningful gap,0.32,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,SHOP,119.29,118.5,2026-02-04T08:00:00-05:00,Premarket,-0.662,Flat / no meaningful gap,-0.79,Sideways,sideways,high_volume,high_volume,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,UBER,77.87,74.1998,2026-02-04T08:00:00-05:00,Premarket,-4.713,Gap down,-3.67,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
2026-02-04,2026-02-03T16:00:00-05:00,2026-02-04T08:00:00-05:00,ARM,104.53,106.3,2026-02-04T08:00:00-05:00,Premarket,1.693,Gap up,1.77,Bullish,impulsive,high_volume,high_volume,above_9ema,above_vwap
