test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,NVDA,180.35,178.1374,2026-03-19T08:00:00-04:00,Premarket,-1.227,Gap down,-2.213,Bearish,directional,elevated_volume,elevated_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,AMD,199.44,197.0,2026-03-19T08:00:00-04:00,Premarket,-1.223,Gap down,-2.44,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,AVGO,315.84,312.0,2026-03-19T08:00:00-04:00,Premarket,-1.216,Gap down,-3.84,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,TSLA,392.85,388.99,2026-03-19T08:00:00-04:00,Premarket,-0.983,Gap down,-3.86,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,META,615.72,612.5786,2026-03-19T08:00:00-04:00,Premarket,-0.51,Flat / no meaningful gap,-3.141,Bearish,grinding,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,AMZN,209.86,208.41,2026-03-19T08:00:00-04:00,Premarket,-0.691,Flat / no meaningful gap,-1.45,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,MSFT,391.67,390.81,2026-03-19T08:00:00-04:00,Premarket,-0.22,Flat / no meaningful gap,-0.86,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,PLTR,152.77,151.7334,2026-03-19T08:00:00-04:00,Premarket,-0.679,Flat / no meaningful gap,-1.037,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,AAPL,249.91,250.61,2026-03-19T08:00:00-04:00,Premarket,0.28,Flat / no meaningful gap,0.7,Sideways,sideways,high_volume,high_volume,above_9ema,above_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,GOOGL,307.73,305.62,2026-03-19T08:00:00-04:00,Premarket,-0.686,Flat / no meaningful gap,-2.11,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,NFLX,94.745,94.5,2026-03-19T08:00:00-04:00,Premarket,-0.259,Flat / no meaningful gap,-0.245,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,COST,979.92,981.21,2026-03-19T08:00:00-04:00,Premarket,0.132,Flat / no meaningful gap,1.29,Bearish,grinding,high_volume,high_volume,below_9ema,above_vwap
2026-03-19,2026-03-18T16:00:00-04:00,2026-03-19T08:00:00-04:00,INTC,45.015,44.26,2026-03-19T08:00:00-04:00,Premarket,-1.677,Gap down,-0.755,Bearish,impulsive,high_volume,high_volume,below_9ema,below_vwap
