test_date,zone_snapshot_as_of,preopen_context_as_of,symbol,prior_rth_close,preopen_price,preopen_price_as_of,preopen_price_session,preopen_gap_pct,preopen_gap_direction,preopen_gap_abs,preopen_move_direction,preopen_move_strength,preopen_volume_state,preopen_vpa_state,preopen_price_vs_9ema,preopen_price_vs_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,NVDA,191.285,188.95,2026-02-02T08:00:00-05:00,Premarket,-1.221,Gap down,-2.335,Bearish,directional,high_volume,high_volume,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,AMD,236.78,233.1259,2026-02-02T08:00:00-05:00,Premarket,-1.543,Gap down,-3.654,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,AVGO,331.42,327.033,2026-02-02T08:00:00-05:00,Premarket,-1.324,Gap down,-4.387,Bearish,directional,high_volume,absorption_possible,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,TSLA,430.62,422.26,2026-02-02T08:00:00-05:00,Premarket,-1.941,Gap down,-8.36,Bearish,impulsive,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,META,716.44,711.05,2026-02-02T08:00:00-05:00,Premarket,-0.752,Gap down,-5.39,Bearish,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,AMZN,239.26,237.4489,2026-02-02T08:00:00-05:00,Premarket,-0.757,Gap down,-1.811,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,MSFT,430.36,427.5,2026-02-02T08:00:00-05:00,Premarket,-0.665,Flat / no meaningful gap,-2.86,Sideways,sideways,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,PLTR,146.65,148.45,2026-02-02T08:00:00-05:00,Premarket,1.227,Gap up,1.8,Bullish,directional,high_volume,high_volume,above_9ema,above_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,AAPL,259.49,256.733,2026-02-02T08:00:00-05:00,Premarket,-1.062,Gap down,-2.757,Sideways,grinding,high_volume,high_volume,below_9ema,below_vwap
2026-02-02,2026-01-30T16:00:00-05:00,2026-02-02T08:00:00-05:00,GOOGL,338.23,334.36,2026-02-02T08:00:00-05:00,Premarket,-1.144,Gap down,-3.87,Bearish,directional,high_volume,volume_expansion_with_direction,below_9ema,below_vwap
