timestamp,open,high,low,close,volume,trade_count,vwap
2025-07-07 04:00:00+00:00,402.635,405.64,395.2,395.67,8848175.0,187293.0,399.65328
2025-07-08 04:00:00+00:00,399.692,402.1999,393.21,396.94,7022739.0,165313.0,396.864383
2025-07-09 04:00:00+00:00,401.6,416.34,395.95,415.41,13065370.0,252628.0,407.480606
2025-07-10 04:00:00+00:00,412.565,422.3999,411.2,421.74,13208563.0,282781.0,417.606087
2025-07-11 04:00:00+00:00,430.54,438.84,423.5,434.58,18448533.0,363578.0,432.32397
2025-07-14 04:00:00+00:00,447.2,456.45,440.65,451.02,17952539.0,377993.0,448.973774
2025-07-15 04:00:00+00:00,445.22,456.66,441.0186,442.31,14315363.0,282273.0,446.873005
2025-07-16 04:00:00+00:00,448.31,457.22,445.56,455.9,10574096.0,227308.0,452.273101
2025-07-17 04:00:00+00:00,451.675,456.0,446.58,451.34,8901408.0,218590.0,452.67772
2025-07-18 04:00:00+00:00,451.72,454.33,422.22,423.22,19105356.0,428073.0,431.454283
2025-07-21 04:00:00+00:00,430.1,437.0,425.02,426.28,9984473.0,227329.0,430.56199
2025-07-22 04:00:00+00:00,428.845,433.94,413.6,426.4,10703257.0,232115.0,423.329941
2025-07-23 04:00:00+00:00,422.83,424.0,406.1001,412.67,12990043.0,250297.0,413.049231
2025-07-24 04:00:00+00:00,414.58,419.95,406.17,414.92,7407323.0,175128.0,413.571515
2025-07-25 04:00:00+00:00,405.67,410.95,402.2,405.89,8380224.0,208839.0,406.271835
2025-07-28 04:00:00+00:00,416.945,417.01,403.46,403.8,6996547.0,181782.0,408.109497
2025-07-29 04:00:00+00:00,405.96,407.0,390.4108,394.66,10580031.0,234751.0,396.97271
2025-07-30 04:00:00+00:00,396.78,404.39,392.59,395.04,7543275.0,176610.0,398.417355
2025-07-31 04:00:00+00:00,399.125,410.81,397.08,401.86,10467511.0,239461.0,404.59069
2025-08-01 04:00:00+00:00,390.405,392.64,365.7,366.63,21808902.0,449690.0,375.192002
2025-08-04 04:00:00+00:00,372.77,390.02,366.2001,389.24,12362382.0,257354.0,383.804074
2025-08-05 04:00:00+00:00,384.175,388.305,373.35,375.46,8467080.0,186436.0,378.054814
2025-08-06 04:00:00+00:00,374.75,384.42,373.001,383.41,7242638.0,156170.0,379.526347
2025-08-07 04:00:00+00:00,388.4,406.24,387.14,402.01,13051194.0,256215.0,399.408021
2025-08-08 04:00:00+00:00,397.6,409.65,389.03,395.13,11200116.0,237955.0,396.851936
2025-08-11 04:00:00+00:00,403.92,414.36,398.92,400.25,10394429.0,227830.0,406.216662
2025-08-12 04:00:00+00:00,400.5,401.67,390.14,394.39,8365108.0,199685.0,395.477867
2025-08-13 04:00:00+00:00,397.73,399.44,383.55,389.9,10884943.0,236850.0,389.728114
2025-08-14 04:00:00+00:00,380.0,381.0,365.0,372.94,16461651.0,325329.0,372.585194
2025-08-15 04:00:00+00:00,372.21,372.62,360.0322,366.32,13125281.0,269582.0,364.961229
2025-08-18 04:00:00+00:00,359.945,367.5658,358.01,363.6,9001954.0,187394.0,363.452117
2025-08-19 04:00:00+00:00,363.19,364.63,333.4,336.57,18254611.0,375484.0,342.103295
2025-08-20 04:00:00+00:00,339.38,345.5,325.56,344.37,13807212.0,254904.0,337.405625
2025-08-21 04:00:00+00:00,340.0,343.27,334.85,337.58,8398545.0,158228.0,338.103836
2025-08-22 04:00:00+00:00,335.2,359.53,332.61,358.13,17386939.0,287104.0,353.479018
2025-08-25 04:00:00+00:00,344.91,351.51,339.2109,343.2,10983426.0,212385.0,345.687998
2025-08-26 04:00:00+00:00,341.805,351.99,340.68,351.36,9144162.0,154905.0,347.422501
2025-08-27 04:00:00+00:00,348.68,351.77,341.84,342.06,8454295.0,160499.0,345.719928
2025-08-28 04:00:00+00:00,346.16,348.1699,336.65,338.84,8116129.0,161220.0,340.19363
2025-08-29 04:00:00+00:00,334.6,339.63,332.64,334.41,10161734.0,183700.0,335.847594
2025-09-02 04:00:00+00:00,334.93,348.6,331.57,341.62,11123010.0,195977.0,341.816668
2025-09-03 04:00:00+00:00,341.77,344.5,327.609,330.26,9180195.0,178173.0,335.094247
2025-09-04 04:00:00+00:00,330.0,332.56,317.7504,327.59,10529990.0,215003.0,324.114138
2025-09-05 04:00:00+00:00,334.81,337.2,320.0,335.87,14043766.0,249868.0,331.454661
2025-09-08 04:00:00+00:00,328.11,333.0967,321.5,329.9,9954504.0,203937.0,328.336056
2025-09-09 04:00:00+00:00,330.23,331.96,324.45,328.53,6587817.0,147279.0,327.380381
2025-09-10 04:00:00+00:00,332.8,340.01,321.956,326.45,9741359.0,203455.0,330.114653
2025-09-11 04:00:00+00:00,326.87,329.75,322.77,326.02,7506188.0,164089.0,326.099394
2025-09-12 04:00:00+00:00,329.15,336.1301,327.6,331.44,10809904.0,205343.0,331.552204
2025-09-15 04:00:00+00:00,329.4,331.33,320.45,327.79,9527674.0,210427.0,325.398377
2025-09-16 04:00:00+00:00,329.23,335.44,324.84,335.09,8651259.0,171927.0,331.303094
2025-09-17 04:00:00+00:00,335.66,340.11,323.205,329.71,9690985.0,202549.0,331.871649
2025-09-18 04:00:00+00:00,335.86,358.25,334.625,349.12,19697259.0,378314.0,349.82127
2025-09-19 04:00:00+00:00,347.45,352.92,337.07,344.75,17699698.0,280264.0,343.69567
2025-09-22 04:00:00+00:00,337.02,341.59,329.0,335.93,10053535.0,209022.0,336.369631
2025-09-23 04:00:00+00:00,337.06,339.0,327.77,327.78,9468789.0,184797.0,331.822772
2025-09-24 04:00:00+00:00,330.63,337.0599,323.14,323.31,9153097.0,191502.0,329.552931
2025-09-25 04:00:00+00:00,316.61,317.0,292.36,300.7,22086992.0,448478.0,302.387667
2025-09-26 04:00:00+00:00,301.3,310.0,297.71,309.06,11693362.0,227868.0,305.358592
2025-09-29 04:00:00+00:00,313.73,327.99,311.0,326.42,12652008.0,237737.0,323.159503
2025-09-30 04:00:00+00:00,320.835,324.4999,316.19,322.21,7798818.0,157853.0,320.3736
2025-10-01 04:00:00+00:00,332.47,343.73,331.2,338.41,13994829.0,271528.0,338.556539
2025-10-02 04:00:00+00:00,348.57,353.22,341.15,352.33,13666759.0,290411.0,349.893936
2025-10-03 04:00:00+00:00,350.865,358.54,344.4,351.63,12107918.0,249367.0,351.390076
2025-10-06 04:00:00+00:00,362.95,365.21,354.7,359.69,9550967.0,225874.0,359.153248
2025-10-07 04:00:00+00:00,358.88,359.44,328.16,328.4,19584106.0,383049.0,335.218884
2025-10-08 04:00:00+00:00,335.615,336.36,322.3,330.8,12996276.0,278886.0,328.468694
2025-10-09 04:00:00+00:00,327.4,328.99,318.22,320.29,11213175.0,242443.0,322.319962
2025-10-10 04:00:00+00:00,323.175,323.43,303.57,304.79,13643730.0,325889.0,310.782376
2025-10-13 04:00:00+00:00,306.67,315.95,300.59,315.47,11575024.0,228773.0,310.431415
2025-10-14 04:00:00+00:00,301.0,312.7099,297.34,300.67,11480498.0,218647.0,304.543157
2025-10-15 04:00:00+00:00,303.6,308.88,294.62,296.76,10625605.0,232834.0,300.102882
2025-10-16 04:00:00+00:00,299.9,301.58,282.19,283.84,13817949.0,295287.0,289.254848
2025-10-17 04:00:00+00:00,279.27,292.8,279.0,289.87,13110673.0,254042.0,287.707827
2025-10-20 04:00:00+00:00,297.21,306.16,294.4,296.61,9679688.0,193815.0,300.012247
2025-10-21 04:00:00+00:00,293.95,305.9899,291.52,301.91,7901979.0,169028.0,300.599052
2025-10-22 04:00:00+00:00,293.02,297.96,276.6,280.81,15129499.0,291954.0,284.362133
2025-10-23 04:00:00+00:00,285.47,289.07,278.0,284.92,9082117.0,182567.0,284.518671
2025-10-24 04:00:00+00:00,290.43,292.15,286.11,289.08,7881709.0,171295.0,289.284127
2025-10-27 04:00:00+00:00,299.5,299.8,293.0001,295.63,8135934.0,165090.0,296.441767
2025-10-28 04:00:00+00:00,295.14,297.2,284.25,284.64,7996793.0,175046.0,289.256138
2025-10-29 04:00:00+00:00,284.375,286.175,274.0,275.36,10184055.0,236978.0,278.958897
2025-10-30 04:00:00+00:00,269.985,271.365,254.0,254.57,15564196.0,309295.0,260.90009
2025-10-31 04:00:00+00:00,269.98,276.3199,263.0,269.51,14071785.0,255460.0,269.953052
2025-11-03 05:00:00+00:00,264.19,270.36,259.85,264.67,11074628.0,250870.0,265.354147
2025-11-04 05:00:00+00:00,255.16,258.21,245.86,246.99,15735129.0,331271.0,250.231109
2025-11-05 05:00:00+00:00,250.2,255.36,247.0201,255.0,9676192.0,218238.0,251.720159
2025-11-06 05:00:00+00:00,252.14,252.34,235.03,237.2,14468335.0,298813.0,240.03364
2025-11-07 05:00:00+00:00,222.66,243.7325,219.68,241.93,16976057.0,370763.0,233.702187
2025-11-10 05:00:00+00:00,249.68,249.96,234.6,238.88,9527228.0,253858.0,240.833465
2025-11-11 05:00:00+00:00,236.455,239.24,230.55,231.35,8340252.0,183525.0,234.228779
2025-11-12 05:00:00+00:00,233.9,234.84,219.8,224.61,10800418.0,268239.0,225.265097
2025-11-13 05:00:00+00:00,223.8,226.0,207.03,208.54,16474524.0,340135.0,213.684537
2025-11-14 05:00:00+00:00,200.58,208.84,194.56,199.75,23233803.0,496382.0,200.929809
2025-11-17 05:00:00+00:00,197.025,204.15,189.5315,195.42,19544953.0,363230.0,195.088011
2025-11-18 05:00:00+00:00,196.36,213.83,196.0,206.8,22049488.0,427457.0,207.421548
2025-11-19 05:00:00+00:00,202.36,203.95,181.73,186.5,28025372.0,525765.0,188.302529
2025-11-20 05:00:00+00:00,192.44,193.53,171.475,177.13,27684354.0,542648.0,179.024583
2025-11-21 05:00:00+00:00,172.74,181.19,166.31,170.5,29651281.0,491168.0,172.871002
2025-11-24 05:00:00+00:00,171.62,179.84,166.01,179.04,23282608.0,373893.0,175.372117
2025-11-25 05:00:00+00:00,173.71,176.76,166.7801,172.19,19112667.0,341241.0,171.731797
2025-11-26 05:00:00+00:00,173.69,180.63,169.7,175.64,20016529.0,342143.0,175.884229
2025-11-28 05:00:00+00:00,182.99,187.29,175.0501,177.18,15114321.0,279614.0,181.132216
2025-12-01 05:00:00+00:00,168.26,172.175,155.61,171.42,42940226.0,741352.0,163.122469
2025-12-02 05:00:00+00:00,177.75,188.37,176.89,181.33,31285555.0,539803.0,182.45172
2025-12-03 05:00:00+00:00,183.4,190.44,177.82,188.39,26686140.0,409815.0,185.275783
